date,net_return
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,-0.0082765455260627174
2020-03-17,-0.0058570853635251385
2020-03-18,-0.0065296064704690737
2020-03-19,0.009405228483676531
2020-03-20,-0.0026796448803982909
2020-03-21,7.965178812097129e-05
2020-03-22,-0.0015657847873341568
2020-03-23,-0.00081124197523718689
2020-03-24,0.0056446868407828976
2020-03-25,-0.00089374299301026028
2020-03-26,0.0038482740987333397
2020-03-27,-0.003809099814286121
2020-03-28,0.00054709480982162439
2020-03-29,0.0028446048124410872
2020-03-30,-0.0017852348215703362
2020-03-31,-0.0011215893966359802
2020-04-01,-4.4965642553185248e-05
2020-04-02,7.0144035025476725e-05
2020-04-03,7.0995760332870361e-06
2020-04-04,0.0022095997815381185
2020-04-05,0.0028317365512193771
2020-04-06,0.013912615031543396
2020-04-07,-0.00073251033003340904
2020-04-08,0.0058214720077436333
2020-04-09,0.001289894474701736
2020-04-10,-0.0034863230608043194
2020-04-11,-0.001716343549235444
2020-04-12,0.00064028868515353388
2020-04-13,-0.00041319954761309674
2020-04-14,-0.00050812057884563888
2020-04-15,-0.00167919066130362
2020-04-16,-0.00060324576929271512
2020-04-17,-0.00045087597281168179
2020-04-18,-0.0020999667466257144
2020-04-19,-0.0058609131216059707
2020-04-20,-0.0053244993084615722
2020-04-21,0.00050785392626395698
2020-04-22,-0.004998274406131098
2020-04-23,0.00013239100524331526
2020-04-24,0.0059531220429878129
2020-04-25,0.0014627809264504688
2020-04-26,0.0034787767055657337
2020-04-27,0.00083673345355395057
2020-04-28,0.0021765735278020948
2020-04-29,0.0076673476474122815
2020-04-30,-0.0035985885979170629
2020-05-01,-0.00086520075020946052
2020-05-02,0.0018637498241924622
2020-05-03,-0.002748315259336831
2020-05-04,-0.0035769924681304799
2020-05-05,-0.0005144872301426906
2020-05-06,-0.00043697282859866959
2020-05-07,0.002543524040539813
2020-05-08,0.0023302887638956271
2020-05-09,0.00088092964302699528
2020-05-10,-0.01211317673474277
2020-05-11,0.0020316196006664455
2020-05-12,-0.0074959044906134364
2020-05-13,0.0015149794081434909
2020-05-14,0.0026068596927688592
2020-05-15,-0.0011876374379550247
2020-05-16,-0.0005267919877637306
2020-05-17,0.00046418961348382304
2020-05-18,0.00044189288046769803
2020-05-19,0.00096176930362945612
2020-05-20,0.0021822546063241521
2020-05-21,-0.00085079694087630831
2020-05-22,0.003222329715475869
2020-05-23,0.0020222897901693848
2020-05-24,-0.0017872703199539597
2020-05-25,-0.0054681623074126495
2020-05-26,-0.0029894480037326865
2020-05-27,0.0048630847817561218
2020-05-28,0.00206890118203229
2020-05-29,-0.00091109873858796764
2020-05-30,0.0003386648446896956
2020-05-31,-0.0033650622152369136
2020-06-01,0.0047087921281583345
2020-06-02,-0.0016303924095564248
2020-06-03,0.00031428868920291286
2020-06-04,0.0030933537917137155
2020-06-05,0.00058867009535967796
2020-06-06,-0.00064753004837736494
2020-06-07,0.0029711447027709337
2020-06-08,-0.002899749638402116
2020-06-09,-0.00050125143448198628
2020-06-10,0.00057742794279413978
2020-06-11,-0.0043962664768474324
2020-06-12,-0.00048782923272983059
2020-06-13,-0.0011120704288566374
2020-06-14,0.0054254872656605002
2020-06-15,-0.0018557407599208986
2020-06-16,-0.0014397743661747064
2020-06-17,-0.00049821142826922404
2020-06-18,-0.001347237487714148
2020-06-19,-0.00022047244642298125
2020-06-20,0.0021439035616341862
2020-06-21,-0.0031242896345882176
2020-06-22,-0.0030611228718152583
2020-06-23,-0.00064676187226431203
2020-06-24,-0.003951918282482092
2020-06-25,-0.0015713173750234732
2020-06-26,0.00061595626442434437
2020-06-27,-0.00081359050958518253
2020-06-28,0.0018022063321412318
2020-06-29,0.0010306089760934167
2020-06-30,0.00083861196367851498
2020-07-01,-0.0019312126563484355
2020-07-02,-0.0011260686895627758
2020-07-03,-0.0020391151153013043
2020-07-04,-0.00099253162613011092
2020-07-05,-0.00083925126776207559
2020-07-06,0.0094249193780469032
2020-07-07,-0.00046535692636495707
2020-07-08,0.0032832218203617813
2020-07-09,-0.0040393177466404584
2020-07-10,-0.0015275041587236027
2020-07-11,-0.0021701954726582873
2020-07-12,-0.0029395105655601883
2020-07-13,-0.0024570489997624012
2020-07-14,-0.0043912933125184184
2020-07-15,-0.0040388509850683985
2020-07-16,-0.0027741398576559551
2020-07-17,-0.0027801085965921679
2020-07-18,0.002622296546754832
2020-07-19,0.0043379174179341007
2020-07-20,0.006121462331081684
2020-07-21,0.0040095452969510781
2020-07-22,0.0044796192547280622
2020-07-23,0.0020493656658009396
2020-07-24,0.00085727743487362673
2020-07-25,0.0088202725911890045
2020-07-26,-0.00070853379591317989
2020-07-27,-0.0079696290682935711
2020-07-28,-0.0010312122497205811
2020-07-29,-8.2675445023050464e-05
2020-07-30,0.002271710812678851
2020-07-31,-0.00065746171335234749
2020-08-01,0.0075115022573541967
2020-08-02,-0.0078439426254059974
2020-08-03,-0.00030005210743677679
2020-08-04,-0.0042871070143976064
2020-08-05,-0.0021854077830367746
2020-08-06,-0.0015927628634329061
2020-08-07,0.0017368423459527271
2020-08-08,-0.0012004366031781455
2020-08-09,0.00085770698394571632
2020-08-10,0.00087408293290147654
2020-08-11,-0.0051311859988849573
2020-08-12,-0.010608195524937858
2020-08-13,0.0099607188002366343
2020-08-14,0.0022817740201692693
2020-08-15,0.0028910448021017832
2020-08-16,-0.0042809051773130546
2020-08-17,0.0072987369932211443
2020-08-18,-0.0073707442176966786
2020-08-19,-0.006853560670160519
2020-08-20,0.0007657704365997553
2020-08-21,-0.0065067929060200758
2020-08-22,0.00028454616710971159
2020-08-23,-0.0017451211218347806
2020-08-24,0.0065582647614514933
2020-08-25,-0.0031793838606699598
2020-08-26,-0.00079267353966128162
2020-08-27,0.0079423997740639685
2020-08-28,-0.007554628310314615
2020-08-29,-0.00037721600430606905
2020-08-30,0.0037869705631283779
2020-08-31,-0.003649533046574005
2020-09-01,-0.0029599986668199518
2020-09-02,-0.0087321873265674421
2020-09-03,0.0086144953865729956
2020-09-04,0.0056374613641476667
2020-09-05,0.0013872676637871617
2020-09-06,-0.0010927911775401311
2020-09-07,0.0030962804697547419
2020-09-08,-0.0045118284968715949
2020-09-09,0.0049726583717593087
2020-09-10,0.0059426066586201198
2020-09-11,0.00071835250267549
2020-09-12,-0.00057989724905838091
2020-09-13,-0.0021684366818224277
2020-09-14,0.00061567527866257521
2020-09-15,0.001084812848785921
2020-09-16,-0.0047551747801003463
2020-09-17,0.0024566370337788523
2020-09-18,-0.0030563470910561774
2020-09-19,0.0023063584979496898
2020-09-20,-0.0033489195309593933
2020-09-21,-0.0010151095208345007
2020-09-22,-0.0041508920532710158
2020-09-23,0.00093379951399441552
2020-09-24,0.0010357504357998426
2020-09-25,0.0033559458892979954
2020-09-26,0.0036424013210050177
2020-09-27,-0.0035530964449282942
2020-09-28,-0.00099044046315355239
2020-09-29,8.7970471249754212e-05
2020-09-30,-0.00081280602152544734
2020-10-01,-0.00098425223083342672
2020-10-02,0.0014209314311259824
2020-10-03,-0.0020183872258198177
2020-10-04,-0.0034577842275249626
2020-10-05,-0.005779140784726744
2020-10-06,-0.00065730028887189818
2020-10-07,-0.00056682712265154755
2020-10-08,0.0026193309702644552
2020-10-09,0.0031143538101923163
2020-10-10,0.0069501052792499962
2020-10-11,-0.00072025010330201145
2020-10-12,0.0019697111280747581
2020-10-13,0.0010927131233904319
2020-10-14,0.00069982716413363732
2020-10-15,0.0018330954531955435
2020-10-16,0.0045273109813008805
2020-10-17,-0.0059399139624227715
2020-10-18,0.00049732853559980583
2020-10-19,0.0040479034916407475
2020-10-20,-0.0055836836235647613
2020-10-21,-0.0031047653768637717
2020-10-22,0.0026273179752205333
2020-10-23,-0.0047104446024712754
2020-10-24,-0.0049055870037955085
2020-10-25,-0.0011083899343858894
2020-10-26,-0.0008968139433020994
2020-10-27,-0.0045131288051901697
2020-10-28,0.0015317416174631671
2020-10-29,0.0057052639534351801
2020-10-30,-0.00099893126943517707
2020-10-31,0.00018796577994106833
2020-11-01,0.0046898098998520155
2020-11-02,0.0018229843391524003
2020-11-03,0.0034342635246378261
2020-11-04,0.0012284457015996342
2020-11-05,-0.0040554440692454063
2020-11-06,-0.0054299513684820111
2020-11-07,-0.013520593291591387
2020-11-08,0.0048292460183183561
2020-11-09,-0.00046424149538804027
2020-11-10,-0.01222573541827654
2020-11-11,0.0030483742307911843
2020-11-12,0.0049639980801368111
2020-11-13,-0.00064010088266508447
2020-11-14,-0.0046035594771991484
2020-11-15,-0.0062799203427527095
2020-11-16,0.0005596289924700848
2020-11-17,0.0030278372389247465
2020-11-18,0.0035599372651482497
2020-11-19,-0.011097888627727204
2020-11-20,0.0048203590457400747
2020-11-21,0.022748612465842477
2020-11-22,-0.0089356225661049171
2020-11-23,0.0062328020800788142
2020-11-24,0.0036640772475791117
2020-11-25,0.0028363093866432543
2020-11-26,-0.01859324913456295
2020-11-27,-0.0014524148848485963
2020-11-28,-0.0033311733337956229
2020-11-29,0.0022198697444077986
2020-11-30,0.00089069724621948509
2020-12-01,-0.010929900199061593
2020-12-02,0.0056571667383269464
2020-12-03,0.0038914107188763314
2020-12-04,-0.0026055242129892076
2020-12-05,-0.0054794847723630413
2020-12-06,0.0027333504459794433
2020-12-07,-0.0084977823959945242
2020-12-08,0.00028157161753461502
2020-12-09,-0.0042890000415821694
2020-12-10,0.0019993311555888127
2020-12-11,0.0021938301701511786
2020-12-12,0.0015478180148893461
2020-12-13,0.0017427433141057325
2020-12-14,-0.0026545058725371273
2020-12-15,0.0023019567676469954
2020-12-16,0.0045756705819097743
2020-12-17,-0.0036049653060813425
2020-12-18,0.0018362038328647579
2020-12-19,-0.0024104260562386459
2020-12-20,-0.0018636042110710127
2020-12-21,-0.0044426083091962942
2020-12-22,-0.00028212984886222259
2020-12-23,-0.0016572135764381102
2020-12-24,0.002442095242654263
2020-12-25,0.0015848138409764179
2020-12-26,-0.0026097916013744227
2020-12-27,0.0029600451223745772
2020-12-28,0.010155418432038044
2020-12-29,-0.0028568876753050088
2020-12-30,0.0071937290726744596
2020-12-31,0.0033419910659115981
2021-01-01,0.0054382402468913238
