timestamp,symbol,event_type,phase,quantity,price,notional,funding_rate,cashflow,fee,slippage,reason,policy_id
2020-04-16T00:00:00Z,ATOMUSDT,trade,rebalance,990.7413939777208,2.2679999999999998,2247.0014815414706,0,0,1.1235007407707354,0.56175037038536768,,
2020-04-16T00:00:00Z,BATUSDT,trade,rebalance,14487.812369307858,0.15529999999999999,2249.9572609535103,0,0,1.1249786304767551,0.56248931523837753,,
2020-04-16T00:00:00Z,BCHUSDT,trade,rebalance,10.463630622619776,215.03999999999999,2250.0991290881566,0,0,1.1250495645440783,0.56252478227203917,,
2020-04-16T00:00:00Z,DASHUSDT,trade,rebalance,-31.822443744070746,70.730000000000004,-2250.8014460181239,0,0,1.1254007230090619,0.56270036150453095,,
2020-04-16T00:00:00Z,EOSUSDT,trade,rebalance,-936.97048674559051,2.399,-2247.7921977026717,0,0,1.1238960988513358,0.56194804942566789,,
2020-04-16T00:00:00Z,ETCUSDT,trade,rebalance,-440.88074248220295,5.0999999999999996,-2248.491786659235,0,0,1.1242458933296176,0.56212294666480878,,
2020-04-16T00:00:00Z,IOSTUSDT,trade,rebalance,489524.03385152115,0.0030240000000000002,1480.320678367,0,0,0.74016033918349999,0.37008016959175,,
2020-04-16T00:00:00Z,IOTAUSDT,trade,rebalance,9426.4500837052074,0.1479,1394.1719673800001,0,0,0.69708598368999997,0.34854299184499998,,
2020-04-16T00:00:00Z,LTCUSDT,trade,rebalance,57.341193245470244,39.200000000000003,2247.7747752224336,0,0,1.1238873876112168,0.56194369380560838,,
2020-04-16T00:00:00Z,NEOUSDT,trade,rebalance,321.75158013809767,6.9870000000000001,2248.0782904248886,0,0,1.1240391452124443,0.56201957260622215,,
2020-04-16T00:00:00Z,ONTUSDT,trade,rebalance,-5857.1408670086821,0.38009999999999999,-2226.29924355,0,0,1.1131496217750001,0.55657481088750005,,
2020-04-16T00:00:00Z,TRXUSDT,trade,rebalance,-184576.46264541551,0.012189999999999999,-2249.9870796476148,0,0,1.1249935398238073,0.56249676991190367,,
2020-04-16T00:00:00Z,VETUSDT,trade,rebalance,-616073.77551914484,0.003656,-2252.3657232979936,0,0,1.1261828616489968,0.56309143082449842,,
2020-04-16T00:00:00Z,XLMUSDT,trade,rebalance,48864.030730914696,0.046059999999999997,2250.6772554659306,0,0,1.1253386277329653,0.56266931386648267,,
2020-04-16T00:00:00Z,XMRUSDT,trade,rebalance,-42.322270058070423,53.170000000000002,-2250.2750989876045,0,0,1.1251375494938021,0.56256877474690103,,
2020-04-16T00:00:00Z,ZECUSDT,trade,rebalance,-64.08663822605719,35.039999999999999,-2245.5958034410437,0,0,1.1227979017205219,0.56139895086026093,,
2020-04-23T00:00:00Z,ADAUSDT,trade,rebalance,-61056.42504550724,0.036659999999999998,-2238.3285421682954,0,0,1.1191642710841476,0.55958213554207381,,
2020-04-23T00:00:00Z,ATOMUSDT,trade,rebalance,-877.3549115747702,2.3940000000000001,-2100.38765831,0,0,1.0501938291549999,0.52509691457749996,,
2020-04-23T00:00:00Z,BATUSDT,trade,rebalance,-6527.8092827586206,0.1653,-1079.04687444,0,0,0.53952343722000007,0.26976171861000003,,
2020-04-23T00:00:00Z,BCHUSDT,trade,rebalance,-20.059864396614902,233.19,-4677.7597786466285,0,0,2.3388798893233145,1.1694399446616572,,
2020-04-23T00:00:00Z,BNBUSDT,trade,rebalance,142.30242492161454,15.696999999999999,2233.7211639945835,0,0,1.1168605819972919,0.55843029099864594,,
2020-04-23T00:00:00Z,BTCUSDT,trade,rebalance,0.31375025901966985,7120.0600000000004,2233.9206692355906,0,0,1.1169603346177954,0.55848016730889771,,
2020-04-23T00:00:00Z,DASHUSDT,trade,rebalance,4.1590220634022828,80.859999999999999,336.29852404670856,0,0,0.16814926202335428,0.084074631011677142,,
2020-04-23T00:00:00Z,EOSUSDT,trade,rebalance,936.97048674559051,2.625,2459.547527707175,0,0,1.2297737638535875,0.61488688192679375,,
2020-04-23T00:00:00Z,ETCUSDT,trade,rebalance,856.02452635723466,5.3869999999999996,4611.4041234864226,0,0,2.3057020617432116,1.1528510308716058,,
2020-04-23T00:00:00Z,IOSTUSDT,trade,rebalance,-489524.03385152115,0.0031740000000000002,-1553.7492834447282,0,0,0.77687464172236409,0.38843732086118204,,
2020-04-23T00:00:00Z,IOTAUSDT,trade,rebalance,4893.5980622640182,0.15590000000000001,762.91193790696047,0,0,0.38145596895348027,0.19072798447674014,,
2020-04-23T00:00:00Z,LINKUSDT,trade,rebalance,-607.87514638294431,3.6760000000000002,-2234.5490381037034,0,0,1.1172745190518518,0.55863725952592591,,
2020-04-23T00:00:00Z,LTCUSDT,trade,rebalance,-57.341193245470244,41.829999999999998,-2398.5821134580201,0,0,1.19929105672901,0.59964552836450502,,
2020-04-23T00:00:00Z,NEOUSDT,trade,rebalance,-321.75158013809767,7.5359999999999996,-2424.7199079207039,0,0,1.212359953960352,0.60617997698017601,,
2020-04-23T00:00:00Z,ONTUSDT,trade,rebalance,448.09011983536857,0.41389999999999999,185.46450059985904,0,0,0.092732250299929528,0.046366125149964764,,
2020-04-23T00:00:00Z,QTUMUSDT,trade,rebalance,760.48607110460864,1.367,1039.5844592000001,0,0,0.51979222960000004,0.25989611480000002,,
2020-04-23T00:00:00Z,TRXUSDT,trade,rebalance,356839.23763854103,0.01299,4635.3416969246482,0,0,2.3176708484623241,1.158835424231162,,
