observation_idx,open_time_ms,signed_weight_std
1024,1690416000000,41.42463035441596
1025,1690444800000,43.08131845707603
1026,1690473600000,49.95998398718719
1027,1690502400000,48.0
1028,1690531200000,36.66060555964672
1029,1690560000000,45.8257569495584
1030,1690588800000,48.98979485566356
1031,1690617600000,53.0659966456864
1032,1690646400000,44.721359549995796
1033,1690675200000,39.191835884530846
1034,1690761600000,49.63869458396343
1035,1690905600000,14.0
1036,1690992000000,14.0
1037,1691049600000,14.0
1038,1691078400000,19.595917942265423
1039,1691107200000,23.748684174075834
1040,1691136000000,28.0
1041,1691424000000,43.86342439892262
1042,1691452800000,45.8257569495584
1043,1691481600000,44.8998886412873
1044,1691510400000,38.157568056677825
1045,1691539200000,40.0
1046,1691568000000,43.08131845707603
1047,1691596800000,44.8998886412873
1048,1691625600000,49.35585071701227
1049,1691654400000,36.66060555964672
1050,1691683200000,49.63869458396343
1051,1691712000000,48.53864439804639
1052,1691740800000,49.35585071701227
1053,1691769600000,48.53864439804639
1054,1691798400000,32.49615361854384
1055,1691827200000,27.129319932501073
1056,1691884800000,23.748684174075834
1057,1691913600000,34.698703145794944
1058,1691971200000,43.86342439892262
1059,1692057600000,32.49615361854384
1060,1692086400000,48.0
1061,1692576000000,49.03060268852505
1062,1692633600000,41.42463035441596
1063,1692662400000,55.281099844341014
1064,1692691200000,56.0
1065,1692720000000,43.08131845707603
1066,1692748800000,45.8257569495584
1067,1692777600000,37.36308338453881
1068,1692806400000,38.157568056677825
1069,1692835200000,24.413111231467404
1070,1692864000000,49.35585071701227
1071,1692892800000,34.698703145794944
1072,1692921600000,48.98979485566356
1073,1692950400000,44.8998886412873
1074,1693008000000,27.129319932501073
1075,1693065600000,14.0
1076,1693094400000,19.595917942265423
1077,1693152000000,45.8257569495584
1078,1693180800000,49.839743177508446
1079,1693209600000,41.42463035441596
1080,1693238400000,48.98979485566356
1081,1693267200000,48.98979485566356
1082,1693353600000,23.748684174075834
1083,1693382400000,28.0
1084,1693411200000,23.748684174075834
1085,1693440000000,14.0
1086,1693468800000,27.129319932501073
1087,1693497600000,41.42463035441596
1088,1693526400000,41.42463035441596
1089,1693555200000,47.37087712930804
1090,1693612800000,32.49615361854384
1091,1693641600000,27.129319932501073
1092,1693670400000,23.748684174075834
1093,1693699200000,23.748684174075834
1094,1693728000000,14.0
1095,1693756800000,14.0
1096,1693785600000,32.49615361854384
1097,1693814400000,23.748684174075834
1098,1693872000000,45.8257569495584
1099,1693900800000,23.748684174075834
1100,1693929600000,24.413111231467404
1101,1693958400000,24.413111231467404
1102,1693987200000,31.04834939252005
1103,1694016000000,23.748684174075834
1104,1694044800000,28.0
1105,1694073600000,36.932370625238775
1106,1694102400000,28.0
1107,1694131200000,27.129319932501073
1108,1694160000000,24.413111231467404
1109,1694188800000,23.748684174075834
1110,1694217600000,14.0
1111,1694246400000,14.0
1112,1694361600000,14.0
1113,1694592000000,41.42463035441596
1114,1694620800000,50.0
1115,1694649600000,48.0
1116,1694678400000,48.98979485566356
1117,1694707200000,46.647615158762406
1118,1694736000000,14.0
1119,1694764800000,24.413111231467404
1120,1694822400000,45.8257569495584
1121,1694851200000,54.0
1122,1694880000000,49.03060268852505
1123,1694908800000,53.0659966456864
1124,1694937600000,46.0
1125,1694966400000,52.0
1126,1694995200000,28.0
1127,1695052800000,28.0
1128,1695081600000,40.0
1129,1695110400000,23.748684174075834
1130,1695139200000,27.129319932501073
1131,1695196800000,34.698703145794944
1132,1695254400000,23.748684174075834
1133,1695283200000,19.595917942265423
1134,1695312000000,23.748684174075834
1135,1695340800000,14.0
1136,1695369600000,19.595917942265423
1137,1695398400000,19.595917942265423
1138,1695427200000,14.0
1139,1695456000000,19.595917942265423
1140,1695484800000,14.0
1141,1695513600000,14.0
1142,1695542400000,14.0
1143,1695628800000,31.04834939252005
1144,1695657600000,41.7612260356422
1145,1695686400000,28.0
1146,1695715200000,38.157568056677825
1147,1695744000000,28.0
1148,1695830400000,24.413111231467404
1149,1695859200000,28.0
1150,1695916800000,53.81449618829484
1151,1695945600000,51.419840528729765
1152,1696032000000,19.595917942265423
1153,1696060800000,24.413111231467404
1154,1696089600000,24.413111231467404
1155,1696118400000,38.41874542459709
1156,1696147200000,40.0
1157,1696176000000,46.647615158762406
1158,1696291200000,27.129319932501073
1159,1696320000000,27.129319932501073
1160,1696435200000,49.35585071701227
1161,1696464000000,48.0
1162,1696492800000,44.8998886412873
1163,1696521600000,50.0
1164,1696550400000,44.721359549995796
1165,1696579200000,40.049968789001575
1166,1696608000000,38.41874542459709
1167,1696636800000,38.41874542459709
1168,1696665600000,32.49615361854384
1169,1696694400000,23.748684174075834
1170,1696723200000,36.932370625238775
1171,1696752000000,44.54211490264017
1172,1696780800000,36.05551275463989
1173,1696809600000,36.05551275463989
1174,1696896000000,38.41874542459709
1175,1696924800000,44.8998886412873
1176,1696953600000,42.708313008125245
1177,1697040000000,27.129319932501073
1178,1697126400000,32.49615361854384
1179,1697155200000,30.0
1180,1697184000000,41.42463035441596
1181,1697212800000,43.86342439892262
1182,1697241600000,47.37087712930804
1183,1697270400000,48.98979485566356
1184,1697299200000,49.839743177508446
1185,1697328000000,49.95998398718719
1186,1697356800000,49.63869458396343
1187,1697385600000,50.75431016179808
1188,1697500800000,49.03060268852505
1189,1697558400000,61.61168720299745
1190,1697587200000,54.0
1191,1697644800000,43.86342439892262
1192,1697702400000,48.53864439804639
1193,1697817600000,27.129319932501073
1194,1697846400000,28.0
1195,1697875200000,41.7612260356422
1196,1699430400000,30.0
1197,1699459200000,36.66060555964672
1198,1699488000000,27.129319932501073
1199,1699516800000,48.98979485566356
1200,1700035200000,45.8257569495584
1201,1700064000000,45.8257569495584
1202,1700236800000,30.0
1203,1700265600000,23.748684174075834
1204,1700323200000,14.0
1205,1700352000000,14.0
1206,1700380800000,49.63869458396343
1207,1700409600000,41.42463035441596
1208,1700582400000,14.0
1209,1700611200000,41.42463035441596
1210,1700640000000,49.95998398718719
1211,1700668800000,30.0
1212,1700697600000,23.748684174075834
1213,1700726400000,14.0
1214,1700755200000,14.0
1215,1700784000000,46.647615158762406
1216,1700812800000,48.53864439804639
1217,1700841600000,49.63869458396343
1218,1700870400000,49.35585071701227
1219,1700899200000,48.53864439804639
1220,1700928000000,40.0
1221,1700956800000,40.0
1222,1700985600000,28.0
1223,1701100800000,48.98979485566356
1224,1701129600000,48.0
1225,1701158400000,50.0
1226,1701187200000,49.63869458396343
1227,1701273600000,49.63869458396343
1228,1701302400000,49.95998398718719
1229,1701331200000,49.35585071701227
1230,1701360000000,48.98979485566356
1231,1701388800000,44.8998886412873
1232,1701417600000,34.40930106817051
1233,1701475200000,19.595917942265423
1234,1702800000000,32.49615361854384
1235,1702828800000,14.0
1236,1702857600000,14.0
1237,1702886400000,14.0
1238,1703030400000,23.748684174075834
1239,1703059200000,43.86342439892262
1240,1703088000000,27.129319932501073
1241,1703116800000,47.37087712930804
1242,1703145600000,32.49615361854384
1243,1703174400000,40.0
1244,1703203200000,27.129319932501073
1245,1703232000000,34.698703145794944
1246,1703260800000,23.748684174075834
1247,1703289600000,14.0
1248,1703318400000,14.0
1249,1703347200000,14.0
1250,1703376000000,14.0
1251,1703404800000,19.595917942265423
1252,1703462400000,23.748684174075834
1253,1703548800000,30.0
1254,1703577600000,36.66060555964672
1255,1703606400000,23.748684174075834
1256,1703635200000,48.0
1257,1703664000000,36.66060555964672
1258,1703692800000,47.37087712930804
1259,1703721600000,40.0
1260,1703750400000,27.129319932501073
1261,1703779200000,27.129319932501073
1262,1703808000000,23.748684174075834
1263,1703836800000,23.748684174075834
1264,1703865600000,14.0
1265,1703894400000,14.0
1266,1703923200000,19.595917942265423
1267,1703980800000,14.0
1268,1704009600000,30.0
1269,1704067200000,36.66060555964672
1270,1704096000000,34.698703145794944
1271,1704124800000,33.704599092705436
1272,1704153600000,36.66060555964672
1273,1704182400000,36.05551275463989
1274,1704211200000,41.42463035441596
1275,1704240000000,28.0
1276,1704528000000,49.63869458396343
1277,1704556800000,49.35585071701227
1278,1704585600000,48.98979485566356
1279,1704614400000,49.839743177508446
1280,1704700800000,48.98979485566356
1281,1704729600000,19.595917942265423
1282,1705075200000,42.708313008125245
1283,1705104000000,45.8257569495584
1284,1705132800000,36.66060555964672
1285,1705161600000,49.63869458396343
1286,1705190400000,49.839743177508446
1287,1705219200000,42.708313008125245
1288,1705248000000,45.8257569495584
1289,1705276800000,42.708313008125245
1290,1705392000000,48.0
1291,1705420800000,47.37087712930804
1292,1705449600000,47.37087712930804
1293,1705478400000,49.35585071701227
1294,1705507200000,48.53864439804639
1295,1705536000000,49.95998398718719
1296,1705680000000,48.0
1297,1705708800000,30.0
1298,1705737600000,30.0
1299,1705766400000,38.41874542459709
1300,1705795200000,40.0
1301,1705824000000,40.0
1302,1705852800000,38.41874542459709
1303,1706112000000,49.839743177508446
1304,1706198400000,49.35585071701227
1305,1706227200000,49.839743177508446
1306,1706342400000,24.413111231467404
1307,1706400000000,36.05551275463989
1308,1706457600000,27.129319932501073
1309,1706515200000,39.191835884530846
1310,1706544000000,24.413111231467404
1311,1706572800000,47.15930449020638
1312,1706601600000,48.0
1313,1706716800000,23.748684174075834
1314,1706774400000,23.748684174075834
1315,1706803200000,14.0
1316,1706832000000,14.0
1317,1706889600000,34.698703145794944
1318,1706918400000,32.49615361854384
1319,1706947200000,45.8257569495584
1320,1706976000000,50.950956811427986
1321,1707004800000,23.748684174075834
1322,1707033600000,27.129319932501073
1323,1707062400000,47.37087712930804
1324,1707091200000,45.8257569495584
1325,1707120000000,42.708313008125245
1326,1707148800000,34.698703145794944
1327,1708963200000,44.8998886412873
1328,1710662400000,40.0
1329,1710748800000,48.53864439804639
1330,1711094400000,45.8257569495584
1331,1711123200000,48.98979485566356
1332,1711152000000,47.37087712930804
1333,1711180800000,48.53864439804639
1334,1711209600000,49.95998398718719
1335,1711238400000,45.8257569495584
1336,1711267200000,49.63869458396343
1337,1711296000000,56.568542494923804
1338,1711324800000,57.41080037762929
1339,1711353600000,49.95998398718719
1340,1711382400000,48.53864439804639
1341,1711411200000,49.95998398718719
1342,1711440000000,44.8998886412873
1343,1711468800000,48.0
1344,1711497600000,34.698703145794944
1345,1711526400000,42.708313008125245
1346,1711555200000,44.54211490264017
1347,1711584000000,48.98979485566356
