symbol,per_symbol,pooled,pooled_minus_per_symbol
BCHUSDT,0.4967555434251729,0.48992733522618037,-0.006828208198992547
LDOUSDT,0.511739068132077,0.5634807186259955,0.051741650493918434
TRXUSDT,0.4930850573777797,0.471979592337643,-0.021105465040136717
