symbol,natr_median,ratio_to_peer_median,current_tp_barrier_pct,current_sl_barrier_pct,pct_tp_iter029,pct_sl_iter029,pct_timeout_iter029,rec_atr_tp,rec_atr_sl
BCHUSDT,3.695887090895911,1.0,7.391774181791822,3.695887090895911,30.851063829787233,59.57446808510638,9.574468085106384,2.0,1.0
LDOUSDT,5.0068294584729705,1.354703034842787,10.013658916945941,5.0068294584729705,46.666666666666664,53.333333333333336,0.0,1.4763383181112453,0.7381691590556226
TRXUSDT,2.650463270971882,0.717138593735933,5.300926541943764,2.650463270971882,29.41176470588235,65.88235294117646,4.705882352941177,2.7888612012651577,1.3944306006325788
ALGOUSDT,4.7689061176507686,1.2903278699714686,9.537812235301537,4.7689061176507686,31.746031746031747,65.07936507936508,3.1746031746031744,1.5499936462228188,0.7749968231114094
