scale,atr_tp,atr_sl,ldo_tp_barrier_pct,ldo_sl_barrier_pct,peer_tp_barrier_pct,peer_sl_barrier_pct,ldo_to_peer_tp_ratio,ldo_to_peer_sl_ratio
0.5,1.0,0.5,5.0068294584729705,2.5034147292364852,7.391774181791822,3.695887090895911,0.6773515174213935,0.6773515174213935
0.625,1.25,0.625,6.258536823091213,3.1292684115456066,7.391774181791822,3.695887090895911,0.8466893967767419,0.8466893967767419
0.75,1.5,0.75,7.510244187709455,3.7551220938547276,7.391774181791822,3.695887090895911,1.0160272761320903,1.0160272761320903
0.875,1.75,0.875,8.761951552327698,4.380975776163849,7.391774181791822,3.695887090895911,1.1853651554874387,1.1853651554874387
1.0,2.0,1.0,10.013658916945941,5.0068294584729705,7.391774181791822,3.695887090895911,1.354703034842787,1.354703034842787
1.125,2.25,1.125,11.265366281564184,5.632683140782092,7.391774181791822,3.695887090895911,1.5240409141981355,1.5240409141981355
1.25,2.5,1.25,12.517073646182427,6.258536823091213,7.391774181791822,3.695887090895911,1.6933787935534839,1.6933787935534839
1.5,3.0,1.5,15.02048837541891,7.510244187709455,7.391774181791822,3.695887090895911,2.0320545522641806,2.0320545522641806
