threshold_pct,h1_baseline_pnl,h1_gated_pnl,h1_lift_pct,h1_skip_pct,h2_baseline_pnl,h2_gated_pnl,h2_lift_pct,h2_skip_pct,both_halves_positive
5.0,51.29719999999999,55.99079999999999,4.6936000000000035,24.137931034482758,-64.997,-37.39810000000001,27.598899999999993,27.586206896551722,True
8.0,51.29719999999999,57.6238,6.326600000000013,13.793103448275861,-64.997,-28.850100000000012,36.14689999999999,22.413793103448278,True
10.0,51.29719999999999,57.313599999999994,6.016400000000004,12.643678160919542,-64.997,-37.5276,27.4694,17.24137931034483,True
12.0,51.29719999999999,71.5126,20.215400000000017,8.045977011494253,-64.997,-44.330700000000014,20.666299999999985,13.793103448275861,True
15.0,51.29719999999999,64.397,13.099800000000016,5.747126436781609,-64.997,-55.78450000000001,9.212499999999991,10.344827586206897,True
20.0,51.29719999999999,61.262100000000004,9.964900000000014,4.597701149425287,-64.997,-62.445899999999995,2.5511000000000053,3.4482758620689653,True
