symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time
TRXUSDT,1,0.063840,0.068032,0.8200,1675382399999,1675871999999,take_profit,6.5666,0.1000,6.4666,5.3026,0.061744,0.068032,1675987199999
MKRUSDT,1,765.500000,719.932934,0.9900,1675958399999,1675987199999,stop_loss,-5.9526,0.1000,-6.0526,-5.9921,719.932934,856.634131,1676563199999
BCHUSDT,1,128.170000,122.383763,0.7500,1676044799999,1676246399999,stop_loss,-4.5145,0.1000,-4.6145,-3.4609,122.383763,139.742473,1676649599999
TRXUSDT,1,0.063840,0.068215,0.8100,1676246399999,1676476799999,take_profit,6.8538,0.1000,6.7538,5.4706,0.061652,0.068215,1676851199999
BCHUSDT,1,124.850000,135.327923,0.5300,1676390399999,1676534399999,take_profit,8.3924,0.1000,8.2924,4.3950,119.611038,135.327923,1676995199999
TRXUSDT,-1,0.070320,0.072854,0.9700,1676678399999,1676879999999,stop_loss,-3.6035,0.1000,-3.7035,-3.5924,0.072854,0.065252,1677283199999
BCHUSDT,-1,137.200000,142.743869,0.6400,1676735999999,1676879999999,stop_loss,-4.0407,0.1000,-4.1407,-2.6501,142.743869,126.112261,1677340799999
BCHUSDT,1,137.680000,130.452837,0.9800,1677081599999,1677283199999,stop_loss,-5.2492,0.1000,-5.3492,-5.2423,130.452837,152.134326,1677686399999
TRXUSDT,1,0.069500,0.067277,0.6400,1677196799999,1677283199999,stop_loss,-3.1980,0.1000,-3.2980,-2.1107,0.067277,0.073945,1677801599999
BCHUSDT,1,135.140000,128.783683,0.7700,1677427199999,1677830399999,stop_loss,-4.7035,0.1000,-4.8035,-3.6987,128.783683,147.852633,1678031999999
BCHUSDT,1,109.590000,120.698814,0.5200,1678463999999,1678665599999,take_profit,10.1367,0.1000,10.0367,5.2191,104.035593,120.698814,1679068799999
TRXUSDT,1,0.063690,0.064700,1.0000,1679587199999,1680192000000,timeout,1.5858,0.1000,1.4858,1.4858,0.060424,0.070222,1680191999999
BCHUSDT,1,119.740000,115.108183,0.3500,1682121599999,1682553599999,stop_loss,-3.8682,0.1000,-3.9682,-1.3889,115.108183,129.003633,1682726399999
BCHUSDT,1,117.040000,119.500000,0.3800,1682697599999,1683302400000,timeout,2.1018,0.1000,2.0018,0.7607,112.429335,126.261331,1683302399999
TRXUSDT,1,0.074320,0.077604,0.6100,1685606399999,1685750399999,take_profit,4.4190,0.1000,4.3190,2.6346,0.072678,0.077604,1686211199999
MKRUSDT,-1,637.400000,594.511305,0.3400,1686038399999,1686383999999,take_profit,6.7287,0.1000,6.6287,2.2538,658.844347,594.511305,1686643199999
MKRUSDT,-1,654.600000,684.846711,0.7700,1686758399999,1686988799999,stop_loss,-4.6206,0.1000,-4.7206,-3.6349,684.846711,594.106578,1687363199999
TRXUSDT,1,0.069510,0.071590,0.9900,1686441599999,1687046400000,timeout,2.9924,0.1000,2.8924,2.8635,0.066485,0.075560,1687046399999
MKRUSDT,-1,688.700000,716.878974,0.6000,1687161599999,1687219199999,stop_loss,-4.0916,0.1000,-4.1916,-2.5150,716.878974,632.342052,1687766399999
TRXUSDT,1,0.069680,0.074056,0.7400,1687190399999,1687420799999,take_profit,6.2796,0.1000,6.1796,4.5729,0.067492,0.074056,1687795199999
MKRUSDT,1,743.800000,712.967897,0.7200,1687507199999,1687593599999,stop_loss,-4.1452,0.1000,-4.2452,-3.0566,712.967897,805.464207,1688111999999
MKRUSDT,1,688.300000,759.088137,0.9400,1687823999999,1688140799999,take_profit,10.2845,0.1000,10.1845,9.5734,652.905931,759.088137,1688428799999
TRXUSDT,-1,0.079260,0.081053,0.3600,1688831999999,1689292799999,stop_loss,-2.2625,0.1000,-2.3625,-0.8505,0.081053,0.075674,1689436799999
BCHUSDT,1,282.920000,260.690677,0.7700,1689177599999,1689379199999,stop_loss,-7.8571,0.1000,-7.9571,-6.1270,260.690677,327.378646,1689782399999
MKRUSDT,-1,1140.700000,986.838824,0.9100,1689955199999,1690214399999,take_profit,13.4883,0.1000,13.3883,12.1834,1217.630588,986.838824,1690559999999
BCHUSDT,1,243.520000,236.900000,0.6400,1689724799999,1690329600000,timeout,-2.7185,0.1000,-2.8185,-1.8038,225.389185,279.781630,1690329599999
MKRUSDT,1,1232.700000,1225.000000,0.9000,1690876799999,1691481600000,timeout,-0.6246,0.1000,-0.7246,-0.6522,1152.218933,1393.662134,1691481599999
BCHUSDT,-1,237.490000,248.491538,0.5000,1691452799999,1691510399999,stop_loss,-4.6324,0.1000,-4.7324,-2.3662,248.491538,215.486925,1692057599999
MKRUSDT,1,1265.700000,1214.969697,0.3300,1691999999999,1692143999999,stop_loss,-4.0081,0.1000,-4.1081,-1.3557,1214.969697,1367.160605,1692604799999
MKRUSDT,1,1120.300000,1067.080615,0.3600,1692287999999,1692316799999,stop_loss,-4.7505,0.1000,-4.8505,-1.7462,1067.080615,1226.738769,1692892799999
MKRUSDT,1,1099.100000,1039.375215,0.4200,1692460799999,1692748799999,stop_loss,-5.4340,0.1000,-5.5340,-2.3243,1039.375215,1218.549570,1693065599999
MKRUSDT,1,1047.900000,990.634161,0.3900,1692892799999,1692979199999,stop_loss,-5.4648,0.1000,-5.5648,-2.1703,990.634161,1162.431678,1693497599999
MKRUSDT,1,1154.200000,1092.982711,0.4900,1693526399999,1693612799999,stop_loss,-5.3039,0.1000,-5.4039,-2.6479,1092.982711,1276.634578,1694131199999
TRXUSDT,-1,0.083710,0.082930,0.6700,1694735999999,1695340800000,timeout,0.9318,0.1000,0.8318,0.5573,0.085313,0.080503,1695340799999
BCHUSDT,-1,216.910000,207.160000,0.6500,1694851199999,1695456000000,timeout,4.4950,0.1000,4.3950,2.8567,227.412439,195.905123,1695455999999
MKRUSDT,-1,1346.700000,1397.382792,0.3600,1695254399999,1695772799999,stop_loss,-3.7635,0.1000,-3.8635,-1.3909,1397.382792,1245.334416,1695859199999
MKRUSDT,-1,1513.800000,1573.887594,0.7300,1695916799999,1695974399999,stop_loss,-3.9693,0.1000,-4.0693,-2.9706,1573.887594,1393.624812,1696521599999
TRXUSDT,-1,0.088570,0.089959,0.4900,1696089599999,1696204799999,stop_loss,-1.5678,0.1000,-1.6678,-0.8172,0.089959,0.085793,1696694399999
BCHUSDT,-1,237.120000,246.677599,0.5400,1695887999999,1696262399999,stop_loss,-4.0307,0.1000,-4.1307,-2.2306,246.677599,218.004802,1696492799999
MKRUSDT,-1,1532.700000,1400.493223,0.8100,1696118399999,1696291199999,take_profit,8.6257,0.1000,8.5257,6.9059,1598.803388,1400.493223,1696723199999
MKRUSDT,-1,1406.000000,1480.070864,0.8700,1696435199999,1696579199999,stop_loss,-5.2682,0.1000,-5.3682,-4.6703,1480.070864,1257.858271,1697039999999
TRXUSDT,1,0.088150,0.086445,0.8900,1696694399999,1696867199999,stop_loss,-1.9342,0.1000,-2.0342,-1.8104,0.086445,0.091560,1697299199999
MKRUSDT,-1,1402.900000,1464.325103,0.6200,1696809599999,1697241599999,stop_loss,-4.3784,0.1000,-4.4784,-2.7766,1464.325103,1280.049793,1697414399999
BCHUSDT,1,213.190000,233.431518,0.5300,1697011199999,1697471999999,take_profit,9.4946,0.1000,9.3946,4.9791,203.069241,233.431518,1697615999999
TRXUSDT,1,0.086090,0.089258,0.7800,1697011199999,1697471999999,take_profit,3.6803,0.1000,3.5803,2.7926,0.084506,0.089258,1697615999999
MKRUSDT,1,1437.500000,1380.756145,0.5300,1697385599999,1697558399999,stop_loss,-3.9474,0.1000,-4.0474,-2.1451,1380.756145,1550.987711,1697990399999
TRXUSDT,-1,0.091110,0.092581,0.5800,1697817599999,1698105599999,stop_loss,-1.6150,0.1000,-1.7150,-0.9947,0.092581,0.088167,1698422399999
MKRUSDT,1,1520.300000,1631.555268,0.6100,1698076799999,1698105599999,take_profit,7.3180,0.1000,7.2180,4.4030,1464.672366,1631.555268,1698681599999
TRXUSDT,1,0.092140,0.095722,0.9900,1698335999999,1698739199999,take_profit,3.8878,0.1000,3.7878,3.7499,0.090349,0.095722,1698940799999
BCHUSDT,-1,250.050000,240.550000,0.0000,1698220799999,1698825600000,timeout,3.7992,0.1000,3.6992,0.0000,262.779457,224.591086,1698825599999
MKRUSDT,-1,1432.000000,1340.500000,0.0000,1698278399999,1698883200000,timeout,6.3897,0.1000,6.2897,0.0000,1507.778764,1280.442473,1698883199999
TRXUSDT,1,0.100440,0.098565,1.0000,1698911999999,1698998399999,stop_loss,-1.8673,0.1000,-1.9673,-1.9673,0.098565,0.104191,1699516799999
TRXUSDT,1,0.097630,0.095805,0.8900,1699142399999,1699372799999,stop_loss,-1.8692,0.1000,-1.9692,-1.7526,0.095805,0.101280,1699747199999
MKRUSDT,-1,1333.400000,1396.150060,0.6100,1699027199999,1699545599999,stop_loss,-4.7060,0.1000,-4.8060,-2.9317,1396.150060,1207.899880,1699631999999
TRXUSDT,1,0.100060,0.098105,0.9900,1699516799999,1699574399999,stop_loss,-1.9543,0.1000,-2.0543,-2.0337,0.098105,0.103971,1700121599999
TRXUSDT,1,0.108110,0.105127,0.9900,1699718399999,1699977599999,stop_loss,-2.7595,0.1000,-2.8595,-2.8309,0.105127,0.114077,1700323199999
MKRUSDT,-1,1364.900000,1441.905797,0.9600,1699977599999,1700063999999,stop_loss,-5.6419,0.1000,-5.7419,-5.5122,1441.905797,1210.888406,1700582399999
TRXUSDT,1,0.102970,0.100099,0.9100,1700150399999,1700582399999,stop_loss,-2.7884,0.1000,-2.8884,-2.6284,0.100099,0.108712,1700755199999
TRXUSDT,1,0.101390,0.107352,0.9000,1700726399999,1700956799999,take_profit,5.8802,0.1000,5.7802,5.2022,0.098409,0.107352,1701331199999
TRXUSDT,1,0.104710,0.101855,0.8900,1702310399999,1702454399999,stop_loss,-2.7266,0.1000,-2.8266,-2.5157,0.101855,0.110420,1702915199999
TRXUSDT,1,0.106040,0.103444,0.6800,1702598399999,1702655999999,stop_loss,-2.4479,0.1000,-2.5479,-1.7326,0.103444,0.111232,1703203199999
MKRUSDT,1,1348.600000,1290.164538,0.5500,1702310399999,1702886399999,stop_loss,-4.3330,0.1000,-4.4330,-2.4382,1290.164538,1465.470925,1702915199999
TRXUSDT,1,0.102080,0.099577,0.6200,1702799999999,1702915199999,stop_loss,-2.4524,0.1000,-2.5524,-1.5825,0.099577,0.107087,1703404799999
MKRUSDT,1,1531.800000,1649.288273,0.6400,1703721599999,1703779199999,take_profit,7.6699,0.1000,7.5699,4.8448,1473.055864,1649.288273,1704326399999
TRXUSDT,1,0.104800,0.109746,0.6100,1703692799999,1704211199999,take_profit,4.7199,0.1000,4.6199,2.8181,0.102327,0.109746,1704297599999
BCHUSDT,-1,266.140000,233.067920,0.9800,1704095999999,1704297599999,take_profit,12.4266,0.1000,12.3266,12.0800,282.676040,233.067920,1704700799999
TRXUSDT,1,0.103580,0.100994,0.5800,1704643199999,1704700799999,stop_loss,-2.4962,0.1000,-2.5962,-1.5058,0.100994,0.108751,1705247999999
MKRUSDT,-1,1742.700000,1871.852073,0.9500,1704556799999,1704758399999,stop_loss,-7.4110,0.1000,-7.5110,-7.1355,1871.852073,1484.395854,1705161599999
BCHUSDT,1,233.800000,267.599908,0.9400,1704441599999,1704988799999,take_profit,14.4568,0.1000,14.3568,13.4954,216.900046,267.599908,1705046399999
MKRUSDT,-1,2051.800000,2196.432227,0.9400,1704959999999,1704988799999,stop_loss,-7.0490,0.1000,-7.1490,-6.7201,2196.432227,1762.535547,1705564799999
TRXUSDT,-1,0.109380,0.112106,0.7200,1705132799999,1705161599999,stop_loss,-2.4924,0.1000,-2.5924,-1.8665,0.112106,0.103928,1705737599999
TRXUSDT,-1,0.112730,0.106060,0.9900,1705305599999,1705622399999,take_profit,5.9172,0.1000,5.8172,5.7590,0.116065,0.106060,1705910399999
BCHUSDT,-1,259.840000,236.230000,0.9900,1705132799999,1705737600000,timeout,9.0864,0.1000,8.9864,8.8965,280.297198,218.925604,1705737599999
MKRUSDT,-1,2083.100000,1963.400000,0.9800,1705132799999,1705737600000,timeout,5.7462,0.1000,5.6462,5.5333,2236.294508,1776.710984,1705737599999
TRXUSDT,-1,0.114190,0.116748,0.4200,1706543999999,1706860799999,stop_loss,-2.2400,0.1000,-2.3400,-0.9828,0.116748,0.109074,1707148799999
TRXUSDT,-1,0.120970,0.123733,0.8300,1707263999999,1707292799999,stop_loss,-2.2840,0.1000,-2.3840,-1.9787,0.123733,0.115444,1707868799999
TRXUSDT,1,0.123630,0.129309,0.7400,1707580799999,1707926399999,take_profit,4.5933,0.1000,4.4933,3.3251,0.120791,0.129309,1708185599999
TRXUSDT,1,0.131180,0.136169,0.3900,1708099199999,1708185599999,take_profit,3.8031,0.1000,3.7031,1.4442,0.128686,0.136169,1708703999999
BCHUSDT,-1,274.410000,250.277965,0.0000,1708127999999,1708444799999,take_profit,8.7942,0.1000,8.6942,0.0000,286.476018,250.277965,1708732799999
BCHUSDT,-1,264.270000,275.908646,0.5300,1708588799999,1708991999999,stop_loss,-4.4041,0.1000,-4.5041,-2.3872,275.908646,240.992708,1709193599999
MKRUSDT,-1,2161.000000,2243.911934,0.6100,1709078399999,1709222399999,stop_loss,-3.8367,0.1000,-3.9367,-2.4014,2243.911934,1995.176132,1709683199999
TRXUSDT,1,0.140440,0.137823,0.7200,1709251199999,1709683199999,stop_loss,-1.8633,0.1000,-1.9633,-1.4136,0.137823,0.145674,1709855999999
MKRUSDT,-1,2095.200000,2222.999671,0.0000,1709711999999,1709971199999,stop_loss,-6.0996,0.1000,-6.1996,0.0000,2222.999671,1839.600657,1710316799999
TRXUSDT,1,0.136750,0.134143,0.6500,1709827199999,1710115199999,stop_loss,-1.9064,0.1000,-2.0064,-1.3042,0.134143,0.141964,1710431999999
MKRUSDT,-1,2659.600000,2827.459562,0.0000,1710143999999,1710287999999,stop_loss,-6.3115,0.1000,-6.4115,0.0000,2827.459562,2323.880875,1710748799999
TRXUSDT,1,0.128830,0.126424,0.3900,1710431999999,1710489599999,stop_loss,-1.8676,0.1000,-1.9676,-0.7673,0.126424,0.133642,1711036799999
TRXUSDT,1,0.125300,0.122809,0.5400,1710633599999,1710835199999,stop_loss,-1.9878,0.1000,-2.0878,-1.1274,0.122809,0.130281,1711238399999
BCHUSDT,-1,487.760000,527.355684,0.8400,1711411199999,1711555199999,stop_loss,-8.1179,0.1000,-8.2179,-6.9030,527.355684,408.568633,1712015999999
MKRUSDT,-1,3754.200000,3969.096050,0.7500,1711843199999,1711871999999,stop_loss,-5.7242,0.1000,-5.8242,-4.3681,3969.096050,3324.407900,1712447999999
BCHUSDT,-1,604.810000,648.315457,0.9200,1711814399999,1711929599999,stop_loss,-7.1932,0.1000,-7.2932,-6.7098,648.315457,517.799087,1712419199999
TRXUSDT,1,0.120040,0.116681,0.8300,1711612799999,1712073599999,stop_loss,-2.7983,0.1000,-2.8983,-2.4056,0.116681,0.126758,1712217599999
MKRUSDT,1,3871.100000,3624.086684,0.8500,1712303999999,1712534399999,stop_loss,-6.3810,0.1000,-6.4810,-5.5088,3624.086684,4365.126632,1712908799999
BCHUSDT,-1,701.860000,585.559574,0.9800,1712419199999,1712937599999,take_profit,16.5703,0.1000,16.4703,16.1409,760.010213,585.559574,1713023999999
MKRUSDT,1,3241.300000,3047.649505,0.5300,1712937599999,1712966399999,stop_loss,-5.9745,0.1000,-6.0745,-3.2195,3047.649505,3628.600990,1713542399999
TRXUSDT,1,0.114090,0.110931,0.8600,1712995199999,1713052799999,stop_loss,-2.7689,0.1000,-2.8689,-2.4673,0.110931,0.120408,1713599999999
BCHUSDT,1,497.370000,513.830000,0.9400,1713081599999,1713686400000,timeout,3.3094,0.1000,3.2094,3.0168,442.960485,606.189030,1713686399999
MKRUSDT,1,2931.100000,3048.000000,0.9400,1713110399999,1713715200000,timeout,3.9883,0.1000,3.8883,3.6550,2665.793015,3461.713970,1713715199999
TRXUSDT,-1,0.113190,0.115954,0.4600,1713916799999,1714060799999,stop_loss,-2.4415,0.1000,-2.5415,-1.1691,0.115954,0.107663,1714521599999
TRXUSDT,-1,0.120470,0.123165,0.5500,1714204799999,1714348799999,stop_loss,-2.2371,0.1000,-2.3371,-1.2854,0.123165,0.115080,1714809599999
MKRUSDT,1,2817.700000,2778.200000,0.3900,1713859199999,1714464000000,timeout,-1.4019,0.1000,-1.5019,-0.5857,2611.909052,3229.281896,1714463999999
TRXUSDT,-1,0.118670,0.121475,0.6700,1714492799999,1714636799999,stop_loss,-2.3639,0.1000,-2.4639,-1.6508,0.121475,0.113059,1715097599999
TRXUSDT,-1,0.127440,0.124230,0.4800,1715385599999,1715990400000,timeout,2.5188,0.1000,2.4188,1.1610,0.129998,0.122323,1715990399999
BCHUSDT,1,453.930000,433.029879,0.3300,1718236799999,1718323199999,stop_loss,-4.6043,0.1000,-4.7043,-1.5524,433.029879,495.730241,1718841599999
BCHUSDT,1,382.320000,359.683286,0.5700,1718726399999,1719244799999,stop_loss,-5.9209,0.1000,-6.0209,-3.4319,359.683286,427.593429,1719331199999
MKRUSDT,1,2255.500000,2118.300396,0.7200,1719187199999,1719273599999,stop_loss,-6.0829,0.1000,-6.1829,-4.4517,2118.300396,2529.899207,1719791999999
MKRUSDT,1,2598.500000,2451.675580,0.8300,1719532799999,1719676799999,stop_loss,-5.6504,0.1000,-5.7504,-4.7728,2451.675580,2892.148839,1720137599999
BCHUSDT,1,377.580000,375.010000,0.6400,1719388799999,1719993600000,timeout,-0.6807,0.1000,-0.7807,-0.4996,354.960129,422.819742,1719993599999
TRXUSDT,1,0.128650,0.126727,0.4000,1720051199999,1720108799999,stop_loss,-1.4945,0.1000,-1.5945,-0.6378,0.126727,0.132495,1720655999999
TRXUSDT,-1,0.124490,0.127311,0.9900,1720425599999,1720511999999,stop_loss,-2.2658,0.1000,-2.3658,-2.3422,0.127311,0.118849,1721030399999
TRXUSDT,-1,0.131450,0.134162,0.9200,1720655999999,1720684799999,stop_loss,-2.0632,0.1000,-2.1632,-1.9901,0.134162,0.126026,1721260799999
MKRUSDT,-1,2256.400000,2390.384057,0.6700,1720540799999,1720771199999,stop_loss,-5.9380,0.1000,-6.0380,-4.0454,2390.384057,1988.431886,1721145599999
BCHUSDT,-1,375.730000,395.966882,0.3900,1720857599999,1721087999999,stop_loss,-5.3860,0.1000,-5.4860,-2.1395,395.966882,335.256236,1721462399999
BCHUSDT,-1,375.260000,397.260403,0.8200,1721231999999,1721433599999,stop_loss,-5.8627,0.1000,-5.9627,-4.8894,397.260403,331.259194,1721836799999
MKRUSDT,1,2761.600000,2605.356507,1.0000,1721318399999,1721894399999,stop_loss,-5.6577,0.1000,-5.7577,-5.7577,2605.356507,3074.086985,1721923199999
TRXUSDT,-1,0.137190,0.139366,0.5100,1722095999999,1722239999999,stop_loss,-1.5865,0.1000,-1.6865,-0.8601,0.139366,0.132837,1722700799999
BCHUSDT,-1,418.400000,374.798178,0.8900,1722499199999,1722671999999,take_profit,10.4211,0.1000,10.3211,9.1858,440.200911,374.798178,1723103999999
MKRUSDT,1,2410.400000,2253.487262,0.9100,1722671999999,1722787199999,stop_loss,-6.5098,0.1000,-6.6098,-6.0149,2253.487262,2724.225476,1723276799999
MKRUSDT,1,2016.400000,1834.518328,0.9900,1722931199999,1723046399999,stop_loss,-9.0201,0.1000,-9.1201,-9.0289,1834.518328,2380.163343,1723535999999
BCHUSDT,1,309.510000,367.477428,0.9900,1722902399999,1723161599999,take_profit,18.7288,0.1000,18.6288,18.4425,280.526286,367.477428,1723507199999
MKRUSDT,1,1990.500000,1945.400000,0.9300,1723219199999,1723824000000,timeout,-2.2658,0.1000,-2.3658,-2.2002,1822.121311,2327.257379,1723823999999
TRXUSDT,-1,0.156170,0.146927,0.8300,1725177599999,1725667199999,take_profit,5.9187,0.1000,5.8187,4.8295,0.160792,0.146927,1725782399999
LDOUSDT,-1,1.141200,1.210326,0.4400,1727078399999,1727135999999,stop_loss,-6.0573,0.1000,-6.1573,-2.7092,1.210326,1.002948,1727683199999
LDOUSDT,-1,1.285800,1.360085,0.5400,1727279999999,1727481599999,stop_loss,-5.7774,0.1000,-5.8774,-3.1738,1.360085,1.137229,1727884799999
LDOUSDT,-1,1.330500,1.173720,0.6000,1727625599999,1727798399999,take_profit,11.7836,0.1000,11.6836,7.0101,1.408890,1.173720,1728230399999
BCHUSDT,1,320.080000,326.210000,0.6400,1727884799999,1728489600000,timeout,1.9151,0.1000,1.8151,1.1617,305.326408,349.587184,1728489599999
MKRUSDT,-1,1450.600000,1350.600000,0.4600,1727913599999,1728518400000,timeout,6.8937,0.1000,6.7937,3.1251,1531.806777,1288.186447,1728518399999
