date,pnl_pct,trade_count
2022-08-08,-9.2941,1
2022-08-16,0.8489,1
2022-08-20,13.2885,1
2022-08-29,7.6151,1
2022-09-06,-3.8656,1
2022-09-09,-2.2851,1
2022-09-13,-2.1054,1
2022-09-16,-2.0680,1
2022-09-27,-1.5191,1
2022-10-05,0.3414,1
2022-10-11,-0.8335,1
2022-10-13,-0.6014,1
2022-10-20,-0.7961,1
2022-11-04,-0.7029,1
2022-11-08,1.4589,1
2022-11-19,-0.3291,1
2022-11-22,1.5928,1
2022-12-01,-0.1377,1
2022-12-02,-0.8963,1
2022-12-10,0.7078,1
2022-12-13,1.0806,1
2022-12-16,1.6364,1
2022-12-27,0.4355,1
2023-01-02,-1.0886,1
2023-01-04,-0.7850,1
2023-01-08,-0.7306,1
2023-01-21,-1.6460,1
2023-01-23,-1.1951,1
2023-01-29,-1.0213,1
2023-02-09,1.2744,1
2023-02-16,-1.0162,1
2023-02-17,-0.7207,1
2023-02-19,-0.6961,1
2023-03-03,-0.6089,1
2023-03-09,1.1338,1
2023-03-14,1.5659,1
2023-03-23,0.3619,1
2023-03-25,-0.9475,1
2023-03-31,-0.5988,1
2023-04-05,-0.4925,1
2023-04-15,-0.4682,1
2023-04-19,0.8250,1
2023-04-27,0.5008,1
2023-05-05,0.0929,1
2023-05-13,0.5006,1
2023-05-21,0.2751,1
2023-05-25,-0.3804,1
2023-05-28,0.6850,1
2023-06-02,0.7266,1
2023-06-05,-0.4602,1
2023-06-10,1.0708,1
2023-06-14,-1.0346,1
2023-06-22,1.6347,1
2023-06-23,-0.9369,1
2023-07-01,-0.8106,1
2023-07-09,0.6463,1
2023-07-13,-0.6499,1
2023-07-22,0.3114,1
2023-07-30,0.4974,1
2023-08-07,1.1246,1
2023-08-15,1.1389,1
2023-08-26,0.1363,1
2023-08-29,1.2356,1
2023-08-31,-1.0274,1
2023-09-09,0.1927,1
2023-09-18,0.4269,1
2023-09-26,0.2077,1
2023-09-29,-0.7148,1
2023-10-01,-0.5863,1
2023-10-09,1.2780,1
2023-10-19,-0.8937,1
2023-10-21,-0.8141,1
2023-10-23,1.7097,1
2023-11-01,1.1474,1
2023-11-09,3.8988,1
2023-11-11,-2.6291,1
2023-11-20,0.8522,1
2023-11-29,1.4563,1
2023-11-30,-1.5326,1
2023-12-06,3.1628,1
2023-12-20,1.9465,1
2023-12-21,5.0018,1
2024-01-03,0.8336,1
2024-01-10,-3.2785,1
2024-01-18,-2.7571,1
2024-01-22,-2.3861,1
2024-02-08,1.2735,1
2024-02-13,-1.3890,1
2024-02-19,-1.4258,1
2024-02-28,2.0345,1
2024-03-02,-2.2991,1
2024-03-14,-2.6581,1
2024-03-19,-1.8594,1
2024-04-03,1.5119,1
2024-04-11,-0.6106,1
2024-04-12,-0.8326,1
2024-04-24,1.3593,1
2024-05-02,0.0093,1
2024-05-11,0.8025,1
2024-05-17,1.7077,1
2024-05-19,-0.9742,1
2024-05-23,-0.9067,1
2024-05-27,-1.1009,1
2024-06-07,1.0479,1
2024-06-12,-0.9290,1
2024-06-18,1.7201,1
2024-06-24,-1.3959,1
2024-07-02,1.1243,1
2024-07-04,-1.0163,1
2024-07-14,-0.0590,1
2024-07-23,0.5129,1
2024-07-24,-0.8855,1
2024-08-01,-0.6835,1
2024-08-03,-0.7607,1
2024-08-20,0.1780,1
2024-08-24,1.0014,1
2024-08-26,-0.6854,1
2024-08-30,-0.7023,1
2024-09-07,0.3642,1
2024-09-15,1.1194,1
2024-09-18,-0.6455,1
2024-09-24,1.1679,1
2024-09-26,-0.7872,1
2024-10-01,1.2410,1
2024-10-11,0.2155,1
2024-10-14,-0.6987,1
2024-10-20,-0.6698,1
2024-10-23,-0.5888,1
2024-11-06,-0.6041,1
2024-11-09,1.1127,1
2024-11-23,2.6448,1
2024-12-04,4.2177,1
2024-12-19,20.2477,1
2024-12-30,-3.8156,1
2025-01-03,-7.7897,1
2025-01-08,2.7304,1
2025-01-13,-2.3337,1
2025-01-15,-1.6143,1
2025-01-20,2.4856,1
2025-01-29,3.4903,1
2025-02-02,-2.7621,1
2025-02-13,1.9322,1
2025-02-21,0.7694,1
2025-02-24,4.2332,1
2025-02-28,-2.8831,1
2025-03-02,-2.9336,1
2025-03-13,3.4083,1
2025-03-19,-2.5218,1
2025-03-28,1.5793,1
