month,pnl_pct,trade_count
2025-03,8.9676,4
2025-04,-6.7721,17
2025-05,-15.5670,21
2025-06,5.3788,14
2025-07,5.1082,22
2025-08,-5.5508,19
2025-09,7.8566,23
2025-10,11.2751,17
2025-11,18.1993,17
2025-12,-1.4610,20
2026-01,11.1504,25
2026-02,-11.0524,14
2026-03,30.0389,23
2026-04,-13.5711,22
2026-05,-5.9591,27
