symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
DOTUSDT,-1,4.708000,4.252136,0.1089,1743004799999,1743177599999,take_profit,9.6827,0.1000,9.5827,1.0436,4.935932,4.252136,1743609599999,0.792342
DOTUSDT,-1,4.140000,3.675466,0.1089,1743494399999,1743983999999,take_profit,11.2206,0.1000,11.1206,1.2110,4.372267,3.675466,1744099199999,0.616609
DOTUSDT,1,3.410000,3.638000,0.1089,1744300799999,1744905600000,timeout,6.6862,0.1000,6.5862,0.7172,3.064560,4.100881,1744905599999,0.746423
DOTUSDT,1,3.728000,4.116395,0.1190,1745049599999,1745423999999,take_profit,10.4183,0.1000,10.3183,1.2279,3.533802,4.116395,1745654399999,0.682803
DOTUSDT,-1,4.127000,4.369097,0.1529,1745510399999,1745567999999,stop_loss,-5.8662,0.1000,-5.9662,-0.9125,4.369097,3.642806,1746115199999,0.600379
DOTUSDT,-1,4.262000,4.024000,0.1277,1745711999999,1746316800000,timeout,5.5842,0.1000,5.4842,0.7005,4.485972,3.814057,1746316799999,0.665947
DOTUSDT,-1,3.979000,4.159488,0.1471,1746431999999,1746691199999,stop_loss,-4.5360,0.1000,-4.6360,-0.6819,4.159488,3.618025,1747036799999,0.691536
DOTUSDT,-1,5.106000,4.555000,0.1282,1747065599999,1747670400000,timeout,10.7912,0.1000,10.6912,1.3710,5.495356,4.327289,1747670399999,0.842430
DOTUSDT,-1,4.736000,5.078804,0.1661,1747871999999,1747987199999,stop_loss,-7.2383,0.1000,-7.3383,-1.2191,5.078804,4.050391,1748476799999,0.916916
DOTUSDT,1,4.589000,4.246581,0.1324,1748073599999,1748591999999,stop_loss,-7.4617,0.1000,-7.5617,-1.0015,4.246581,5.273837,1748678399999,0.864433
DOTUSDT,1,4.016000,3.808142,0.1089,1749139199999,1749167999999,stop_loss,-5.1758,0.1000,-5.2758,-0.5745,3.808142,4.431716,1749743999999,0.821389
DOTUSDT,1,3.819000,3.630186,0.1089,1750031999999,1750262399999,stop_loss,-4.9441,0.1000,-5.0441,-0.5493,3.630186,4.196627,1750636799999,0.822035
DOTUSDT,1,3.546000,3.358154,0.1089,1750377599999,1750463999999,stop_loss,-5.2974,0.1000,-5.3974,-0.5878,3.358154,3.921692,1750982399999,0.819986
DOTUSDT,1,3.352000,3.353000,0.1089,1751356799999,1751961600000,timeout,0.0298,0.1000,-0.0702,-0.0076,3.174619,3.706763,1751961599999,0.918710
DOTUSDT,-1,3.482000,3.629985,0.1089,1752047999999,1752105599999,stop_loss,-4.2500,0.1000,-4.3500,-0.4737,3.629985,3.186031,1752652799999,0.974576
DOTUSDT,-1,3.824000,4.089746,0.1089,1752335999999,1752479999999,stop_loss,-6.9494,0.1000,-7.0494,-0.7677,4.089746,3.292508,1752940799999,0.819403
DOTUSDT,-1,3.863000,4.135216,0.1089,1752566399999,1752652799999,stop_loss,-7.0468,0.1000,-7.1468,-0.7783,4.135216,3.318567,1753171199999,0.802293
DOTUSDT,-1,4.086000,3.545000,0.1089,1753487999999,1754092800000,timeout,13.2403,0.1000,13.1403,1.4310,4.431530,3.394940,1754092799999,0.869166
DOTUSDT,1,3.506000,4.034221,0.1089,1754179199999,1754726399999,take_profit,15.0662,0.1000,14.9662,1.6298,3.241890,4.034221,1754783999999,0.932740
DOTUSDT,-1,4.010000,4.218477,0.1089,1754812799999,1755043199999,stop_loss,-5.1989,0.1000,-5.2989,-0.5771,4.218477,3.593045,1755417599999,0.723634
DOTUSDT,-1,4.278000,3.788657,0.1089,1755129599999,1755590399999,take_profit,11.4386,0.1000,11.3386,1.2348,4.522671,3.788657,1755734399999,0.928024
DOTUSDT,-1,3.768000,4.004700,0.1089,1755676799999,1755907199999,stop_loss,-6.2818,0.1000,-6.3818,-0.6950,4.004700,3.294600,1756281599999,0.751630
DOTUSDT,-1,4.088000,3.803000,0.1089,1756022399999,1756627200000,timeout,6.9716,0.1000,6.8716,0.7483,4.334429,3.595143,1756627199999,0.729760
DOTUSDT,1,3.754000,4.126000,0.1089,1756799999999,1757404800000,timeout,9.9094,0.1000,9.8094,1.0682,3.543325,4.175349,1757404799999,0.836987
DOTUSDT,-1,4.217000,4.401080,0.1352,1757548799999,1757750399999,stop_loss,-4.3652,0.1000,-4.4652,-0.6037,4.401080,3.848841,1758153599999,0.778591
DOTUSDT,-1,4.418000,4.627401,0.1185,1757836799999,1758268799999,stop_loss,-4.7397,0.1000,-4.8397,-0.5736,4.627401,3.999198,1758441599999,0.795969
DOTUSDT,1,3.913000,4.282670,0.1089,1759305599999,1759420799999,take_profit,9.4472,0.1000,9.3472,1.0179,3.728165,4.282670,1759910399999,0.948062
DOTUSDT,1,4.317000,4.106773,0.1308,1759507199999,1759708799999,stop_loss,-4.8697,0.1000,-4.9697,-0.6500,4.106773,4.737453,1760111999999,0.955496
DOTUSDT,-1,4.398000,3.926369,0.1128,1759795199999,1760140799999,take_profit,10.7238,0.1000,10.6238,1.1986,4.633815,3.926369,1760399999999,0.817670
DOTUSDT,1,2.922000,3.044000,0.1460,1760774399999,1761379200000,timeout,4.1752,0.1000,4.0752,0.5948,2.596816,3.572367,1761379199999,0.787953
DOTUSDT,-1,3.098000,3.007000,0.1624,1761465599999,1762070400000,timeout,2.9374,0.1000,2.8374,0.4608,3.262775,2.768451,1762070399999,0.848433
DOTUSDT,-1,2.664000,2.899655,0.1751,1762473599999,1762531199999,stop_loss,-8.8459,0.1000,-8.9459,-1.5667,2.899655,2.192689,1763078399999,0.873850
DOTUSDT,-1,3.186000,2.747000,0.1318,1762876799999,1763481600000,timeout,13.7790,0.1000,13.6790,1.8033,3.489122,2.579757,1763481599999,0.998916
DOTUSDT,1,2.645000,2.430212,0.1817,1763567999999,1763711999999,stop_loss,-8.1205,0.1000,-8.2205,-1.4934,2.430212,3.074576,1764172799999,0.777682
DOTUSDT,1,2.264000,2.078098,0.1404,1764057599999,1764575999999,stop_loss,-8.2112,0.1000,-8.3112,-1.1668,2.078098,2.635804,1764662399999,0.978474
DOTUSDT,-1,2.137000,2.270395,0.1089,1765180799999,1765324799999,stop_loss,-6.2422,0.1000,-6.3422,-0.6907,2.270395,1.870210,1765785599999,0.795540
DOTUSDT,-1,1.796000,1.716000,0.1089,1766131199999,1766736000000,timeout,4.4543,0.1000,4.3543,0.4742,1.934134,1.519733,1766735999999,0.806769
DOTUSDT,1,1.850000,2.060628,0.1089,1766966399999,1767398399999,take_profit,11.3853,0.1000,11.2853,1.2290,1.744686,2.060628,1767571199999,0.727969
DOTUSDT,-1,2.223000,1.945392,0.4125,1768435199999,1768809599999,take_profit,12.4880,0.1000,12.3880,5.1101,2.361804,1.945392,1769039999999,0.825240
DOTUSDT,1,1.923000,1.802788,0.8405,1769241599999,1769385599999,stop_loss,-6.2513,0.1000,-6.3513,-5.3381,1.802788,2.163424,1769846399999,0.709545
DOTUSDT,1,1.273000,1.272000,0.3934,1770911999999,1771516800000,timeout,-0.0786,0.1000,-0.1786,-0.0702,1.178836,1.461329,1771516799999,0.793377
DOTUSDT,1,1.319000,1.247971,0.3875,1771775999999,1771833599999,stop_loss,-5.3851,0.1000,-5.4851,-2.1256,1.247971,1.461058,1772380799999,0.815601
DOTUSDT,-1,1.510000,1.486000,0.3300,1772438399999,1773043200000,timeout,1.5894,0.1000,1.4894,0.4915,1.672960,1.184080,1773043199999,0.890418
DOTUSDT,1,1.508000,1.417370,0.3300,1773302399999,1773503999999,stop_loss,-6.0099,0.1000,-6.1099,-2.0163,1.417370,1.689260,1773907199999,0.760531
DOTUSDT,1,1.410000,1.332474,0.3300,1774223999999,1774511999999,stop_loss,-5.4983,0.1000,-5.5983,-1.8474,1.332474,1.565051,1774828799999,0.769731
DOTUSDT,-1,1.277000,1.271000,0.1089,1774857599999,1775462400000,timeout,0.4699,0.1000,0.3699,0.0403,1.341022,1.148957,1775462399999,0.785919
DOTUSDT,1,1.233000,1.347190,0.1089,1775548799999,1775779199999,take_profit,9.2612,0.1000,9.1612,0.9977,1.175905,1.347190,1776153599999,0.806670
DOTUSDT,-1,1.161000,1.241688,0.1089,1776211199999,1776326399999,stop_loss,-6.9499,0.1000,-7.0499,-0.7677,1.241688,0.999624,1776815999999,0.768455
DOTUSDT,-1,1.263000,1.231000,0.1089,1776671999999,1777276800000,timeout,2.5337,0.1000,2.4337,0.2650,1.342757,1.103485,1777276799999,0.770260
DOTUSDT,1,1.223000,1.253000,0.1089,1777363199999,1777968000000,timeout,2.4530,0.1000,2.3530,0.2562,1.171754,1.325493,1777967999999,0.952879
DOTUSDT,1,1.259000,1.269000,0.1089,1779379199999,1779868799999,end_of_data,0.7943,0.1000,0.6943,0.0756,1.196272,1.384456,1779983999999,0.731286
