symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
LTCUSDT,1,87.300000,82.763802,1.0000,1743206399999,1743436799999,stop_loss,-5.1961,0.1000,-5.2961,-5.2961,82.763802,96.372395,1743811199999,0.875827
LTCUSDT,1,84.430000,80.283949,1.0000,1743551999999,1743695999999,stop_loss,-4.9106,0.1000,-5.0106,-5.0106,80.283949,92.722102,1744156799999,0.821180
LTCUSDT,1,84.390000,78.681630,0.3300,1743782399999,1743955199999,stop_loss,-6.7643,0.1000,-6.8643,-2.2652,78.681630,95.806739,1744387199999,0.882846
LTCUSDT,1,75.250000,83.450000,0.3300,1744761599999,1745366400000,timeout,10.8970,0.1000,10.7970,3.5630,70.397547,84.954906,1745366399999,0.893061
LTCUSDT,1,100.490000,93.443503,1.0000,1747468799999,1747727999999,stop_loss,-7.0121,0.1000,-7.1121,-7.1121,93.443503,114.582994,1748073599999,0.852367
LTCUSDT,1,94.700000,95.480000,1.0000,1747814399999,1748419200000,timeout,0.8237,0.1000,0.7237,0.7237,88.001166,108.097668,1748419199999,0.850778
LTCUSDT,-1,97.130000,101.702409,1.0000,1752479999999,1752767999999,stop_loss,-4.7075,0.1000,-4.8075,-4.8075,101.702409,87.985182,1753084799999,0.740132
LTCUSDT,-1,121.760000,108.788347,1.0000,1755935999999,1756166399999,take_profit,10.6535,0.1000,10.5535,10.5535,128.245826,108.788347,1756540799999,0.830376
LTCUSDT,-1,115.370000,107.473650,1.0000,1758470399999,1758527999999,take_profit,6.8444,0.1000,6.7444,6.7444,119.318175,107.473650,1759075199999,0.766596
LTCUSDT,-1,119.820000,125.536175,1.0000,1759737599999,1760054399999,stop_loss,-4.7706,0.1000,-4.8706,-4.8706,125.536175,108.387651,1760342399999,0.812578
LTCUSDT,1,90.900000,96.490000,1.0000,1760774399999,1761379200000,timeout,6.1496,0.1000,6.0496,6.0496,81.615786,109.468428,1761379199999,0.933706
LTCUSDT,1,91.670000,83.941125,1.0000,1763567999999,1763711999999,stop_loss,-8.4312,0.1000,-8.5312,-8.5312,83.941125,107.127750,1764172799999,0.729052
LTCUSDT,1,83.710000,83.880000,1.0000,1763913599999,1764518400000,timeout,0.2031,0.1000,0.1031,0.1031,77.321310,96.487380,1764518399999,0.796531
LTCUSDT,1,81.580000,78.870000,1.0000,1765123199999,1765728000000,timeout,-3.3219,0.1000,-3.4219,-3.4219,77.864446,89.011109,1765727999999,0.823010
LTCUSDT,1,77.130000,73.342359,1.0000,1765871999999,1766102399999,stop_loss,-4.9107,0.1000,-5.0107,-5.0107,73.342359,84.705282,1766476799999,0.909803
LTCUSDT,1,77.450000,76.840000,1.0000,1766188799999,1766793600000,timeout,-0.7876,0.1000,-0.8876,-0.8876,73.065937,86.218125,1766793599999,0.894010
LTCUSDT,1,80.290000,77.179802,1.0000,1766879999999,1767023999999,stop_loss,-3.8737,0.1000,-3.9737,-3.9737,77.179802,86.510396,1767484799999,0.831621
LTCUSDT,1,78.640000,84.289160,0.3300,1767110399999,1767657599999,take_profit,7.1836,0.1000,7.0836,2.3376,75.815420,84.289160,1767715199999,0.837734
LTCUSDT,1,83.460000,80.402155,0.3300,1767772799999,1767859199999,stop_loss,-3.6638,0.1000,-3.7638,-1.2421,80.402155,89.575690,1768377599999,0.891771
LTCUSDT,1,81.500000,78.593325,0.3300,1767945599999,1768175999999,stop_loss,-3.5665,0.1000,-3.6665,-1.2099,78.593325,87.313350,1768550399999,0.865144
LTCUSDT,1,75.170000,70.290133,0.3300,1768607999999,1768809599999,stop_loss,-6.4918,0.1000,-6.5918,-2.1753,70.290133,84.929733,1769212799999,0.858325
LTCUSDT,1,68.960000,65.949292,0.3300,1769615999999,1769702399999,stop_loss,-4.3659,0.1000,-4.4659,-1.4737,65.949292,74.981415,1770220799999,0.882682
LTCUSDT,1,64.780000,61.214490,0.3300,1769788799999,1769875199999,stop_loss,-5.5040,0.1000,-5.6040,-1.8493,61.214490,71.911019,1770393599999,0.930869
LTCUSDT,-1,54.580000,53.070000,1.0000,1772351999999,1772956800000,timeout,2.7666,0.1000,2.6666,2.6666,57.832951,48.074098,1772956799999,0.718164
LTCUSDT,-1,53.280000,55.635620,1.0000,1773043199999,1773417599999,stop_loss,-4.4212,0.1000,-4.5212,-4.5212,55.635620,48.568761,1773647999999,0.621281
LTCUSDT,-1,54.430000,56.359320,1.0000,1773503999999,1773619199999,stop_loss,-3.5446,0.1000,-3.6446,-3.6446,56.359320,50.571359,1774108799999,0.596700
LTCUSDT,-1,57.860000,53.602679,1.0000,1773734399999,1774223999999,take_profit,7.3580,0.1000,7.2580,7.2580,59.988660,53.602679,1774339199999,0.632000
LTCUSDT,-1,55.680000,53.310000,1.0000,1774310399999,1774915200000,timeout,4.2565,0.1000,4.1565,4.1565,57.826212,51.387577,1774915199999,0.753243
LTCUSDT,-1,53.550000,55.033125,0.3300,1775347199999,1775606399999,stop_loss,-2.7696,0.1000,-2.8696,-0.9470,55.033125,50.583750,1775951999999,0.773154
