date,net_return
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,-0.00070821630645911959
2020-03-17,-0.0039294598274288717
2020-03-18,-0.0021951010708409768
2020-03-19,-0.0095874512168612203
2020-03-20,2.82853250246351e-05
2020-03-21,0.00013331839793351286
2020-03-22,0.00052856498472153568
2020-03-23,-0.00079394053364745254
2020-03-24,0.00080579555235305023
2020-03-25,-0.0014499482730396807
2020-03-26,-0.0023237008335744713
2020-03-27,-0.0017965433011859488
2020-03-28,-0.0043333910747972437
2020-03-29,0.00094800156115204537
2020-03-30,-0.0037835776253075659
2020-03-31,0.00073859764689343521
2020-04-01,-0.00012760837291736493
2020-04-02,-0.00014753043436599445
2020-04-03,0.0010968507903068581
2020-04-04,-0.00050626361003269782
2020-04-05,-0.0011845258457832131
2020-04-06,-0.0008154237092501404
2020-04-07,0.0018953631871194698
2020-04-08,0.0055078486830499873
2020-04-09,-0.00040898825850821385
2020-04-10,-0.00020656869452606585
2020-04-11,0.0011418010426886838
2020-04-12,0.00043779247521835707
2020-04-13,-0.00015355491744195593
2020-04-14,-0.00024828171059265713
2020-04-15,0.0012809569997500603
2020-04-16,-0.0018187588310221159
2020-04-17,0.00043605962985338032
2020-04-18,0.0018074654253132927
2020-04-19,0.0019091028176680958
2020-04-20,-0.0020805476589549343
2020-04-21,-4.1551325984934273e-05
2020-04-22,0.0057447526157070605
2020-04-23,3.9793634558193958e-05
2020-04-24,0.00041885653804074607
2020-04-25,0.0027338081744898712
2020-04-26,-0.0019035309266526301
2020-04-27,0.00035740710849707646
2020-04-28,1.6248233953852775e-06
2020-04-29,0.0025405101780011652
2020-04-30,-0.0064818214104997995
2020-05-01,0.0046894253310667544
2020-05-02,0.0012488697253525416
2020-05-03,-0.0022363110740747372
2020-05-04,0.00098895270789745027
2020-05-05,-0.00039706573077424867
2020-05-06,-0.0010958799045199807
2020-05-07,0.003245105445138563
2020-05-08,-0.0020567319266097117
2020-05-09,-0.0029003130238546282
2020-05-10,-0.00082603441194217808
2020-05-11,0.00066089632902932571
2020-05-12,-0.00013289384237813451
2020-05-13,0.00041258619496153948
2020-05-14,0.0013166210837702863
2020-05-15,-0.00017820725378758784
2020-05-16,-0.00090432587000799369
2020-05-17,0.00019793313236715626
2020-05-18,-0.00067548443214004994
2020-05-19,-0.00097573698997477365
2020-05-20,-0.00029930972577218995
2020-05-21,-0.002965188611543601
2020-05-22,0.00017817496508332198
2020-05-23,-0.00043160243255024877
2020-05-24,-0.00042452307183049598
2020-05-25,0.00015108917742323591
2020-05-26,0.00040131956509803501
2020-05-27,-0.0026521926548083163
2020-05-28,-0.00030203038014375849
2020-05-29,0.0011051573355365107
2020-05-30,0.0033341660872496792
2020-05-31,-0.00013660573883267357
2020-06-01,0.0039419520910126682
2020-06-02,0.0004209230499128136
2020-06-03,-0.0010580607116242868
2020-06-04,-0.0021450273073024828
2020-06-05,-0.0016287105433173688
2020-06-06,0.0024826062409071259
2020-06-07,9.0439795390473421e-06
2020-06-08,0.0021883945926974846
2020-06-09,0.0018281407968419039
2020-06-10,0.0016694101214014267
2020-06-11,-0.0032096676307631355
2020-06-12,0.0025939560697221253
2020-06-13,0.00070098847866595371
2020-06-14,-0.0024109295813352638
2020-06-15,0.00036266620453750953
2020-06-16,0.00089509398832698928
2020-06-17,-0.0016855889411280245
2020-06-18,-0.00057307025496455832
2020-06-19,-0.00036103614844484877
2020-06-20,-0.00072174924890522352
2020-06-21,0.0011877348656665898
2020-06-22,0.0059620757643734645
2020-06-23,-0.0013307175043448805
2020-06-24,0.001570357139759393
2020-06-25,0.0016333706509323864
2020-06-26,-0.00053477215964792268
2020-06-27,-0.00094826556043070553
2020-06-28,-0.0019401796306417474
2020-06-29,-0.0010940539243743386
2020-06-30,-0.0019910317956629564
2020-07-01,0.00091409609166048789
2020-07-02,0.00041743619978773516
2020-07-03,0.00053454648210138345
2020-07-04,0.0050306955322849678
2020-07-05,0.0027422685636295796
2020-07-06,-0.0052573963028615944
2020-07-07,0.0095623317132165209
2020-07-08,0.0086418155323291224
2020-07-09,-0.0004636805669300248
2020-07-10,-0.0017600082872117895
2020-07-11,0.0056480851542475285
2020-07-12,0.0050515566132967038
2020-07-13,-0.0047900884315154046
2020-07-14,0.0085956823122554926
2020-07-15,0.0023312782174560454
2020-07-16,0.0018559661853296827
2020-07-17,0.0023050070976817771
2020-07-18,-0.00098721078510088933
2020-07-19,-0.0043246693464152886
2020-07-20,-0.0093935389367515443
2020-07-21,-0.0016098274492136744
2020-07-22,-0.0034980651881949543
2020-07-23,-0.00065476581697054836
2020-07-24,-0.0013719294239620261
2020-07-25,-0.0028485923120102896
2020-07-26,-0.0018332824407100157
2020-07-27,-0.0015462917610175042
2020-07-28,-0.00040941792206361516
2020-07-29,0.00017654394025345965
2020-07-30,0.00081830283410355698
2020-07-31,0.0015220659145853688
2020-08-01,0.00082041830598944543
2020-08-02,-0.0020518786590759674
2020-08-03,0.00014344227826845746
2020-08-04,-0.000387692263760675
2020-08-05,0.0054675985460912457
2020-08-06,0.0038085152150002521
2020-08-07,-0.0040946057751429787
2020-08-08,0.010394444340706466
2020-08-09,-0.0022060300299713287
2020-08-10,0.0012039923230102723
2020-08-11,-0.0032518903832502444
2020-08-12,0.016248141238599523
2020-08-13,0.00091652977603384755
2020-08-14,-0.0032777490516343599
2020-08-15,-0.0013489495572659438
2020-08-16,0.0018650302269198615
2020-08-17,-0.013893360553362544
2020-08-18,-0.00025664654657708841
2020-08-19,0.0047352681081187509
2020-08-20,0.013048738736119336
2020-08-21,0.0039394039081386278
2020-08-22,0.0049652182699819747
2020-08-23,0.0018922764330953079
2020-08-24,0.00069079530295601543
2020-08-25,-0.0069426009498018137
2020-08-26,0.00068449870410569602
2020-08-27,-0.0054103119323877236
2020-08-28,0.0025601563001340644
2020-08-29,-0.0022435948816822426
2020-08-30,-0.0068811273715438936
2020-08-31,-0.0028813553913428214
2020-09-01,-0.00094193580326451531
2020-09-02,-0.00044558262865135312
2020-09-03,0.014844771847406957
2020-09-04,-0.010847561382392845
2020-09-05,0.01331627343060382
2020-09-06,-0.0065662913474205942
2020-09-07,-0.0006790718200896384
2020-09-08,0.0063182341643033268
2020-09-09,-0.0090705133084292289
2020-09-10,-0.0062416864320784526
2020-09-11,0.00090130594730242208
2020-09-12,0.0032606367214449428
2020-09-13,-0.00016151868484703957
2020-09-14,-0.0036569695978793115
2020-09-15,-0.0034796305043611753
2020-09-16,-0.00081826054143674387
2020-09-17,-0.0024108027943086086
2020-09-18,0.0025673282387304042
2020-09-19,-0.00064319727561135132
2020-09-20,0.0016560881610632183
2020-09-21,0.0077857281132929224
2020-09-22,-0.0059972688812066632
2020-09-23,0.010280774025561712
2020-09-24,-0.011886851837226486
2020-09-25,-0.0064248377944657875
2020-09-26,-0.00060073147973871421
2020-09-27,0.000575036629779202
2020-09-28,-0.003767514473336786
2020-09-29,-1.9917369609490088e-05
2020-09-30,-5.2869366374830307e-06
2020-10-01,0.00052219398825115171
2020-10-02,-0.002295806248745258
2020-10-03,0.0023980071953528803
2020-10-04,0.00017342005828568929
2020-10-05,0.0016155465852929485
2020-10-06,0.0019800556729547836
2020-10-07,0.001800873482437515
2020-10-08,-0.009582088439613945
2020-10-09,-0.0052930612489912043
2020-10-10,0.00013360903430115201
2020-10-11,0.00077861261730882703
2020-10-12,-0.0012335842993513868
2020-10-13,0.0002931559306957876
2020-10-14,0.0017051464825668106
2020-10-15,-0.0019022031067413847
2020-10-16,-0.0018820969972861423
2020-10-17,0.0049202705350319675
2020-10-18,0.002688885209329861
2020-10-19,-0.0066596410883557056
2020-10-20,-0.0022044484759473626
2020-10-21,-0.0060235192484784372
2020-10-22,-0.0044777275740921496
2020-10-23,0.0040957231725868848
2020-10-24,0.0004906096568428886
2020-10-25,0.0015859768995569734
2020-10-26,-0.0027927796161270058
2020-10-27,-0.0040606824266828934
2020-10-28,0.0073495906765539409
2020-10-29,0.001460704764688403
2020-10-30,0.0015462146467859483
2020-10-31,-0.00038149181455082726
2020-11-01,-0.0046175601086126949
2020-11-02,0.0038491059708600783
2020-11-03,0.0013312080278509164
2020-11-04,-0.0018352904166183404
2020-11-05,-0.0011937096217188303
2020-11-06,-0.0078831088399330396
2020-11-07,0.0018959370130209319
2020-11-08,0.0037183415832311439
2020-11-09,0.00079217702694123204
2020-11-10,-0.0039391108940944886
2020-11-11,-0.0043596212802623491
2020-11-12,-0.0039988146277153414
2020-11-13,0.013754378377694998
2020-11-14,8.7685533712411612e-05
2020-11-15,0.00553575933378192
2020-11-16,0.003553062032047638
2020-11-17,0.0053100143473470141
2020-11-18,-0.0047646739518099057
2020-11-19,0.013622919246490284
2020-11-20,-0.00079978847472961245
2020-11-21,-0.0068241809848348378
2020-11-22,-0.0058479596515975674
2020-11-23,0.0040222977101278534
2020-11-24,-0.0051661193021068641
2020-11-25,-0.016114385086591909
2020-11-26,-0.0031749136838592484
2020-11-27,0.0025204214575182959
2020-11-28,-0.0031023786988306767
2020-11-29,0.00062314533492324742
2020-11-30,0.00092885310424883905
2020-12-01,0.0022207989833884501
2020-12-02,0.0059634460039001969
2020-12-03,-0.0012134995846017071
2020-12-04,-0.010401075512215363
2020-12-05,0.0075004320407199288
2020-12-06,-0.0022973893561173409
2020-12-07,0.0060100853911775332
2020-12-08,-0.0042355198708085018
2020-12-09,5.1686720538679509e-05
2020-12-10,0.00077395654905343392
2020-12-11,-0.000855269164569461
2020-12-12,-0.0018713524387674596
2020-12-13,0.00017808168553945514
2020-12-14,0.0026656247791145837
2020-12-15,-0.0059231501863398206
2020-12-16,0.0024592984659708161
2020-12-17,-0.00099432277770750144
2020-12-18,0.0011429812536967177
2020-12-19,0.00088446518386819939
2020-12-20,-0.0015706825960486448
2020-12-21,0.0031846629901572943
2020-12-22,0.0066741050053560347
2020-12-23,0.016546863039327064
2020-12-24,-0.0041814476297633574
2020-12-25,0.0033654143170376294
2020-12-26,0.013853123196220007
2020-12-27,-0.012242173603157935
2020-12-28,-0.00085555639532641781
2020-12-29,0.00064434147087877314
2020-12-30,-3.0493502118145166e-05
2020-12-31,0.0015386367977812121
2021-01-01,0.0012989208967364441
