observation_idx,ensemble_std
347,38.41874542459709
348,46.647615158762406
349,43.86342439892262
350,41.42463035441596
351,46.647615158762406
352,46.647615158762406
353,48.0
354,52.191953402799555
355,49.839743177508446
356,41.42463035441596
357,38.41874542459709
358,40.0
359,40.0
360,40.0
361,41.42463035441596
362,44.8998886412873
363,45.8257569495584
364,44.8998886412873
365,45.8257569495584
366,38.41874542459709
367,36.66060555964672
368,38.41874542459709
369,41.42463035441596
370,38.41874542459709
371,38.41874542459709
372,38.41874542459709
373,38.41874542459709
374,38.41874542459709
375,42.708313008125245
376,43.86342439892262
377,48.0
378,49.839743177508446
379,38.41874542459709
380,36.66060555964672
381,48.53864439804639
382,43.86342439892262
383,48.98979485566356
384,44.8998886412873
385,49.839743177508446
386,43.86342439892262
387,48.0
388,50.0
389,47.37087712930804
390,48.53864439804639
391,50.75431016179808
392,23.748684174075834
393,42.708313008125245
394,49.35585071701227
395,44.8998886412873
396,43.86342439892262
397,44.8998886412873
398,42.708313008125245
399,41.42463035441596
400,38.157568056677825
401,49.63869458396343
402,48.53864439804639
403,49.63869458396343
404,27.129319932501073
405,48.98979485566356
406,48.53864439804639
407,41.42463035441596
408,48.53864439804639
409,38.41874542459709
410,34.698703145794944
411,34.698703145794944
412,43.86342439892262
413,38.41874542459709
414,46.647615158762406
415,40.0
416,45.8257569495584
417,48.53864439804639
418,34.698703145794944
419,49.95998398718719
420,27.129319932501073
421,27.129319932501073
422,27.129319932501073
423,38.41874542459709
424,32.49615361854384
425,43.86342439892262
426,41.42463035441596
427,53.85164807134504
428,44.721359549995796
429,44.54211490264017
430,50.0
431,48.98979485566356
432,51.419840528729765
433,40.049968789001575
434,43.31281565541543
435,48.98979485566356
436,43.86342439892262
437,48.53864439804639
438,34.698703145794944
439,49.35585071701227
440,48.0
441,34.698703145794944
442,34.698703145794944
443,40.0
444,27.129319932501073
445,27.129319932501073
446,32.49615361854384
447,27.129319932501073
448,27.129319932501073
449,32.49615361854384
450,30.0
451,30.0
452,27.129319932501073
453,27.129319932501073
454,27.129319932501073
455,27.129319932501073
456,27.129319932501073
457,30.0
458,30.0
459,27.129319932501073
460,27.129319932501073
461,30.0
462,34.698703145794944
463,27.129319932501073
464,34.698703145794944
465,46.0
466,41.7612260356422
467,46.647615158762406
468,46.647615158762406
469,49.839743177508446
470,50.0
471,27.129319932501073
472,43.86342439892262
473,40.0
474,34.698703145794944
475,32.49615361854384
476,36.66060555964672
477,32.49615361854384
478,32.49615361854384
479,23.748684174075834
480,14.0
481,27.129319932501073
482,14.0
483,23.748684174075834
484,14.0
485,23.748684174075834
486,24.413111231467404
487,23.748684174075834
488,34.698703145794944
489,14.0
490,34.698703145794944
491,32.49615361854384
492,19.595917942265423
493,24.413111231467404
494,41.42463035441596
495,30.0
496,36.66060555964672
497,42.708313008125245
498,14.0
499,30.0
500,43.86342439892262
501,45.8257569495584
502,45.8257569495584
503,42.708313008125245
504,19.595917942265423
505,36.66060555964672
506,41.42463035441596
507,45.8257569495584
508,44.8998886412873
509,41.42463035441596
510,40.0
511,14.0
512,30.0
513,23.748684174075834
514,30.0
515,28.0
516,40.049968789001575
517,44.8998886412873
518,24.413111231467404
519,43.86342439892262
520,23.748684174075834
521,34.698703145794944
522,14.0
523,28.0
524,19.595917942265423
525,27.129319932501073
526,39.191835884530846
527,41.7612260356422
528,23.748684174075834
529,19.595917942265423
530,27.129319932501073
531,19.595917942265423
532,23.748684174075834
533,32.49615361854384
534,27.129319932501073
535,19.595917942265423
536,14.0
537,19.595917942265423
538,36.66060555964672
539,27.129319932501073
540,32.49615361854384
541,30.0
542,30.0
543,14.0
544,19.595917942265423
545,32.49615361854384
546,32.49615361854384
547,41.42463035441596
548,30.0
549,23.748684174075834
550,34.698703145794944
551,27.129319932501073
552,36.66060555964672
553,34.698703145794944
554,45.8257569495584
555,30.0
556,19.595917942265423
557,19.595917942265423
558,19.595917942265423
559,27.129319932501073
560,38.41874542459709
561,30.0
562,30.0
563,32.49615361854384
564,23.748684174075834
565,19.595917942265423
566,19.595917942265423
567,49.95998398718719
568,49.95998398718719
569,50.0
570,19.595917942265423
571,14.0
572,19.595917942265423
573,19.595917942265423
574,14.0
575,19.595917942265423
576,14.0
577,14.0
578,14.0
579,36.66060555964672
580,32.49615361854384
581,23.748684174075834
582,32.49615361854384
583,34.698703145794944
584,14.0
585,14.0
586,14.0
587,14.0
588,14.0
589,19.595917942265423
590,14.0
591,27.129319932501073
592,14.0
593,27.129319932501073
594,14.0
595,14.0
596,14.0
597,19.595917942265423
598,30.0
599,36.66060555964672
600,32.49615361854384
601,32.49615361854384
602,40.0
603,36.66060555964672
604,53.51635264103861
605,48.98979485566356
606,49.95998398718719
607,48.98979485566356
608,45.8257569495584
609,49.95998398718719
610,49.15282290977803
611,50.0
612,54.55272678794342
613,48.2078831727758
614,52.0
615,49.95998398718719
616,44.8998886412873
617,47.37087712930804
618,48.0
619,48.98979485566356
620,56.568542494923804
621,47.37087712930804
622,45.8257569495584
623,42.708313008125245
624,48.98979485566356
625,44.8998886412873
626,34.698703145794944
627,45.8257569495584
628,48.53864439804639
629,49.63869458396343
630,49.35585071701227
631,46.647615158762406
632,43.86342439892262
633,44.8998886412873
634,44.8998886412873
635,40.0
636,41.42463035441596
637,49.63869458396343
638,49.839743177508446
639,48.0
640,41.23105625617661
641,48.53864439804639
642,44.8998886412873
643,34.40930106817051
644,40.049968789001575
645,27.129319932501073
646,31.04834939252005
647,36.66060555964672
648,42.708313008125245
649,50.75431016179808
650,50.75431016179808
651,42.0
652,33.704599092705436
653,58.1033561853358
654,48.98979485566356
655,48.53864439804639
656,53.51635264103861
657,51.73006862551025
658,49.35585071701227
659,46.0
660,48.2078831727758
661,36.05551275463989
662,49.35585071701227
663,47.37087712930804
664,47.37087712930804
665,44.8998886412873
666,48.53864439804639
667,38.41874542459709
668,46.647615158762406
669,44.8998886412873
670,44.8998886412873
671,50.0
672,49.35585071701227
673,41.23105625617661
674,44.76605857119878
675,34.698703145794944
676,32.49615361854384
677,27.129319932501073
678,49.95998398718719
679,49.63869458396343
680,49.63869458396343
681,40.0
682,14.0
683,14.0
684,30.0
685,14.0
686,32.49615361854384
687,36.66060555964672
688,23.748684174075834
689,32.49615361854384
690,46.647615158762406
691,44.8998886412873
692,34.698703145794944
693,38.41874542459709
694,48.98979485566356
695,45.8257569495584
696,46.647615158762406
697,46.647615158762406
698,19.595917942265423
699,49.63869458396343
700,43.86342439892262
701,48.98979485566356
702,53.51635264103861
703,47.37087712930804
704,48.0
705,31.559467676119
706,43.86342439892262
707,14.0
708,14.0
709,14.0
710,14.0
711,49.839743177508446
712,44.8998886412873
713,42.708313008125245
714,48.53864439804639
715,23.748684174075834
716,27.129319932501073
717,19.595917942265423
718,19.595917942265423
719,48.98979485566356
720,43.86342439892262
721,49.95998398718719
722,49.95998398718719
723,49.63869458396343
724,48.98979485566356
725,49.35585071701227
726,49.35585071701227
727,19.595917942265423
728,19.595917942265423
729,14.0
730,19.595917942265423
731,19.595917942265423
732,19.595917942265423
733,19.595917942265423
734,23.748684174075834
735,19.595917942265423
736,19.595917942265423
737,23.748684174075834
738,19.595917942265423
739,34.698703145794944
740,23.748684174075834
741,19.595917942265423
742,14.0
743,14.0
744,19.595917942265423
745,19.595917942265423
746,19.595917942265423
747,23.748684174075834
748,19.595917942265423
749,19.595917942265423
750,14.0
751,19.595917942265423
752,19.595917942265423
753,19.595917942265423
754,19.595917942265423
755,19.595917942265423
756,27.129319932501073
757,32.49615361854384
758,14.0
759,19.595917942265423
760,19.595917942265423
761,42.708313008125245
762,42.708313008125245
763,48.53864439804639
764,41.42463035441596
765,45.8257569495584
766,49.95998398718719
767,49.63869458396343
768,36.66060555964672
769,48.98979485566356
770,41.42463035441596
771,43.86342439892262
772,19.595917942265423
773,14.0
774,27.129319932501073
775,32.49615361854384
776,19.595917942265423
777,19.595917942265423
778,14.0
779,19.595917942265423
780,14.0
781,14.0
782,27.129319932501073
783,14.0
784,27.129319932501073
785,23.748684174075834
786,19.595917942265423
787,19.595917942265423
788,14.0
789,14.0
790,14.0
791,19.595917942265423
792,14.0
793,23.748684174075834
794,14.0
795,34.698703145794944
796,19.595917942265423
797,30.0
798,14.0
799,14.0
800,34.698703145794944
801,14.0
802,27.129319932501073
803,38.41874542459709
804,44.8998886412873
805,45.8257569495584
806,46.647615158762406
807,41.42463035441596
808,49.839743177508446
809,48.0
810,43.86342439892262
811,27.129319932501073
812,19.595917942265423
813,19.595917942265423
814,19.595917942265423
815,14.0
816,14.0
817,14.0
818,40.0
819,38.41874542459709
820,49.839743177508446
821,42.708313008125245
822,44.8998886412873
823,42.708313008125245
824,49.63869458396343
825,49.63869458396343
826,49.15282290977803
827,53.81449618829484
828,50.75431016179808
829,49.95998398718719
830,52.952809179494906
831,43.86342439892262
832,38.41874542459709
833,42.708313008125245
834,36.66060555964672
835,49.839743177508446
836,42.708313008125245
837,49.35585071701227
838,49.35585071701227
839,49.35585071701227
840,36.66060555964672
841,42.708313008125245
842,34.698703145794944
843,53.25410782277739
844,49.95998398718719
845,49.63869458396343
846,49.95998398718719
847,45.8257569495584
848,43.86342439892262
849,41.42463035441596
850,36.66060555964672
851,48.98979485566356
852,36.66060555964672
853,19.595917942265423
854,41.42463035441596
855,38.41874542459709
856,49.35585071701227
857,49.63869458396343
858,50.0
859,49.839743177508446
860,49.839743177508446
861,50.0
862,48.98979485566356
863,49.95998398718719
864,49.839743177508446
865,40.0
866,36.932370625238775
867,41.23105625617661
868,52.191953402799555
869,50.0
870,49.95998398718719
871,49.63869458396343
872,49.95998398718719
873,43.86342439892262
874,33.704599092705436
875,34.698703145794944
876,43.31281565541543
877,40.049968789001575
878,44.8998886412873
879,49.15282290977803
880,43.31281565541543
881,48.0
882,33.704599092705436
883,49.839743177508446
884,46.647615158762406
885,48.98979485566356
886,48.0
887,49.95998398718719
888,32.49615361854384
889,46.0
890,53.51635264103861
891,49.95998398718719
892,30.0
893,34.698703145794944
894,38.41874542459709
895,49.63869458396343
896,40.0
897,40.0
898,40.0
899,36.66060555964672
900,42.708313008125245
901,48.98979485566356
902,36.66060555964672
903,49.35585071701227
904,41.42463035441596
905,36.66060555964672
906,33.704599092705436
907,24.413111231467404
908,23.748684174075834
909,27.129319932501073
910,30.0
911,42.708313008125245
912,45.8257569495584
913,38.41874542459709
914,14.0
915,49.95998398718719
916,46.647615158762406
917,48.98979485566356
918,27.129319932501073
919,34.698703145794944
920,32.49615361854384
921,38.41874542459709
922,23.748684174075834
923,19.595917942265423
924,30.0
925,14.0
926,14.0
927,30.0
928,23.748684174075834
929,30.0
930,27.129319932501073
931,27.129319932501073
932,36.66060555964672
933,27.129319932501073
934,34.698703145794944
935,34.698703145794944
936,50.0
937,44.8998886412873
938,34.698703145794944
939,49.839743177508446
940,50.0
941,43.86342439892262
942,24.413111231467404
943,24.413111231467404
944,27.129319932501073
945,40.0
946,41.42463035441596
947,50.0
948,14.0
949,14.0
950,14.0
951,14.0
952,14.0
953,14.0
954,14.0
955,14.0
956,14.0
957,14.0
958,14.0
959,14.0
960,19.595917942265423
961,14.0
962,14.0
963,14.0
964,23.748684174075834
965,14.0
966,14.0
967,27.129319932501073
968,30.0
969,19.595917942265423
970,19.595917942265423
971,19.595917942265423
972,19.595917942265423
973,19.595917942265423
974,27.129319932501073
975,14.0
976,14.0
977,14.0
978,19.595917942265423
979,14.0
980,19.595917942265423
981,19.595917942265423
982,19.595917942265423
983,19.595917942265423
984,40.0
985,19.595917942265423
986,30.0
987,14.0
988,14.0
989,19.595917942265423
990,14.0
991,19.595917942265423
992,14.0
993,14.0
994,14.0
995,41.42463035441596
996,48.53864439804639
997,14.0
998,14.0
999,14.0
1000,14.0
1001,14.0
1002,14.0
1003,23.748684174075834
1004,19.595917942265423
1005,23.748684174075834
1006,30.0
1007,14.0
1008,23.748684174075834
1009,40.0
1010,38.41874542459709
1011,44.8998886412873
1012,48.98979485566356
1013,49.63869458396343
1014,19.595917942265423
1015,14.0
1016,19.595917942265423
1017,23.748684174075834
1018,30.0
1019,14.0
1020,23.748684174075834
1021,23.748684174075834
1022,23.748684174075834
1023,14.0
1024,30.0
1025,19.595917942265423
1026,23.748684174075834
1027,19.595917942265423
1028,19.595917942265423
1029,27.129319932501073
1030,27.129319932501073
1031,14.0
1032,19.595917942265423
1033,23.748684174075834
1034,14.0
1035,19.595917942265423
1036,19.595917942265423
1037,19.595917942265423
1038,14.0
1039,14.0
1040,19.595917942265423
1041,36.66060555964672
1042,30.0
1043,46.647615158762406
1044,14.0
1045,14.0
1046,19.595917942265423
1047,14.0
1048,19.595917942265423
1049,14.0
1050,14.0
1051,14.0
1052,19.595917942265423
1053,23.748684174075834
1054,27.129319932501073
1055,14.0
1056,23.748684174075834
1057,19.595917942265423
1058,27.129319932501073
1059,30.0
1060,27.129319932501073
1061,19.595917942265423
1062,19.595917942265423
1063,14.0
1064,24.413111231467404
1065,48.53864439804639
1066,19.595917942265423
1067,14.0
1068,23.748684174075834
1069,32.49615361854384
1070,14.0
1071,0.0
1072,0.0
1073,14.0
1074,14.0
1075,47.37087712930804
1076,48.98979485566356
1077,49.839743177508446
1078,43.86342439892262
1079,40.0
1080,23.748684174075834
1081,23.748684174075834
1082,23.748684174075834
1083,14.0
1084,49.63869458396343
1085,40.0
1086,46.647615158762406
1087,19.595917942265423
1088,14.0
1089,14.0
1090,30.0
1091,27.129319932501073
1092,38.41874542459709
1093,36.66060555964672
1094,19.595917942265423
1095,19.595917942265423
1096,14.0
1097,19.595917942265423
1098,30.0
1099,19.595917942265423
1100,44.8998886412873
1101,19.595917942265423
1102,30.0
1103,14.0
1104,14.0
1105,36.05551275463989
1106,41.7612260356422
1107,33.704599092705436
1108,19.595917942265423
1109,24.413111231467404
1110,45.8257569495584
1111,48.0
1112,49.95998398718719
1113,49.63869458396343
1114,45.8257569495584
1115,43.86342439892262
1116,43.86342439892262
1117,38.41874542459709
1118,42.708313008125245
1119,47.37087712930804
1120,44.8998886412873
1121,49.35585071701227
1122,32.49615361854384
1123,49.839743177508446
1124,42.708313008125245
1125,46.647615158762406
1126,24.413111231467404
1127,46.647615158762406
1128,48.53864439804639
1129,48.0
1130,49.35585071701227
1131,40.0
1132,28.0
1133,19.595917942265423
1134,24.413111231467404
1135,33.704599092705436
1136,41.7612260356422
1137,43.31281565541543
1138,43.31281565541543
1139,30.0
1140,48.53864439804639
1141,47.37087712930804
1142,43.86342439892262
1143,49.95998398718719
1144,36.66060555964672
1145,43.86342439892262
1146,40.0
1147,49.839743177508446
1148,14.0
1149,14.0
1150,14.0
1151,19.595917942265423
1152,48.53864439804639
1153,45.8257569495584
1154,14.0
1155,49.839743177508446
1156,19.595917942265423
1157,45.8257569495584
1158,45.8257569495584
1159,50.0
1160,41.42463035441596
1161,30.0
1162,27.129319932501073
1163,49.95998398718719
1164,40.0
1165,40.0
1166,32.49615361854384
1167,34.698703145794944
1168,41.42463035441596
1169,34.698703145794944
1170,36.66060555964672
1171,27.129319932501073
1172,24.413111231467404
1173,14.0
1174,34.698703145794944
1175,34.698703145794944
1176,44.8998886412873
1177,48.53864439804639
1178,49.35585071701227
1179,48.98979485566356
1180,45.8257569495584
1181,49.839743177508446
1182,46.647615158762406
1183,47.37087712930804
1184,48.0
1185,49.35585071701227
1186,48.53864439804639
1187,49.63869458396343
1188,27.129319932501073
1189,30.0
1190,30.0
1191,30.0
1192,27.129319932501073
1193,30.0
1194,27.129319932501073
1195,32.49615361854384
1196,32.49615361854384
1197,36.66060555964672
1198,40.0
1199,42.708313008125245
1200,43.86342439892262
1201,49.63869458396343
1202,49.839743177508446
1203,49.839743177508446
1204,49.63869458396343
1205,49.839743177508446
1206,49.95998398718719
1207,43.86342439892262
1208,41.42463035441596
1209,38.41874542459709
1210,38.41874542459709
1211,45.8257569495584
1212,48.0
1213,47.37087712930804
1214,43.86342439892262
1215,43.86342439892262
1216,43.86342439892262
1217,36.66060555964672
1218,34.698703145794944
1219,34.698703145794944
1220,23.748684174075834
1221,23.748684174075834
1222,32.49615361854384
1223,19.595917942265423
1224,27.129319932501073
1225,41.42463035441596
1226,36.66060555964672
1227,36.66060555964672
1228,27.129319932501073
1229,48.0
1230,38.41874542459709
1231,34.698703145794944
1232,30.0
1233,23.748684174075834
1234,14.0
1235,14.0
1236,27.129319932501073
1237,19.595917942265423
1238,19.595917942265423
1239,34.698703145794944
1240,38.41874542459709
1241,23.748684174075834
1242,40.0
1243,19.595917942265423
1244,19.595917942265423
1245,14.0
1246,36.66060555964672
1247,36.66060555964672
1248,23.748684174075834
1249,27.129319932501073
1250,27.129319932501073
1251,23.748684174075834
1252,23.748684174075834
1253,14.0
1254,30.0
1255,27.129319932501073
1256,27.129319932501073
1257,19.595917942265423
1258,23.748684174075834
1259,19.595917942265423
1260,19.595917942265423
1261,19.595917942265423
1262,32.49615361854384
1263,14.0
1264,27.129319932501073
1265,19.595917942265423
1266,19.595917942265423
1267,23.748684174075834
1268,23.748684174075834
1269,30.0
1270,36.66060555964672
1271,45.8257569495584
1272,42.708313008125245
1273,48.0
1274,44.8998886412873
1275,46.647615158762406
1276,45.8257569495584
1277,42.708313008125245
1278,45.8257569495584
1279,38.41874542459709
1280,23.748684174075834
1281,19.595917942265423
1282,14.0
1283,27.129319932501073
1284,14.0
1285,23.748684174075834
1286,23.748684174075834
1287,23.748684174075834
1288,23.748684174075834
1289,19.595917942265423
1290,19.595917942265423
1291,19.595917942265423
1292,19.595917942265423
1293,19.595917942265423
1294,19.595917942265423
1295,24.413111231467404
1296,27.129319932501073
1297,28.0
1298,38.41874542459709
1299,43.86342439892262
1300,38.41874542459709
1301,27.129319932501073
1302,30.0
1303,19.595917942265423
1304,23.748684174075834
1305,38.41874542459709
1306,32.49615361854384
1307,41.42463035441596
1308,44.8998886412873
1309,48.53864439804639
1310,48.53864439804639
1311,42.708313008125245
1312,47.37087712930804
1313,34.698703145794944
1314,34.698703145794944
1315,43.86342439892262
1316,27.129319932501073
1317,45.8257569495584
1318,48.0
1319,47.37087712930804
1320,46.647615158762406
1321,46.647615158762406
1322,49.839743177508446
1323,48.0
1324,43.86342439892262
1325,44.8998886412873
1326,45.8257569495584
1327,44.8998886412873
1328,41.42463035441596
1329,41.42463035441596
1330,32.49615361854384
1331,34.698703145794944
1332,34.698703145794944
1333,14.0
1334,48.53864439804639
1335,27.129319932501073
1336,23.748684174075834
1337,34.698703145794944
1338,32.49615361854384
1339,32.49615361854384
1340,32.49615361854384
1341,32.49615361854384
1342,38.41874542459709
1343,23.748684174075834
1344,19.595917942265423
1345,23.748684174075834
1346,19.595917942265423
1347,14.0
1348,40.0
1349,36.66060555964672
1350,23.748684174075834
1351,30.0
1352,30.0
1353,30.0
1354,30.0
1355,19.595917942265423
1356,24.413111231467404
1357,31.04834939252005
1358,19.595917942265423
1359,27.129319932501073
1360,30.0
1361,19.595917942265423
1362,23.748684174075834
1363,23.748684174075834
1364,34.698703145794944
1365,48.53864439804639
1366,46.647615158762406
1367,43.86342439892262
1368,47.37087712930804
1369,47.37087712930804
1370,36.66060555964672
1371,19.595917942265423
1372,27.129319932501073
1373,32.49615361854384
1374,19.595917942265423
1375,34.698703145794944
1376,34.698703145794944
1377,49.95998398718719
1378,49.63869458396343
1379,49.95998398718719
1380,50.0
1381,46.647615158762406
1382,49.95998398718719
1383,48.98979485566356
1384,49.839743177508446
1385,32.49615361854384
1386,38.41874542459709
1387,30.0
1388,43.86342439892262
1389,49.63869458396343
1390,49.839743177508446
1391,48.98979485566356
1392,38.41874542459709
1393,23.748684174075834
1394,32.49615361854384
1395,14.0
1396,19.595917942265423
1397,30.0
1398,23.748684174075834
1399,36.66060555964672
1400,34.698703145794944
1401,42.708313008125245
1402,19.595917942265423
1403,19.595917942265423
1404,23.748684174075834
1405,48.0
1406,43.86342439892262
1407,49.63869458396343
1408,38.41874542459709
1409,38.41874542459709
1410,47.37087712930804
1411,46.647615158762406
1412,47.37087712930804
1413,34.698703145794944
1414,40.0
1415,44.8998886412873
1416,48.0
1417,48.0
1418,49.95998398718719
1419,49.839743177508446
1420,48.98979485566356
1421,49.839743177508446
1422,46.647615158762406
1423,47.37087712930804
1424,47.37087712930804
1425,47.37087712930804
1426,48.0
1427,46.647615158762406
1428,31.04834939252005
1429,27.129319932501073
1430,28.0
1431,49.839743177508446
1432,48.0
1433,34.698703145794944
1434,38.41874542459709
1435,46.647615158762406
1436,46.647615158762406
1437,44.8998886412873
1438,44.8998886412873
1439,48.98979485566356
1440,44.8998886412873
1441,34.40930106817051
1442,48.98979485566356
1443,49.63869458396343
1444,43.86342439892262
1445,48.98979485566356
1446,40.0
1447,31.559467676119
1448,41.42463035441596
1449,45.8257569495584
1450,48.0
1451,49.95998398718719
1452,49.35585071701227
1453,50.0
1454,48.53864439804639
1455,49.839743177508446
1456,49.95998398718719
1457,49.95998398718719
1458,47.37087712930804
1459,49.63869458396343
1460,44.8998886412873
1461,41.42463035441596
1462,43.31281565541543
1463,47.37087712930804
1464,48.0
1465,47.37087712930804
1466,46.647615158762406
1467,42.708313008125245
1468,44.76605857119878
1469,45.8257569495584
1470,43.31281565541543
1471,40.0
1472,40.0
1473,40.0
1474,41.7612260356422
1475,40.0
1476,40.0
1477,40.0
1478,41.7612260356422
1479,40.049968789001575
