G,G_eff,compliance,sh1,sh2,sh3,worst,median,dd2,dd1,cal2,posq2,vol,turn,edge,costsh,trades,L,S,fund,folds,fails,score,hold,dg,n,h1,h2
-5.924786643754171,-3.212626902910011,0.5422350366484029,0.29519291121207686,0.04675335352261385,-0.2013621452818121,-0.5941425237113047,-0.08561340590514407,0.15407281793421368,0.13655140742371796,-0.006719861615538486,0.5882352941176471,0.11266813145097208,37.30263638473259,16.47985676366203,0.02545387756429743,1214,0.26841741805086355,-0.025046913655785173,0.12317524052785865,"[-0.25, -0.59, 0.83, 0.08]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,12,0.4,1,-0.16413055188700038,0.7252185266462539
-31.260695323438707,-14.892583464271189,0.47639962291897575,0.18551994942986377,-0.1430419765886078,-0.46936977259222357,-1.2933065664621013,-0.012513734695395795,0.2945849688302353,0.2379806893513403,-0.08111641434274333,0.35294117647058826,0.11910519964092772,52.236661293515034,11.78513977970754,0.032551569853234215,2357,0.6006731697527026,-0.35695655799087883,0.09324967123894765,"[-0.78, -1.29, 0.76, 0.76]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,12,0.4,2,-0.6941035243374675,1.1192789314803222
-18.877821149290355,-9.886114632380393,0.5236893894797825,0.10520414540953342,-0.10383917975565649,-0.3121844765281697,-0.8130866936044842,-0.12368885988681794,0.18689898631301727,0.1558849222344857,-0.09719304788232974,0.35294117647058826,0.11385137014724822,31.777269154058942,11.235239238837819,0.020582081381681203,1058,0.17437692123721504,-0.033034059652958414,0.04988668630943388,"[-0.36, 0.65, -0.81, 0.11]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,15,0.2,1,0.3088892193379417,-0.10898506897395463
-13.506723627725908,-5.038230151691383,0.37301645391996946,0.047552838302017106,-0.21483651437057075,-0.4759588895275845,-0.517017202155213,-0.125352001622144,0.1872142981552667,0.14458182017159482,-0.1836889445805863,0.47058823529411764,0.12572758353978847,44.06727880585373,8.765226879315884,0.02601382705597537,2006,0.3243874110621788,-0.17147090100375162,0.04809713535026773,"[-0.52, -0.11, -0.14, 0.0]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,15,0.2,2,-0.11064839171302286,0.2291777796839125
-27.661068601747246,-10.966559586816285,0.3964618917912509,-0.08995486637915569,-0.2985733849042107,-0.5065901560461301,-0.77660441370561,-0.717687715959884,0.20806697686847486,0.19528269403343546,-0.1935306414899478,0.23529411764705882,0.11529922934806326,32.12401438538942,4.2252734147402,0.0212633199400331,1038,0.2643346171359091,-0.21059932535006698,0.07162353672256977,"[-0.69, -0.75, 0.99, -0.78]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,15,0.3,1,-0.5067712669013055,0.322886234525053
-45.03717717688298,-15.744759497004244,0.34959472338079467,-0.5378832290105305,-0.7883522747658233,-1.0365720304195343,-1.4657366889513048,-0.8423026128863889,0.3680388070977604,0.2947053657600772,-0.29228956448899573,0.17647058823529413,0.13265646978226325,44.71504823457507,-8.71912822779565,0.027715324265343726,1973,0.2588341721184515,-0.4131824367058977,0.06526448651716794,"[-1.47, -0.61, 0.37, -1.08]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,15,0.3,2,-0.8829156836528204,-0.12288342908105815
3.7579765382120747,2.6037874676721326,0.6928695379537765,0.3839416130699466,0.1674013403676587,-0.04861794760370583,-0.6053822055640793,0.3375214075835471,0.12645706054933137,0.11058420918822642,0.1008178540346218,0.4117647058823529,0.11496654430573154,33.17608457508376,20.784707173187794,0.02154001197728385,1013,0.28572733945634404,-0.012739046743601316,0.06049484728348972,"[0.36, -0.61, 0.52, 0.31]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'turnover', 'gross_edge', 'short_pnl']",blend_both,15,0.4,1,0.11862875661694165,0.6491563348476694
-27.38151954437881,-10.741282959797305,0.39228220853076784,0.02398862563790342,-0.23403300361891327,-0.4905288954441258,-0.889180127590211,-0.21107450882196532,0.24207768806699892,0.17997174669113436,-0.15858341238089796,0.35294117647058826,0.13048618426549222,44.96264697224502,8.06088564302948,0.027182835504899996,1937,0.2818342162436075,-0.1383481884006088,0.06973220079300044,"[-0.76, -0.89, 0.48, 0.34]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,15,0.4,2,-0.5544798501605557,0.6873131412880921
-39.2423648892779,-15.065632431470114,0.38391244956764725,-0.4755164732176919,-0.61555425000897,-0.7549345166790439,-1.3324931144323602,-0.4335442982781068,0.3664818855246095,0.31855381303709895,-0.2397566823118566,0.4117647058823529,0.13426357526613125,25.228453890514643,-18.257669322085125,0.017562569061479398,887,0.17970665179387568,-0.3620588300638773,0.0869616151778107,"[-0.76, -0.1, -1.33, -0.09]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,18,0.2,1,-0.33335145191035387,-0.6076401950561374
-51.068437979389536,-17.92690758817017,0.35103692804164494,-0.959257118470033,-1.1498840355156255,-1.3389532114009064,-1.9978004778555032,-1.0124178732180769,0.5196934527180997,0.46954922265871524,-0.302419762227716,0.23529411764705882,0.13974407417504436,35.91299838646539,-30.118938178530815,0.022639191934450773,1667,0.17334890804056446,-0.6015682755775571,0.06942855711889176,"[-1.21, -0.82, -0.59, -2.0]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,18,0.2,2,-0.8399058059256924,-1.0996415216222484
-24.971915266509985,-10.244888314465635,0.41025641025641024,-0.24329033169998035,-0.3811982441520191,-0.5186665065041863,-0.6493451972672478,-0.490230112103072,0.22439209305325725,0.18363049041326118,-0.2516378041770959,0.4117647058823529,0.12986984625616294,23.93037973803382,-5.9819083229878816,0.016403219710270325,853,0.15049312124569203,-0.20716457138701028,0.09572454217527779,"[-0.37, 0.13, -0.61, -0.65]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'gross_edge', 'short_pnl']",blend_both,18,0.3,1,-0.0009146140465551506,-0.47651079807904645
-21.679240045068305,-8.364501231118165,0.3858300020540139,-0.13398211436383833,-0.3306685646207621,-0.5263805061551848,-0.6979754252936261,-0.2967520406294909,0.2022876458444839,0.18192523236618263,-0.24973888950797138,0.4117647058823529,0.13056194296298473,34.328017888214674,2.2230963558973973,0.021389013189158652,1634,0.30640543075200605,-0.2761932553608498,0.08111820202638445,"[-0.53, 0.06, -0.06, -0.7]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,18,0.3,2,-0.08713665163518183,-0.18173438221819427
-17.671994404972324,-13.586993019936246,0.7688432164800431,0.3274097739731815,0.1783013062202695,0.029357142460214872,-1.7774450318919734,0.5443278762023962,0.25985776599225174,0.22981062377631956,0.05676923858692691,0.35294117647058826,0.1295924168517412,25.73659030944426,23.67575720178591,0.016898333539739532,850,0.3667040254306206,-0.1254748293848384,0.0887917798105759,"[1.45, 1.22, -1.78, -0.13]","['net_sharpe', 'dbl_sharpe', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,18,0.4,1,1.4744893032989967,-0.8536664256178661
-28.768154837316576,-14.447702752259078,0.5022116584800308,0.08012113094655386,-0.14076105653582352,-0.3607526141048356,-1.7279375814938922,0.14179356188611875,0.26299753267658643,0.2131962010726609,-0.09734997582811859,0.4117647058823529,0.12666041007042542,37.31235564387924,10.177108225828453,0.02284736712100138,1644,0.32735298091654397,-0.17702077027616592,0.07014845822821907,"[0.7, 0.83, -1.73, -0.42]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_both,18,0.4,2,0.9536348498826608,-0.8095061101612807
-40.84064878006673,-12.605346366887419,0.30864706471165965,-0.31820370064158665,-0.6572625645554717,-0.9945956084305863,-1.2595497803139812,-0.7730200457233847,0.31775650707278735,0.22502696037449055,-0.2473518285345162,0.23529411764705882,0.11438586527450177,51.85444098747773,0.4964736500630067,0.03440640510215345,1692,0.18909378430393647,-0.1789018376228,0.0672051625578213,"[-0.07, -0.51, -1.26, -1.03]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,9,0.2,1,0.031193964566596486,-0.739337894653359
-55.1910490659014,-16.981861251046585,0.3076923076923077,-0.9502106257204552,-1.3591779830440927,-1.764846760299734,-2.891187460711513,-1.2625854324970938,0.5284543429230559,0.4446250513903499,-0.3181276100011067,0.17647058823529413,0.12898908904131576,70.6311507665419,-9.913642161761494,0.04432171575223318,3248,0.1141906982668375,-0.39139789656269286,0.06727660035594382,"[-0.49, -1.29, -1.23, -2.89]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,9,0.2,2,-0.4136042259605877,-1.5299632180974152
-30.580968196364076,-16.66428641752144,0.5449234409623022,0.12637797237275916,-0.19679332491636994,-0.518957411576437,-1.0383454379995154,-0.3159031735678846,0.284004416460377,0.21833783020369424,-0.10642207813410731,0.47058823529411764,0.11956911690456812,51.54519976995022,10.374624015092511,0.03393449114192254,1617,0.19859465447429409,0.01311252015236783,0.10279285855221536,"[0.57, 0.16, -1.04, -0.79]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend_kl,9,0.3,1,0.6530762586766554,-0.5073765633209217
-46.91243283510932,-14.434594718495177,0.3076923076923077,-0.49497988847587393,-0.9055314129177089,-1.3144472048370874,-1.9757748686768064,-0.7739447725022657,0.4111563737947491,0.3293813914102418,-0.2895972330177168,0.35294117647058826,0.1304654888313733,71.36646200392443,-1.6516979903336646,0.044880963443039795,3134,0.13961890289210263,-0.18628481837178967,0.1027346840742964,"[-0.53, -0.16, -1.01, -1.98]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,9,0.3,2,0.022027317864369855,-1.027383664540089
-41.87800151965165,-14.433910567547523,0.34466569663727326,-0.06389628880432166,-0.38117793179235676,-0.6976717652015378,-1.479862166572018,-0.6112713510879474,0.3659684054077039,0.30257389590545725,-0.14237699890527158,0.29411764705882354,0.12111618170817257,51.23402601275941,5.892828918048775,0.03465246594484694,1551,0.3759256647966182,-0.2564010645610306,0.07971694166242013,"[0.87, -1.48, -0.66, -0.56]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,9,0.4,1,0.08508518871638113,-0.23024180993058366
-41.16858041050309,-13.054918719943316,0.31710878999880926,-0.1335301915193993,-0.5365162627466722,-0.938577683985757,-1.3892151705555735,-0.44976796695035426,0.38099012299649704,0.2984429922501022,-0.20031655205138751,0.29411764705882354,0.13167076022204313,70.66576786822301,4.896570799380816,0.04469992143371422,2991,0.5202810188882233,-0.3832950444392422,0.08188996785649277,"[-0.01, -1.39, -0.89, -0.01]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,9,0.4,2,-0.20028275683797295,-0.06585551464532052
18.338922878073795,17.175817994207687,0.9365772520229785,0.7736573402391336,0.5136682698911591,0.25418302207488097,-0.9606278142770763,0.9507368755947088,0.1496150933524658,0.12255839232480403,0.35148447909757585,0.5882352941176471,0.11172864246331912,38.62909304794722,30.143852916707708,0.024421863271000217,1297,0.40625386860550916,0.054732683521020564,0.07518675989209381,"[1.02, 1.02, -0.96, 0.88]","['net_sharpe', 'turnover', 'gross_edge']",blend_kl,12,0.2,1,1.246412103351447,0.26289276369124487
-5.8125080552017385,-4.23238703267428,0.7281515986694636,0.6125977569925469,0.25874983366860993,-0.09295381055929584,-0.5136061125778394,0.12541211281704184,0.18076472080439687,0.17183777646024634,0.13120956793058822,0.47058823529411764,0.11653782691292551,54.88774325018899,20.642290098338233,0.031607723573657355,2486,0.33996372911817496,0.10858355827210377,0.09364153681639302,"[0.99, -0.51, -0.51, 0.76]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'pos_folds', 'turnover', 'gross_edge']",blend_kl,12,0.2,2,0.6438395530643903,0.5813456713605155
65.54481365797147,62.882276855850236,0.959378375594826,1.4274111610821376,1.1874350456049483,0.9470318475678933,0.44277762054167563,1.339919807512572,0.1422080610865507,0.12100170167421875,1.015393240228091,0.8235294117647058,0.11950326107978054,38.20202793168156,52.045781498512554,0.024021224192787943,1248,0.5090842038640461,0.2780466470617833,0.09716185697361547,"[1.6, 1.58, 1.1, 0.44]",['turnover'],blend_kl,12,0.3,1,1.8222572952022595,1.034856514915741
-19.948182533034483,-13.810059209357751,0.6922966133124203,0.5706655678037071,0.22723769574976294,-0.11553533131864274,-0.5497214892176226,-0.21523249408714118,0.27606998979474573,0.2101496589649633,0.07289546569758679,0.5294117647058824,0.11831710589654802,54.160636152561665,19.948611538958854,0.032261079032402086,2404,0.33303071178337174,0.09470096354359998,0.09073849961521177,"[1.62, -0.55, -0.25, -0.18]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'pos_folds', 'turnover', 'gross_edge']",blend_kl,12,0.3,2,0.9520939023442151,0.15678294039161203
41.03450393871162,39.43099447283047,0.9609228987323418,0.9568427975051538,0.727885897624237,0.4989203473438784,0.09870593277645806,0.8373863650834414,0.15304145849207829,0.1317756425561163,0.551129578350909,0.6470588235294118,0.1211700844076797,36.92453590436983,38.75916478780945,0.024156901331384022,1200,0.5662968196490769,0.00028735248670087865,0.12245924961123103,"[0.52, 1.16, 1.16, 0.1]","['turnover', 'gross_edge']",blend_kl,12,0.4,1,1.0588495427521731,0.8552176857545937
-8.86227445335578,-5.673325826865015,0.6401658915806606,0.4711168930403691,0.13981422411337263,-0.1894642428853677,-0.6496121421199845,0.2656749580212277,0.20468116398206015,0.16053905455294804,0.04723013694957905,0.47058823529411764,0.12028596986035178,53.0925306639641,18.145281040855256,0.032754278983768884,2317,0.4389663157477516,-0.05757385104965589,0.11489267821989729,"[0.38, -0.65, 0.67, 0.15]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,12,0.4,2,0.20829924981788636,0.7618198367716924
-22.677114652349378,-12.670301314168148,0.5587263418829824,0.15741421431241137,-0.04465904477977164,-0.2460774256892126,-1.2016384157118545,0.13905404264168836,0.23121402227132692,0.22467229958519874,-0.05201437987206005,0.4117647058823529,0.11713113406606512,31.587742378314026,13.207374868832758,0.020046295997905583,1049,0.25904837523363977,-0.09388639749145225,0.04519647835184874,"[0.12, 0.77, 0.16, -1.2]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,15,0.2,1,0.622185917713272,-0.3064124935188167
-22.697016609691744,-10.088413419214344,0.4444819155177663,0.03259488592928288,-0.23603758159496427,-0.5030368983456883,-0.8340295343539372,-0.3256612902315865,0.23058570466685435,0.19945479262473287,-0.1600422992082673,0.5882352941176471,0.12553376920497997,45.06822793257739,8.276683131564814,0.02662729121076777,1999,0.1227236590865445,0.024949577500900072,0.03320335798800675,"[-0.29, 0.66, -0.36, -0.83]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend_kl,15,0.2,2,0.3456351445138368,-0.31865023736437015
-26.551898047681153,-11.456032501956985,0.43145813837430996,-0.008512474989188586,-0.2129845545495953,-0.4167446151789393,-1.2216472835610857,-0.44544609004727104,0.20153404022180066,0.19491516245076534,-0.1496489192338505,0.47058823529411764,0.11340881101874276,30.979786967913864,7.259224436636674,0.0201965863373315,1028,0.30536771277416397,-0.21633622443554562,0.08335446801961328,"[-1.22, 1.33, 0.14, -1.03]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,15,0.3,1,0.22685904000863946,-0.23414449148888958
-42.9546047593323,-15.009988803167609,0.34943841032332035,-0.5228605210844219,-0.7916796858152403,-1.0585189434619884,-1.3810384202593249,-0.9753242166623199,0.34839156945343963,0.2578725762888975,-0.2894523951464266,0.35294117647058826,0.1242263461903411,44.765849978254224,-7.122958412774937,0.027248575771128807,1964,0.23181533813214955,-0.35805104792325115,0.07139395071038958,"[-1.38, 0.29, -0.57, -1.38]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,15,0.3,2,-0.397142252384107,-0.681953711601974
17.916532729802018,14.996839948318708,0.8370391846728944,0.6238564318018126,0.43117864964427294,0.2388849839956645,-0.3529347680762927,0.46068441156781437,0.1275334678987753,0.1188698492924054,0.35535664928544214,0.5882352941176471,0.11900573226650406,30.50896036392587,31.720932383887305,0.02002040471739392,996,0.4280832167576947,-0.044951297188978986,0.11357295550055994,"[-0.35, 1.16, 1.0, -0.08]","['net_sharpe', 'dbl_sharpe', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,15,0.4,1,0.5785667779421453,0.6696640230241003
-14.14267158096988,-7.172562660590587,0.5071575493729102,0.26251146269001435,-0.007367122938114158,-0.2760178193771955,-0.8004045393587297,0.03307702478916269,0.17765351466535362,0.15544236063750316,-0.04759473959081879,0.4117647058823529,0.12298165248249512,44.25294777325106,14.734402309947656,0.026837042895730273,1898,0.3395793228127534,-0.08144264791845052,0.10410569922285899,"[-0.8, 0.59, 1.07, -0.52]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,15,0.4,2,0.011548029026682989,0.5603305654662286
-44.85439576510816,-17.107740650334684,0.3814061110069093,-0.567736212182699,-0.7181370162314079,-0.8678166393860604,-1.967074732232261,-0.49690344090050176,0.36049654327833036,0.3171091495097096,-0.2671961702820279,0.23529411764705882,0.12903958262432647,26.043013922754476,-20.91114358901297,0.017381879134264432,881,0.27387494809095114,-0.4894725917195697,0.06098401037030155,"[-0.74, -1.97, -0.26, -0.1]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,18,0.2,1,-1.0442279604396665,0.03764159287223304
-45.33469155719122,-15.75085879491964,0.3474350051560273,-0.6516740121440614,-0.8645839387573745,-1.075719074366927,-1.4797791009990784,-0.8633282193209924,0.40982880450144876,0.348697789161319,-0.27737833661432215,0.29411764705882354,0.12944575692364127,37.08362332429111,-15.368597982100843,0.02251613717056451,1669,0.16590674844276038,-0.3915339173368822,0.08229424807743457,"[-0.89, -1.48, -0.36, -0.84]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,18,0.2,2,-0.8826954381354969,-0.36003290210280636
5.892763313169975,4.631553792596392,0.7859731583389996,0.34675659823920174,0.21671347476772349,0.08677468641529425,-0.1418207590945367,0.06396350717085322,0.16427215695539543,0.15215400016977731,0.12312064584057086,0.5294117647058824,0.13419735099002014,23.258399470816073,27.36446777623519,0.015324113914495605,852,0.4614643578979586,-0.2094984320041503,0.08136569657897744,"[-0.12, 1.01, -0.14, 0.25]","['net_sharpe', 'dbl_sharpe', 'pos_folds', 'gross_edge', 'short_pnl']",blend_kl,18,0.3,1,0.5597307509407744,0.15146786344291752
-3.2293330469197494,-1.8323693616507966,0.5674141796550141,0.24142554284010978,0.03661233147081806,-0.16740608433474694,-0.7353127488614807,0.21915581443476898,0.1571921172340932,0.12976658472133484,-0.023064127083403378,0.5882352941176471,0.12848952022125704,35.11332201961608,16.236424992322128,0.02143310754440699,1640,0.37463830034677953,-0.14893531027884188,0.08292592265134036,"[0.34, 0.53, -0.74, 0.1]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'turnover', 'gross_edge', 'short_pnl']",blend_kl,18,0.3,2,0.6217778293111719,-0.13917318177847618
