G,G_eff,compliance,sh1,sh2,sh3,worst,median,dd2,dd1,cal2,posq2,vol,turn,edge,costsh,trades,L,S,fund,folds,fails,ks,kl,n,hold,dg,off
-20.07494929101318,-10.554368296959442,0.5257481921353717,0.1930687637275054,-0.3174955736470657,-0.8255276803920376,-0.5659432440134154,-0.47430077570881446,0.18732301551738761,0.11529373844611246,-0.21774361959517916,0.29411764705882354,0.11135331213793521,75.88775021707713,10.402288390684706,0.046957114274435344,2664,0.11318160712307825,0.19933676278051551,0.09255906880593738,"[-0.45, 0.25, -0.57, -0.5]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,6,0.0,0
-35.20338153687361,-14.000315560005284,0.397698032086512,-0.04640597384433544,-0.547073825671165,-1.0444065438625811,-1.1225093219346283,-0.47833144609370937,0.2972394143348869,0.21078580878308495,-0.22829857678687376,0.4117647058823529,0.11588154636626143,77.5570077700802,6.802976684986252,0.048802667838223006,2665,0.10581309221465848,0.10306601876254337,0.054703218902206224,"[-0.29, -0.01, -0.67, -1.12]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,6,0.0,2
-34.40360586123785,-17.027640362006032,0.4949376652751066,0.3535328054688691,-0.12633977490857784,-0.604840599385023,-1.2210777099594872,-0.3906417087679035,0.28892602793838995,0.19310026768790445,-0.07483175709258935,0.35294117647058826,0.11784591265730075,75.40058088070151,13.024279002945281,0.04766646150173936,2678,0.39179508501030696,-0.0030155774949630343,0.06939680867185942,"[1.3, 0.42, -1.22, -1.21]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.0,4
-19.49861809579665,-10.338009345613512,0.5301918984629015,0.22882813309157576,-0.2812418922290795,-0.7888965310042588,-0.5659432440134272,-0.4142507095451593,0.1874717053358268,0.1154479962053967,-0.19648371852057647,0.29411764705882354,0.11118938411956993,75.68854476620858,10.925047212796681,0.04699186820711417,2660,0.1252773331134272,0.20208481392244315,0.0919436255934808,"[-0.33, 0.25, -0.57, -0.5]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,6,0.0,6
14.806314464616449,13.203592673599115,0.8917541705028988,0.9840057329248587,0.5288679984500287,0.07399688253347633,-0.22767724205874734,0.5821874831588588,0.19686034932791252,0.15726068577087315,0.29773258113544965,0.5882352941176471,0.12155452613614194,73.70855142972395,23.712168661507402,0.04784269087584402,2403,0.48401924806922103,0.2079138962497311,0.07489434762571603,"[0.8, -0.23, 0.36, 1.09]","['turnover', 'gross_edge']",2,21,1,6,0.3,0
5.896535447941864,4.666815239893684,0.7914503832114834,0.8497161939037501,0.38074769815148485,-0.08722732254982525,-0.2276772420587536,0.2858216243454792,0.19686034932791296,0.1572606857708736,0.19706363630369492,0.5882352941176471,0.11809162784912182,73.75753110650938,21.094383417852598,0.048446656116269,2400,0.4059302534088246,0.2100236182106351,0.07029203169484519,"[0.21, -0.23, 0.36, 1.09]","['dbl_sharpe', 'tri_sharpe', 'turnover', 'gross_edge']",2,21,1,6,0.3,2
13.951174739076723,12.430122913827153,0.8909732080848246,0.9746540513251851,0.5123574299514163,0.050079254284256254,-0.22767724205873702,0.5554715102375581,0.1968603493279132,0.15726068577087426,0.28346120303825695,0.5882352941176471,0.11993360258565501,73.8821541756408,23.30606820410878,0.04822770042156823,2406,0.47546982760404166,0.20621487036591127,0.06694461982096897,"[0.75, -0.23, 0.36, 1.09]","['turnover', 'gross_edge']",2,21,1,6,0.3,4
18.103912779554037,16.16443786775649,0.8928698488876987,1.0181131947038573,0.5636401498298688,0.10933975381190689,-0.22767724205874604,0.6503953238641672,0.19686034932791274,0.15726068577087315,0.32011464133662054,0.6470588235294118,0.12139440786967107,73.50670781623059,24.292321421603344,0.04788144967801186,2399,0.49608574617827317,0.2108354011815262,0.07427391453956841,"[0.94, -0.23, 0.36, 1.09]","['turnover', 'gross_edge']",2,21,1,6,0.3,6
-19.8473183649543,-9.151657688065304,0.4611029822661071,0.28273555575003056,-0.16299453904382585,-0.6073425732166171,-0.49416317569480783,-0.14526623524356552,0.23494600604368265,0.18468511434668922,-0.10998698425609398,0.35294117647058826,0.11792293544749628,70.10034572179083,12.303439657540824,0.04907234060586857,2112,0.4885884269093591,-0.14714269682843842,0.09124021874409907,"[-0.09, -0.49, -0.2, 0.13]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.45,0
-28.34851588212012,-12.57476783734026,0.4435776422874883,0.14754454770065786,-0.3098524189869018,-0.7650841259770502,-0.6860672749002859,-0.34659200393548234,0.2766392988225369,0.18468511434668933,-0.14974211676591462,0.35294117647058826,0.11500072434393122,70.20877269899765,9.949813271127677,0.0498966398394866,2109,0.4410806253636961,-0.16452576571551633,0.08702656812339857,"[-0.69, -0.49, -0.2, 0.13]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.45,2
-23.377520924219784,-10.52666996267071,0.4502902594673662,0.19936079262937378,-0.25188715384040294,-0.701626365592191,-0.49416317569481233,-0.31841973958328545,0.2545616788771742,0.1846851143466891,-0.13986433832771875,0.35294117647058826,0.11677268670779474,70.28424293038158,10.849561958228422,0.04972800270222948,2114,0.46593711999122983,-0.1640496011198024,0.08500102137760979,"[-0.44, -0.49, -0.2, 0.13]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.45,4
-18.149187457736325,-8.91393909379605,0.49114810867173936,0.3169793287885795,-0.1281140097978661,-0.5719230807770624,-0.49416317569480406,-0.07803703971803426,0.23494600604368254,0.18468511434668933,-0.09270609622217463,0.4117647058823529,0.11776582873117798,69.89833122745357,12.881383403208831,0.04911884245942839,2108,0.5006487662061478,-0.14419410607744132,0.09061892970404975,"[0.04, -0.49, -0.2, 0.13]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.45,6
-37.63449998256253,-14.026425384947135,0.3727012552696622,-0.030747989597271295,-0.45986173094385197,-0.8881304187867082,-1.7497941979497185,-0.32842758129466704,0.25993620450986477,0.17307693439989424,-0.21844187697368908,0.23529411764705882,0.1132284096578861,64.76235056233826,7.137986073557684,0.05019826255708861,1853,0.2903824174619405,-0.10737306595372666,0.09889127535741221,"[0.48, -0.74, 0.08, -1.75]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.6,0
-41.083450923433,-13.986701881512818,0.3404461301846273,-0.2337550953053287,-0.6752853936958958,-1.1148885454637436,-1.7497941979497185,-0.5248930668438571,0.2867901128254122,0.17307693439989558,-0.2689092637275899,0.23529411764705882,0.10981355665556505,64.72816178139357,3.698654362672898,0.05136023988399712,1848,0.23365526555448496,-0.13887629115640493,0.09617851466427332,"[-0.31, -0.74, 0.08, -1.75]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.6,2
-36.85487636279295,-16.912011476013102,0.4588812430011764,0.06369832836670249,-0.37017237045653095,-0.8033319765993453,-1.749794197949716,-0.328427581294668,0.259936204509864,0.17307693439989458,-0.17935786391329137,0.29411764705882354,0.112095866373451,64.81879401604405,8.766663275609911,0.05032830331732922,1853,0.3368360490605994,-0.11187348417133161,0.09262507698850303,"[0.88, -0.74, 0.08, -1.75]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.6,4
-37.04334605058909,-13.86548943610718,0.3743044544942419,0.004481978501764847,-0.4239511033736965,-0.8516452850848959,-1.749794197949717,-0.32842758129466654,0.25993620450986643,0.17307693439989436,-0.20331848687973628,0.29411764705882354,0.11306834108112036,64.56033324813997,7.747550745250892,0.05025456151240485,1849,0.3024428437411469,-0.10442461312003898,0.09826998537346676,"[0.63, -0.74, 0.08, -1.75]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,6,0.6,6
-42.73459211574111,-14.291863870600768,0.3344331409995234,-0.34691230542322016,-0.7187386870442155,-1.0894319593562087,-1.90644080538964,-0.529344373621469,0.30534226578733026,0.21086002457810604,-0.2681193142135698,0.23529411764705882,0.11030513120208447,54.69084458433468,0.5718999864188276,0.03471427494841806,1794,-0.0015734696665569148,0.013956008511049223,0.0517065693799782,"[0.01, -1.91, -0.34, -0.72]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'long_pnl']",2,21,1,9,0.0,0
-42.04700722714467,-14.06383391779858,0.3344788332216725,-0.29168187110372384,-0.6117008765840958,-0.9298423121744688,-1.7786591731975914,-0.8286171513235628,0.30725786408974287,0.22593164536561916,-0.2649223473712012,0.4117647058823529,0.12552578292340386,53.769601879788155,0.5956599419363627,0.0342265749299784,1789,0.1144195038046695,-0.10173976818435923,0.05233533221079307,"[-1.14, 1.2, -0.51, -1.78]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,9,0.0,2
19.092488130593093,17.29102239833183,0.9056453134898295,1.0599065144606916,0.7210994042552769,0.3825304726168939,-0.49045826513414786,0.543532652137764,0.13885318249710832,0.12212909353739043,0.5790176324826611,0.6470588235294118,0.11653057777539229,52.554457928289864,30.935563014711306,0.03134024374248928,1773,0.3766501119082125,0.2669892090356107,0.04432202910509965,"[0.16, 2.21, -0.49, 0.92]","['turnover', 'gross_edge']",2,21,1,9,0.0,4
29.55042751241807,27.06289813657947,0.9158208667271138,1.2495364383368868,0.9234488790351274,0.5967965990488215,-0.6865387149019463,1.188054436832715,0.12877551765896567,0.0843503565339182,0.8542848433254139,0.5294117647058824,0.12087969714853161,52.576657342414165,36.22685069809918,0.031402563699301146,1796,0.48779756593542295,0.2662496407103183,0.07873028810783311,"[1.74, -0.69, 1.23, 1.15]","['turnover', 'gross_edge']",2,21,1,9,0.0,6
-6.85858946321327,-4.935975132882499,0.7196778811965776,0.5783322273205982,0.23302497406327657,-0.11123043076440652,-0.7218346829222912,0.08222616018181714,0.1659661474149181,0.1322076774145463,0.12494928301016137,0.5294117647058824,0.11739610830101337,54.00447237630128,20.007222264461674,0.034585183556861,1671,0.21766707461357715,0.2100843915906804,0.04185453619508903,"[0.64, 1.46, -0.48, -0.72]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,9,0.3,0
-13.875181424193102,-7.735732106790942,0.5575229519739996,0.35465304117900465,0.03861299183164955,-0.27637401916939497,-0.7218346829223009,-0.253497790863507,0.1750276377983755,0.16917859729996798,-0.018374305653732454,0.5294117647058824,0.12743638517430955,53.6910655523594,15.756910287664269,0.03410998126798698,1671,0.2287002452206564,0.1062251419198294,0.0386583691758159,"[-0.03, 1.46, -0.48, -0.72]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,9,0.3,2
-6.309265359389266,-4.5682685247907155,0.7240571230677991,0.5872859628448885,0.25010823931916415,-0.0860382723138427,-0.7218346829222921,0.10485214776608856,0.16596614741492,0.13220767741454698,0.13857044158320533,0.5294117647058824,0.11892029405556864,53.408560651666825,20.47008004081132,0.033915514425623905,1663,0.19161266138371472,0.2412054218982006,0.036990590753127474,"[0.69, 1.46, -0.48, -0.72]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,9,0.3,4
0.7792805282703705,0.6528773832932265,0.8377950681538285,0.7090382837547341,0.3766707279900967,0.04457128827455218,-0.721834682922316,0.3109825736029893,0.16596614741492166,0.1322076774145463,0.2350154691567643,0.5882352941176471,0.12074504330106181,53.476328633233805,23.401196346379752,0.033853803625774795,1668,0.32813558058791026,0.16728566480992793,0.04572009757596118,"[1.1, 1.46, -0.48, -0.72]","['net_sharpe', 'dbl_sharpe', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,9,0.3,6
-34.691413102543066,-15.838515553538885,0.45655434982490917,0.045038511106256424,-0.2756443963308094,-0.5959821477514757,-1.4605031501495123,-0.2498476960008681,0.3106423443437256,0.23721963531747214,-0.12956726244792566,0.47058823529411764,0.12217282093556577,52.223242336281864,8.489669686973299,0.0360245384715368,1543,0.14959005076992504,0.02593116070095447,0.05199050883591569,"[0.66, -0.67, 0.17, -1.46]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,9,0.45,0
-36.90481806436357,-13.545392550433359,0.36703588476739324,-0.12408242847285429,-0.4195152504401236,-0.7144424075934745,-1.4605031501495156,-0.327629977836443,0.31064234434372495,0.23721963531747614,-0.19951559816193273,0.4117647058823529,0.1317929494033624,51.911191830619615,4.191993412377832,0.03546818204519485,1543,0.16865436750809,-0.08250411115359306,0.04899931145092857,"[0.02, -0.67, 0.17, -1.46]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,9,0.45,2
-34.81169861905787,-15.700927008815334,0.45102444384083484,0.006448859109501346,-0.3089208062812284,-0.6236886849620892,-1.4605031501495034,-0.24984769600086665,0.3106423443437235,0.2372196353174737,-0.14388833098626186,0.47058823529411764,0.12347110099487124,51.92583371042297,7.543601175092369,0.03566987081105286,1538,0.10606195225956937,0.049011401817865924,0.04998344050625785,"[0.51, -0.67, 0.17, -1.46]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,9,0.45,4
-32.92305556845887,-15.789432171306556,0.4795858676748472,0.20656677440356552,-0.10393279406204194,-0.41456751459634744,-1.460503150149502,-0.2498476960008721,0.3106423443437236,0.23721963531747503,-0.0661505477633828,0.5294117647058824,0.12522416706466594,51.81538606050897,12.389645804075611,0.035268374573611025,1541,0.2716794028256223,-0.017527941096937012,0.055144036963742,"[1.18, -0.67, 0.17, -1.46]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,9,0.45,6
2.6641086069128836,1.7325555050022738,0.6503321600728301,0.46231220330916023,0.1588231387849152,-0.14432763546577604,-0.27078089196039085,0.227045287688301,0.17181458522788917,0.15020437499078165,0.06925537708021835,0.47058823529411764,0.11838400129018328,47.889597583229076,18.974618102786955,0.03382944743831885,1379,0.45626227923099993,-0.09652187855461754,0.04532794312527667,"[0.41, 0.26, -0.27, 0.2]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,9,0.6,0
-12.491838590708298,-6.107608468902128,0.4889279047717684,0.21047823100213625,-0.068553851183545,-0.3471405147876684,-0.3873966948901963,-0.036240639391473164,0.20834247830887698,0.19511354354217303,-0.08069191392582019,0.4117647058823529,0.12779513722020422,47.53956727260964,13.115239900721514,0.03349168378776022,1376,0.42818429095892724,-0.18134945843576983,0.038952061156466246,"[-0.39, 0.26, -0.27, 0.2]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,9,0.6,2
4.975742216881209,3.849534501178732,0.7736603572665822,0.6104215964491546,0.3127489845003528,0.015473001955290153,-0.27078089196040794,0.22704528768830287,0.17181458522789117,0.15020437499078243,0.1794918218560882,0.5294117647058824,0.11994432630618579,47.57623898924857,22.88436957893451,0.03309927476986681,1374,0.4988312833237297,-0.06780471309983802,0.042688764505403265,"[0.97, 0.26, -0.27, 0.2]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,9,0.6,4
5.990955304900344,4.874193013862086,0.8135919508321495,0.7366513924146056,0.4460370265505399,0.1551260322106778,-0.2707808919603933,0.22704528768830262,0.17181458522789128,0.15020437499078165,0.2810131306579615,0.5294117647058824,0.1224371734560794,47.46455186613795,26.49556567376496,0.03273758646417616,1377,0.6226224656439394,-0.12475062498513341,0.04856907725029294,"[1.41, 0.26, -0.27, 0.2]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge', 'short_pnl']",2,21,1,9,0.6,6
11.644335783139637,10.059074810868808,0.8638599056404573,0.5420012962556763,0.2855861580452065,0.029494621485067325,0.016274078651683472,0.31445538261460637,0.1916667322815152,0.15940517278558008,0.14080190398865036,0.47058823529411764,0.11716735601283537,40.033605152883645,23.313961721251367,0.024730811081399903,1360,0.2941220471727397,0.07537907626606564,0.04904983176429001,"[0.43, 0.2, 0.02, 0.45]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge']",2,21,1,12,0.0,0
-27.494313420517916,-12.280030240563146,0.4466389122995538,-0.10531161140110326,-0.36789652559204855,-0.6296612397548702,-0.7067049992588923,-0.3974889309034553,0.2477684285678583,0.17868202315229342,-0.19657796803578292,0.35294117647058826,0.1170225331121619,41.00642323258334,4.529178234567978,0.025858033276459892,1355,0.0129027751949259,0.06062412957129629,0.021639087486031876,"[-0.42, -0.71, -0.37, 0.0]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,12,0.0,2
9.372099542656914,8.647232377183053,0.9226569071130069,0.8647467898192758,0.627599541109007,0.39046017422995377,-0.6185838810034568,0.6284297949206578,0.18755099922636964,0.16468552271676906,0.38179500264737926,0.5882352941176471,0.12198601859212782,38.54059667175316,34.779879706901944,0.023830871100572405,1328,0.524319622968585,0.006346656957313887,0.09379393483173334,"[1.77, 1.42, -0.16, -0.62]","['pos_folds', 'turnover', 'gross_edge']",2,21,1,12,0.0,4
-23.153902266747284,-13.572197207517414,0.5861732096454975,0.16438597396522028,-0.09139945525243515,-0.34616200487755766,-1.030294188216921,0.07542092913852119,0.22312710043686712,0.1818143817034953,-0.07579746265500051,0.29411764705882354,0.11449128786243477,39.07702439851162,12.447342688349577,0.02479810930097894,1340,0.03898617631771498,0.15357694412825695,0.08138519229284935,"[-1.03, -0.31, 0.68, 0.46]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,12,0.0,6
7.900658875718539,5.888932455697351,0.7453723225281982,0.4279126866401883,0.15903772721872847,-0.10902061131777724,-0.39624542951168945,0.2273810957840025,0.1376088618433502,0.11686763700344749,0.08576927884180154,0.6470588235294118,0.11502207268358758,41.21105204319136,19.41263847426157,0.026776990485831917,1264,0.060669656984608314,0.2560487108763408,0.10920327675458695,"[0.51, -0.4, 0.2, 0.25]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'turnover', 'gross_edge']",2,21,1,12,0.3,0
-3.5840467616900566,-2.0811270686032297,0.5806640389987195,0.18060093042513262,-0.0860240163426255,-0.35144480397499006,-0.4412963665448969,-0.09650031279069278,0.14970267704984708,0.11686763700344738,-0.11119923004399195,0.5882352941176471,0.1163726746556978,41.40294094438021,12.493292602419215,0.027143856775686283,1264,0.0384797306329773,0.16629816954735213,0.10824680237653667,"[-0.44, -0.4, 0.2, 0.25]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",2,21,1,12,0.3,2
8.421976841753377,6.4296292285399925,0.7634346839644602,0.48586310292099266,0.21938049953436436,-0.046578431182923506,-0.3962454295116686,0.22738109578400634,0.1376088618433532,0.11686763700344693,0.13790107544526828,0.6470588235294118,0.11617794377311244,41.253815529336016,21.148545399658122,0.026700773429357907,1264,0.08113312334289143,0.26426470829058935,0.11161302399026987,"[0.73, -0.4, 0.2, 0.25]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'turnover', 'gross_edge']",2,21,1,12,0.3,4
