G,G_eff,compliance,sh1,sh2,sh3,worst,median,dd2,dd1,cal2,posq2,vol,turn,edge,costsh,trades,L,S,fund,folds,fails,ks,kl,n,cad,dg,ph
-31.97429563089577,-11.49876024389568,0.3596251306560381,-0.15867981570035114,-0.40960021410835445,-0.6593739567708542,-1.0540925891775046,-0.38868032503448063,0.280307348524066,0.27614040179917043,-0.21090032413257742,0.47058823529411764,0.12824711694693716,43.01190232588562,2.490778329223471,0.035286230980817825,1141,0.12353498475527963,-0.08112201214258666,0.055293670862034044,"[-0.54, -1.05, 0.19, -0.23]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.45,1
-36.55598813175355,-16.433951097513372,0.44955565250439455,-0.02185120833408383,-0.2827945062246229,-0.5422949570927649,-1.4546453125365781,-0.7205551977978881,0.26405300410397303,0.2514027052285486,-0.15115147282466831,0.4117647058823529,0.11870576432271655,41.414420675100274,6.698679049112255,0.03513618372506366,1003,0.043525264786661105,0.06630341000654862,0.05351827688771984,"[-1.45, 2.0, -0.34, -1.1]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,9,0.45,2
20.681752224766008,19.12843638088129,0.9248943790156884,0.7589069960943057,0.4943116815225583,0.23081467605479003,-0.6320591317032578,0.7412077331780713,0.1337225958704812,0.09759058400183696,0.39018959447989293,0.6470588235294118,0.11641120261848581,40.93101247063668,28.944412714656764,0.033273540839852817,994,0.2681004687660231,0.2009204490943792,0.03803941717305232,"[0.98, 0.95, -0.63, 0.53]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge']",1,21,1,9,0.45,3
9.656465870849546,8.215230005433893,0.8507491369315162,0.7487074668638491,0.4938914109841763,0.2393599665504986,-0.7590207169396757,0.6010273182614125,0.15257537503467267,0.13838780395957095,0.3464560306011044,0.5294117647058824,0.11821201137472888,40.113998685576576,29.62526287938443,0.03265367352216137,1100,0.5297851516061387,-0.05931383442421008,0.04527108220331727,"[1.25, -0.76, 0.83, 0.37]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.45,4
-15.317032293793206,-9.094654005237725,0.5937608428835837,0.2697330645112021,-0.009750844326095081,-0.28912664036748376,-1.0016857527294154,-0.15118297535525557,0.16764121774199725,0.12909654288054295,-0.04272543885011168,0.5294117647058824,0.11098963966037234,41.34146879750344,14.748668483242243,0.034342156727702425,1071,0.14857121185532923,0.09281568893159259,0.06355928924008514,"[0.93, -0.54, 0.24, -1.0]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,9,0.45,5
-28.228474384474254,-16.061749806592633,0.5689910686574916,0.06983837220486826,-0.17686824515607727,-0.42411720264709735,-1.1515020887058158,-0.17515477656905792,0.29475933582704195,0.24859277317320116,-0.09676867363558568,0.5882352941176471,0.12187194791591191,39.99597229386231,9.71032609516529,0.032740052190065504,1073,0.09711333256995293,0.05664018355586514,0.055554624398753916,"[-1.15, -0.88, 0.53, 1.2]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,9,0.45,6
43.833377122758115,37.90134036630171,0.8646684981665145,0.7963441482263681,0.5398046190762558,0.2819445015759575,0.35516520533174845,0.5146741361207609,0.11161179045572056,0.10741257808914695,0.49529964525049713,0.5882352941176471,0.11129216570113641,38.22280694196693,30.966902742416238,0.030642879326025885,1080,0.5197117950299951,-0.051119298950600245,0.0441423594245845,"[0.57, 0.36, 0.45, 0.77]","['net_sharpe', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.45,7
-42.823898300869,-16.829316276280515,0.3929888904097974,-0.3138646276892717,-0.5810743249639474,-0.8474034311132324,-1.640501324361552,-0.707390993866546,0.3375612403118172,0.28118508316611845,-0.19888487232991756,0.29411764705882354,0.10923430642433926,38.94527728348251,-1.1314164411537744,0.033786216593473,1055,0.1367962366092929,-0.15424048525297143,0.06437035096172111,"[0.15, 0.29, -1.64, -1.57]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.45,8
-41.048456482944516,-15.608122173105452,0.38023651826203425,-0.43137335572742463,-0.6878548369026584,-0.9438733597015521,-1.3745036767739538,-0.9240881056927072,0.3159883645554704,0.257935658131453,-0.2295013998878692,0.35294117647058826,0.10191963949385371,34.7564648981722,-4.9970829872507245,0.03765766734104169,774,-0.1140303514958288,0.0452717330053438,0.06276268513126379,"[0.09, -1.01, -1.37, -0.84]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'long_pnl']",1,21,1,9,0.6,0
-40.1349736647138,-15.029827534426614,0.37448205796733,-0.4725091607704193,-0.6921188226584206,-0.9103940924808402,-1.369748542757305,-0.5629019106343173,0.3562436851410701,0.29990733286394355,-0.25198685156467554,0.4117647058823529,0.12429167115230921,36.62666449395108,-8.871054481136902,0.03606696589048756,869,0.009845966831068392,-0.13847754540419038,0.05171466798547318,"[-1.37, -0.69, -0.43, 0.03]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.6,1
-32.509988211333756,-15.685423986956502,0.4824801499462922,0.04471600409474855,-0.167362048485901,-0.3788235427830106,-1.0066618590538692,-0.6980330636476051,0.26367133698717116,0.2517099135210352,-0.10006022120073557,0.4117647058823529,0.11781702892829,33.33849598284904,8.66213800655964,0.034462575894171774,741,0.10272910744159543,0.011597175785653058,0.05108176013109803,"[-1.01, 1.84, -0.51, -0.89]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,9,0.6,2
-4.031266401229791,-3.0796818703538724,0.7639489837273902,0.34854275838962523,0.13812644594115853,-0.07136253655786245,-0.7512794821272194,0.31852906431917716,0.16856458332140944,0.1345448022563629,0.05487663972563053,0.47058823529411764,0.11346015106803176,31.829143439803534,19.70284744715463,0.03220011357892242,717,0.16066640289697265,0.08760627509914637,0.033131367213133714,"[0.21, 0.43, -0.75, 0.56]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'turnover', 'gross_edge']",1,21,1,9,0.6,3
-12.246923290973578,-8.558118432431241,0.698797422756692,0.40181943012652294,0.18600199008401047,-0.029876411515243978,-1.2694460693249463,0.42893831738508914,0.21653501358326643,0.17839799017458557,0.06934177678529546,0.47058823529411764,0.11559486537851164,33.273597934170425,21.64128581510554,0.032749962009577666,829,0.36868743115123337,-0.08361330098110575,0.03213676790777378,"[0.4, -1.27, 0.85, 0.46]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.6,4
-17.64672073354171,-9.376819324699193,0.5313632751538001,0.15308662799370895,-0.060359554949522526,-0.27353834845124664,-0.9356602264034938,-0.24066569800898083,0.1811494338966193,0.13893958924190875,-0.07068555383754249,0.5294117647058824,0.11147158905668399,31.72410125134126,12.74646701576995,0.03339416122302377,756,0.21868743720882095,-0.05860114851115874,0.05084772587787865,"[0.31, -0.94, 0.78, -0.8]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.6,5
-40.80283289023147,-15.949196429863635,0.39088453668818673,-0.3370556064976424,-0.52977145752463,-0.7226983222022719,-1.4062021256716928,-0.7168083924201665,0.3560570676970424,0.3262471591854056,-0.19575988031405597,0.4117647058823529,0.1224072871080018,31.29585890967265,-5.5153473837707,0.03183579810100202,772,0.03872487965469083,-0.10705854705048881,0.06286465737846667,"[-1.41, -1.2, -0.23, 1.15]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.6,6
24.93052537704837,21.367193813359926,0.8570695358482525,0.6627211015579986,0.43804218756424834,0.21224879405407324,-0.20085600023710223,0.5042579397587067,0.10896838735371983,0.10015268731902216,0.39109943240330763,0.5294117647058824,0.10892537587533838,32.745776397239716,29.889970793635044,0.03052013572888973,857,0.5063131932956987,-0.11882741694349694,0.04081562975596523,"[-0.2, 0.95, 0.3, 0.71]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.6,7
-43.5989449413539,-18.214583851545935,0.4177757942548118,-0.25659791137229376,-0.4741964312185959,-0.6908712227265714,-1.9054859960149535,-0.685561984525419,0.33553503603052803,0.2927262517707714,-0.16254965433327184,0.29411764705882354,0.10621781813306264,30.889533533852834,-1.0882155636542419,0.03307975387590361,747,0.38005797775682504,-0.3933656245528063,0.05488508007821358,"[0.65, 0.26, -1.91, -1.63]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,9,0.6,8
-13.684799724662376,-6.447848919933606,0.4711686725172504,-0.025987483355012865,-0.24251806236743936,-0.458828897400466,-0.6544576580694695,-0.216188168338588,0.15402340598147224,0.12444373473943016,-0.22882483836781145,0.4117647058823529,0.11884077419026402,34.2931274319737,6.543380266794807,0.025561493569669448,1013,0.007572855651787738,0.08126217077415922,0.025256609977863134,"[-0.65, -0.17, 0.2, -0.26]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,12,0.3,0
-23.794328584902484,-10.014155610945295,0.42086313027127326,0.013578939134031794,-0.21934597724659663,-0.45181955625824255,-0.8207031824052403,-0.10756042412204436,0.2257486132886546,0.19405916816188273,-0.13679793091787548,0.35294117647058826,0.11362938514914464,35.29589311362852,7.9766430994994995,0.025751627398691513,1012,0.2454783727041927,-0.13401830077412613,0.033491790430491095,"[-0.39, -0.82, 0.17, 0.21]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.3,1
-27.97386702855817,-10.820533178907422,0.38680862992094994,-0.02506789987904314,-0.2619650509549041,-0.4981906539826094,-0.6638046391360348,-0.2656659035404027,0.334172593754974,0.26714408357761443,-0.10942148606883244,0.47058823529411764,0.11628723449692603,36.75691935061455,6.6182251865439,0.027432052014008272,981,0.11758753425933213,-0.021281028007121082,0.008312910379170287,"[0.1, -0.66, -0.09, -0.44]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.3,2
34.922347658819234,29.87833523013908,0.8555649099551201,0.6613460710926208,0.4481816392347324,0.23502543504378762,0.2185413143042223,0.39834529214536185,0.11043390750858262,0.10700304310266162,0.43406371265684385,0.5294117647058824,0.12071155612767027,34.278337117303785,30.817257870938867,0.02400148321236343,974,0.5044215512784269,-0.08621703292001921,0.06553104762364105,"[0.68, 0.44, 0.22, 0.36]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.3,3
19.501792090125473,18.90475276300776,0.9693854121529674,0.8267743602687218,0.618902138129384,0.4111230459490664,-0.17837610552253386,0.5681253526694633,0.17704950039060596,0.16747041538337204,0.3927312962186788,0.5882352941176471,0.12020937875493928,33.26844282435239,37.30992283850687,0.024459628952526694,1005,0.30232771215892956,0.18906850296173774,0.10032335370837003,"[1.67, 0.42, 0.72, -0.18]","['turnover', 'gross_edge']",1,21,1,12,0.3,4
-33.88302639719593,-12.988119995612243,0.3833223113944481,-0.2782080948581474,-0.4999389716444371,-0.7210224749292189,-1.299607191242544,-0.28573299226268567,0.2758969730426416,0.23312827453515694,-0.22322088954056815,0.4117647058823529,0.11403730167938704,33.75358213013769,-1.8467124206254337,0.026124130851706368,988,0.03245225566271109,-0.05712935573823741,0.07956013867455389,"[-1.3, 0.01, -0.13, -0.44]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.3,5
-32.91175283344962,-17.425835937787642,0.5294715242293939,0.17660986010683716,-0.03924871084902447,-0.2548871067789521,-1.6167756530655661,-0.2989521202664078,0.3145797522682201,0.2804139726963648,-0.036474290742000835,0.5882352941176471,0.11752648650935865,33.811766485213816,13.926859303618434,0.024407332987268764,973,0.20709542133213502,-0.020673906903639044,0.06718239257391016,"[-1.62, -0.89, 0.3, 2.41]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.3,6
8.34684003078237,7.70226732882561,0.9227764399964974,0.6125202607549572,0.4113935684377818,0.20999542843238886,-0.18672419416614328,0.38600284452033495,0.20962846679314406,0.17837415648162624,0.21458300097950644,0.5882352941176471,0.1260571682483858,33.819736870654175,30.41782927845494,0.024184202175569464,1021,0.3987588523272976,0.008502711927545925,0.0512986596785364,"[0.99, -0.19, 0.13, 0.64]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge']",1,21,1,12,0.3,7
35.10576261132984,34.10326721932095,0.9714435660290899,0.9020114052947887,0.6940896495183803,0.48611465062322123,0.040415366285223644,0.6253119915983809,0.1360373099620743,0.12395522243866941,0.5974270233916406,0.5882352941176471,0.1233578073519563,34.16543961078155,39.81535771237721,0.024052450401638073,972,0.5304824201368235,0.008050947885949053,0.07284375191304449,"[1.21, 1.67, 0.04, 0.04]","['turnover', 'gross_edge']",1,21,1,12,0.3,8
10.105630681108611,8.965046171052647,0.8871337627459348,0.5500900881995359,0.3238475126338675,0.09766392893134239,-0.4518300899728645,0.477666612902802,0.14432437914064267,0.13704675495188778,0.2230991887572769,0.47058823529411764,0.11974804594389811,36.12834717076435,25.702606680422825,0.02708746014204551,965,0.20521808786202805,0.16240285670289495,0.022771062820101065,"[0.77, 0.47, 0.49, -0.45]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge']",1,21,1,12,0.3,9
-22.295719898847413,-8.558499057942464,0.38386287129418506,-0.07483190468795935,-0.2807879165946255,-0.4864776459719131,-0.82935245307288,-0.2601368744880738,0.21661120524833288,0.2085444600168589,-0.2081374946008146,0.5294117647058824,0.13267431185946854,36.424548175657804,4.554636820695393,0.027214366332032985,1024,-0.05879451977863906,0.1244729718582756,0.021784041940377606,"[-0.83, -0.18, 0.53, -0.34]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'long_pnl']",1,21,1,12,0.3,10
-20.85997142331574,-8.192939550443937,0.39275890576180134,0.014235989191717662,-0.2295324155461686,-0.47229551209380005,-0.8855019018851191,-0.6698544452344578,0.17942376465947296,0.1509930559221192,-0.1737002176056979,0.5294117647058824,0.11097077177121074,36.11860729030282,7.979269867701971,0.026589262142461323,1050,0.25040317312310334,-0.13630751123063953,0.024141330840639217,"[-0.69, 1.46, -0.89, -0.65]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.3,11
-35.23964386649007,-11.088693307181208,0.3146653056197773,-0.289063576722189,-0.49017002552743366,-0.6906987903318484,-1.183999646925335,-0.3612700350071626,0.28120416408028825,0.23341951882864576,-0.2189695001768129,0.29411764705882354,0.11578970096352346,31.0671090069057,-3.086680202496875,0.026550943796668062,803,-0.01959462969100277,-0.01836897655913941,0.01922468051973064,"[-1.18, -0.49, -0.24, 0.11]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'long_pnl', 'short_pnl']",1,21,1,12,0.45,0
-20.60784928486177,-11.338851713522576,0.5502200427024635,0.1225987150765451,-0.08814980351161211,-0.2986834827195732,-1.1934520649398546,0.2058123181461472,0.21615720911357306,0.19921809946973335,-0.07708708524606604,0.35294117647058826,0.11545779335154055,32.4365696597271,11.882997907017106,0.025472092238611497,865,0.35554785393623556,-0.20295439334711962,0.025919739419089826,"[0.3, -1.19, 0.29, 0.12]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.45,1
-5.744755492892125,-3.3214243985876224,0.5781663645558383,0.24673590053819047,0.04226710960833737,-0.16178448383544705,-0.15592134852765022,0.08122166081452413,0.24023227946638825,0.17454933418139196,-0.008196357063768384,0.47058823529411764,0.11814457046173327,32.21704635365022,16.475619939299758,0.026608053781357038,775,0.23524255494700597,-0.025105583080323388,0.003781280824396711,"[0.16, -0.16, 0.15, 0.01]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.45,2
27.899136791257366,23.294719872446393,0.8349620293537598,0.5025644307246955,0.3255963748377167,0.1484449632628605,0.056397284550345116,0.32271777575517774,0.11043390750858262,0.10700304310266162,0.29435789612434854,0.5882352941176471,0.12066755112081547,28.487227958556897,28.58388847439399,0.023753526297104265,727,0.4357481193530967,-0.1133841592742251,0.06964816312344874,"[0.14, 0.66, 0.06, 0.51]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.45,3
-11.599233429250189,-10.144787897157556,0.8746084781408996,0.4599083604797036,0.28441679357719934,0.10920774805779866,-0.9961310044867427,0.25747918159008115,0.21773532714030253,0.2138250626968322,0.1252807309453699,0.5882352941176471,0.11993521459302743,28.03373442582492,27.234955537759824,0.02432367311873632,794,0.28079061372556946,0.02147072952966446,0.10233744162954975,"[1.82, -0.1, 0.62, -1.0]","['net_sharpe', 'dbl_sharpe', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,12,0.45,4
-15.828164024287476,-8.105288874858367,0.5120801668735068,-0.03187383602032693,-0.22774722663236457,-0.4230705665473257,-0.6709031914334089,-0.20309572652832883,0.18911653421034536,0.15264455616231243,-0.1651755357741669,0.5294117647058824,0.11176201580043012,29.220464648672625,6.367763545433059,0.025420045725681056,763,0.0687069480092491,0.004955988656305893,0.08222896977352563,"[-0.67, 0.21, 0.08, -0.49]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,12,0.45,5
-39.41348869956398,-19.38047857996615,0.49172197690230235,0.028855328191707552,-0.15998165010677615,-0.34849302900955076,-1.503153581490555,-0.8065161588571483,0.3838091552682499,0.35490479760687244,-0.06751355556050197,0.5294117647058824,0.11932621899021292,30.053077538674117,9.00425230815712,0.024815737244510912,779,0.009462294125381632,0.09766782562490084,0.07332914069637195,"[-1.5, -1.47, -0.15, 2.83]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,12,0.45,6
4.202156216074039,3.573214190526317,0.8503287376271496,0.5629091978453615,0.38687460122190703,0.21070795559522615,-0.3157916014086118,0.45706042337256647,0.22867550333484676,0.1913966873398062,0.18598856816800516,0.5882352941176471,0.12890234818032004,30.245407175258272,31.46816705651032,0.02419095967284422,849,0.4107072155909648,-0.0339115787109021,0.048851431865511746,"[0.75, -0.32, 0.16, 0.86]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge', 'short_pnl']",1,21,1,12,0.45,7
15.778216599342208,15.020441861049708,0.951973359376744,0.6329062830016166,0.45807028153770857,0.2832295009221012,-0.18399922960355317,0.44042493492418794,0.16308042993574967,0.15055418905704476,0.31701349005115903,0.5294117647058824,0.12745984436268742,29.714711969297632,34.278749353685576,0.023722460966324473,778,0.34290564899405157,0.06034165828391643,0.07008745861667298,"[0.55, 1.35, 0.33, -0.18]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge']",1,21,1,12,0.45,8
3.0213858697036864,2.7334446573876545,0.904698961094873,0.5236985098359008,0.3260034815130394,0.1283060222444995,-0.7888259011419158,0.5817492850058434,0.17422417520000666,0.16421528705726185,0.1824397014821903,0.47058823529411764,0.11660079423187501,30.736481320511313,27.356625869313866,0.026637623326677858,774,0.16705791982569834,0.1658251149510776,0.020805191765447564,"[0.88, 0.3, 0.86, -0.79]","['net_sharpe', 'dbl_sharpe', 'turnover', 'gross_edge']",1,21,1,12,0.45,9
-16.810624135344572,-8.131367555840416,0.4837040844155276,0.023948840153833206,-0.16081650879541565,-0.34548416949309274,-0.6427836688769994,-0.20899188106973438,0.19097076580860506,0.1800368387041006,-0.15190145980854644,0.47058823529411764,0.12997692872733999,32.00578526363948,8.204604976872524,0.027235392485938342,819,0.08516417459090912,0.018794598618872352,0.014307601260464608,"[-0.64, -0.33, 0.71, -0.09]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",1,21,1,12,0.45,10
-43.74170906690254,-13.653920563504306,0.31214876726971874,-0.4925541995751639,-0.720307242649022,-0.946897648682446,-2.0226714826525165,-1.200130318623281,0.31491386659834375,0.2720608293116197,-0.24716492247655203,0.47058823529411764,0.10468964642057577,31.88498397067475,-8.604674526684432,0.027919445743439252,823,-0.020786935631701017,-0.08782952163397519,0.034625438273516995,"[-1.09, 1.59, -1.31, -2.02]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'long_pnl', 'short_pnl']",1,21,1,12,0.45,11
