G,G_eff,compliance,sh1,sh2,sh3,worst,median,dd2,dd1,cal2,posq2,vol,turn,edge,costsh,trades,L,S,fund,folds,fails,score,n,cad,rungs,ph
-5.319883725497275,-4.050215819000234,0.7613354027999252,0.4774836343774957,0.24716689070247988,0.01746181214498938,-0.6007025941898039,0.15484460462644303,0.1786672137760118,0.16682607794570958,0.12494155000945349,0.5294117647058824,0.11685636011381231,35.85917961937161,22.95489720521583,0.020273182486751074,7050,0.3684521450737477,-0.042577414929190205,0.23567546087540758,"[0.75, 1.17, -0.6, -0.44]","['net_sharpe', 'dbl_sharpe', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,0
-29.370406226724008,-14.893330354952838,0.5070862908733438,0.08795497769227464,-0.14362507531226484,-0.37414579455074237,-1.0925843685227,-0.22675222952519486,0.27202266977828093,0.2392906200239744,-0.08558003728012918,0.47058823529411764,0.11638931654934868,36.0098262114948,10.236177641250032,0.020903331844852338,7045,0.3466226876134496,-0.20069630319951062,0.23388359423721977,"[0.4, 0.86, -1.09, -0.85]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,1
-23.85211642228326,-12.544266877241265,0.5259183988185673,0.2020311464689748,-0.02949953821454172,-0.259943599699971,-0.897841002572214,-0.15336376944504315,0.23831334747716393,0.20431023103119483,-0.04239207604540975,0.47058823529411764,0.11577900201691067,35.77886735509687,13.955531163694573,0.020753773836214837,7042,0.25038689373413864,-0.052713626020999604,0.23660607990661695,"[0.33, 1.02, -0.63, -0.9]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,2
-24.022358523224828,-12.5988232818335,0.5244623782320521,0.18157924805804124,-0.048069951061657006,-0.2776007976316693,-1.0140666604345285,-0.08121998652776097,0.23545583929285097,0.2044672290135261,-0.05132567272034325,0.47058823529411764,0.11512362841613688,35.23817991218075,13.35589547058754,0.020469307956262173,7022,0.26232551887026245,-0.07600466637442183,0.237163336663383,"[0.34, 0.98, -0.5, -1.01]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,3
-14.051436489057286,-9.09200920311697,0.6470519373729137,0.34364982132076033,0.1203366561224613,-0.10281309533784591,-0.6963632725825276,0.01977564301042986,0.2195801990566747,0.19458955263396627,0.033116966070335804,0.5882352941176471,0.1174111192228359,34.959126279128064,18.925519258018436,0.020034901168120303,7021,0.2963314210966925,-0.03440255877106191,0.23960704320770754,"[0.47, 1.03, -0.7, -0.43]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,4
-10.561510912542685,-5.643494904310283,0.5343454124170962,0.22945538198882134,0.006040251750053032,-0.2171541248897669,-0.5180890303574263,-0.0047469661909245175,0.20574865332553027,0.19822787195267766,-0.0298259422294508,0.5882352941176471,0.11722660849512385,34.92727962514934,15.120605951017016,0.020079560675427002,7021,0.3245776875560785,-0.11549939756679234,0.24387372090787646,"[0.16, 0.5, -0.52, -0.17]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,5
-4.729036497211688,-3.178014954087373,0.6720216593720897,0.4353620404771159,0.20240720133565895,-0.03062575358800812,-0.5605808022177933,0.30107428415801885,0.21346605176835587,0.2070457237435086,0.07835806348816028,0.5882352941176471,0.11406008736557756,35.4315950657647,21.514470181334975,0.020252997330580523,7037,0.30944353677461256,-0.007659445397702941,0.24266228881342086,"[0.61, 0.63, -0.56, -0.01]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,6
-4.650705845915723,-3.570877210228683,0.7678140326515487,0.4865406519255363,0.256848267355688,0.027177424998923425,-0.7305120847722738,0.30998193743041164,0.19673389690279253,0.19136095936191877,0.11686833511925414,0.5882352941176471,0.11359663857750138,34.785710756777775,23.378873538251298,0.01977482120294805,7004,0.3361029501607838,-0.014144783371278918,0.24115706876050702,"[0.97, 0.89, -0.73, -0.27]","['net_sharpe', 'dbl_sharpe', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,7
-16.70265255685187,-9.070659858295283,0.5430670264750408,0.26659497579810487,0.03603649673922915,-0.1943228553293217,-0.8739027451631566,0.07533675496876324,0.2282936133067871,0.18352725070378295,-0.010809119634132221,0.5882352941176471,0.11500209519865026,35.35879529000037,16.08959103531156,0.02047106143547986,7018,0.3481714152673625,-0.12294597334636195,0.2354140027104195,"[0.7, 0.77, -0.87, -0.55]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,1,8
-4.816697186682747,-3.2180022970376245,0.6680931294445476,0.26188553591051145,0.1008182566178644,-0.06006721899339332,-0.21349847258478183,0.004380308064618768,0.21517881720503818,0.20654516826270286,0.023267717886875122,0.5294117647058824,0.11396896834845553,24.47555326968109,19.582023319543296,0.014395344355073725,8415,0.27300189952630805,-0.08325920492090537,0.2185716200791444,"[-0.21, 0.66, -0.2, 0.21]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'pos_folds', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,3,0
-11.019519708058827,-6.013980385366502,0.5457570334003161,0.20424669132905443,0.04225259625730477,-0.11938346398162751,-0.3726748680385949,-0.07373871240829656,0.20832770462667916,0.19965113356137454,-0.007792037893597307,0.47058823529411764,0.11305226846914691,24.424759970028276,16.867781767793932,0.01446477011895359,8372,0.3110177034692437,-0.14791421094650561,0.21653198870613177,"[-0.09, 0.78, -0.06, -0.37]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,3,1
7.71350943495022,6.37859781017619,0.8269384855192512,0.42882070824400415,0.26622935930992553,0.10392654395908554,-0.33607600903144563,0.3194258165001124,0.18104395569347365,0.1774513600896318,0.13201487864092545,0.7058823529411765,0.11234391021402425,24.329580746628327,27.268628313016357,0.014238477801546318,8390,0.28682102325727343,-0.02417374780646067,0.22117863577040717,"[0.43, 0.8, 0.21, -0.34]","['net_sharpe', 'dbl_sharpe', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,3,2
6.38557751003757,5.21901541623178,0.8173129850867747,0.40090490302988785,0.23822836536922992,0.07545732502374118,-0.22218999200685713,0.2454596776921401,0.1802068198127872,0.176541949620459,0.11501803485054538,0.5882352941176471,0.11281686083876784,24.471386720237916,25.899237864090058,0.014341191339016087,8363,0.3053017840115928,-0.054390295328544044,0.2190960902212028,"[0.62, 0.47, 0.02, -0.22]","['net_sharpe', 'dbl_sharpe', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,3,3
12.039672886223435,9.657708586548122,0.8021570584030643,0.4278441076225514,0.2689099942760382,0.10995041038408568,-0.09584020382182595,0.2418274508326621,0.17670224020351866,0.17347684395214913,0.13868415934066458,0.6470588235294118,0.11430504841823438,24.218147675844598,27.54999877971614,0.014097883181177618,8341,0.3144100148199571,-0.050267997906437295,0.21871914913197094,"[0.62, 0.54, -0.1, -0.06]","['net_sharpe', 'dbl_sharpe', 'pos_folds', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,3,4
9.34729727471973,6.619951650400765,0.7082209387204129,0.3025941438766419,0.1435259485430472,-0.015447484843103276,0.01295530397473932,0.14670475089918777,0.17974529611946566,0.17650081043534727,0.05516504449845176,0.5294117647058824,0.11381956757161518,24.134134772039584,21.66310505733882,0.01419561853793206,8326,0.3222972906616992,-0.1153177484109886,0.22084485750106825,"[0.24, 0.25, 0.01, 0.05]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,3,5
8.069070532036987,6.565379605703033,0.8136475669206529,0.3857600638993512,0.22723940587706992,0.06875460673418655,-0.09409631892892326,0.3030086005267703,0.1973186141913501,0.19260242405883143,0.0993428330978665,0.5294117647058824,0.11401505170080757,24.093095162749055,25.62957913360633,0.014191998421477146,8350,0.3423891356097815,-0.0979284343294577,0.22171928428385365,"[0.35, 0.31, -0.09, 0.3]","['net_sharpe', 'dbl_sharpe', 'gross_edge', 'short_pnl']",LEVEL_21,6,9,3,6
