G,G_eff,compliance,sh1,sh2,sh3,worst,median,dd2,dd1,cal2,posq2,vol,turn,edge,costsh,trades,L,S,fund,folds,fails,score,n,hold,dg
-47.57073324842054,-18.953254968055504,0.3984225946041056,-0.04441466181916224,-1.080091018138256,-2.1115095734591334,-2.568548918374398,-0.6645968198356664,0.4063551855333378,0.24078104718709237,-0.30241921272653893,0.4117647058823529,0.11508500894816948,159.15188222638722,7.179749194134948,0.09092742181787765,47793,0.3809558105009354,0.07141652219526935,0.11298923658025542,"[-0.68, -0.42, -0.65, -2.57]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,2,6,0.0
-46.81585885357414,-18.83312361126885,0.40228085252420914,0.02938192220222365,-1.0270376499882468,-2.0763664086862845,-2.6204690384196043,-0.5703180347556145,0.3929012207868706,0.24155939027107087,-0.2991318159581515,0.4117647058823529,0.11502489561817254,162.34294881235638,7.716947202477598,0.09705068433831937,37810,0.4209088287830271,0.07505949695994389,0.11627151598827537,"[-0.63, -0.3, -0.51, -2.62]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,2,6,0.35
-51.76485114425245,-16.441408642403754,0.31761723020484867,-0.31581951577215045,-1.3140598717769127,-2.302424273001098,-2.580740496200762,-1.0345035855945997,0.4621965782544877,0.20646913502292796,-0.3126597450046344,0.29411764705882354,0.11351069083947095,151.65792123243327,5.16095970652129,0.09993785158442343,27173,0.4297587276458672,-0.1198951364549066,0.11716218489515039,"[-1.25, -0.82, -0.58, -2.58]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,6,0.6
-41.58328812725266,-20.136203868978477,0.4842378940154496,0.0735676869772571,-0.8036832949369511,-1.6787419646768218,-1.5124753219338272,-0.6585388568112298,0.354138234130018,0.19239962264153154,-0.2615741145916091,0.4117647058823529,0.11291656061006283,132.1749486283685,8.125320539170938,0.0757116534750824,56040,0.3687582000277531,0.05641377994867214,0.11033221940077245,"[-0.42, -0.89, -0.42, -1.51]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,2,9,0.0
-42.47555976767921,-20.568885866826637,0.48425226128457177,0.07390617718511613,-0.8402029291791663,-1.7509417773782254,-1.2930332617030715,-0.7678098751624982,0.36886649653893966,0.1632509883186274,-0.2602282734836057,0.29411764705882354,0.11246821247057459,137.1712952897662,8.115867008721517,0.0805747034050814,46016,0.34265100709323515,0.09807953140799666,0.11473496701442251,"[-0.56, -0.88, -0.65, -1.29]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,2,9,0.35
-48.569943324424955,-15.443355569994065,0.317961161017618,-0.2519809260905352,-1.1119494790720925,-1.9640270554458454,-1.7651379705848027,-1.224709225227396,0.4228523339025215,0.18727861001242363,-0.2929444513110224,0.29411764705882354,0.11284513263996405,129.87641165905632,5.339803729161358,0.082419056024912,34315,0.3540542981818196,-0.07949853904242371,0.1145911874209869,"[-0.9, -1.55, -0.27, -1.77]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,9,0.6
-46.05754590896154,-14.684615802296713,0.31883192020961515,-0.15624469682768924,-0.8510355370311065,-1.5450962309094471,-1.727420010696628,-0.6567545363915711,0.42054013040934735,0.2701923188697848,-0.23166272391836942,0.23529411764705882,0.11291833582751301,104.64017956421975,5.792598508999864,0.061368150656406543,66285,0.33631409970410336,-0.09634966078879348,0.10804979000009435,"[-0.73, -0.5, -1.73, -0.59]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,15,0.0
-41.22160467716484,-16.60455103590366,0.40281185475299885,0.03255503562832495,-0.7080870336443162,-1.4463345992770016,-1.438468567401723,-0.5380707757172922,0.36529970235638964,0.19661459170005757,-0.22328402158308525,0.35294117647058826,0.11128499860333663,110.00939007155613,7.834412690143163,0.06463662509605393,57154,0.18175093987922203,0.15945075862177271,0.1172356385598543,"[-0.42, -0.57, -1.44, -0.5]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,2,15,0.35
-40.35507145667342,-12.884168190128795,0.3192701121583114,-0.12962968010414438,-0.7880925218881395,-1.4436043851819855,-0.992452439169982,-0.9014427257076403,0.3645055183984429,0.18665658737281632,-0.2529195449075568,0.29411764705882354,0.11426835925987419,100.48801934541383,6.020458322321936,0.061682802061631486,45183,0.31238161506816847,-0.07287427746194362,0.11447985192925009,"[-0.44, -0.94, -0.99, -0.86]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,15,0.6
-48.25784090484245,-15.084409078009633,0.31257944398618925,-0.3856510462170242,-0.9719779557857481,-1.5575294400067743,-2.2780612243750906,-0.7319346368825623,0.447135690673073,0.32414761129016134,-0.2477869291665334,0.35294117647058826,0.11405855051841471,89.23940749040712,2.541310872818419,0.05257974238751161,72001,0.2746247524966383,-0.18484271534617025,0.11167435393199468,"[-0.36, -0.54, -2.28, -0.93]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,21,0.0
-50.161238804258204,-15.589628780019622,0.3107903463240667,-0.4901409869623889,-1.1132765334622852,-1.7342628754765215,-2.302900913901875,-0.9113099946456715,0.4628629657095078,0.325248459344162,-0.26704377836389986,0.29411764705882354,0.11266203387203817,93.81193506720817,1.6109800885146734,0.05569586845212349,64173,0.1562155150794511,-0.09638493003362952,0.12367434533461266,"[-0.54, -0.91, -2.3, -0.92]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,21,0.35
-51.78865034015473,-15.934969335432227,0.3076923076923077,-0.7426694489888511,-1.297127141219592,-1.8491805134175392,-1.866695469318798,-1.3182352611739077,0.5213305074228396,0.3885682692881205,-0.28339708279704895,0.17647058823529413,0.11773164519552132,87.28848839158877,-2.5784390781899846,0.053147238252111914,52908,0.15888535775911966,-0.2479876403872107,0.12381011030079424,"[-0.9, -1.46, -1.87, -1.18]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,21,0.6
-46.2863485083746,-16.916251713504852,0.3654695662684256,-0.26611905439847294,-0.7585393351795939,-1.2507332600062104,-1.9665303811350163,-0.7283911021409379,0.4180480086238716,0.29487980140557946,-0.21834795747936092,0.35294117647058826,0.1171332470558614,76.91574241738684,3.377507792914623,0.045252857427744674,76402,0.29399725081237027,-0.19115144655179006,0.11843620774712614,"[0.2, 0.25, -1.65, -1.97]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,30,0.0
-50.25690874417965,-15.463664228978354,0.3076923076923077,-0.5858614734114094,-1.0799341719331654,-1.5731492204317694,-1.8292560433003244,-1.2251393589537232,0.48295712483353415,0.369860764626179,-0.26443854848387105,0.23529411764705882,0.11979686048126108,79.01410115205884,-1.4750039399846429,0.04730735778828085,70431,0.2178913354486521,-0.2640308230355558,0.1312590019561567,"[-0.24, -0.74, -1.83, -1.71]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,30,0.35
-49.61925814309145,-15.26746404402814,0.3076923076923077,-0.6487193134029411,-1.0973932236954425,-1.5452514600335725,-1.6379105707403154,-1.1250970761892738,0.49495018667601454,0.38927549997160016,-0.26860491271524883,0.17647058823529413,0.12304795729899332,73.65881841167467,-3.487290088978274,0.04465249715807713,60809,0.1980115098947306,-0.29970374808969413,0.1273613498624648,"[-0.64, -0.9, -1.64, -1.35]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,2,30,0.6
-49.74778625827322,-19.786907250008035,0.3977444774583795,-0.10304110651372721,-1.2476906918302617,-2.3861546316415825,-2.8408854031610975,-0.7705134944127929,0.4491774892250855,0.24879284838492544,-0.30955946925448397,0.4117647058823529,0.11447595451127086,175.11121677270245,6.827128278357316,0.09826040098880681,60970,0.4639481127467721,0.009341541811024007,0.10835946371691436,"[-0.64, -0.87, -0.67, -2.84]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,3,6,0.0
-50.73375131192157,-20.210488278747754,0.3983637668440778,-0.053361729009468784,-1.2195742961623504,-2.375634371744857,-2.9423355911134803,-0.7728164021401994,0.4500815484760041,0.2564534250084882,-0.30937300436868825,0.35294117647058826,0.11695404465205646,182.40137253835908,7.149158758920465,0.10678911194159012,49530,0.44088628735503765,0.0753612893095903,0.11272730170997657,"[-0.41, -0.71, -0.83, -2.94]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,3,6,0.35
-52.44810407891404,-16.715455142471555,0.3187046593204071,-0.27389220964969857,-1.4233401383759583,-2.5600913669813687,-2.6111634855698975,-1.2240911228994276,0.49347545096658063,0.2242106527487573,-0.3187903500525913,0.35294117647058826,0.1152130597525315,177.20439922082545,5.726422846611686,0.11288051825559975,36923,0.4626514180742341,-0.060922684453591364,0.11228772953528787,"[-0.76, -1.62, -0.83, -2.61]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,6,0.6
-46.40699569704783,-14.932487367874472,0.32177233504526126,-0.02187051448539538,-0.9742321405014753,-1.9227379171321726,-1.8667305053398169,-0.78480927759841,0.3849574035870259,0.2077778350855226,-0.28526982983856575,0.29411764705882354,0.11268334378768083,143.3278674385438,7.321614223535848,0.08147489679596638,68154,0.4512794243398305,-0.03583545039655295,0.10274616301801359,"[-0.46, -1.06, -0.51, -1.87]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,9,0.0
-48.54167033200408,-19.25093601287843,0.3965857763280566,-0.16858329529094293,-1.1665713021487276,-2.159114766467292,-1.6830763093713144,-1.1112140781709492,0.43239312968433197,0.21484352775018,-0.3016778473573617,0.23529411764705882,0.11404234937797104,151.99575621030007,6.22460369058941,0.08927579217406445,57523,0.34038385700192986,0.034173343987799226,0.11042527382134579,"[-0.82, -1.09, -1.13, -1.68]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,3,9,0.35
-50.69266653498997,-16.08594728882556,0.3173229657927432,-0.3285332867846698,-1.3117734155812406,-2.283309571761661,-2.2269376297539263,-1.458809512352889,0.4649160486651668,0.215426661389984,-0.3111886083653457,0.4117647058823529,0.11372482973188867,149.8430276709797,5.0079422122264905,0.09304828183920609,44880,0.32074757530041115,-0.02366934299068245,0.10845782901832596,"[-0.73, -2.23, -0.17, -2.19]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,9,0.6
-44.86138239439459,-14.404170307668696,0.32108173085340524,-0.05326716661628149,-0.8189303847710308,-1.5834310067277657,-1.5868239492450658,-0.6833260335423571,0.39327689125169596,0.21731302561144805,-0.23600470713735608,0.23529411764705882,0.11131449989537484,113.7007838256348,6.962500043770747,0.06568110246402399,75497,0.40643668291327545,-0.09303332007377556,0.10071077569514178,"[-0.58, -0.47, -1.59, -0.79]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,15,0.0
-45.38734846235205,-18.08681004052589,0.3984989353482184,-0.031511815200427756,-0.8579815997537453,-1.681057262705984,-1.6015942106253374,-0.6946999328689463,0.37547751567958787,0.18622898278094047,-0.2542720992314128,0.11764705882352941,0.10976173075600291,121.12441655920983,7.219446381073548,0.07061783750012561,67162,0.20451625479959754,0.14167060232059625,0.11224290893510742,"[-0.6, -0.57, -1.6, -0.79]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend,3,15,0.35
-44.99080237084493,-14.422106483063558,0.32055677434215785,-0.08527764841653418,-0.8730215054263027,-1.6563953582166395,-1.3151387911072412,-1.024442253277501,0.3702617033065272,0.18789528615566964,-0.265484559218247,0.11764705882352941,0.11123421909540454,117.02831269371792,6.689522657922058,0.07057723279055991,55660,0.3141442719438943,-0.004216099653906777,0.11026530578911652,"[-0.3, -1.11, -1.32, -0.94]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,15,0.6
-47.389896924260185,-14.928473387437354,0.31501383958054274,-0.31473494941467084,-0.9571624644351349,-1.5986485203415661,-2.147442564295174,-0.7367878785164631,0.4229358711655502,0.27500229098605955,-0.2538725939577159,0.35294117647058826,0.11203927807439791,96.04963424899154,3.807196581882238,0.056188582960936144,78936,0.34206834826214333,-0.19729920644036503,0.10434922541847223,"[-0.41, -0.47, -2.15, -1.0]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,21,0.0
-52.56070961618668,-16.327909343649058,0.31064857120233186,-0.5569132678304011,-1.2545091992195567,-1.9494367264800954,-2.3722048256452486,-1.0720140681281487,0.4793844934938942,0.3039892656530422,-0.2795771879211938,0.11764705882352941,0.10974776321791704,102.31100537969401,1.5372570252125624,0.060744165887489904,72352,0.16174265718431322,-0.09947768170019389,0.11969211127653628,"[-1.03, -0.63, -2.37, -1.12]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,21,0.35
-53.786634577591634,-16.549733716182043,0.3076923076923077,-0.8157658134696772,-1.4697697779819858,-2.119934503396401,-2.2448065581305063,-1.4286065560003143,0.5340868739196794,0.3821800384362405,-0.2960241658624603,0.17647058823529413,0.11256102549244373,98.52293362056818,-1.837895166440143,0.05991138588073638,62651,0.13109096794663777,-0.20277675423032457,0.12026658589623607,"[-1.01, -1.47, -2.24, -1.39]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,21,0.6
-46.50305483932562,-15.885004161370345,0.34159055176601183,-0.22684044236427636,-0.7671427869141688,-1.3069275546054309,-1.856998104256037,-0.9610194274989263,0.3736817104304344,0.2632205430447886,-0.24317893709701202,0.29411764705882354,0.11545251048999702,83.21343025536753,4.293753584992831,0.048821084793853955,81348,0.34639878639972177,-0.2049479484075345,0.10500604761084542,"[-0.08, 0.57, -1.86, -1.84]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,30,0.0
-50.1685601372625,-15.442307777333221,0.307808470784943,-0.5478694546894524,-1.1043908458688347,-1.6597580510524388,-1.9554939810534482,-1.1468446066147977,0.45400890925712356,0.31334759332259066,-0.27997044203338584,0.23529411764705882,0.11681931625840909,86.79858660381518,0.06040480817033695,0.05162024338443121,76689,0.3226870545285727,-0.32061138052819965,0.12642454153848923,"[-0.5, -0.32, -1.96, -1.79]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,30,0.35
-47.173419455393486,-14.633205887180551,0.3102002368307751,-0.4229095343218511,-0.9433475216527529,-1.4626704027031068,-1.753176175763789,-0.9140523238326892,0.41992049971874557,0.3174711293812723,-0.267391917856751,0.29411764705882354,0.11872394565492844,82.43983763110973,1.3041231520030354,0.04943918144774425,69211,0.2945130915371779,-0.25195024008415445,0.12280233871937962,"[-0.37, -0.55, -1.75, -1.28]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend,3,30,0.6
-47.257119645702026,-18.720967623880444,0.396151262798834,-0.1869571437378548,-1.1249727556088054,-2.0593892488922494,-2.201532572745606,-0.7909371649851219,0.4132349847570631,0.2408902915040677,-0.30464019849595303,0.4117647058823529,0.11370011332743175,142.41045774776393,5.998656655393692,0.08515451293608889,29582,0.2795693317149186,0.05862853980296741,0.09861683862295421,"[-0.78, -0.81, -0.6, -2.2]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend_o,1,6,0.0
-41.070441128038745,-19.970939086634104,0.4862606424015243,0.09150941548472998,-0.7870486379893259,-1.661974121551013,-1.4357341121153004,-0.7095733873012253,0.34314516287890706,0.20454132615265963,-0.2688614907107848,0.4117647058823529,0.11454036054517068,134.28329423820443,8.28006327455613,0.08422952667138722,22298,0.3032466836606522,0.13693363962614438,0.09305704512428167,"[-0.53, -0.88, -0.18, -1.44]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",blend_o,1,6,0.35
-42.57663746481218,-13.552061444443341,0.31829806794027726,-0.20190659139595118,-0.9580760708979038,-1.7114290649895718,-1.4190618397396284,-0.9243885493846802,0.39522368180442424,0.19429739827311854,-0.2731034733440663,0.47058823529411764,0.11255400948624769,113.54175142087287,5.514995328944191,0.08029712610986708,15553,0.3643258731664845,-0.1164263333008844,0.08018047534834764,"[-1.09, -0.76, -0.57, -1.42]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",blend_o,1,6,0.6
