observation_idx,open_time_ms,signed_weight_std
0,1640995200000,58.309518948453004
1,1641024000000,69.82120021884471
2,1641081600000,76.64854858377946
3,1641110400000,71.4142842854285
4,1641139200000,73.9932429347437
5,1641168000000,73.9932429347437
6,1641196800000,58.94913061275798
7,1641225600000,58.94913061275798
8,1641254400000,58.94913061275798
9,1641283200000,66.332495807108
10,1641312000000,58.94913061275798
11,1641340800000,58.94913061275798
12,1641369600000,58.94913061275798
13,1641744000000,47.69696007084728
14,1641830400000,49.749371855331
15,1641859200000,49.749371855331
16,1641916800000,49.749371855331
17,1641945600000,49.749371855331
18,1642003200000,57.227615711297986
19,1642032000000,45.8257569495584
20,1642060800000,45.8257569495584
21,1642089600000,65.3834841531101
22,1642147200000,55.67764362830022
23,1642176000000,58.94913061275798
24,1642204800000,58.94913061275798
25,1642233600000,58.94913061275798
26,1642291200000,65.3834841531101
27,1642320000000,48.98979485566356
28,1642348800000,43.30127018922193
29,1642377600000,65.3834841531101
30,1642406400000,57.227615711297986
31,1642464000000,53.61902647381804
32,1642521600000,55.67764362830022
33,1642550400000,43.30127018922193
34,1642608000000,35.70714214271425
35,1642636800000,43.30127018922193
36,1642665600000,59.16079783099616
37,1643068800000,40.0
38,1643097600000,40.0
39,1643126400000,43.30127018922193
40,1643155200000,57.227615711297986
41,1643184000000,58.309518948453004
42,1643241600000,53.61902647381804
43,1643299200000,57.227615711297986
44,1643328000000,53.61902647381804
45,1643356800000,57.227615711297986
46,1643385600000,58.309518948453004
47,1643443200000,57.227615711297986
48,1643472000000,57.227615711297986
49,1643500800000,58.309518948453004
50,1643529600000,66.332495807108
51,1643558400000,66.332495807108
52,1643587200000,58.94913061275798
53,1643616000000,66.332495807108
54,1643644800000,66.332495807108
55,1643673600000,81.24038404635961
56,1643731200000,86.45808232895291
57,1643760000000,87.17797887081348
58,1643817600000,81.24038404635961
59,1643846400000,81.24038404635961
60,1643875200000,81.24038404635961
61,1643904000000,85.2936105461599
62,1643932800000,86.45808232895291
63,1644019200000,84.26149773176358
64,1644192000000,65.3834841531101
65,1644220800000,66.89544080129826
66,1644307200000,66.89544080129826
67,1644336000000,66.89544080129826
68,1644364800000,66.89544080129826
69,1644422400000,66.332495807108
70,1644451200000,66.89544080129826
71,1644508800000,66.89544080129826
72,1644537600000,66.89544080129826
73,1644566400000,66.89544080129826
74,1644595200000,65.3834841531101
75,1644624000000,65.3834841531101
76,1644652800000,66.89544080129826
77,1644681600000,66.89544080129826
