symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
LTCUSDT,1,86.000000,81.579857,0.3300,1743263999999,1743436799999,stop_loss,-5.1397,0.1000,-5.2397,-1.7291,81.579857,94.840285,1743868799999,0.040000
LTCUSDT,1,73.760000,74.910000,0.3300,1744329599999,1744934400000,timeout,1.5591,0.1000,1.4591,0.4815,66.901425,87.477151,1744934399999,0.860000
LTCUSDT,-1,76.070000,79.580196,0.3300,1745107199999,1745222399999,stop_loss,-4.6144,0.1000,-4.7144,-1.5558,79.580196,69.049609,1745711999999,0.040000
LTCUSDT,-1,83.450000,87.509054,0.1089,1745366399999,1745654399999,stop_loss,-4.8641,0.1000,-4.9641,-0.5406,87.509054,75.331892,1745971199999,0.020000
LTCUSDT,-1,85.410000,89.502584,0.1089,1745740799999,1746143999999,stop_loss,-4.7917,0.1000,-4.8917,-0.5327,89.502584,77.224832,1746345599999,0.660000
LTCUSDT,-1,99.360000,101.810000,0.1089,1746979199999,1747584000000,timeout,-2.4658,0.1000,-2.5658,-0.2794,106.566083,84.947833,1747583999999,0.080000
LTCUSDT,-1,97.730000,97.150000,0.1089,1747670399999,1748275200000,timeout,0.5935,0.1000,0.4935,0.0537,105.227440,82.735119,1748275199999,0.220000
LTCUSDT,1,96.310000,91.509385,0.1089,1748361599999,1748591999999,stop_loss,-4.9845,0.1000,-5.0845,-0.5537,91.509385,105.911231,1748966399999,0.100000
LTCUSDT,1,87.680000,82.963665,0.1089,1748793599999,1749167999999,stop_loss,-5.3790,0.1000,-5.4790,-0.5967,82.963665,97.112671,1749398399999,0.100000
LTCUSDT,1,87.220000,82.994887,0.1089,1749254399999,1749801599999,stop_loss,-4.8442,0.1000,-4.9442,-0.5384,82.994887,95.670227,1749859199999,0.100000
LTCUSDT,1,80.150000,87.930000,0.1089,1750636799999,1751241600000,timeout,9.7068,0.1000,9.6068,1.0462,75.680188,89.089624,1751241599999,0.060000
LTCUSDT,1,85.960000,82.884646,0.1089,1751327999999,1751414399999,stop_loss,-3.5777,0.1000,-3.6777,-0.4005,82.884646,92.110709,1751932799999,0.100000
LTCUSDT,1,87.710000,93.522211,0.1089,1752019199999,1752191999999,take_profit,6.6266,0.1000,6.5266,0.7107,84.803894,93.522211,1752623999999,0.020000
LTCUSDT,-1,101.280000,106.438489,0.1089,1752767999999,1752825599999,stop_loss,-5.0933,0.1000,-5.1933,-0.5655,106.438489,90.963021,1753372799999,0.320000
LTCUSDT,-1,117.640000,109.230000,0.1089,1753257599999,1753862400000,timeout,7.1489,0.1000,7.0489,0.7676,126.516760,99.886479,1753862399999,0.860000
LTCUSDT,-1,108.050000,114.499904,0.1089,1754150399999,1754323199999,stop_loss,-5.9694,0.1000,-6.0694,-0.6610,114.499904,95.150192,1754755199999,0.020000
LTCUSDT,-1,118.340000,125.970019,0.1089,1754467199999,1754697599999,stop_loss,-6.4475,0.1000,-6.5475,-0.7130,125.970019,103.079963,1755071999999,0.040000
LTCUSDT,1,118.010000,111.137010,0.1089,1755532799999,1756137599999,stop_loss,-5.8241,0.1000,-5.9241,-0.6451,111.137010,131.755980,1756137599999,0.060000
LTCUSDT,1,112.940000,117.590000,0.3300,1756943999999,1757548800000,timeout,4.1172,0.1000,4.0172,1.3257,108.737987,121.344025,1757548799999,0.200000
LTCUSDT,-1,115.760000,120.172515,0.3300,1757635199999,1757779199999,stop_loss,-3.8118,0.1000,-3.9118,-1.2909,120.172515,106.934970,1758239999999,0.060000
LTCUSDT,-1,114.670000,119.220508,0.1089,1757865599999,1758268799999,stop_loss,-3.9684,0.1000,-4.0684,-0.4430,119.220508,105.568985,1758470399999,0.320000
LTCUSDT,-1,115.100000,106.198499,0.1089,1758355199999,1758527999999,take_profit,7.7337,0.1000,7.6337,0.8313,119.550750,106.198499,1758959999999,0.060000
LTCUSDT,-1,106.780000,111.403543,0.1089,1758729599999,1759334399999,stop_loss,-4.3300,0.1000,-4.4300,-0.4824,111.403543,97.532914,1759334399999,0.020000
LTCUSDT,-1,118.460000,124.712411,0.1089,1759564799999,1760054399999,stop_loss,-5.2781,0.1000,-5.3781,-0.5857,124.712411,105.955178,1760169599999,0.260000
LTCUSDT,1,90.900000,96.490000,0.1089,1760774399999,1761379200000,timeout,6.1496,0.1000,6.0496,0.6588,81.615786,109.468428,1761379199999,0.960000
LTCUSDT,-1,97.400000,101.629559,0.1089,1761465599999,1761580799999,stop_loss,-4.3425,0.1000,-4.4425,-0.4838,101.629559,88.940882,1762070399999,0.080000
LTCUSDT,-1,98.620000,86.468088,0.1089,1761724799999,1762185599999,take_profit,12.3220,0.1000,12.2220,1.3310,104.695956,86.468088,1762329599999,0.020000
LTCUSDT,1,87.710000,103.221312,0.1089,1762358399999,1762559999999,take_profit,17.6848,0.1000,17.5848,1.9150,79.954344,103.221312,1762963199999,0.960000
LTCUSDT,1,104.200000,93.419654,0.1089,1762819199999,1763107199999,stop_loss,-10.3458,0.1000,-10.4458,-1.1375,93.419654,125.760692,1763423999999,0.840000
LTCUSDT,1,101.670000,92.195156,0.1089,1763251199999,1763423999999,stop_loss,-9.3192,0.1000,-9.4192,-1.0258,92.195156,120.619688,1763855999999,0.120000
LTCUSDT,1,95.610000,87.554811,0.1089,1763510399999,1763683199999,stop_loss,-8.4250,0.1000,-8.5250,-0.9284,87.554811,111.720377,1764115199999,0.400000
LTCUSDT,1,84.090000,80.357318,0.1089,1764489599999,1764575999999,stop_loss,-4.4389,0.1000,-4.5389,-0.4943,80.357318,91.555365,1765094399999,0.760000
LTCUSDT,-1,82.450000,85.840000,0.1089,1764691199999,1765296000000,timeout,-4.1116,0.1000,-4.2116,-0.4586,87.201665,72.946670,1765295999999,0.040000
LTCUSDT,1,84.170000,80.351068,0.1089,1765382399999,1765439999999,stop_loss,-4.5372,0.1000,-4.6372,-0.5050,80.351068,91.807864,1765987199999,0.200000
LTCUSDT,1,83.350000,79.340539,0.1089,1765526399999,1765727999999,stop_loss,-4.8104,0.1000,-4.9104,-0.5347,79.340539,91.368921,1766131199999,0.080000
LTCUSDT,-1,77.130000,80.917641,0.1089,1765871999999,1765987199999,stop_loss,-4.9107,0.1000,-5.0107,-0.5457,80.917641,69.554718,1766476799999,0.100000
LTCUSDT,1,76.840000,81.880000,0.1089,1766793599999,1767398400000,timeout,6.5591,0.1000,6.4591,0.7034,73.637872,83.244257,1767398399999,0.060000
LTCUSDT,-1,82.150000,84.720480,0.1089,1767513599999,1767715199999,stop_loss,-3.1290,0.1000,-3.2290,-0.3516,84.720480,77.009040,1768118399999,0.040000
LTCUSDT,-1,81.650000,75.480339,0.1089,1767830399999,1768319999999,take_profit,7.5562,0.1000,7.4562,0.8120,84.734831,75.480339,1768435199999,0.120000
LTCUSDT,1,75.170000,70.290133,0.1089,1768607999999,1768809599999,stop_loss,-6.4918,0.1000,-6.5918,-0.7178,70.290133,84.929733,1769212799999,0.100000
LTCUSDT,1,68.900000,69.590000,0.1089,1768982399999,1769587200000,timeout,1.0015,0.1000,0.9015,0.0982,64.523705,77.652589,1769587199999,0.060000
LTCUSDT,1,68.130000,65.172349,0.1089,1769673599999,1769702399999,stop_loss,-4.3412,0.1000,-4.4412,-0.4836,65.172349,74.045302,1770278399999,0.080000
LTCUSDT,1,64.780000,61.214490,0.1089,1769788799999,1769875199999,stop_loss,-5.5040,0.1000,-5.6040,-0.6103,61.214490,71.911019,1770393599999,0.600000
LTCUSDT,1,61.010000,56.426581,0.1089,1770047999999,1770307199999,stop_loss,-7.5126,0.1000,-7.6126,-0.8290,56.426581,70.176837,1770652799999,1.000000
LTCUSDT,1,55.950000,53.219879,0.1089,1771113599999,1771343999999,stop_loss,-4.8796,0.1000,-4.9796,-0.5423,53.219879,61.410241,1771718399999,0.020000
LTCUSDT,-1,54.480000,57.235115,0.1089,1771430399999,1772035199999,stop_loss,-5.0571,0.1000,-5.1571,-0.5616,57.235115,48.969770,1772035199999,0.020000
