date,pnl_pct,trade_count
2022-08-08,-9.2941,1
2022-08-16,0.8489,1
2022-08-19,-6.0538,1
2022-08-27,-2.9638,1
2022-09-04,0.5169,1
2022-09-09,-0.5939,1
2022-09-16,1.3114,1
2022-09-27,-0.3027,1
2022-10-09,-0.1095,1
2022-10-13,0.6726,1
2022-10-23,0.5834,1
2022-10-25,-0.4282,1
2022-10-29,-0.4962,1
2022-11-04,-0.5145,1
2022-12-02,-1.6218,1
2022-12-12,0.8631,1
2022-12-16,2.5888,1
2022-12-27,0.5416,1
2023-01-02,-1.4728,1
2023-01-04,-0.3450,1
2023-01-08,-0.3520,1
2023-01-21,-0.8707,1
2023-01-23,-0.8115,1
2023-01-29,-0.8733,1
2023-02-09,-0.6536,1
2023-02-17,1.1358,1
2023-02-24,-0.6961,1
2023-03-03,-0.6089,1
2023-03-14,1.5659,1
2023-03-25,0.9814,1
2023-04-04,1.0124,1
2023-04-12,0.0849,1
2023-04-14,-1.3490,1
2023-04-18,-0.4621,1
2023-04-27,0.5008,1
2023-05-05,0.0929,1
2023-05-13,0.5006,1
2023-05-22,0.1378,1
2023-05-25,-0.3174,1
2023-05-28,-0.3386,1
2023-06-05,0.6027,1
2023-07-08,-0.5323,1
2023-07-13,2.6295,1
2023-07-16,-1.8085,1
2023-07-25,-0.6122,1
2023-08-01,-1.5509,1
2023-08-09,0.1842,1
2023-08-15,0.5910,1
2023-08-26,0.0661,1
2023-08-29,-0.3108,1
2023-09-07,0.2760,1
2023-10-01,-0.7634,1
2023-10-09,2.2044,1
2023-10-16,-0.9368,1
2023-10-20,-1.1842,1
2023-10-23,-0.3943,1
2023-11-11,-0.8575,1
2023-12-02,-1.1508,1
2023-12-05,-1.3951,1
2023-12-20,1.9465,1
2023-12-21,-2.5504,1
2024-01-03,6.1930,1
2024-01-11,2.1311,1
2024-01-18,-0.9531,1
2024-01-22,-0.7593,1
2024-01-29,1.2341,1
2024-02-07,-0.0555,1
2024-02-14,0.8785,1
2024-02-21,-0.5881,1
2024-02-28,1.4050,1
2024-03-15,0.6431,1
2024-03-19,-1.8218,1
2024-04-10,0.2742,1
2024-04-12,-2.2213,1
2024-04-24,3.8064,1
2024-04-30,-1.2262,1
2024-05-09,0.0674,1
2024-05-17,1.2660,1
2024-05-25,0.4662,1
2024-06-07,-0.9278,1
2024-06-14,-0.8402,1
2024-06-18,-0.7357,1
2024-07-04,1.1584,1
2024-07-14,-0.0537,1
2024-07-23,1.1197,1
2024-07-25,-0.8787,1
2024-08-02,-0.8532,1
2024-08-16,1.3203,1
2024-08-23,1.6042,1
2024-08-26,-1.0515,1
2024-08-30,-1.0387,1
2024-09-04,-0.8172,1
2024-09-16,-0.4829,1
2024-09-18,-0.5109,1
2024-09-24,1.0304,1
2024-09-30,-0.6407,1
2024-10-11,0.1048,1
2024-10-20,0.9307,1
2024-10-25,-0.5981,1
2024-10-31,-0.5172,1
2024-11-08,1.0509,1
2024-11-16,-1.4641,1
2024-12-19,6.8092,1
2024-12-30,-3.2790,1
2025-01-03,-4.5551,1
2025-01-07,-2.1459,1
2025-01-13,-2.7685,1
2025-01-30,1.1462,1
2025-02-02,1.6544,1
2025-02-13,0.8159,1
2025-02-18,-0.7835,1
2025-02-21,-0.6181,1
2025-02-24,1.2855,1
2025-03-02,-1.0375,1
2025-03-13,1.2853,1
2025-03-19,-0.8322,1
2025-03-29,-0.5457,1
