observation_idx,open_time_ms,signed_weight_std
0,1664611200000,42.708313008125245
1,1664640000000,43.86342439892262
2,1664668800000,40.0
3,1664956800000,44.721359549995796
4,1664985600000,45.8257569495584
5,1665014400000,47.15930449020638
6,1665043200000,47.37087712930804
7,1665072000000,43.86342439892262
8,1665100800000,42.708313008125245
9,1665129600000,48.0
10,1665158400000,44.8998886412873
11,1665187200000,49.63869458396343
12,1665216000000,49.35585071701227
13,1665244800000,42.708313008125245
14,1665360000000,44.8998886412873
15,1665388800000,40.0
16,1665532800000,46.647615158762406
17,1665561600000,45.8257569495584
18,1665705600000,40.0
19,1665763200000,40.0
20,1665792000000,42.708313008125245
21,1665820800000,45.8257569495584
22,1665907200000,44.8998886412873
23,1667088000000,40.0
24,1667289600000,66.0
25,1667347200000,52.91502622129181
26,1667433600000,41.42463035441596
27,1667577600000,49.839743177508446
28,1667606400000,63.37191807101944
29,1667692800000,62.6418390534633
30,1667721600000,60.959002616512684
31,1667750400000,60.8276253029822
32,1667779200000,48.98979485566356
33,1667808000000,76.31513611335565
34,1668326400000,53.81449618829484
35,1668384000000,53.70288632839021
36,1668412800000,48.53864439804639
37,1668441600000,36.66060555964672
38,1668528000000,40.0
39,1668556800000,42.708313008125245
40,1668585600000,60.69596362197407
41,1668614400000,43.86342439892262
42,1668643200000,43.86342439892262
43,1668672000000,47.37087712930804
44,1668700800000,41.42463035441596
45,1668729600000,48.53864439804639
46,1668758400000,49.839743177508446
47,1668787200000,45.8257569495584
48,1668816000000,48.0
49,1668844800000,45.8257569495584
50,1668873600000,55.71355310873648
51,1668931200000,56.568542494923804
52,1668988800000,58.1033561853358
53,1669017600000,47.15930449020638
54,1669046400000,44.721359549995796
55,1669075200000,49.15282290977803
56,1669190400000,42.708313008125245
57,1669219200000,49.35585071701227
58,1669248000000,49.63869458396343
59,1669276800000,49.35585071701227
60,1669305600000,49.63869458396343
61,1669334400000,48.0
62,1669392000000,64.0
63,1669420800000,60.13318551349163
64,1669449600000,63.52952069707436
65,1669507200000,63.52952069707436
66,1669536000000,64.62197768561404
67,1669564800000,64.0
68,1669593600000,62.48199740725323
