symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
LTCUSDT,-1,86.570000,88.891530,1.0000,1745683199999,1746143999999,stop_loss,-2.6817,0.1000,-2.7817,-2.7817,88.891530,78.444646,1746287999999,0.816613
LTCUSDT,-1,102.230000,95.640000,1.0000,1747036799999,1747641600000,timeout,6.4462,0.1000,6.3462,6.3462,106.319969,87.915110,1747641599999,0.846386
LTCUSDT,-1,117.640000,109.230000,1.0000,1753257599999,1753862400000,timeout,7.1489,0.1000,7.0489,7.0489,122.712435,99.886479,1753862399999,0.787775
LTCUSDT,1,90.900000,96.490000,1.0000,1760774399999,1761379200000,timeout,6.1496,0.1000,6.0496,6.0496,85.594735,109.468428,1761379199999,0.883967
LTCUSDT,1,87.710000,103.221312,1.0000,1762358399999,1762559999999,take_profit,17.6848,0.1000,17.5848,17.5848,83.278196,103.221312,1762963199999,0.765465
LTCUSDT,1,92.850000,88.433182,1.0000,1763596799999,1763683199999,stop_loss,-4.7569,0.1000,-4.8569,-4.8569,88.433182,108.308863,1764201599999,0.730205
LTCUSDT,1,83.870000,81.830944,1.0000,1764518399999,1764575999999,stop_loss,-2.4312,0.1000,-2.5312,-2.5312,81.830944,91.006695,1765123199999,0.757384
LTCUSDT,1,61.010000,58.390904,1.0000,1770047999999,1770163199999,stop_loss,-4.2929,0.1000,-4.3929,-4.3929,58.390904,70.176837,1770652799999,0.873514
LTCUSDT,1,52.820000,53.480000,1.0000,1770969599999,1771574400000,timeout,1.2495,0.1000,1.1495,1.1495,51.040692,59.047577,1771574399999,0.769323
LTCUSDT,-1,54.510000,56.175295,1.0000,1772236799999,1772639999999,stop_loss,-3.0550,0.1000,-3.1550,-3.1550,56.175295,48.681468,1772841599999,0.717518
LTCUSDT,1,55.560000,54.057808,1.0000,1772783999999,1772812799999,stop_loss,-2.7037,0.1000,-2.8037,-2.8037,54.057808,60.817673,1773388799999,0.594308
LTCUSDT,1,53.540000,52.216496,1.0000,1772927999999,1773014399999,stop_loss,-2.4720,0.1000,-2.5720,-2.5720,52.216496,58.172263,1773532799999,0.593715
LTCUSDT,-1,57.790000,53.827933,0.3300,1773820799999,1774195199999,take_profit,6.8560,0.1000,6.7560,2.2295,58.922019,53.827933,1774425599999,0.597114
LTCUSDT,-1,55.680000,53.310000,0.3300,1774310399999,1774915200000,timeout,4.2565,0.1000,4.1565,1.3716,56.906407,51.387577,1774915199999,0.730142
LTCUSDT,-1,53.910000,54.955024,0.3300,1775001599999,1775606399999,stop_loss,-1.9385,0.1000,-2.0385,-0.6727,54.955024,50.252415,1775606399999,0.701573
LTCUSDT,-1,55.250000,56.113429,1.0000,1777622399999,1777881599999,stop_loss,-1.5628,0.1000,-1.6628,-1.6628,56.113429,52.227999,1778227199999,0.692237
