month,pnl_pct,trade_count
2025-05,3.5646,2
2025-07,7.0489,1
2025-10,6.0496,1
2025-11,12.7278,2
2025-12,-2.5312,1
2026-02,-3.2434,2
2026-03,-4.9296,5
2026-04,-0.6727,1
2026-05,-1.6628,1
