symbol,month,n_labels,tp_hit_share,timeout_share,sl_opp_share,long_share,short_share,exit_entropy,w_baseline_p50,w_baseline_p95,w_baseline_max,w_optC_p50,w_optC_p95
BTCUSDT,2022-08,93,0.5053763440860215,0.20430107526881722,0.2903225806451613,0.3118279569892473,0.6881720430107527,1.0284180601785033,2.5635381851572343,2.890028637865758,3.005111836754206,1.0649927453557413,1.3609961916724127
BTCUSDT,2022-09,90,0.43333333333333335,0.05555555555555555,0.5111111111111111,0.5,0.5,0.8659919147777642,2.1841130970405724,3.219151822492437,3.382972601939787,1.0627390625346567,1.9744924518370004
BTCUSDT,2022-10,93,0.4731182795698925,0.0967741935483871,0.43010752688172044,0.5483870967741935,0.45161290322580644,0.9429807484974826,1.9458375316327596,2.6398136964612005,2.7301647311591433,1.100143154605846,1.913066111390014
BTCUSDT,2022-11,90,0.32222222222222224,0.2111111111111111,0.4666666666666667,0.4666666666666667,0.5333333333333333,1.0489425187561363,1.927891211019103,2.686524494846184,3.66030883993031,1.179163151373879,1.3449683552935146
BTCUSDT,2022-12,93,0.3333333333333333,0.22580645161290322,0.44086021505376344,0.5913978494623656,0.40860215053763443,1.063298103195105,1.5205657669788553,2.1024831097060512,2.1592365256154364,1.1686621551256353,1.3136759128394755
BTCUSDT,2023-01,93,0.5698924731182796,0.053763440860215055,0.3763440860215054,0.9139784946236559,0.08602150537634409,0.8453968788246276,1.6216466526837436,2.637715393676562,2.7916233127214007,1.0422539361373446,1.7812002677088818
BTCUSDT,2023-02,84,0.6785714285714286,0.011904761904761904,0.30952380952380953,0.2619047619047619,0.7380952380952381,0.678859271996553,2.296505409548502,2.794877042201786,2.8884579543277162,1.0137264034629538,1.1920874544486404
BTCUSDT,2023-03,93,0.5376344086021505,0.06451612903225806,0.3978494623655914,0.5268817204301075,0.4731182795698925,0.8771621828886115,2.269185074316003,3.5915289785671214,3.7788553499452755,1.0529411764699912,2.4375325351217354
BTCUSDT,2023-04,90,0.6111111111111112,0.07777777777777778,0.3111111111111111,0.5333333333333333,0.4666666666666667,0.8628494201516117,2.1372764491035854,2.5680866367197432,2.619141717100064,1.0302399318533335,2.1692570833511313
BTCUSDT,2023-05,93,0.5053763440860215,0.17204301075268819,0.3225806451612903,0.25806451612903225,0.7419354838709677,1.012661016958913,1.9908843735804909,2.5763458149518783,2.6279622705012913,1.0649927453557413,1.454157990624758
BTCUSDT,2023-06,90,0.4888888888888889,0.07777777777777778,0.43333333333333335,0.5888888888888889,0.4111111111111111,0.910869457720855,1.9726496791077202,2.3716875041923604,2.41454363994181,1.0983862571566205,2.1692570833511313
BTCUSDT,2023-07,93,0.27956989247311825,0.08602150537634409,0.6344086021505376,0.3978494623655914,0.6021505376344086,0.8560322725894423,1.5762784159991226,2.1535774437303674,2.356052562824406,1.0241399694718423,2.0441827173229443
BTCUSDT,2023-08,93,0.6774193548387096,0.053763440860215055,0.26881720430107525,0.5376344086021505,0.46236559139784944,0.7741417195345239,1.6885245299777931,2.1480989978494622,2.1898936131715105,1.013980813564206,1.8459344091523409
BTCUSDT,2023-09,90,0.4111111111111111,0.13333333333333333,0.45555555555555555,0.6,0.4,0.9922619225506104,1.5822143017627255,2.065816098034395,2.2010267924025824,1.1110485811150017,1.6254554919242312
BTCUSDT,2023-10,93,0.5483870967741935,0.0967741935483871,0.3548387096774194,0.7634408602150538,0.23655913978494625,0.9231061813966921,1.8021585183468831,2.3906210810790762,2.4220267664785746,1.0492390605377673,1.913066111390014
BTCUSDT,2023-11,90,0.5666666666666667,0.06666666666666667,0.36666666666666664,0.8,0.2,0.870271741300234,2.1838955560379913,2.5560492359595233,2.659161132837787,1.0432679058083738,2.3867777199218914
BTCUSDT,2023-12,93,0.5268817204301075,0.053763440860215055,0.41935483870967744,0.5913978494623656,0.40860215053763443,0.8592092956409181,2.0741015774377063,2.4447555084740897,2.5997157210715667,1.0567943991749589,1.7646017699028667
BTCUSDT,2024-01,93,0.5376344086021505,0.043010752688172046,0.41935483870967744,0.4731182795698925,0.5268817204301075,0.8334034510570938,2.3728152148861033,3.0373058168075873,3.402746198336275,1.0529411764699912,1.106194690264289
BTCUSDT,2024-02,87,0.7471264367816092,0.13793103448275862,0.11494252873563218,0.8735632183908046,0.12643678160919541,0.7397023339348956,2.1672980108186755,2.5430329809847505,3.0491979112599923,1.0,1.7472670484038568
BTCUSDT,2024-03,93,0.5913978494623656,0.043010752688172046,0.3655913978494624,0.45161290322580644,0.5483870967741935,0.8138386278928802,2.867580896797909,3.78824143401619,3.994881615466367,1.0357768207842257,1.1417919588433652
BTCUSDT,2024-04,90,0.5555555555555556,0.15555555555555556,0.28888888888888886,0.32222222222222224,0.6777777777777778,0.9747156383904931,2.5522160759568564,2.93210598308763,3.839120505129241,1.0468505986460097,1.5166951736388512
BTCUSDT,2024-05,93,0.5268817204301075,0.06451612903225806,0.40860215053763443,0.6344086021505376,0.3655913978494624,0.8801476061382915,2.2215597126487028,3.0773639268161053,3.1747045198726918,1.0567943991749589,2.4375325351217354
BTCUSDT,2024-06,90,0.6333333333333333,0.022222222222222223,0.34444444444444444,0.2,0.8,0.740989448477723,2.067762550896646,2.291437470549288,2.348788713736483,1.0244116277155524,1.1588386425063109
BTCUSDT,2024-07,93,0.6129032258064516,0.043010752688172046,0.34408602150537637,0.6451612903225806,0.3548387096774194,0.8024634866947595,2.4016566125796652,2.9977785239629484,3.1071384968645464,1.0297542398418518,1.1591456272756646
BTCUSDT,2024-08,93,0.5161290322580645,0.07526881720430108,0.40860215053763443,0.3978494623655914,0.6021505376344086,0.9017683787815503,2.471305633517523,3.224133668751101,4.426633766595527,1.0608081728259668,2.212761210665283
BTCUSDT,2024-09,90,0.6111111111111112,0.011111111111111112,0.37777777777777777,0.6444444444444445,0.35555555555555557,0.7187031922776496,2.2178607635565513,2.822688385914316,3.0742387584787148,1.0302399318533335,1.132835226749275
BTCUSDT,2024-10,93,0.5698924731182796,0.03225806451612903,0.3978494623655914,0.5376344086021505,0.46236559139784944,0.7979191592596744,2.0688013613366625,2.3536330782388433,2.524410578152281,1.0422539361373446,1.1192790916879494
BTCUSDT,2024-11,90,0.6333333333333333,0.044444444444444446,0.32222222222222224,0.8333333333333334,0.16666666666666666,0.7925799061007464,2.4541406656417433,3.234143769249895,3.399392182166091,1.0244116277155524,1.179163151373879
BTCUSDT,2024-12,93,0.45161290322580644,0.22580645161290322,0.3225806451612903,0.5806451612903226,0.41935483870967744,1.0599864113257504,2.141631292652712,2.9160690192335212,2.965309494380863,1.1788131181656043,1.3136759128394755
BTCUSDT,2025-01,93,0.4946236559139785,0.053763440860215055,0.45161290322580644,0.5053763440860215,0.4946236559139785,0.8643541408030373,2.1395665320030526,2.7881984951014824,3.035729060284747,1.0889045883830235,1.7542277087741072
BTCUSDT,2025-02,84,0.3333333333333333,0.30952380952380953,0.35714285714285715,0.3333333333333333,0.6666666666666666,1.0969101592798742,1.5919267241914734,2.950515473454016,3.525530476859625,1.1686621551256353,1.1920874544486404
BTCUSDT,2025-03,68,0.2647058823529412,0.38235294117647056,0.35294117647058826,0.6176470588235294,0.38235294117647056,1.0870004469549273,1.8764746364548555,3.834749054918721,3.949840990466886,1.1517438833923541,1.2476140898809482
ETHUSDT,2020-01,80,0.6,0.1125,0.2875,0.85,0.15,0.9106636760991917,2.425227468694255,2.8401196780472167,3.1028084520162986,1.0553719008258438,1.7626721763002409
ETHUSDT,2020-02,87,0.6436781609195402,0.11494252873563218,0.2413793103448276,0.5862068965517241,0.41379310344827586,0.8753274657430816,2.5820687585604865,3.9088898223780757,4.110415465118657,1.0442960448637446,1.7441735537109104
ETHUSDT,2020-03,93,0.3010752688172043,0.3118279569892473,0.3870967741935484,0.4838709677419355,0.5161290322580645,1.0921695239174127,2.7919841809775017,4.741914033402196,10.0,1.2062125961790042,1.2174291617449775
ETHUSDT,2020-04,90,0.7444444444444445,0.0,0.25555555555555554,0.8222222222222222,0.17777777777777778,0.5683566429350965,3.086795901976333,3.404684294845998,3.5680112352966464,1.023701739237438,1.2753683075787499
ETHUSDT,2020-05,93,0.5376344086021505,0.021505376344086023,0.44086021505376344,0.5376344086021505,0.46236559139784944,0.7772887472671934,2.451224486238492,3.37947359634751,3.6655206928736153,1.0743057851231583,1.1142914734920035
ETHUSDT,2020-06,90,0.5111111111111111,0.1111111111111111,0.37777777777777777,0.4111111111111111,0.5888888888888889,0.954925081381506,2.092213441344731,2.519225137633537,2.7822213363884916,1.0837585339552511,1.773553718999847
ETHUSDT,2020-07,93,0.6881720430107527,0.043010752688172046,0.26881720430107525,0.8064516129032258,0.1935483870967742,0.7456576608822496,1.974855225589209,2.9438068943929734,3.0294869677982423,1.0344589359500382,1.2564628099145647
ETHUSDT,2020-08,93,0.5161290322580645,0.10752688172043011,0.3763440860215054,0.6236559139784946,0.3763440860215054,0.9489362500817644,2.558507516970913,3.1170820129325776,3.515504087806213,1.0818956611561337,1.8029338842887837
ETHUSDT,2020-09,90,0.3111111111111111,0.16666666666666666,0.5222222222222223,0.4,0.6,1.0011494860879138,2.191495673774088,4.078095276754462,4.40826905053804,1.079681730261134,1.479752066110482
ETHUSDT,2020-10,93,0.5053763440860215,0.03225806451612903,0.46236559139784944,0.5806451612903226,0.41935483870967744,0.8123373520650811,2.1488779305688617,2.486150309287598,2.6339907579585637,1.08593282925878,1.1039592542752479
ETHUSDT,2020-11,90,0.6111111111111112,0.03333333333333333,0.35555555555555557,0.8222222222222222,0.17777777777777778,0.7820017709593597,2.5568304524198315,4.093478368056409,4.289456303592838,1.0524042073623148,1.1675878099155317
ETHUSDT,2020-12,93,0.7311827956989247,0.043010752688172046,0.22580645161290322,0.5806451612903226,0.41935483870967744,0.7002696803721087,2.879026124456508,3.5251427559012574,3.6721198862861004,1.0260877491489626,1.3258559622160528
ETHUSDT,2021-01,93,0.5053763440860215,0.043010752688172046,0.45161290322580644,0.6881720430107527,0.3118279569892473,0.8392205824784842,3.5108888932334827,6.191141083007612,7.211973608828185,1.08593282925878,1.1090023612739024
ETHUSDT,2021-02,84,0.36904761904761907,0.09523809523809523,0.5357142857142857,0.6785714285714286,0.32142857142857145,0.926186468936854,2.4707415207301806,4.319259564665681,5.939368205010474,1.0749586776851348,1.9204545454445294
ETHUSDT,2021-03,93,0.5698924731182796,0.0967741935483871,0.3333333333333333,0.6129032258064516,0.3870967741935484,0.9126629775260735,2.7910055408231074,4.621018699438666,4.889128964991271,1.0639950101349656,1.9041322313951206
ETHUSDT,2021-04,90,0.7222222222222222,0.03333333333333333,0.24444444444444444,0.7888888888888889,0.2111111111111111,0.6927658549624464,2.8655676627807076,4.788909624206706,5.31805442618626,1.0277495232037668,1.292787377908159
ETHUSDT,2021-05,93,0.4838709677419355,0.15053763440860216,0.3655913978494624,0.5806451612903226,0.41935483870967744,1.0041815093766162,3.5201164077212628,5.618302325778238,6.466098481671796,1.160026737966173,1.542709563158203
ETHUSDT,2021-06,90,0.37777777777777777,0.14444444444444443,0.4777777777777778,0.37777777777777777,0.6222222222222222,1.0001185096772356,2.970506701744621,4.59974044920889,4.794757049932564,1.1513855128811918,1.570152574691825
ETHUSDT,2021-07,93,0.6021505376344086,0.043010752688172046,0.3548387096774194,0.5913978494623656,0.40860215053763443,0.8084100130022691,3.078895775495773,3.489113589387345,3.988954685128615,1.0547889610383647,1.1681442524399435
ETHUSDT,2021-08,93,0.3655913978494624,0.16129032258064516,0.4731182795698925,0.7526881720430108,0.24731182795698925,1.0162408399716845,2.1357316317661925,3.3021526212675476,3.4315200256222376,1.160026737966173,1.4993388429697732
ETHUSDT,2021-09,90,0.4777777777777778,0.1,0.4222222222222222,0.4444444444444444,0.5555555555555556,0.9471996676585781,2.5423375451054997,3.914546532406036,4.153596574241876,1.1240974336654612,1.871487603296302
ETHUSDT,2021-10,93,0.3763440860215054,0.053763440860215055,0.5698924731182796,0.9139784946236559,0.08602150537634409,0.8453968788246276,2.0427418610441572,2.9594371384395917,3.442411906271541,1.0639950101349656,1.7769114521757121
ETHUSDT,2021-11,90,0.5333333333333333,0.022222222222222223,0.4444444444444444,0.4666666666666667,0.5333333333333333,0.7802638808940862,2.263891004269389,3.10480342307593,3.361471691088083,1.0757747933876052,1.112499999998776
ETHUSDT,2021-12,93,0.3763440860215054,0.17204301075268819,0.45161290322580644,0.24731182795698925,0.7526881720430108,1.0295809374987672,2.0977594768844434,3.4365776841882436,3.788886265464863,1.1523730814623325,1.4613894628048967
ETHUSDT,2022-01,93,0.5161290322580645,0.06451612903225806,0.41935483870967744,0.45161290322580644,0.5483870967741935,0.8826305733897796,2.6502456308568094,4.055969286162889,4.508278261218673,1.0818956611561337,2.410123966926805
ETHUSDT,2022-02,84,0.5357142857142857,0.11904761904761904,0.34523809523809523,0.30952380952380953,0.6904761904761905,0.9548972507574494,2.868466273946387,3.9513109758354554,4.11860133319294,1.0749586776851348,1.7147933884219742
ETHUSDT,2022-03,93,0.6236559139784946,0.043010752688172046,0.3333333333333333,0.7419354838709677,0.25806451612903225,0.7959922308391547,2.4895991845532093,3.5783043667512864,3.7520467613842987,1.0491806782553783,1.1859504132211172
ETHUSDT,2022-04,90,0.4222222222222222,0.08888888888888889,0.4888888888888889,0.25555555555555554,0.7444444444444445,0.9290524448253223,1.9349958393192797,2.5009282446027132,2.5997663009510545,1.1240974336654612,1.993904958666871
ETHUSDT,2022-05,93,0.5376344086021505,0.21505376344086022,0.24731182795698925,0.1827956989247312,0.8172043010752689,1.009673012412852,2.6704137450483176,3.587067739623347,4.105358986232931,1.0743057851231583,1.347541322310268
ETHUSDT,2022-06,90,0.4666666666666667,0.16666666666666666,0.36666666666666664,0.2777777777777778,0.7222222222222222,1.022169375743282,3.031585786324225,5.353645980701809,6.523946397750284,1.1592411720493567,1.479752066110482
ETHUSDT,2022-07,93,0.5806451612903226,0.06451612903225806,0.3548387096774194,0.5376344086021505,0.46236559139784944,0.8601215914518259,3.191030073897029,4.036187541776713,4.161142041901719,1.0608126721756468,2.410123966926805
ETHUSDT,2022-08,93,0.5483870967741935,0.0967741935483871,0.3548387096774194,0.4731182795698925,0.5268817204301075,0.9231061813966921,2.7843416159490335,3.2959446665289907,3.485424748234897,1.0707340787546995,1.9041322313951206
ETHUSDT,2022-09,90,0.4444444444444444,0.24444444444444444,0.3111111111111111,0.3888888888888889,0.6111111111111112,1.0680336878486416,2.3210276944582855,3.644709053753919,3.8348606117863797,1.2069362455703574,1.292787377908159
ETHUSDT,2022-10,93,0.45161290322580644,0.12903225806451613,0.41935483870967744,0.6129032258064516,0.3870967741935484,0.9876542462240765,1.9130753601968324,2.422223260656638,2.68392200241757,1.1256834075002218,1.6511363636292784
ETHUSDT,2022-11,90,0.32222222222222224,0.18888888888888888,0.4888888888888889,0.45555555555555555,0.5444444444444444,1.0295813390972994,2.210079649827293,3.0468196545294655,4.28358413103031,1.1960815047000608,1.4106222654306315
ETHUSDT,2022-12,93,0.3978494623655914,0.23655913978494625,0.3655913978494624,0.5698924731182796,0.43010752688172044,1.075576325640689,1.6936063055050918,2.2857561452003043,2.4336645534047117,1.160026737966173,1.306141998494039
ETHUSDT,2023-01,93,0.6451612903225806,0.043010752688172046,0.3118279569892473,0.8494623655913979,0.15053763440860216,0.7814443292025748,1.791240618406867,2.5761080079284815,2.700187590772313,1.0439462809912574,1.2062125961790042
ETHUSDT,2023-02,84,0.42857142857142855,0.05952380952380952,0.5119047619047619,0.2976190476190476,0.7023809523809523,0.8738468426360083,1.9136593742522376,2.483082239095466,2.5598905013959605,1.0834614645387806,2.3249214875888806
ETHUSDT,2023-03,93,0.5161290322580645,0.15053763440860216,0.3333333333333333,0.5483870967741935,0.45161290322580644,0.9926204127529128,2.0653221698267124,2.7690256472034975,3.0216049528497955,1.0818956611561337,1.542709563158203
ETHUSDT,2023-04,90,0.5888888888888889,0.08888888888888889,0.32222222222222224,0.6444444444444445,0.35555555555555557,0.8918920834268329,2.0330591731540393,2.3665498550266695,2.4436412565481525,1.0584515827219587,1.993904958666871
ETHUSDT,2023-05,93,0.43010752688172044,0.1935483870967742,0.3763440860215054,0.46236559139784944,0.5376344086021505,1.048523665639085,1.576549049296804,2.3084245673271133,2.413009091521819,1.1523730814623325,1.3981404958634363
ETHUSDT,2023-06,90,0.6888888888888889,0.022222222222222223,0.28888888888888886,0.4666666666666667,0.5333333333333333,0.7000414900805528,1.9518181327402553,2.1935196715357144,2.2654419503409677,1.0343108504395093,1.2311506675117887
ETHUSDT,2023-07,93,0.46236559139784944,0.06451612903225806,0.4731182795698925,0.3010752688172043,0.6989247311827957,0.8875833030178257,1.5550450643779408,2.1102292148995763,2.162306262250078,1.1039592542752479,2.410123966926805
ETHUSDT,2023-08,93,0.5591397849462365,0.043010752688172046,0.3978494623655914,0.41935483870967744,0.5806451612903226,0.8270746159645452,1.433558134177561,2.062381409390275,2.2400325537333625,1.0672997457081044,1.1383069019417607
ETHUSDT,2023-09,90,0.5555555555555556,0.08888888888888889,0.35555555555555557,0.45555555555555555,0.5444444444444444,0.9093626537254069,1.6607248509074446,1.846698547393969,1.9759708742677704,1.0684297520653712,1.993904958666871
ETHUSDT,2023-10,93,0.6559139784946236,0.010752688172043012,0.3333333333333333,0.6774193548387096,0.3225806451612903,0.6915574603187236,1.8472543238350498,2.0714958373215273,2.1929578986247904,1.0414577970460195,1.1859504132211172
ETHUSDT,2023-11,90,0.6111111111111112,0.13333333333333333,0.25555555555555554,0.7444444444444445,0.25555555555555554,0.9182699819790168,2.078358932429122,2.4802060517431737,2.636851495523861,1.0524042073623148,1.6266528925551644
ETHUSDT,2023-12,93,0.43010752688172044,0.043010752688172046,0.5268817204301075,0.5913978494623656,0.40860215053763443,0.8358301359870439,1.7972430378136868,2.395400579480853,2.4926650804581243,1.0780232754250239,1.11984504132101
ETHUSDT,2024-01,93,0.5268817204301075,0.0967741935483871,0.3763440860215054,0.5053763440860215,0.4946236559139785,0.9314016656739423,2.1134713389707236,2.6023047436841926,2.7250719696058443,1.0780232754250239,1.9041322313951206
ETHUSDT,2024-02,87,0.9080459770114943,0.0,0.09195402298850575,1.0,0.0,0.3070355591335103,2.1289144434564022,2.483912406438548,2.688368249119187,1.0,1.9571797520557004
ETHUSDT,2024-03,93,0.5161290322580645,0.06451612903225806,0.41935483870967744,0.3870967741935484,0.6129032258064516,0.8826305733897796,2.4107951104202527,3.1972407562457454,3.6644236376232833,1.0818956611561337,2.410123966926805
ETHUSDT,2024-04,90,0.5111111111111111,0.14444444444444443,0.34444444444444444,0.5444444444444444,0.45555555555555555,0.989638012279844,2.390847887164991,2.786276187499025,2.987894839207704,1.0837585339552511,1.570152574691825
ETHUSDT,2024-05,93,0.34408602150537637,0.15053763440860216,0.5053763440860215,0.6666666666666666,0.3333333333333333,0.9970372481577976,1.8422556853380074,2.444421771893423,2.967715458425457,1.08593282925878,1.542709563158203
ETHUSDT,2024-06,90,0.5444444444444444,0.044444444444444446,0.4111111111111111,0.1111111111111111,0.8888888888888888,0.8348281723331921,1.9640210761981112,2.3536360025059206,2.406002474787683,1.0720273233252409,1.1303663167285345
ETHUSDT,2024-07,93,0.6881720430107527,0.07526881720430108,0.23655913978494625,0.3763440860215054,0.6236559139784946,0.7928917259243404,2.2055365394419915,2.6926573866462955,2.811510086935137,1.0344589359500382,2.193270365984654
ETHUSDT,2024-08,93,0.3763440860215054,0.15053763440860216,0.4731182795698925,0.3978494623655914,0.6021505376344086,1.006918539829099,2.1365040273239204,2.834098228263073,4.3189193104644445,1.1523730814623325,1.542709563158203
ETHUSDT,2024-09,90,0.4888888888888889,0.1,0.4111111111111111,0.4222222222222222,0.5777777777777777,0.945550471927312,2.0470436650954893,2.653171025719413,3.0126003113543978,1.1303663167285345,1.871487603296302
ETHUSDT,2024-10,93,0.4946236559139785,0.043010752688172046,0.46236559139784944,0.5483870967741935,0.45161290322580644,0.8401878086607708,1.7629988532333565,2.3419875086909845,2.4330006585753274,1.1039592542752479,1.1039592542752479
ETHUSDT,2024-11,90,0.6111111111111112,0.022222222222222223,0.36666666666666664,0.8888888888888888,0.1111111111111111,0.7534277916936024,2.5352778001327274,3.059001566674856,3.2866313391315427,1.0524042073623148,1.1592411720493567
ETHUSDT,2024-12,93,0.41935483870967744,0.11827956989247312,0.46236559139784944,0.46236559139784944,0.5376344086021505,0.9735956525654982,2.020072641247241,2.8578125872101414,3.1156791907143,1.1256834075002218,1.720135236656326
ETHUSDT,2025-01,93,0.5268817204301075,0.043010752688172046,0.43010752688172044,0.2903225806451613,0.7096774193548387,0.8358301359870439,2.140093785948239,2.910836570866864,2.9968916429238472,1.0780232754250239,1.11984504132101
ETHUSDT,2025-02,84,0.25,0.27380952380952384,0.47619047619047616,0.39285714285714285,0.6071428571428571,1.054548747377602,1.883925582561195,3.330544874930553,4.0082932060735725,1.2498203377622834,1.2838842975175722
