symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
DOTUSDT,-1,8.456000,9.233451,1.0000,1659369599999,1659974399999,stop_loss,-9.1941,0.1000,-9.2941,-9.2941,9.233451,6.901098,1659974399999,0.972024
DOTUSDT,1,8.690000,8.790000,0.8079,1660060799999,1660665600000,timeout,1.1507,0.1000,1.0507,0.8489,8.036274,9.997452,1660665599999,0.974928
DOTUSDT,1,7.255000,7.215000,0.8790,1661183999999,1661788800000,timeout,-0.5513,0.1000,-0.6513,-0.5725,6.690997,8.383007,1661788799999,0.974585
DOTUSDT,1,7.026000,7.570000,0.8310,1661875199999,1662480000000,timeout,7.7427,0.1000,7.6427,6.3512,6.551224,7.975553,1662479999999,0.994142
DOTUSDT,-1,7.106000,7.590957,1.0000,1662566399999,1662710399999,stop_loss,-6.8246,0.1000,-6.9246,-6.9246,7.590957,6.136085,1663171199999,0.934231
DOTUSDT,-1,7.669000,6.705765,0.2584,1662796799999,1663372799999,take_profit,12.5601,0.1000,12.4601,3.2195,8.150617,6.705765,1663401599999,0.931817
DOTUSDT,1,7.053000,6.651091,0.3300,1663459199999,1663545599999,stop_loss,-5.6984,0.1000,-5.7984,-1.9135,6.651091,7.856818,1664063999999,0.630326
DOTUSDT,-1,6.381000,6.552000,0.2945,1663631999999,1664236800000,timeout,-2.6798,0.1000,-2.7798,-0.8186,6.846796,5.449407,1664236799999,0.683315
DOTUSDT,1,6.432000,6.330000,0.2719,1664380799999,1664985600000,timeout,-1.5858,0.1000,-1.6858,-0.4583,6.017134,7.261733,1664985599999,0.613183
DOTUSDT,-1,6.176000,5.764332,0.2592,1665532799999,1665676799999,take_profit,6.6656,0.1000,6.5656,1.7018,6.381834,5.764332,1666137599999,0.624728
DOTUSDT,-1,6.157000,5.821000,0.3062,1665935999999,1666540800000,timeout,5.4572,0.1000,5.3572,1.6405,6.383271,5.704458,1666540799999,0.761310
DOTUSDT,-1,5.859000,6.083534,0.3300,1666627199999,1666713599999,stop_loss,-3.8323,0.1000,-3.9323,-1.2977,6.083534,5.409933,1667231999999,0.659511
DOTUSDT,-1,6.472000,6.760432,0.3157,1666799999999,1667087999999,stop_loss,-4.4566,0.1000,-4.5566,-1.4385,6.760432,5.895136,1667404799999,0.794290
DOTUSDT,-1,6.648000,6.955431,0.2759,1667174399999,1667577599999,stop_loss,-4.6244,0.1000,-4.7244,-1.3037,6.955431,6.033137,1667779199999,0.706413
DOTUSDT,-1,5.370000,5.628534,0.7270,1669881599999,1669996799999,stop_loss,-4.8144,0.1000,-4.9144,-3.5728,5.628534,4.852931,1670486399999,0.765412
DOTUSDT,-1,5.549000,5.314000,0.1412,1670083199999,1670688000000,timeout,4.2350,0.1000,4.1350,0.5837,5.785331,5.076338,1670687999999,0.764017
DOTUSDT,-1,5.294000,4.988770,0.4767,1670774399999,1670918399999,take_profit,5.7656,0.1000,5.6656,2.7006,5.446615,4.988770,1671379199999,0.827861
DOTUSDT,-1,5.292000,4.894128,0.7028,1671004799999,1671235199999,take_profit,7.5184,0.1000,7.4184,5.2140,5.490936,4.894128,1671609599999,0.789693
DOTUSDT,-1,4.602000,4.522000,1.0000,1671523199999,1672128000000,timeout,1.7384,0.1000,1.6384,1.6384,4.830273,4.145455,1672127999999,0.827124
DOTUSDT,-1,4.320000,4.484933,0.3300,1672300799999,1672646399999,stop_loss,-3.8179,0.1000,-3.9179,-1.2929,4.484933,3.990134,1672905599999,0.728891
DOTUSDT,-1,4.508000,4.646323,0.3300,1672732799999,1672819199999,stop_loss,-3.0684,0.1000,-3.1684,-1.0456,4.646323,4.231355,1673337599999,0.991789
DOTUSDT,-1,4.585000,4.728598,0.3300,1672905599999,1673193599999,stop_loss,-3.1319,0.1000,-3.2319,-1.0665,4.728598,4.297804,1673510399999,0.991461
DOTUSDT,-1,5.954000,6.424082,0.3272,1673999999999,1674345599999,stop_loss,-7.8952,0.1000,-7.9952,-2.6162,6.424082,5.013836,1674604799999,0.801421
DOTUSDT,-1,6.206000,6.662234,0.2549,1674431999999,1674518399999,stop_loss,-7.3515,0.1000,-7.4515,-1.8995,6.662234,5.293531,1675036799999,0.971080
DOTUSDT,-1,6.188000,6.678041,0.2024,1674604799999,1675036799999,stop_loss,-7.9192,0.1000,-8.0192,-1.6232,6.678041,5.207919,1675209599999,0.980126
DOTUSDT,1,6.903000,6.495626,0.1576,1675843199999,1675987199999,stop_loss,-5.9014,0.1000,-6.0014,-0.9455,6.495626,7.717747,1676447999999,0.872389
DOTUSDT,1,6.224000,6.933052,0.1314,1676419199999,1676678399999,take_profit,11.3922,0.1000,11.2922,1.4840,5.869474,6.933052,1677023999999,0.652518
DOTUSDT,1,7.233000,6.777870,0.1724,1676764799999,1677254399999,stop_loss,-6.2924,0.1000,-6.3924,-1.1023,6.777870,8.143260,1677369599999,0.888213
DOTUSDT,1,6.535000,6.176156,0.1420,1677657599999,1677830399999,stop_loss,-5.4911,0.1000,-5.5911,-0.7938,6.176156,7.252688,1678262399999,0.896262
DOTUSDT,-1,5.976000,5.320330,0.1200,1678003199999,1678406399999,take_profit,10.9717,0.1000,10.8717,1.3050,6.303835,5.320330,1678607999999,0.749130
DOTUSDT,1,5.545000,6.347864,0.1561,1678492799999,1678809599999,take_profit,14.4791,0.1000,14.3791,2.2446,5.143568,6.347864,1679097599999,0.938125
DOTUSDT,1,5.871000,6.047000,0.2181,1678924799999,1679529600000,timeout,2.9978,0.1000,2.8978,0.6321,5.368400,6.876200,1679529599999,0.832358
DOTUSDT,-1,6.317000,6.118000,0.2356,1679615999999,1680220800000,timeout,3.1502,0.1000,3.0502,0.7186,6.754402,5.442195,1680220799999,0.658233
DOTUSDT,-1,6.338000,6.172000,0.2555,1680307199999,1680912000000,timeout,2.6191,0.1000,2.5191,0.6436,6.627502,5.758997,1680911999999,0.975299
DOTUSDT,-1,6.124000,6.364605,0.2733,1680998399999,1681199999999,stop_loss,-3.9289,0.1000,-4.0289,-1.1009,6.364605,5.642790,1681603199999,0.646527
DOTUSDT,-1,6.293000,6.546039,0.2428,1681286399999,1681401599999,stop_loss,-4.0210,0.1000,-4.1210,-1.0007,6.546039,5.786923,1681891199999,0.646527
DOTUSDT,-1,6.561000,6.836493,0.2152,1681487999999,1681603199999,stop_loss,-4.1989,0.1000,-4.2989,-0.9250,6.836493,6.010014,1682092799999,0.646527
DOTUSDT,-1,5.792000,6.065802,0.1896,1682438399999,1682524799999,stop_loss,-4.7272,0.1000,-4.8272,-0.9153,6.065802,5.244396,1683043199999,0.646527
DOTUSDT,-1,5.944000,5.660000,0.1643,1682611199999,1683216000000,timeout,4.7779,0.1000,4.6779,0.7686,6.291749,5.248501,1683215999999,0.646527
DOTUSDT,-1,5.843000,5.376485,0.1856,1683331199999,1683532799999,take_profit,7.9842,0.1000,7.8842,1.4629,6.076258,5.376485,1683935999999,0.723005
DOTUSDT,-1,5.372000,5.298000,0.2260,1683619199999,1684224000000,timeout,1.3775,0.1000,1.2775,0.2887,5.625806,4.864387,1684223999999,0.861027
DOTUSDT,-1,5.296000,5.282000,0.2340,1684310399999,1684915200000,timeout,0.2644,0.1000,0.1644,0.0385,5.494129,4.899741,1684915199999,0.788287
DOTUSDT,-1,5.227000,5.392626,0.2350,1685030399999,1685289599999,stop_loss,-3.1687,0.1000,-3.2687,-0.7682,5.392626,4.895748,1685635199999,0.652014
DOTUSDT,-1,5.432000,5.125950,0.2138,1685375999999,1685980799999,take_profit,5.6342,0.1000,5.5342,1.1832,5.585025,5.125950,1685980799999,0.729143
DOTUSDT,1,5.221000,5.142000,0.7470,1688198399999,1688803200000,timeout,-1.5131,0.1000,-1.6131,-1.2049,4.886085,5.890829,1688803199999,0.939341
DOTUSDT,1,5.087000,5.519377,0.6460,1688918399999,1689292799999,take_profit,8.4996,0.1000,8.3996,5.4265,4.870812,5.519377,1689523199999,0.712041
DOTUSDT,1,5.544000,5.253950,1.0000,1689407999999,1689551999999,stop_loss,-5.2318,0.1000,-5.3318,-5.3318,5.253950,6.124099,1690012799999,0.822388
DOTUSDT,1,5.299000,5.206000,0.6540,1689638399999,1690243200000,timeout,-1.7550,0.1000,-1.8550,-1.2132,5.033688,5.829625,1690243199999,0.843644
DOTUSDT,1,5.171000,4.933149,0.5524,1690329599999,1690876799999,stop_loss,-4.5997,0.1000,-4.6997,-2.5960,4.933149,5.646703,1690934399999,0.935561
DOTUSDT,-1,5.136000,5.044000,0.1105,1690963199999,1691568000000,timeout,1.7913,0.1000,1.6913,0.1869,5.316874,4.774252,1691567999999,0.727841
DOTUSDT,-1,5.013000,4.735938,0.1157,1691654399999,1692143999999,take_profit,5.5269,0.1000,5.4269,0.6279,5.151531,4.735938,1692259199999,0.727841
DOTUSDT,-1,4.529000,4.497000,0.1331,1692460799999,1693065600000,timeout,0.7066,0.1000,0.6066,0.0807,4.767345,4.052309,1693065599999,0.727841
DOTUSDT,-1,4.502000,4.625975,0.1353,1693151999999,1693295999999,stop_loss,-2.7538,0.1000,-2.8538,-0.3861,4.625975,4.254049,1693756799999,0.727841
DOTUSDT,-1,4.601000,4.257409,0.1246,1693382399999,1693526399999,take_profit,7.4677,0.1000,7.3677,0.9181,4.772795,4.257409,1693987199999,0.727841
DOTUSDT,-1,4.112000,4.005000,0.1500,1694793599999,1695398400000,timeout,2.6021,0.1000,2.5021,0.3753,4.257430,3.821140,1695398399999,0.684248
DOTUSDT,-1,4.014000,4.116170,0.1604,1695542399999,1695974399999,stop_loss,-2.5453,0.1000,-2.6453,-0.4242,4.116170,3.809660,1696147199999,0.673837
DOTUSDT,-1,4.074000,4.170560,0.1486,1696060799999,1696175999999,stop_loss,-2.3701,0.1000,-2.4701,-0.3672,4.170560,3.880881,1696665599999,0.696258
DOTUSDT,-1,4.163000,3.918259,0.1385,1696262399999,1696867199999,take_profit,5.8790,0.1000,5.7790,0.8003,4.285371,3.918259,1696867199999,0.824500
DOTUSDT,-1,3.755000,3.869552,0.1606,1697299199999,1697471999999,stop_loss,-3.0507,0.1000,-3.1507,-0.5060,3.869552,3.525895,1697903999999,0.765865
DOTUSDT,-1,3.669000,3.796997,0.1466,1697587199999,1697817599999,stop_loss,-3.4886,0.1000,-3.5886,-0.5262,3.796997,3.413006,1698191999999,0.808218
DOTUSDT,-1,3.862000,3.997967,0.1321,1697903999999,1698047999999,stop_loss,-3.5206,0.1000,-3.6206,-0.4782,3.997967,3.590066,1698508799999,0.827585
DOTUSDT,1,4.361000,4.869735,0.1189,1698854399999,1699199999999,take_profit,11.6656,0.1000,11.5656,1.3748,4.106633,4.869735,1699459199999,0.848302
DOTUSDT,1,4.873000,4.579205,0.1569,1699286399999,1699574399999,stop_loss,-6.0290,0.1000,-6.1290,-0.9614,4.579205,5.460590,1699891199999,0.723555
DOTUSDT,1,5.593000,5.140697,0.1303,1699891199999,1700006399999,stop_loss,-8.0869,0.1000,-8.1869,-1.0667,5.140697,6.497605,1700495999999,0.845848
DOTUSDT,1,5.567000,5.111875,0.1089,1700092799999,1700236799999,stop_loss,-8.1754,0.1000,-8.2754,-0.9012,5.111875,6.477251,1700697599999,0.861514
DOTUSDT,-1,5.329000,5.597293,0.1089,1701043199999,1701561599999,stop_loss,-5.0346,0.1000,-5.1346,-0.5592,5.597293,4.792414,1701647999999,0.830503
DOTUSDT,1,5.542000,6.016216,0.1089,1701647999999,1701878399999,take_profit,8.5568,0.1000,8.4568,0.9209,5.304892,6.016216,1702252799999,0.614538
DOTUSDT,-1,7.135000,6.707000,0.1089,1702425599999,1703030400000,timeout,5.9986,0.1000,5.8986,0.6424,7.789017,5.826965,1703030399999,0.704057
DOTUSDT,-1,6.959000,7.489869,0.1089,1703116799999,1703174399999,stop_loss,-7.6285,0.1000,-7.7285,-0.8416,7.489869,5.897262,1703721599999,0.694647
DOTUSDT,-1,8.926000,7.241950,0.1089,1703692799999,1704297599999,take_profit,18.8668,0.1000,18.7668,2.0437,9.768025,7.241950,1704297599999,0.695199
DOTUSDT,1,7.134000,8.537233,0.1369,1704585599999,1704988799999,take_profit,19.6697,0.1000,19.5697,2.6787,6.432383,8.537233,1705190399999,0.912963
DOTUSDT,1,7.611000,6.982733,0.2109,1705219199999,1705622399999,stop_loss,-8.2547,0.1000,-8.3547,-1.7621,6.982733,8.867533,1705823999999,0.912963
DOTUSDT,1,6.890000,6.398701,0.1622,1705708799999,1705967999999,stop_loss,-7.1306,0.1000,-7.2306,-1.1729,6.398701,7.872599,1706313599999,0.912963
DOTUSDT,1,6.419000,7.213879,0.1298,1706111999999,1706572799999,take_profit,12.3832,0.1000,12.2832,1.5943,6.021560,7.213879,1706716799999,0.912963
DOTUSDT,1,6.836000,6.808000,0.1739,1706659199999,1707264000000,timeout,-0.4096,0.1000,-0.5096,-0.0886,6.462323,7.583355,1707263999999,0.912963
DOTUSDT,1,6.939000,7.531761,0.1714,1707350399999,1707897599999,take_profit,8.5425,0.1000,8.4425,1.4471,6.642619,7.531761,1707955199999,0.641252
DOTUSDT,1,7.652000,7.295592,0.2114,1707983999999,1708531199999,stop_loss,-4.6577,0.1000,-4.7577,-1.0058,7.295592,8.364815,1708588799999,0.813727
DOTUSDT,1,7.577000,8.562148,0.1836,1708617599999,1709135999999,take_profit,13.0018,0.1000,12.9018,2.3688,7.084426,8.562148,1709222399999,0.798307
DOTUSDT,1,10.415000,11.567000,0.2491,1709855999999,1710460800000,timeout,11.0610,0.1000,10.9610,2.7301,9.275725,12.693550,1710460799999,0.831748
DOTUSDT,1,10.365000,9.223622,0.3245,1710748799999,1710835199999,stop_loss,-11.0118,0.1000,-11.1118,-3.6061,9.223622,12.647756,1711353599999,0.942141
DOTUSDT,1,9.585000,9.079475,0.6814,1711871999999,1711958399999,stop_loss,-5.2741,0.1000,-5.3741,-3.6619,9.079475,10.596050,1712476799999,0.745285
DOTUSDT,1,8.588000,8.665000,0.1237,1712102399999,1712707200000,timeout,0.8966,0.1000,0.7966,0.0985,8.019607,9.724786,1712707199999,0.606000
DOTUSDT,-1,8.415000,7.413784,0.3830,1712793599999,1712966399999,take_profit,11.8980,0.1000,11.7980,4.5182,8.915608,7.413784,1713398399999,0.591624
DOTUSDT,1,6.644000,7.417000,0.2513,1713340799999,1713945600000,timeout,11.6346,0.1000,11.5346,2.8981,5.865566,8.200868,1713945599999,0.615274
DOTUSDT,-1,6.289000,6.753899,0.3300,1714550399999,1714607999999,stop_loss,-7.3923,0.1000,-7.4923,-2.4724,6.753899,5.359202,1715155199999,0.656492
DOTUSDT,-1,7.136000,6.761000,0.2630,1714809599999,1715414400000,timeout,5.2550,0.1000,5.1550,1.3558,7.620468,6.167065,1715414399999,0.620269
DOTUSDT,1,6.648000,7.292995,0.3005,1715500799999,1715932799999,take_profit,9.7021,0.1000,9.6021,2.8853,6.325502,7.292995,1716105599999,0.647801
DOTUSDT,1,7.129000,7.334000,0.3300,1716047999999,1716652800000,timeout,2.8756,0.1000,2.7756,0.9159,6.825906,7.735188,1716652799999,0.589457
DOTUSDT,1,7.413000,7.052396,0.3300,1716796799999,1717055999999,stop_loss,-4.8645,0.1000,-4.9645,-1.6383,7.052396,8.134207,1717401599999,0.580598
DOTUSDT,1,7.016000,6.663039,0.3300,1717228799999,1717804799999,stop_loss,-5.0308,0.1000,-5.1308,-1.6932,6.663039,7.721922,1717833599999,0.820528
DOTUSDT,1,6.506000,6.174086,0.3135,1718063999999,1718409599999,stop_loss,-5.1017,0.1000,-5.2017,-1.6306,6.174086,7.169828,1718668799999,0.793802
DOTUSDT,1,5.603000,6.191769,0.2684,1719215999999,1719503999999,take_profit,10.5081,0.1000,10.4081,2.7936,5.308615,6.191769,1719820799999,0.971178
