month,pnl_pct,trade_count
2025-03,-0.5329,1
2025-04,1.3040,3
2025-05,1.6604,5
2025-06,-1.8672,3
2025-07,-0.8654,6
2025-08,0.6831,4
2025-09,1.0423,4
2025-10,2.5018,2
2025-11,19.3345,4
2025-12,-4.8916,2
2026-01,29.2721,3
2026-02,-11.7598,2
2026-03,0.8957,1
2026-04,-6.2253,5
2026-05,0.3800,2
