month,pnl_pct,trade_count
2025-04,-11.1169,3
2025-05,-10.6508,4
2025-06,0.1863,4
2025-08,-4.8586,1
2025-09,14.8271,4
2025-10,13.4942,5
2025-11,2.7374,4
2025-12,1.4847,3
2026-01,-1.8663,6
2026-02,-1.9947,1
2026-03,-3.4997,5
2026-04,2.9130,6
2026-05,-1.6257,4
2026-06,-0.8196,1
