symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
ETHUSDT,1,1815.970000,1705.567293,1.0000,1743811199999,1743983999999,stop_loss,-6.0795,0.1000,-6.1795,-6.1795,1705.567293,2036.775414,1744415999999,0.844604
ETHUSDT,-1,1596.920000,1586.570000,1.0000,1744588799999,1745193600000,timeout,0.6481,0.1000,0.5481,0.5481,1728.653128,1333.453744,1745193599999,0.834751
ETHUSDT,-1,1618.600000,1705.770041,1.0000,1745308799999,1745337599999,stop_loss,-5.3855,0.1000,-5.4855,-5.4855,1705.770041,1444.259919,1745913599999,0.819163
ETHUSDT,-1,1809.740000,1897.423987,1.0000,1746086399999,1746691199999,stop_loss,-4.8451,0.1000,-4.9451,-4.9451,1897.423987,1634.372027,1746691199999,0.673900
ETHUSDT,-1,2459.900000,2643.583607,1.0000,1747123199999,1747180799999,stop_loss,-7.4671,0.1000,-7.5671,-7.5671,2643.583607,2092.532785,1747727999999,0.733304
ETHUSDT,-1,2608.740000,2550.260000,0.3300,1747267199999,1747872000000,timeout,2.2417,0.1000,2.1417,0.7068,2795.418788,2235.382424,1747871999999,0.740836
ETHUSDT,-1,2663.720000,2630.300000,1.0000,1747958399999,1748563200000,timeout,1.2546,0.1000,1.1546,1.1546,2835.129460,2320.901081,1748563199999,0.741140
ETHUSDT,-1,2529.630000,2672.151110,0.3300,1748649599999,1749052799999,stop_loss,-5.6341,0.1000,-5.7341,-1.8922,2672.151110,2244.587779,1749254399999,0.797951
ETHUSDT,-1,2454.180000,2595.076109,0.3300,1749196799999,1749513599999,stop_loss,-5.7411,0.1000,-5.8411,-1.9276,2595.076109,2172.387782,1749801599999,0.758864
ETHUSDT,-1,2550.260000,2492.470000,0.3300,1749830399999,1750435200000,timeout,2.2660,0.1000,2.1660,0.7148,2716.110650,2218.558699,1750435199999,0.779597
ETHUSDT,1,2247.170000,2473.540000,0.3300,1750694399999,1751299200000,timeout,10.0736,0.1000,9.9736,3.2913,2094.671222,2552.167556,1751299199999,0.847730
ETHUSDT,-1,3953.000000,4141.106181,1.0000,1754668799999,1754726399999,stop_loss,-4.7586,0.1000,-4.8586,-4.8586,4141.106181,3576.787638,1755273599999,0.771327
ETHUSDT,-1,4598.490000,4324.580000,1.0000,1756252799999,1756857600000,timeout,5.9565,0.1000,5.8565,5.8565,4892.238424,4010.993152,1756857599999,0.844639
ETHUSDT,-1,4448.220000,4347.830000,1.0000,1756943999999,1757548800000,timeout,2.2569,0.1000,2.1569,2.1569,4657.320918,4030.018164,1757548799999,0.726243
