date,pnl_pct,trade_count
2025-04-06,-6.1795,1
2025-04-21,0.5481,1
2025-04-22,-5.4855,1
2025-05-08,-4.9451,1
2025-05-13,-7.5671,1
2025-05-22,0.7068,1
2025-05-30,1.1546,1
2025-06-04,-1.8922,1
2025-06-09,-1.9276,1
2025-06-20,0.7148,1
2025-06-30,3.2913,1
2025-08-09,-4.8586,1
2025-09-03,5.8565,1
2025-09-11,2.1569,1
2025-09-19,0.1688,1
2025-09-22,6.6450,1
2025-10-02,9.8012,1
2025-10-06,-1.2945,1
2025-10-10,2.8779,1
2025-10-25,-0.9223,1
2025-10-30,3.0319,1
2025-11-04,3.3742,1
2025-11-14,-0.8652,1
2025-11-18,-2.3473,1
2025-11-30,2.5757,1
2025-12-09,-1.8506,1
2025-12-15,3.3956,1
2025-12-24,-0.0603,1
2026-01-02,1.1061,1
2026-01-05,-0.9921,1
2026-01-13,-1.3486,1
2026-01-20,2.5502,1
2026-01-25,-1.7477,1
2026-01-29,-1.4341,1
2026-02-23,-1.9947,1
2026-03-04,-6.8842,1
2026-03-12,0.1995,1
2026-03-16,10.8044,1
2026-03-22,-5.7137,1
2026-03-27,-1.9056,1
2026-04-01,2.9748,1
2026-04-07,3.3810,1
2026-04-13,-1.5301,1
2026-04-17,-1.6648,1
2026-04-25,0.7403,1
2026-04-27,-0.9882,1
2026-05-06,0.9923,1
2026-05-15,-0.1461,1
2026-05-17,-1.1642,1
2026-05-23,-1.3077,1
2026-06-01,-0.8196,1
