label_config,feature_set,mean_SHARPE,std_SHARPE,min_SHARPE,max_SHARPE,spread,mean_dir_acc,frac_pos
fh_N9 (3d),HYBRID_short+regime(23),1.556304373062756,0.18777845745592367,1.216753642408786,1.825633828827534,0.6088801864187481,0.5152138157894737,1.0
fh_N9 (3d),LONG_prune(34),1.3950160693853508,0.1794603891253701,1.1719087857670512,1.762946771539668,0.5910379857726169,0.5130756578947369,1.0
fh_N9 (3d),SHORT_pure(36),1.141189888925659,0.1309799532120259,0.9289076831749814,1.3554309634411092,0.42652328026612785,0.5022752192982456,1.0
fh_N21 (7d),HYBRID_short+regime(23),1.0247728581974154,0.1944522937829338,0.7823495211658805,1.3252846435993217,0.5429351224334412,0.492448374340949,1.0
tb_2.9/1.45_to42 (14d),HYBRID_short+regime(23),0.6170842169569926,0.3184390589552347,-0.011931315441197283,0.9870077260897119,0.9989390415309092,0.5101795096322241,0.875
tb_2.9/1.45_to42 (14d),LONG_prune(34),0.7628541862168396,0.2599082088064903,0.3003465441224844,1.112541297036604,0.8121947529141196,0.47444176882662,1.0
tb_6.0/2.0_to63 (21d),LONG_prune(34),1.3934849674518852,0.22790778318282026,1.0254044851827007,1.798168509282878,0.7727640241001774,0.4694888353765324,1.0
tb CURRENT/7d (anchor),HYBRID_short+regime(23),-0.14476990745373639,0.1771017046321556,-0.3770803798993368,0.1113373764121363,0.4884177563114731,0.4860442206654991,0.25
tb CURRENT/7d (anchor),LONG_prune(34),-0.3595068815025239,0.193019291464368,-0.6507026023511108,-0.007932769590259538,0.6427698327608512,0.4751806042031524,0.0
