symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
DOTUSDT,1,3.890000,3.666188,0.1089,1743955199999,1743983999999,stop_loss,-5.7535,0.1000,-5.8535,-0.6374,3.666188,4.337624,1744559999999,0.832178
DOTUSDT,-1,3.950000,4.130832,0.3300,1745222399999,1745423999999,stop_loss,-4.5780,0.1000,-4.6780,-1.5437,4.130832,3.588336,1745827199999,0.752578
DOTUSDT,-1,4.296000,3.889000,0.3300,1745913599999,1746518400000,timeout,9.4739,0.1000,9.3739,3.0934,4.536826,3.814347,1746518399999,0.746698
DOTUSDT,-1,4.296000,4.509500,0.3300,1746719999999,1746777599999,stop_loss,-4.9697,0.1000,-5.0697,-1.6730,4.509500,3.869001,1747324799999,0.764059
DOTUSDT,-1,5.106000,4.555000,0.1089,1747065599999,1747670400000,timeout,10.7912,0.1000,10.6912,1.1643,5.495356,4.327289,1747670399999,0.760601
DOTUSDT,-1,4.736000,5.078804,0.1089,1747871999999,1747987199999,stop_loss,-7.2383,0.1000,-7.3383,-0.7991,5.078804,4.050391,1748476799999,0.756894
DOTUSDT,-1,4.521000,3.928261,0.1089,1748217599999,1748678399999,take_profit,13.1108,0.1000,13.0108,1.4169,4.817369,3.928261,1748822399999,0.708625
DOTUSDT,1,4.027000,3.818831,0.1089,1749110399999,1749167999999,stop_loss,-5.1693,0.1000,-5.2693,-0.5738,3.818831,4.443338,1749715199999,0.837587
DOTUSDT,1,4.023000,3.803751,0.1089,1749743999999,1749801599999,stop_loss,-5.4499,0.1000,-5.5499,-0.6044,3.803751,4.461497,1750348799999,0.823752
DOTUSDT,1,3.801000,3.609930,0.1089,1750003199999,1750262399999,stop_loss,-5.0268,0.1000,-5.1268,-0.5583,3.609930,4.183140,1750607999999,0.848782
DOTUSDT,1,3.393000,3.392000,0.1089,1751299199999,1751904000000,timeout,-0.0295,0.1000,-0.1295,-0.0141,3.213684,3.751633,1751903999999,0.841524
DOTUSDT,-1,3.482000,3.629985,0.1089,1752047999999,1752105599999,stop_loss,-4.2500,0.1000,-4.3500,-0.4737,3.629985,3.186031,1752652799999,0.900726
DOTUSDT,-1,3.824000,4.089746,0.1089,1752335999999,1752479999999,stop_loss,-6.9494,0.1000,-7.0494,-0.7677,4.089746,3.292508,1752940799999,0.923132
DOTUSDT,-1,3.863000,4.135216,0.1089,1752566399999,1752652799999,stop_loss,-7.0468,0.1000,-7.1468,-0.7783,4.135216,3.318567,1753171199999,0.901901
DOTUSDT,-1,4.086000,3.545000,0.1089,1753487999999,1754092800000,timeout,13.2403,0.1000,13.1403,1.4310,4.431530,3.394940,1754092799999,0.855426
DOTUSDT,1,3.506000,4.034221,0.1089,1754179199999,1754726399999,take_profit,15.0662,0.1000,14.9662,1.6298,3.241890,4.034221,1754783999999,0.890514
DOTUSDT,-1,4.010000,4.218477,0.1089,1754812799999,1755043199999,stop_loss,-5.1989,0.1000,-5.2989,-0.5771,4.218477,3.593045,1755417599999,0.781292
DOTUSDT,-1,4.278000,3.788657,0.1089,1755129599999,1755590399999,take_profit,11.4386,0.1000,11.3386,1.2348,4.522671,3.788657,1755734399999,0.839409
DOTUSDT,-1,3.768000,4.004700,0.1089,1755676799999,1755907199999,stop_loss,-6.2818,0.1000,-6.3818,-0.6950,4.004700,3.294600,1756281599999,0.824406
DOTUSDT,-1,4.110000,3.739000,0.1089,1756079999999,1756684800000,timeout,9.0268,0.1000,8.9268,0.9721,4.366941,3.596118,1756684799999,0.824603
DOTUSDT,1,3.754000,4.126000,0.1089,1756799999999,1757404800000,timeout,9.9094,0.1000,9.8094,1.0682,3.543325,4.175349,1757404799999,0.831159
DOTUSDT,-1,4.114000,4.293266,0.1089,1757491199999,1757721599999,stop_loss,-4.3575,0.1000,-4.4575,-0.4854,4.293266,3.755467,1758095999999,0.769909
DOTUSDT,-1,4.418000,4.627401,0.1089,1757836799999,1758268799999,stop_loss,-4.7397,0.1000,-4.8397,-0.5270,4.627401,3.999198,1758441599999,0.804919
DOTUSDT,-1,4.290000,3.811290,0.3300,1759823999999,1760140799999,take_profit,11.1587,0.1000,11.0587,3.6494,4.529355,3.811290,1760428799999,0.830949
DOTUSDT,-1,3.171000,3.134000,0.4049,1761062399999,1761667200000,timeout,1.1668,0.1000,1.0668,0.4320,3.421123,2.670753,1761667199999,0.927390
DOTUSDT,1,3.059000,2.892299,0.4411,1761753599999,1761839999999,stop_loss,-5.4495,0.1000,-5.5495,-2.4478,2.892299,3.392403,1762358399999,0.879650
DOTUSDT,1,2.901000,2.726917,0.3300,1761983999999,1762156799999,stop_loss,-6.0008,0.1000,-6.1008,-2.0133,2.726917,3.249166,1762588799999,0.901402
DOTUSDT,-1,2.664000,2.899655,0.3300,1762473599999,1762531199999,stop_loss,-8.8459,0.1000,-8.9459,-2.9522,2.899655,2.192689,1763078399999,0.766292
DOTUSDT,1,2.724000,2.487967,0.1089,1763452799999,1763711999999,stop_loss,-8.6649,0.1000,-8.7649,-0.9545,2.487967,3.196066,1764057599999,0.846533
DOTUSDT,1,2.264000,2.078098,0.1089,1764057599999,1764575999999,stop_loss,-8.2112,0.1000,-8.3112,-0.9051,2.078098,2.635804,1764662399999,0.921350
DOTUSDT,-1,2.117000,2.255589,0.1089,1765036799999,1765324799999,stop_loss,-6.5465,0.1000,-6.6465,-0.7238,2.255589,1.839822,1765641599999,0.698419
