candidate,mean_loss,mean_profit,auc_loss_ranks_high,cohens_d_separation,n_loss,n_profit
maha_ood,4.775455750510779,4.478257552677475,0.5587301587301587,0.15349863243639905,15,21
atr_pct_rank_200,0.385427135678392,0.48598521258430966,0.3619047619047619,-0.4031626789107842,15,21
hurst_100,1.0043206293564824,1.0077376476133557,0.4857142857142857,-0.10409243787505523,15,21
range_realized_vol_50,0.02344774692274908,0.024474240727164906,0.4126984126984127,-0.15793582090601288,15,21
btc_dd_30d,9.07147343284063,7.984784825925123,0.48253968253968255,0.12851180968982104,15,21
btc_vol_z_30d,0.1354775209434356,-0.29046476137647825,0.5904761904761905,0.3659781299604785,15,21
