month,pnl_pct,trade_count
2025-03,-9.8273,2
2025-04,-5.0470,1
2025-05,-15.0514,3
2025-06,-0.3315,4
2025-07,-1.2232,1
2025-08,10.8412,2
2025-09,-1.6512,3
2025-10,-1.5709,4
2025-11,5.5397,4
2025-12,-4.7897,5
2026-01,-7.2319,6
2026-02,-7.2182,4
2026-03,-0.7489,4
2026-04,-1.8391,5
2026-05,0.4086,5
2026-06,-0.8759,1
