observation_idx,open_time_ms,signed_weight_std
0,1641024000000,47.14045207910317
1,1641052800000,47.14045207910317
2,1641772800000,47.14045207910317
3,1641830400000,47.14045207910317
4,1641859200000,47.14045207910317
5,1641888000000,47.14045207910317
6,1641916800000,47.14045207910317
7,1641945600000,47.14045207910317
8,1642003200000,47.14045207910317
9,1642032000000,47.14045207910317
10,1642060800000,47.14045207910317
11,1642089600000,47.14045207910317
12,1642147200000,47.14045207910317
13,1642176000000,47.14045207910317
14,1642204800000,47.14045207910317
15,1642233600000,94.28090415820634
16,1642262400000,47.14045207910317
17,1642320000000,47.14045207910317
18,1642348800000,47.14045207910317
19,1642377600000,47.14045207910317
20,1642406400000,0.0
21,1642464000000,0.0
22,1642521600000,0.0
23,1642550400000,0.0
24,1642608000000,0.0
25,1642636800000,0.0
26,1642665600000,0.0
27,1643068800000,0.0
28,1643097600000,0.0
29,1643126400000,0.0
30,1643155200000,0.0
31,1643184000000,47.14045207910317
32,1643241600000,0.0
33,1643299200000,47.14045207910317
34,1643328000000,0.0
35,1643356800000,47.14045207910317
36,1643385600000,47.14045207910317
37,1643443200000,0.0
38,1643472000000,0.0
39,1643500800000,0.0
40,1643644800000,94.28090415820634
41,1643673600000,47.14045207910317
42,1643731200000,47.14045207910317
43,1643760000000,47.14045207910317
44,1643817600000,47.14045207910317
45,1643846400000,47.14045207910317
46,1643875200000,47.14045207910317
47,1643904000000,47.14045207910317
48,1643932800000,47.14045207910317
49,1644019200000,47.14045207910317
50,1644192000000,47.14045207910317
51,1644220800000,47.14045207910317
52,1644307200000,47.14045207910317
53,1644336000000,47.14045207910317
54,1644364800000,47.14045207910317
55,1644422400000,0.0
56,1644451200000,0.0
57,1644508800000,47.14045207910317
58,1644537600000,47.14045207910317
59,1644566400000,47.14045207910317
60,1644595200000,47.14045207910317
61,1644624000000,0.0
62,1644652800000,47.14045207910317
63,1644681600000,47.14045207910317
64,1644710400000,47.14045207910317
65,1644739200000,47.14045207910317
66,1644796800000,47.14045207910317
67,1644825600000,47.14045207910317
68,1644883200000,47.14045207910317
69,1644912000000,47.14045207910317
70,1644940800000,47.14045207910317
71,1644969600000,47.14045207910317
72,1644998400000,47.14045207910317
73,1645027200000,47.14045207910317
74,1645056000000,47.14045207910317
75,1645084800000,47.14045207910317
76,1645142400000,47.14045207910317
77,1645171200000,47.14045207910317
78,1645315200000,47.14045207910317
79,1645401600000,47.14045207910317
80,1645488000000,47.14045207910317
81,1645545600000,47.14045207910317
82,1645574400000,47.14045207910317
83,1645603200000,47.14045207910317
84,1645632000000,47.14045207910317
85,1645689600000,0.0
86,1645747200000,47.14045207910317
87,1645776000000,47.14045207910317
88,1645804800000,47.14045207910317
89,1645833600000,47.14045207910317
90,1645862400000,47.14045207910317
91,1645891200000,47.14045207910317
92,1645977600000,47.14045207910317
93,1646006400000,47.14045207910317
94,1646092800000,47.14045207910317
95,1646352000000,0.0
96,1646611200000,0.0
97,1646640000000,0.0
98,1646697600000,0.0
99,1646726400000,0.0
100,1646755200000,0.0
101,1646841600000,47.14045207910317
102,1646870400000,47.14045207910317
103,1646899200000,47.14045207910317
104,1646928000000,94.28090415820634
105,1646985600000,94.28090415820634
106,1647014400000,47.14045207910317
107,1647043200000,47.14045207910317
108,1647072000000,47.14045207910317
109,1647100800000,47.14045207910317
110,1647129600000,47.14045207910317
111,1647216000000,94.28090415820634
112,1647244800000,94.28090415820634
113,1647302400000,94.28090415820634
114,1647331200000,94.28090415820634
115,1647360000000,94.28090415820634
116,1647475200000,94.28090415820634
117,1647504000000,47.14045207910317
118,1647532800000,47.14045207910317
119,1647561600000,47.14045207910317
120,1647590400000,47.14045207910317
121,1647619200000,47.14045207910317
122,1647648000000,47.14045207910317
123,1647676800000,47.14045207910317
124,1647705600000,47.14045207910317
125,1647734400000,47.14045207910317
126,1647763200000,47.14045207910317
127,1647792000000,0.0
128,1647820800000,0.0
129,1647849600000,0.0
130,1647878400000,0.0
131,1647907200000,94.28090415820634
132,1647964800000,47.14045207910317
133,1647993600000,0.0
134,1648022400000,0.0
135,1648051200000,0.0
136,1648080000000,0.0
137,1648108800000,0.0
138,1648137600000,0.0
139,1648166400000,0.0
140,1648195200000,0.0
141,1648224000000,0.0
142,1648252800000,0.0
143,1648281600000,0.0
144,1648368000000,47.14045207910317
145,1648425600000,47.14045207910317
146,1648454400000,47.14045207910317
147,1648512000000,94.28090415820634
148,1648713600000,94.28090415820634
149,1648742400000,94.28090415820634
150,1648800000000,94.28090415820634
151,1648828800000,47.14045207910317
152,1648886400000,94.28090415820634
153,1648915200000,94.28090415820634
154,1649030400000,47.14045207910317
155,1649059200000,47.14045207910317
156,1649232000000,47.14045207910317
157,1649318400000,47.14045207910317
158,1649347200000,47.14045207910317
159,1649376000000,47.14045207910317
160,1649462400000,47.14045207910317
161,1649491200000,47.14045207910317
162,1649520000000,47.14045207910317
163,1649548800000,47.14045207910317
164,1649577600000,47.14045207910317
165,1649635200000,47.14045207910317
166,1649865600000,47.14045207910317
167,1649923200000,47.14045207910317
168,1649952000000,47.14045207910317
169,1650240000000,47.14045207910317
170,1650268800000,47.14045207910317
171,1650326400000,47.14045207910317
172,1650384000000,94.28090415820634
173,1650412800000,94.28090415820634
174,1650470400000,94.28090415820634
175,1650585600000,47.14045207910317
176,1650643200000,47.14045207910317
177,1650672000000,47.14045207910317
178,1650700800000,47.14045207910317
179,1650931200000,94.28090415820634
180,1651017600000,47.14045207910317
181,1651075200000,0.0
182,1651104000000,47.14045207910317
183,1651132800000,47.14045207910317
184,1651161600000,47.14045207910317
185,1651190400000,47.14045207910317
186,1651219200000,47.14045207910317
187,1651248000000,47.14045207910317
188,1651276800000,0.0
189,1651305600000,47.14045207910317
190,1651334400000,0.0
191,1651363200000,47.14045207910317
192,1651392000000,47.14045207910317
193,1651478400000,47.14045207910317
194,1651507200000,47.14045207910317
195,1651536000000,47.14045207910317
196,1651564800000,47.14045207910317
197,1651593600000,47.14045207910317
198,1652400000000,0.0
199,1652428800000,0.0
200,1652457600000,0.0
201,1652486400000,0.0
202,1652515200000,0.0
203,1652544000000,0.0
204,1652572800000,0.0
205,1652601600000,0.0
206,1652630400000,0.0
207,1652659200000,0.0
208,1652688000000,0.0
209,1652716800000,0.0
210,1652745600000,0.0
211,1652774400000,0.0
212,1652803200000,0.0
213,1652832000000,0.0
214,1652860800000,0.0
215,1652889600000,0.0
216,1652918400000,0.0
217,1652947200000,0.0
218,1652976000000,0.0
219,1653004800000,0.0
220,1653033600000,0.0
221,1653062400000,0.0
222,1653091200000,0.0
223,1653120000000,0.0
224,1653148800000,0.0
225,1653177600000,0.0
226,1653206400000,0.0
227,1653235200000,0.0
228,1653264000000,0.0
229,1653350400000,0.0
230,1653379200000,0.0
231,1653408000000,0.0
232,1653436800000,0.0
233,1653494400000,0.0
234,1653523200000,0.0
235,1653580800000,0.0
236,1653609600000,0.0
237,1653667200000,0.0
238,1653696000000,0.0
239,1653724800000,0.0
240,1653753600000,0.0
241,1653782400000,0.0
242,1653811200000,47.14045207910317
243,1654041600000,0.0
244,1654128000000,47.14045207910317
245,1654156800000,47.14045207910317
