symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
ETHUSDT,-1,3826.210000,3501.033374,1.0000,1641167999999,1641427199999,take_profit,8.4987,0.1000,8.3987,8.3987,3988.798313,3501.033374,1641772799999,0.710808
ETHUSDT,1,3161.760000,2948.762686,1.0000,1641801599999,1641830399999,stop_loss,-6.7367,0.1000,-6.8367,-6.8367,2948.762686,3587.754628,1642406399999,0.716704
ETHUSDT,-1,3369.930000,3082.800000,1.0000,1642031999999,1642636800000,timeout,8.5204,0.1000,8.4204,8.4204,3579.388674,2951.012652,1642636799999,0.738273
ETHUSDT,-1,2600.450000,2819.196235,1.0000,1643587199999,1643990399999,stop_loss,-8.4119,0.1000,-8.5119,-8.5119,2819.196235,2162.957530,1644191999999,0.740249
ETHUSDT,-1,3009.680000,3193.087013,1.0000,1644134399999,1644307199999,stop_loss,-6.0939,0.1000,-6.1939,-6.1939,3193.087013,2642.865974,1644739199999,0.772937
ETHUSDT,-1,2644.960000,2803.532082,1.0000,1647417599999,1647532799999,stop_loss,-5.9953,0.1000,-6.0953,-6.0953,2803.532082,2327.815836,1648022399999,0.838995
ETHUSDT,-1,2828.120000,2957.140946,1.0000,1651651199999,1651708799999,stop_loss,-4.5621,0.1000,-4.6621,-4.6621,2957.140946,2570.078109,1652255999999,0.781172
ETHUSDT,1,2061.540000,2003.450000,1.0000,1652630399999,1653235200000,timeout,-2.8178,0.1000,-2.9178,-2.9178,1821.584771,2541.450458,1653235199999,0.754962
ETHUSDT,1,1791.740000,1803.700000,1.0000,1653782399999,1654387200000,timeout,0.6675,0.1000,0.5675,0.5675,1659.802436,2055.615127,1654387199999,0.787521
ETHUSDT,-1,1791.020000,1558.175667,1.0000,1654732799999,1654963199999,take_profit,13.0007,0.1000,12.9007,12.9007,1907.442166,1558.175667,1655337599999,0.812341
ETHUSDT,-1,1143.500000,1131.810000,1.0000,1656460799999,1657065600000,timeout,1.0223,0.1000,0.9223,0.9223,1248.675128,933.149743,1657065599999,0.812613
ETHUSDT,-1,1176.180000,1266.701833,1.0000,1657180799999,1657267199999,stop_loss,-7.6963,0.1000,-7.7963,-7.7963,1266.701833,995.136334,1657785599999,0.788699
ETHUSDT,-1,1215.000000,1055.782190,1.0000,1657382399999,1657641599999,take_profit,13.1043,0.1000,13.0043,13.0043,1294.608905,1055.782190,1657987199999,0.734550
ETHUSDT,-1,1114.190000,1200.866813,0.3300,1657756799999,1657843199999,stop_loss,-7.7794,0.1000,-7.8794,-2.6002,1200.866813,940.836375,1658361599999,0.775097
ETHUSDT,-1,1548.010000,1688.247107,0.3300,1658620799999,1659023999999,stop_loss,-9.0592,0.1000,-9.1592,-3.0225,1688.247107,1267.535786,1659225599999,0.739475
ETHUSDT,1,1774.610000,1675.888492,0.3300,1659974399999,1660060799999,stop_loss,-5.5630,0.1000,-5.6630,-1.8688,1675.888492,1972.053016,1660579199999,0.746367
ETHUSDT,-1,1896.600000,2009.100938,0.3300,1660319999999,1660377599999,stop_loss,-5.9317,0.1000,-6.0317,-1.9905,2009.100938,1671.598125,1660924799999,0.755005
ETHUSDT,-1,1833.550000,1608.652260,0.3300,1660780799999,1660953599999,take_profit,12.2657,0.1000,12.1657,4.0147,1945.998870,1608.652260,1661385599999,0.721721
ETHUSDT,-1,1664.190000,1425.209713,0.3300,1661299199999,1661731199999,take_profit,14.3602,0.1000,14.2602,4.7059,1783.680144,1425.209713,1661903999999,0.797255
ETHUSDT,-1,1578.140000,1672.477565,0.3300,1662335999999,1662451199999,stop_loss,-5.9778,0.1000,-6.0778,-2.0057,1672.477565,1389.464871,1662940799999,0.771733
ETHUSDT,-1,1629.350000,1745.443869,0.3300,1662595199999,1662739199999,stop_loss,-7.1252,0.1000,-7.2252,-2.3843,1745.443869,1397.162261,1663199999999,0.870428
ETHUSDT,-1,1714.500000,1511.868379,0.3300,1662825599999,1663257599999,take_profit,11.8187,0.1000,11.7187,3.8672,1815.815810,1511.868379,1663430399999,0.802701
ETHUSDT,-1,1433.580000,1326.620000,0.3300,1663372799999,1663977600000,timeout,7.4610,0.1000,7.3610,2.4291,1558.988757,1182.762487,1663977599999,0.777687
ETHUSDT,-1,1324.280000,1318.180000,0.3300,1664207999999,1664812800000,timeout,0.4606,0.1000,0.3606,0.1190,1417.083300,1138.673401,1664812799999,0.784164
ETHUSDT,1,1352.490000,1292.432773,0.3300,1664956799999,1665446399999,stop_loss,-4.4405,0.1000,-4.5405,-1.4984,1292.432773,1472.604454,1665561599999,0.766368
ETHUSDT,-1,1295.350000,1299.080000,0.3300,1665791999999,1666396800000,timeout,-0.2880,0.1000,-0.3880,-0.1280,1358.089253,1169.871495,1666396799999,0.784787
ETHUSDT,-1,1313.190000,1354.479535,0.3300,1666483199999,1666569599999,stop_loss,-3.1442,0.1000,-3.2442,-1.0706,1354.479535,1230.610930,1667087999999,0.832358
ETHUSDT,1,1586.610000,1622.620000,0.3300,1667145599999,1667750400000,timeout,2.2696,0.1000,2.1696,0.7160,1495.612002,1768.605995,1667750399999,0.776841
ETHUSDT,-1,1212.040000,1198.550000,1.0000,1668815999999,1669420800000,timeout,1.1130,0.1000,1.0130,1.0130,1292.257728,1051.604544,1669420799999,0.810637
ETHUSDT,-1,1265.710000,1307.917703,1.0000,1670918399999,1670947199999,stop_loss,-3.3347,0.1000,-3.4347,-3.4347,1307.917703,1181.294595,1671523199999,0.788628
ETHUSDT,-1,1213.210000,1189.940000,1.0000,1671667199999,1672272000000,timeout,1.9181,0.1000,1.8181,1.8181,1258.292926,1123.044148,1672271999999,0.776277
ETHUSDT,-1,1635.910000,1610.960000,1.0000,1674403199999,1675008000000,timeout,1.5251,0.1000,1.4251,1.4251,1718.102541,1471.524918,1675007999999,0.781999
ETHUSDT,-1,1678.440000,1632.240000,1.0000,1675353599999,1675958400000,timeout,2.7526,0.1000,2.6526,2.6526,1758.900373,1517.519255,1675958399999,0.812734
ETHUSDT,-1,1683.220000,1665.660000,1.0000,1676534399999,1677139200000,timeout,1.0432,0.1000,0.9432,0.9432,1764.709996,1520.240008,1677139199999,0.811365
ETHUSDT,1,1568.860000,1497.671215,1.0000,1677887999999,1678406399999,stop_loss,-4.5376,0.1000,-4.6376,-4.6376,1497.671215,1711.237570,1678492799999,0.784904
ETHUSDT,-1,1715.290000,1816.209055,1.0000,1679039999999,1679126399999,stop_loss,-5.8835,0.1000,-5.9835,-5.9835,1816.209055,1513.451890,1679644799999,0.859701
ETHUSDT,1,1733.610000,1791.890000,1.0000,1679529599999,1680134400000,timeout,3.3618,0.1000,3.2618,3.2618,1628.175382,1944.479236,1680134399999,0.766416
ETHUSDT,-1,1823.280000,1899.103103,1.0000,1680335999999,1680681599999,stop_loss,-4.1586,0.1000,-4.2586,-4.2586,1899.103103,1671.633794,1680940799999,0.808219
ETHUSDT,-1,1878.350000,1921.110000,0.3300,1680767999999,1681372800000,timeout,-2.2765,0.1000,-2.3765,-0.7842,1953.748336,1727.553329,1681372799999,0.885783
ETHUSDT,1,2090.350000,2009.413510,0.3300,1681718399999,1681919999999,stop_loss,-3.8719,0.1000,-3.9719,-1.3107,2009.413510,2252.222980,1682323199999,0.821940
ETHUSDT,1,1858.350000,1918.920000,0.3300,1682265599999,1682870400000,timeout,3.2593,0.1000,3.1593,1.0426,1780.129345,2014.791311,1682870399999,0.755405
ETHUSDT,1,1853.600000,1795.322972,1.0000,1685606399999,1686009599999,stop_loss,-3.1440,0.1000,-3.2440,-3.2440,1795.322972,1970.154057,1686211199999,0.841201
