symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
LINKUSDT,-1,15.202000,13.549199,1.0000,1742831999999,1743263999999,take_profit,10.8723,0.1000,10.7723,10.7723,16.028401,13.549199,1743436799999,0.822493
LINKUSDT,-1,14.858000,14.240000,1.0000,1745711999999,1746316800000,timeout,4.1594,0.1000,4.0594,4.0594,15.718805,13.136389,1746316799999,0.803973
LINKUSDT,-1,13.848000,14.534971,1.0000,1746403199999,1746691199999,stop_loss,-4.9608,0.1000,-5.0608,-5.0608,14.534971,12.474058,1747007999999,0.854886
LINKUSDT,-1,15.726000,16.824129,1.0000,1747555199999,1747929599999,stop_loss,-6.9829,0.1000,-7.0829,-7.0829,16.824129,13.529741,1748159999999,0.837984
LINKUSDT,-1,15.329000,13.960000,1.0000,1748131199999,1748736000000,timeout,8.9308,0.1000,8.8308,8.8308,16.469448,13.048104,1748735999999,0.838443
LINKUSDT,-1,14.020000,14.864461,1.0000,1749283199999,1749571199999,stop_loss,-6.0233,0.1000,-6.1233,-6.1233,14.864461,12.331077,1749887999999,0.740783
LINKUSDT,-1,14.886000,13.173089,0.3300,1749686399999,1749801599999,take_profit,11.5069,0.1000,11.4069,3.7643,15.742456,13.173089,1750291199999,0.866325
LINKUSDT,-1,13.106000,11.500345,0.3300,1750291199999,1750607999999,take_profit,12.2513,0.1000,12.1513,4.0099,13.908827,11.500345,1750895999999,0.786138
LINKUSDT,-1,13.270000,14.026193,0.3300,1751126399999,1751558399999,stop_loss,-5.6985,0.1000,-5.7985,-1.9135,14.026193,11.757613,1751731199999,0.741324
LINKUSDT,-1,13.477000,14.068359,0.3300,1751846399999,1752047999999,stop_loss,-4.3879,0.1000,-4.4879,-1.4810,14.068359,12.294281,1752451199999,0.775421
LINKUSDT,-1,14.392000,15.016143,0.3300,1752134399999,1752191999999,stop_loss,-4.3367,0.1000,-4.4367,-1.4641,15.016143,13.143713,1752739199999,0.822476
LINKUSDT,-1,19.068000,18.589000,0.3300,1753171199999,1753776000000,timeout,2.5121,0.1000,2.4121,0.7960,20.473488,16.257023,1753775999999,0.849859
LINKUSDT,-1,17.697000,16.507000,0.3300,1753862399999,1754467200000,timeout,6.7243,0.1000,6.6243,2.1860,18.897481,15.296039,1754467199999,0.897386
LINKUSDT,-1,16.823000,17.708822,0.3300,1754553599999,1754582399999,stop_loss,-5.2655,0.1000,-5.3655,-1.7706,17.708822,15.051356,1755158399999,0.813342
LINKUSDT,-1,21.062000,22.715460,0.3300,1754956799999,1755014399999,stop_loss,-7.8504,0.1000,-7.9504,-2.6236,22.715460,17.755080,1755561599999,0.752417
LINKUSDT,-1,25.697000,24.213000,0.3300,1755763199999,1756368000000,timeout,5.7750,0.1000,5.6750,1.8727,28.171527,20.747946,1756367999999,0.748452
LINKUSDT,-1,23.413000,22.284000,0.3300,1756511999999,1757116800000,timeout,4.8221,0.1000,4.7221,1.5583,25.440399,19.358203,1757116799999,0.826541
LINKUSDT,-1,23.959000,21.474928,0.3300,1758182399999,1758527999999,take_profit,10.3680,0.1000,10.2680,3.3884,25.201036,21.474928,1758787199999,0.833715
LINKUSDT,1,16.697000,17.868000,1.0000,1760774399999,1761379200000,timeout,7.0132,0.1000,6.9132,6.9132,14.909974,20.271053,1761379199999,0.859936
LINKUSDT,1,12.311000,11.697886,1.0000,1768982399999,1769385599999,stop_loss,-4.9802,0.1000,-5.0802,-5.0802,11.697886,13.537229,1769587199999,0.807175
LINKUSDT,1,11.941000,11.417381,1.0000,1769471999999,1769702399999,stop_loss,-4.3851,0.1000,-4.4851,-4.4851,11.417381,12.988239,1770076799999,0.887850
LINKUSDT,1,8.903000,9.085000,1.0000,1770508799999,1771113600000,timeout,2.0443,0.1000,1.9443,1.9443,7.973481,10.762038,1771113599999,0.908631
LINKUSDT,1,8.779000,8.677000,1.0000,1771199999999,1771804800000,timeout,-1.1619,0.1000,-1.2619,-1.2619,8.238656,9.859689,1771804799999,0.791054
LINKUSDT,1,8.147000,9.023204,1.0000,1771919999999,1772035199999,take_profit,10.7549,0.1000,10.6549,10.6549,7.708898,9.023204,1772524799999,0.811650
LINKUSDT,1,9.093000,8.558841,0.3300,1772150399999,1772236799999,stop_loss,-5.8744,0.1000,-5.9744,-1.9716,8.558841,10.161319,1772755199999,0.776917
LINKUSDT,1,8.906000,8.469317,1.0000,1774569599999,1774742399999,stop_loss,-4.9032,0.1000,-5.0032,-5.0032,8.469317,9.779366,1775174399999,0.808832
LINKUSDT,1,9.006000,9.851001,1.0000,1775894399999,1776441599999,take_profit,9.3826,0.1000,9.2826,9.2826,8.583499,9.851001,1776499199999,0.825456
LINKUSDT,1,9.316000,9.011187,1.0000,1777334399999,1777507199999,stop_loss,-3.2719,0.1000,-3.3719,-3.3719,9.011187,9.925625,1777939199999,0.838075
