date,net_return
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,-0.0019525393667623181
2020-03-13,0.00059361710408922796
2020-03-14,-4.5733386466739745e-06
2020-03-15,0.000629270221427225
2020-03-16,-0.00093628582625659984
2020-03-17,-0.00027208585884497261
2020-03-18,0.00034212846453196555
2020-03-19,-0.00012240496129767298
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,0
2020-04-05,0
2020-04-06,0
2020-04-07,0
2020-04-08,0
2020-04-09,6.4918928566859435e-05
2020-04-10,0.00031198118038844314
2020-04-11,-0.0003046273217919282
2020-04-12,0.00065810747515993029
2020-04-13,0.0013620410329278076
2020-04-14,-0.00013884177879386339
2020-04-15,-7.9819039956019466e-05
2020-04-16,9.5901389417729632e-05
2020-04-17,-0.00018023493079555308
2020-04-18,-0.0004111408102930314
2020-04-19,-0.00026413406602021627
2020-04-20,0.00036921750867935366
2020-04-21,0.00028941150434569352
2020-04-22,-0.0013618677170738058
2020-04-23,0.00061168890430041145
2020-04-24,-0.0016199439365311985
2020-04-25,-0.0015246479992331308
2020-04-26,-0.0013170645973720196
2020-04-27,0.0014064236997026747
2020-04-28,-0.00051238719996460347
2020-04-29,0.0006924000662957841
2020-04-30,0.0013020891976123217
2020-05-01,-1.9316782899569951e-05
2020-05-02,0.00056340315551639542
2020-05-03,0.00043462091193391394
2020-05-04,0.00054244742016074099
2020-05-05,0.0007722047297000767
2020-05-06,0.00055735486060104478
2020-05-07,-0.00093691776729665222
2020-05-08,4.9263395519139053e-05
2020-05-09,-7.3025079307620366e-05
2020-05-10,-0.00051792001915529351
2020-05-11,0.00017285497604691002
2020-05-12,0.0018740082164416805
2020-05-13,0.00016808547917279704
2020-05-14,0.00083261979670590236
2020-05-15,-0.00037147150283523001
2020-05-16,-0.0010076469632539498
2020-05-17,0.0006193026050587136
2020-05-18,-0.00058677484246638656
2020-05-19,-0.00077836798741104385
2020-05-20,-0.0017156733022081205
2020-05-21,0.0013778825034200803
2020-05-22,0.00028125400814582591
2020-05-23,-0.00014790263633202017
2020-05-24,0.00066836288219707107
2020-05-25,0.0022984630751134993
2020-05-26,-0.0011239370590455655
2020-05-27,-3.7646877762642639e-05
2020-05-28,-0.0022251745647895449
2020-05-29,0.00013166384650564744
2020-05-30,-0.0026392426835495364
2020-05-31,0.00048600445170898787
2020-06-01,-0.00091486817730812575
2020-06-02,-0.0010030832651823918
2020-06-03,-0.0021314158142697881
2020-06-04,-0.00076754301077530673
2020-06-05,0.0019112315703728733
2020-06-06,0.0008300731986325971
2020-06-07,-0.00032376880387952056
2020-06-08,-0.00080358268557256807
2020-06-09,0.00019451743891973905
2020-06-10,0.0012907973425169139
2020-06-11,0.0019871424801742865
2020-06-12,0.00022159377387431789
2020-06-13,-0.00016913835434684277
2020-06-14,0.0011194720975384875
2020-06-15,-6.2544859565250022e-05
2020-06-16,1.5749706422818477e-05
2020-06-17,-0.00055490221144416374
2020-06-18,-0.00040974667261828301
2020-06-19,5.9391324320534622e-05
2020-06-20,0.00028657583379909646
2020-06-21,0.000713301927817378
2020-06-22,-2.0531156731062872e-05
2020-06-23,-0.0014806604164749881
2020-06-24,0.0011913716781712935
2020-06-25,5.4839919205740273e-07
2020-06-26,0.0011952271192299246
2020-06-27,0.00088983085155458497
2020-06-28,-0.00073149030189656461
2020-06-29,-0.0012911507527630928
2020-06-30,-0.00086862460312453482
2020-07-01,0.00041277476226264653
2020-07-02,-0.00019357908871897589
2020-07-03,0.0022673089604743346
2020-07-04,0.0036467203228975897
2020-07-05,0.00420181408693443
2020-07-06,-0.001425833064707116
2020-07-07,0.0044888353278809134
2020-07-08,0.0010226835505076082
2020-07-09,-0.00094324337844620132
2020-07-10,-0.0021676027242619744
2020-07-11,-0.00061736906080811504
2020-07-12,-0.00045352979922930192
2020-07-13,0.00051619857507678724
2020-07-14,-0.0019474693055815395
2020-07-15,-0.0014091909416161785
2020-07-16,-0.0025496970327820723
2020-07-17,-0.0018004110124683059
2020-07-18,-0.0003123113664020849
2020-07-19,0.00087144281514328625
2020-07-20,-0.00041164674126048517
2020-07-21,0.00071262284706596901
2020-07-22,-0.00091568494548077695
2020-07-23,0.0010445368490847873
2020-07-24,-0.00011801786029896899
2020-07-25,0.00097461696546052856
2020-07-26,0.00079747088116488563
2020-07-27,0.0047625968107731786
2020-07-28,-0.00037685820973420991
2020-07-29,0.0015103312983248962
2020-07-30,0.00073647932797404891
2020-07-31,0.0011903117781040251
2020-08-01,-0.0010737828243226888
2020-08-02,0.0010814413527633349
2020-08-03,0.0030624746735574693
2020-08-04,-0.0010365944988374176
2020-08-05,0.001124567521845421
2020-08-06,0.0012028191612047934
2020-08-07,-0.00011523927240697507
2020-08-08,-0.001380953081522196
2020-08-09,-0.0031512965120547021
2020-08-10,-0.0027841846667361336
2020-08-11,0.0012245345061785429
2020-08-12,0.00079720909902647463
2020-08-13,0.00035840665042163877
2020-08-14,-0.0019295273705892679
2020-08-15,0.0029488527658745323
2020-08-16,-0.0053280016947643283
2020-08-17,0.0036615507452570917
2020-08-18,0.00059909049549333737
2020-08-19,0.0019961632138330021
2020-08-20,-0.0029475954565211238
2020-08-21,-0.0016913099124878928
2020-08-22,-0.0014322771337855755
2020-08-23,-0.00014975047488441362
2020-08-24,2.886128575729785e-05
2020-08-25,0.002427948984146111
2020-08-26,-0.0016996013718940661
2020-08-27,0.0024065153383296956
2020-08-28,-0.0010049531202521722
2020-08-29,-0.001593313911964489
2020-08-30,-0.00010118202692965816
2020-08-31,-0.0014663785226213255
2020-09-01,0.001693150395573273
2020-09-02,0.0018724882296121681
2020-09-03,0.003816134648474856
2020-09-04,-0.00044405932554381078
2020-09-05,0.00013626349382689362
2020-09-06,0.00023644468458461354
2020-09-07,0.0018396925980450618
2020-09-08,-0.0011412104679370261
2020-09-09,-0.00021551855854851087
2020-09-10,-0.0019924762737295598
2020-09-11,-0.0012281125637658707
2020-09-12,0.0045910769644565974
2020-09-13,0.0032472010432695875
2020-09-14,-0.0030668378851316236
2020-09-15,0.00060614913831735784
2020-09-16,-0.0010762233110427344
2020-09-17,-0.0012259775323486544
2020-09-18,-0.0010324297770597513
2020-09-19,0.00058703261380821381
2020-09-20,0.00026437381284405426
2020-09-21,0.0039418862458149295
2020-09-22,0.00062084874436640902
2020-09-23,-0.00039157049669746868
2020-09-24,0.0016367616734815904
2020-09-25,-0.00047593763868636341
2020-09-26,0.0031707157449247791
2020-09-27,-0.00012338613002416121
2020-09-28,-0.0026177734378455275
2020-09-29,0.0034495766347495405
2020-09-30,-0.00044668123448576846
2020-10-01,-0.00078458031679373708
2020-10-02,-0.00030456593556926759
2020-10-03,0.0012476488205790393
2020-10-04,0.00044262493031155259
2020-10-05,0.00040350009585443658
2020-10-06,-0.0043808353079450857
2020-10-07,0.0012115735350888279
2020-10-08,-0.00031444190941321004
2020-10-09,0.00076613187241814096
2020-10-10,-0.0021845944325985522
2020-10-11,-0.0053409235271140165
2020-10-12,0.0055977720749260662
2020-10-13,2.7869593915541557e-05
2020-10-14,-0.00077868349954124394
2020-10-15,-0.0010580786419331911
2020-10-16,0.0030608635630489101
2020-10-17,0.00082228761263847261
2020-10-18,-0.00014574307669967812
2020-10-19,-0.0011242073136294994
2020-10-20,0.001430197635266639
2020-10-21,-0.0033129661913839925
2020-10-22,0.001398839202722213
2020-10-23,-0.00050402607739430394
2020-10-24,-0.0017254843672044329
2020-10-25,0.00044229170452880773
2020-10-26,0.0014867389452821733
2020-10-27,1.2781133638561926e-05
2020-10-28,0.0014638325288969245
2020-10-29,-0.000887503884798857
2020-10-30,-0.00031692806467575885
2020-10-31,-0.00040958183591788266
2020-11-01,-0.0024228349031655272
2020-11-02,-0.0007867992551519043
2020-11-03,0.00033975102952221725
2020-11-04,0.0013504586471673186
2020-11-05,0.0023780929077015234
2020-11-06,-0.0048245904091946956
2020-11-07,0.0014070132040930883
2020-11-08,0.003753677282541279
2020-11-09,0.00041163406455635432
2020-11-10,-0.00010821624743617697
2020-11-11,-0.0054057530541109511
2020-11-12,0.00065269845789606151
2020-11-13,0.0022306907897515771
2020-11-14,0.0034942700870044252
2020-11-15,0.00098975121788780207
2020-11-16,0.00075816478905355034
2020-11-17,-0.00042008679975247265
2020-11-18,-0.00077447164822042058
2020-11-19,0.0001286843218473166
2020-11-20,-0.002419125936275468
2020-11-21,-0.0014903695095136449
2020-11-22,-0.0030222514368852815
2020-11-23,-0.001146097022627357
2020-11-24,-0.00076647160951071047
2020-11-25,-4.7966254822839893e-05
2020-11-26,0.0023892127180826783
2020-11-27,-0.00048185595978011975
2020-11-28,9.8523458442967282e-05
2020-11-29,0.0004395027591821421
2020-11-30,0.00072442500773672869
2020-12-01,0.001127057964262379
2020-12-02,-0.0014628007936541287
2020-12-03,0.003113096796614423
2020-12-04,0.0029311359420445271
2020-12-05,0.0030861285464167665
2020-12-06,-0.0023548345994139908
2020-12-07,0.003596163720716028
2020-12-08,0.0042555077578152467
2020-12-09,-0.00015096554614835167
2020-12-10,-0.00074500584977832407
2020-12-11,0.0021877314049081331
2020-12-12,0.00033748954997614433
2020-12-13,0.00026995397369011798
2020-12-14,-0.0007645113636188805
2020-12-15,-0.0025764266902992272
2020-12-16,0.00061454089153301084
2020-12-17,-0.0017540903696768861
2020-12-18,0.0028701835116342611
2020-12-19,3.110279178586417e-05
2020-12-20,0.00021762710577277744
2020-12-21,0.00075174548972856137
2020-12-22,0.0019522233017059687
2020-12-23,0.0043375238638843072
2020-12-24,-0.0027549869087764023
2020-12-25,0.0018716590944534151
2020-12-26,0.0070262328197543411
2020-12-27,-0.0050253708988650114
2020-12-28,0.0029039994344370879
2020-12-29,-0.00045559374149062304
2020-12-30,0.0033462220331461623
2020-12-31,-0.0025543402050937081
2021-01-01,-0.0018059040092243128
2021-01-02,2.3476559961821408e-05
2021-01-03,-0.0012301085151334989
2021-01-04,0.0035047840211797077
2021-01-05,0.0019376574069527308
2021-01-06,0.0014370154291656334
2021-01-07,-0.00082621255994186349
2021-01-08,-0.0021306029057580611
