symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence,component_id
LINKUSDT,1,17.291000,16.115180,0.3300,1648828799999,1649231999999,stop_loss,-1.36004,0.1000,-1.38004,-0.45542,16.115180,19.642639,1649433599999,0.951998,C-LINK
ETHUSDT,-1,3489.140000,3228.518680,1.0000,1648972799999,1649260799999,take_profit,1.4939,0.1000,1.4739,1.4739,3619.450660,3228.518680,1649577599999,,C-ETH
LTCUSDT,1,123.870000,116.170716,0.3300,1648771199999,1649260799999,stop_loss,-1.24312,0.1000,-1.26312,-0.41684,116.170716,139.268568,1649375999999,0.844386,C-LTC
BTCUSDT,1,44993.800000,43512.409426,0.3300,1648799999999,1649289599999,stop_loss,-0.65848,0.1000,-0.67848,-0.2239,43512.409426,47956.581149,1649404799999,0.801003,C-BTC
LINKUSDT,1,15.471000,14.603477,0.3300,1649606399999,1649692799999,stop_loss,-1.12148,0.1000,-1.14148,-0.37668,14.603477,17.206045,1650211199999,0.818074,C-LINK
LTCUSDT,1,113.260000,105.860638,0.3300,1649347199999,1649692799999,stop_loss,-1.30662,0.1000,-1.32662,-0.43778,105.860638,128.058724,1649951999999,0.870053,C-LTC
BTCUSDT,-1,43417.100000,40391.122212,0.3300,1649375999999,1649721599999,take_profit,1.39392,0.1000,1.37392,0.4534,44930.088894,40391.122212,1649980799999,0.773350,C-BTC
ETHUSDT,-1,3198.030000,3014.850000,1.0000,1649347199999,1649952000000,timeout,1.14558,0.1000,1.12558,1.12558,3342.078540,2909.932920,1649951999999,,C-ETH
BTCUSDT,-1,39915.900000,41348.768974,1.0000,1649980799999,1650383999999,stop_loss,-0.71794,0.1000,-0.73794,-0.73794,41348.768974,37050.162052,1650585599999,0.674356,C-BTC
LTCUSDT,1,104.780000,113.770000,0.3300,1649807999999,1650412800000,timeout,1.71598,0.1000,1.69598,0.55968,98.929713,116.480575,1650412799999,0.817078,C-LTC
ETHUSDT,-1,3026.680000,3139.287178,1.0000,1650038399999,1650470399999,stop_loss,-0.7441,0.1000,-0.7641,-0.7641,3139.287178,2801.465645,1650643199999,,C-ETH
BTCUSDT,1,41833.700000,40570.367821,1.0000,1650527999999,1650585599999,stop_loss,-0.60398,0.1000,-0.62398,-0.62398,40570.367821,44360.364358,1651132799999,0.711624,C-BTC
LINKUSDT,1,14.283000,13.392016,0.3300,1650383999999,1650585599999,stop_loss,-1.24762,0.1000,-1.26762,-0.41832,13.392016,16.064967,1650988799999,0.866248,C-LINK
BTCUSDT,1,39674.200000,38199.010652,0.3300,1650671999999,1650873599999,stop_loss,-0.74366,0.1000,-0.76366,-0.252,38199.010652,42624.578696,1651276799999,0.709846,C-BTC
ETHUSDT,1,3018.730000,2896.330926,1.0000,1650614399999,1650873599999,stop_loss,-0.81094,0.1000,-0.83094,-0.83094,2896.330926,3263.528149,1651219199999,,C-ETH
LTCUSDT,1,108.200000,102.181091,0.3300,1650614399999,1650873599999,stop_loss,-1.11256,0.1000,-1.13256,-0.37374,102.181091,120.237818,1651219199999,0.841698,C-LTC
ETHUSDT,1,3002.250000,2883.821353,1.0000,1650959999999,1650988799999,stop_loss,-0.78894,0.1000,-0.80894,-0.80894,2883.821353,3239.107294,1651564799999,,C-ETH
ETHUSDT,1,2887.570000,2755.725129,0.3300,1651103999999,1651363199999,stop_loss,-0.91318,0.1000,-0.93318,-0.30796,2755.725129,3151.259741,1651708799999,,C-ETH
LTCUSDT,1,100.890000,95.060903,0.3300,1651046399999,1651363199999,stop_loss,-1.15554,0.1000,-1.17554,-0.38792,95.060903,112.548194,1651651199999,0.809617,C-LTC
BTCUSDT,1,39064.800000,37481.269849,0.3300,1651046399999,1651391999999,stop_loss,-0.81072,0.1000,-0.83072,-0.27414,37481.269849,42231.860302,1651651199999,0.896891,C-BTC
LINKUSDT,-1,11.311000,12.187156,0.3300,1651420799999,1651708799999,stop_loss,-1.54922,0.1000,-1.56922,-0.51784,12.187156,9.558688,1652025599999,0.849957,C-LINK
BTCUSDT,1,38553.100000,37297.767324,0.3300,1651564799999,1651766399999,stop_loss,-0.65122,0.1000,-0.67122,-0.2215,37297.767324,41063.765352,1652169599999,0.819461,C-BTC
ETHUSDT,1,2844.410000,2727.294564,0.3300,1651478399999,1651766399999,stop_loss,-0.82348,0.1000,-0.84348,-0.27834,2727.294564,3078.640872,1652083199999,,C-ETH
ETHUSDT,-1,2691.590000,2446.483389,0.3300,1651881599999,1652083199999,take_profit,1.82128,0.1000,1.80128,0.59442,2814.143305,2446.483389,1652486399999,,C-ETH
LTCUSDT,1,93.860000,87.972157,0.3300,1651996799999,1652111999999,stop_loss,-1.2546,0.1000,-1.2746,-0.42062,87.972157,105.635686,1652601599999,0.781612,C-LTC
LINKUSDT,-1,10.907000,8.952314,0.3300,1651795199999,1652140799999,take_profit,3.58428,0.1000,3.56428,1.17622,11.884343,8.952314,1652399999999,0.680184,C-LINK
ETHUSDT,1,2055.000000,1973.940000,0.3300,1652572799999,1653177600000,timeout,-0.7889,0.1000,-0.8089,-0.26694,1838.905918,2487.188164,1653177599999,,C-ETH
LINKUSDT,-1,7.290000,7.515000,0.3300,1652687999999,1653292800000,timeout,-0.61728,0.1000,-0.63728,-0.2103,8.535774,4.798452,1653292799999,0.650317,C-LINK
LTCUSDT,1,65.930000,68.180000,0.3300,1652918399999,1653523200000,timeout,0.68254,0.1000,0.66254,0.21864,57.675022,82.439957,1653523199999,0.828973,C-LTC
ETHUSDT,-1,2042.630000,1829.363159,0.3300,1653263999999,1653580799999,take_profit,2.08816,0.1000,2.06816,0.6825,2149.263421,1829.363159,1653868799999,,C-ETH
ETHUSDT,-1,1794.150000,1907.151665,0.3300,1653753599999,1653897599999,stop_loss,-1.25966,0.1000,-1.27966,-0.4223,1907.151665,1568.146670,1654358399999,,C-ETH
LINKUSDT,-1,7.113000,7.464000,0.3300,1653379199999,1653984000000,timeout,-0.98692,0.1000,-1.00692,-0.33228,7.756445,5.826109,1653983999999,0.879665,C-LINK
ETHUSDT,-1,1970.140000,1759.454231,0.3300,1653983999999,1654127999999,take_profit,2.13878,0.1000,2.11878,0.6992,2075.482885,1759.454231,1654588799999,,C-ETH
LTCUSDT,1,62.430000,61.800000,0.3300,1653667199999,1654272000000,timeout,-0.20182,0.1000,-0.22182,-0.0732,57.216068,72.857864,1654271999999,0.767713,C-LTC
LINKUSDT,-1,7.467000,8.071606,0.3300,1654070399999,1654502399999,stop_loss,-1.6194,0.1000,-1.6394,-0.541,8.071606,6.257788,1654675199999,0.799226,C-LINK
LTCUSDT,-1,63.300000,55.765097,0.3300,1654358399999,1654905599999,take_profit,2.3807,0.1000,2.3607,0.77902,67.067452,55.765097,1654963199999,0.964758,C-LTC
ETHUSDT,1,1164.710000,990.155978,0.3300,1655366399999,1655539199999,stop_loss,-2.99738,0.1000,-3.01738,-0.99574,990.155978,1513.818044,1655971199999,,C-ETH
LINKUSDT,1,6.355000,6.986000,0.3300,1655423999999,1656028800000,timeout,1.98584,0.1000,1.96584,0.64872,5.106695,8.851610,1656028799999,0.840013,C-LINK
LTCUSDT,1,44.530000,56.911597,1.0000,1655539199999,1656057599999,take_profit,5.56102,0.1000,5.54102,5.54102,38.339202,56.911597,1656143999999,0.791918,C-LTC
ETHUSDT,1,1091.060000,1056.820000,0.3300,1655971199999,1656576000000,timeout,-0.62764,0.1000,-0.64764,-0.21372,979.015037,1315.149927,1656575999999,,C-ETH
LINKUSDT,-1,7.259000,6.076000,1.0000,1656115199999,1656720000000,timeout,3.2594,0.1000,3.2394,3.2394,8.079899,5.617201,1656719999999,0.776816,C-LINK
LTCUSDT,-1,56.910000,50.670000,1.0000,1656143999999,1656748800000,timeout,2.19294,0.1000,2.17294,2.17294,61.976518,46.776964,1656748799999,0.953359,C-LTC
ETHUSDT,-1,1056.180000,1142.594593,0.3300,1656691199999,1656979199999,stop_loss,-1.63636,0.1000,-1.65636,-0.5466,1142.594593,883.350813,1657295999999,,C-ETH
ETHUSDT,-1,1131.800000,1212.032894,0.3300,1657065599999,1657209599999,stop_loss,-1.4178,0.1000,-1.4378,-0.47448,1212.032894,971.334211,1657670399999,,C-ETH
BTCUSDT,1,19566.100000,21933.503283,1.0000,1656662399999,1657267199999,take_profit,2.4199,0.1000,2.3999,2.3999,18382.398359,21933.503283,1657267199999,0.813125,C-BTC
LTCUSDT,-1,50.050000,54.061106,0.3300,1656835199999,1657411199999,stop_loss,-1.60284,0.1000,-1.62284,-0.53554,54.061106,42.027787,1657439999999,0.895733,C-LTC
LINKUSDT,1,6.220000,6.482000,1.0000,1656806399999,1657411200000,timeout,0.84244,0.1000,0.82244,0.82244,5.649782,7.360436,1657411199999,0.976528,C-LINK
BTCUSDT,-1,21644.700000,19695.736337,1.0000,1657353599999,1657612799999,take_profit,1.80086,0.1000,1.78086,1.78086,22619.181831,19695.736337,1657958399999,0.749027,C-BTC
ETHUSDT,-1,1188.780000,1062.970324,0.3300,1657439999999,1657612799999,take_profit,2.11662,0.1000,2.09662,0.69188,1251.684838,1062.970324,1658044799999,,C-ETH
LINKUSDT,1,6.190000,5.804276,1.0000,1657497599999,1657727999999,stop_loss,-1.24628,0.1000,-1.26628,-1.26628,5.804276,6.961447,1658102399999,0.948831,C-LINK
ETHUSDT,-1,1140.470000,1214.143071,0.3300,1657814399999,1657843199999,stop_loss,-1.29198,0.1000,-1.31198,-0.43296,1214.143071,993.123859,1658419199999,,C-ETH
LTCUSDT,-1,52.090000,55.539523,0.3300,1657497599999,1658015999999,stop_loss,-1.32444,0.1000,-1.34444,-0.44366,55.539523,45.190954,1658102399999,0.839621,C-LTC
BTCUSDT,-1,20935.000000,21835.806829,1.0000,1657987199999,1658131199999,stop_loss,-0.86058,0.1000,-0.88058,-0.88058,21835.806829,19133.386343,1658591999999,0.720395,C-BTC
LINKUSDT,1,6.216000,7.122309,0.3300,1657814399999,1658159999999,take_profit,2.91606,0.1000,2.89606,0.9557,5.762846,7.122309,1658419199999,0.969922,C-LINK
BTCUSDT,-1,21761.000000,22965.303294,1.0000,1658217599999,1658246399999,stop_loss,-1.10684,0.1000,-1.12684,-1.12684,22965.303294,19352.393411,1658822399999,0.780642,C-BTC
LTCUSDT,-1,56.460000,60.589625,0.3300,1658217599999,1658332799999,stop_loss,-1.46284,0.1000,-1.48284,-0.48934,60.589625,48.200749,1658822399999,0.821272,C-LTC
LINKUSDT,1,7.149000,6.592524,0.3300,1658246399999,1658793599999,stop_loss,-1.5568,0.1000,-1.5768,-0.52034,6.592524,8.261953,1658851199999,0.874882,C-LINK
ETHUSDT,1,1521.340000,1397.188762,0.3300,1658361599999,1658851199999,stop_loss,-1.63214,0.1000,-1.65214,-0.5452,1397.188762,1769.642477,1658966399999,,C-ETH
BTCUSDT,-1,23221.500000,22941.100000,1.0000,1658361599999,1658966400000,timeout,0.2415,0.1000,0.2215,0.2215,24579.296825,20505.906351,1658966399999,0.688459,C-BTC
LINKUSDT,1,6.337000,7.369102,0.3300,1658879999999,1659081599999,take_profit,3.25738,0.1000,3.23738,1.06834,5.820949,7.369102,1659484799999,0.777595,C-LINK
BTCUSDT,-1,23836.200000,22608.900000,1.0000,1659052799999,1659657600000,timeout,1.02978,0.1000,1.00978,1.00978,24962.765234,21583.069533,1659657599999,0.723411,C-BTC
ETHUSDT,-1,1629.450000,1729.744935,0.3300,1659398399999,1659743999999,stop_loss,-1.23102,0.1000,-1.25102,-0.41284,1729.744935,1428.860131,1660003199999,,C-ETH
LTCUSDT,-1,60.400000,60.800000,0.3300,1659225599999,1659830400000,timeout,-0.13246,0.1000,-0.15246,-0.0503,64.965413,51.269174,1659830399999,0.854878,C-LTC
LINKUSDT,1,7.290000,8.649181,0.3300,1659455999999,1659974399999,take_profit,3.7289,0.1000,3.7089,1.22394,6.610410,8.649181,1660060799999,0.769304,C-LINK
DOTUSDT,-1,8.456000,9.233451,1.0000,1659369599999,1659974399999,stop_loss,-1.83882,0.1000,-1.85882,-1.85882,9.233451,6.901098,1659974399999,0.897838,C-DOT
LTCUSDT,1,61.060000,57.895625,0.3300,1659916799999,1660118399999,stop_loss,-1.03648,0.1000,-1.05648,-0.34864,57.895625,67.388750,1660521599999,0.791423,C-LTC
ETHUSDT,1,1685.100000,1846.756067,0.3300,1659859199999,1660147199999,take_profit,1.91866,0.1000,1.89866,0.62656,1604.271967,1846.756067,1660463999999,,C-ETH
ETHUSDT,-1,1879.350000,1975.431151,0.3300,1660262399999,1660377599999,stop_loss,-1.0225,0.1000,-1.0425,-0.34402,1975.431151,1687.187699,1660867199999,,C-ETH
ETHUSDT,1,1983.280000,1895.762935,0.3300,1660492799999,1660550399999,stop_loss,-0.88254,0.1000,-0.90254,-0.29784,1895.762935,2158.314130,1661097599999,,C-ETH
DOTUSDT,1,8.690000,8.790000,0.8079,1660060799999,1660665600000,timeout,0.23014,0.1000,0.21014,0.16978,8.036274,9.997452,1660665599999,0.901633,C-DOT
LINKUSDT,1,8.957000,8.277189,0.3300,1660262399999,1660751999999,stop_loss,-1.51794,0.1000,-1.53794,-0.50752,8.277189,10.316622,1660867199999,0.702045,C-LINK
LTCUSDT,1,61.750000,60.890000,0.3300,1660204799999,1660809600000,timeout,-0.27854,0.1000,-0.29854,-0.09852,58.408763,68.432474,1660809599999,0.663922,C-LTC
LINKUSDT,1,8.126000,7.551778,0.3300,1660838399999,1660895999999,stop_loss,-1.4133,0.1000,-1.4333,-0.47298,7.551778,9.274443,1661443199999,0.754112,C-LINK
ETHUSDT,-1,1833.550000,1647.206159,0.3300,1660780799999,1660953599999,take_profit,2.0326,0.1000,2.0126,0.66416,1926.721921,1647.206159,1661385599999,,C-ETH
DOTUSDT,-1,8.397000,7.119117,0.8790,1660751999999,1661039999999,take_profit,3.04366,0.1000,3.02366,2.6577,9.035941,7.119117,1661356799999,0.867205,C-DOT
LTCUSDT,1,55.920000,55.630000,0.3300,1660895999999,1661500800000,timeout,-0.10372,0.1000,-0.12372,-0.04082,51.749244,64.261512,1661500799999,0.625090,C-LTC
LINKUSDT,1,7.037000,6.439572,0.3300,1661068799999,1661558399999,stop_loss,-1.69796,0.1000,-1.71796,-0.56692,6.439572,8.231855,1661673599999,0.729334,C-LINK
DOTUSDT,1,7.398000,6.840883,1.0000,1661212799999,1661587199999,stop_loss,-1.50612,0.1000,-1.52612,-1.52612,6.840883,8.512234,1661817599999,0.699734,C-DOT
ETHUSDT,-1,1506.990000,1604.315841,0.3300,1661587199999,1661875199999,stop_loss,-1.29166,0.1000,-1.31166,-0.43284,1604.315841,1312.338318,1662191999999,,C-ETH
LTCUSDT,1,52.760000,59.983853,0.3300,1661587199999,1662134399999,take_profit,2.73838,0.1000,2.71838,0.89706,49.148073,59.983853,1662191999999,0.593410,C-LTC
BTCUSDT,-1,20255.000000,19808.100000,1.0000,1661587199999,1662192000000,timeout,0.44128,0.1000,0.42128,0.42128,21038.733522,18687.532956,1662191999999,0.781994,C-BTC
DOTUSDT,1,7.081000,7.199000,0.9472,1661673599999,1662278400000,timeout,0.33328,0.1000,0.31328,0.29674,6.616286,8.010428,1662278399999,0.855927,C-DOT
ETHUSDT,-1,1559.420000,1662.917559,0.3300,1661961599999,1662451199999,stop_loss,-1.32738,0.1000,-1.34738,-0.44464,1662.917559,1352.424882,1662566399999,,C-ETH
LINKUSDT,1,7.371000,6.916782,0.3300,1662422399999,1662508799999,stop_loss,-1.23244,0.1000,-1.25244,-0.4133,6.916782,8.279435,1663027199999,0.797772,C-LINK
ETHUSDT,-1,1516.690000,1605.989147,0.3300,1662537599999,1662595199999,stop_loss,-1.17756,0.1000,-1.19756,-0.3952,1605.989147,1338.091707,1663142399999,,C-ETH
ETHUSDT,-1,1634.220000,1726.918417,0.3300,1662681599999,1662739199999,stop_loss,-1.13446,0.1000,-1.15446,-0.38098,1726.918417,1448.823166,1663286399999,,C-ETH
LINKUSDT,1,7.081000,8.094202,0.3300,1662595199999,1662739199999,take_profit,2.86174,0.1000,2.84174,0.93778,6.574399,8.094202,1663199999999,0.789577,C-LINK
DOTUSDT,-1,7.365000,7.759273,0.3300,1662422399999,1662739199999,stop_loss,-1.07066,0.1000,-1.09066,-0.35992,7.759273,6.576454,1663027199999,0.864535,C-DOT
ETHUSDT,-1,1714.500000,1546.605228,0.3300,1662825599999,1663257599999,take_profit,1.95852,0.1000,1.93852,0.63972,1798.447386,1546.605228,1663430399999,,C-ETH
DOTUSDT,-1,7.652000,6.722878,0.3038,1662825599999,1663372799999,take_profit,2.42844,0.1000,2.40844,0.73178,8.116561,6.722878,1663430399999,0.782853,C-DOT
LINKUSDT,-1,7.934000,8.003000,0.3300,1662883199999,1663488000000,timeout,-0.17394,0.1000,-0.19394,-0.064,8.419553,6.962894,1663487999999,0.748207,C-LINK
DOTUSDT,-1,7.053000,6.249182,0.3300,1663459199999,1663574399999,take_profit,2.27936,0.1000,2.25936,0.7456,7.454909,6.249182,1664063999999,0.768075,C-DOT
ETHUSDT,-1,1451.690000,1237.207852,0.3300,1663343999999,1663804799999,take_profit,2.95494,0.1000,2.93494,0.96852,1558.931074,1237.207852,1663948799999,,C-ETH
LINKUSDT,1,7.165000,6.543708,0.3300,1663574399999,1663804799999,stop_loss,-1.73424,0.1000,-1.75424,-0.5789,6.543708,8.407585,1664179199999,0.827051,C-LINK
LINKUSDT,1,7.118000,8.303632,0.3300,1663891199999,1664265599999,take_profit,3.33136,0.1000,3.31136,1.09274,6.525184,8.303632,1664495999999,0.693778,C-LINK
DOTUSDT,-1,6.355000,6.796433,0.3300,1663689599999,1664265599999,stop_loss,-1.38924,0.1000,-1.40924,-0.46506,6.796433,5.472134,1664294399999,0.986850,C-DOT
ETHUSDT,1,1325.730000,1334.800000,0.3300,1663891199999,1664496000000,timeout,0.13684,0.1000,0.11684,0.03856,1222.628214,1531.933572,1664495999999,,C-ETH
LINKUSDT,1,7.969000,7.284730,0.3300,1664351999999,1664726399999,stop_loss,-1.71732,0.1000,-1.73732,-0.57332,7.284730,9.337539,1664956799999,0.723562,C-LINK
DOTUSDT,-1,6.302000,6.418000,0.3300,1664351999999,1664956800000,timeout,-0.36814,0.1000,-0.38814,-0.12808,6.719153,5.467694,1664956799999,0.967677,C-DOT
ETHUSDT,-1,1327.780000,1330.420000,0.3300,1664582399999,1665187200000,timeout,-0.03976,0.1000,-0.05976,-0.01972,1402.718499,1177.903002,1665187199999,,C-ETH
LTCUSDT,1,53.350000,53.270000,1.0000,1664611199999,1665216000000,timeout,-0.03,0.1000,-0.05,-0.05,50.498101,59.053798,1665215999999,0.867783,C-LTC
LINKUSDT,1,7.231000,7.497000,0.3300,1664812799999,1665417600000,timeout,0.73572,0.1000,0.71572,0.23618,6.748832,8.195335,1665417599999,0.855288,C-LINK
LTCUSDT,1,53.330000,51.473132,1.0000,1665302399999,1665475199999,stop_loss,-0.69636,0.1000,-0.71636,-0.71636,51.473132,57.043735,1665907199999,0.770575,C-LTC
LINKUSDT,1,7.224000,6.855179,0.3300,1665561599999,1665647999999,stop_loss,-1.0211,0.1000,-1.0411,-0.34356,6.855179,7.961642,1666166399999,0.855231,C-LINK
DOTUSDT,-1,6.445000,5.935288,0.3300,1665043199999,1665647999999,take_profit,1.58172,0.1000,1.56172,0.51538,6.699856,5.935288,1665647999999,0.832022,C-DOT
