symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
LINKUSDT,1,20.742000,23.988079,1.0000,1641110399999,1641311999999,take_profit,15.6498,0.1000,15.5498,15.5498,19.118961,23.988079,1641715199999,0.704019
LINKUSDT,-1,25.379000,28.302319,1.0000,1641513599999,1641772799999,stop_loss,-11.5187,0.1000,-11.6187,-11.6187,28.302319,19.532362,1642118399999,0.722410
LINKUSDT,-1,27.974000,23.773000,1.0000,1641859199999,1642464000000,timeout,15.0175,0.1000,14.9175,14.9175,31.488674,20.944651,1642463999999,0.972366
LINKUSDT,1,22.951000,20.927162,1.0000,1642550399999,1642723199999,stop_loss,-8.8181,0.1000,-8.9181,-8.9181,20.927162,26.998675,1643155199999,0.762754
LINKUSDT,1,15.568000,17.145000,1.0000,1643068799999,1643673600000,timeout,10.1298,0.1000,10.0298,10.0298,12.777872,21.148255,1643673599999,0.893412
LINKUSDT,1,16.974000,18.372000,1.0000,1643759999999,1644364800000,timeout,8.2361,0.1000,8.1361,8.1361,15.239379,20.443242,1644364799999,0.722172
LINKUSDT,1,18.239000,16.851761,0.3300,1644479999999,1644623999999,stop_loss,-7.6059,0.1000,-7.7059,-2.5429,16.851761,21.013477,1645084799999,0.753912
LINKUSDT,1,15.949000,15.508000,0.3300,1644710399999,1645315200000,timeout,-2.7651,0.1000,-2.8651,-0.9455,14.470469,18.906062,1645315199999,0.911681
LINKUSDT,1,14.601000,13.393574,0.3300,1645401599999,1645487999999,stop_loss,-8.2695,0.1000,-8.3695,-2.7619,13.393574,17.015851,1646006399999,0.895275
LINKUSDT,1,13.983000,12.601453,0.3300,1645574399999,1645689599999,stop_loss,-9.8802,0.1000,-9.9802,-3.2935,12.601453,16.746095,1646179199999,0.785782
LINKUSDT,1,13.364000,14.331000,0.3300,1645775999999,1646380800000,timeout,7.2359,0.1000,7.1359,2.3548,11.703698,16.684605,1646380799999,0.771636
LINKUSDT,-1,13.895000,13.253000,0.3300,1646467199999,1647072000000,timeout,4.6204,0.1000,4.5204,1.4917,15.137044,11.410911,1647071999999,0.945459
LINKUSDT,-1,13.172000,14.073269,0.3300,1647187199999,1647417599999,stop_loss,-6.8423,0.1000,-6.9423,-2.2910,14.073269,11.369461,1647791999999,0.961920
LINKUSDT,-1,14.351000,15.374597,0.3300,1647503999999,1647734399999,stop_loss,-7.1326,0.1000,-7.2326,-2.3868,15.374597,12.303806,1648108799999,0.830130
LINKUSDT,-1,14.546000,15.397620,0.3300,1647820799999,1647935999999,stop_loss,-5.8547,0.1000,-5.9547,-1.9650,15.397620,12.842760,1648425599999,0.977552
LINKUSDT,-1,17.173000,18.263421,0.3300,1648742399999,1649030399999,stop_loss,-6.3496,0.1000,-6.4496,-2.1284,18.263421,14.992158,1649347199999,0.979814
