measure,H,harvest,n,ic,t,ic_h1,ic_h2,abs_t,stable
B_slot2tilt_45b,9,all,4281,0.02322266836762722,5.7602300867349445,0.019764161900324605,0.026621904460084903,5.7602300867349445,True
B_slot2tilt_45b,21,all,4269,0.023783351038108958,5.887290690252575,0.011245029523730597,0.036175674397918405,5.887290690252575,True
B_slot0ret_90b,1,all,4244,-0.008088945488235747,-1.9861080446950916,-0.020598757819171098,0.00390130841640326,1.9861080446950916,False
B_slot0ret_90b,1,Asia,1415,0.021655279814104433,3.0201874541592018,-0.0004902365804621429,0.04291129485764272,3.0201874541592018,False
B_slot0ret_90b,1,Euro,1415,-0.04008379197518122,-5.840341434308726,-0.0565449305790042,-0.024328455994758677,5.840341434308726,True
B_slot0ret_90b,1,US,1414,-0.005836732633768642,-0.8297022273713314,-0.004790164854750297,-0.006839814216982899,0.8297022273713314,True
B_slot0ret_90b,3,all,4242,-0.01499530624717204,-3.6530680718378252,-0.02711162300443093,-0.0033714771918248268,3.6530680718378252,True
B_slot0ret_90b,6,all,4239,-0.015692763890912297,-3.8933488957965956,-0.02791032567854074,-0.003955541026479241,3.8933488957965956,True
B_slot0ret_90b,9,all,4236,-0.019208627611748956,-4.7957299146313,-0.031302052529957616,-0.007574517581587134,4.7957299146313,True
B_slot0ret_90b,21,all,4224,-0.03003265103573046,-7.315952126504273,-0.03607539463969898,-0.024186922826395285,7.315952126504273,True
B_slot0tilt_90b,1,all,4244,-0.0026623642047624158,-0.6708245044031977,-0.00902174840123861,0.0034329015894605007,0.6708245044031977,False
B_slot0tilt_90b,1,Asia,1415,0.03081300696699618,4.50953565440868,0.017720207945771848,0.043379917938891545,4.50953565440868,True
B_slot0tilt_90b,1,Euro,1415,-0.030885476806994373,-4.538100261525049,-0.03752327684484667,-0.02453228506952027,4.538100261525049,True
B_slot0tilt_90b,1,US,1414,-0.00791833724286721,-1.1495595332457056,-0.007300820750229189,-0.008510195155478722,1.1495595332457056,True
B_slot0tilt_90b,3,all,4242,-0.00839966239013131,-2.125964651481195,-0.011186507163088118,-0.00572609352480508,2.125964651481195,True
B_slot0tilt_90b,6,all,4239,-0.012448989884610219,-3.205251518356219,-0.015093989161908418,-0.009907979940600812,3.205251518356219,True
B_slot0tilt_90b,9,all,4236,-0.013596385935207676,-3.4961540254372037,-0.015008781025498685,-0.012237634382389504,3.4961540254372037,True
B_slot0tilt_90b,21,all,4224,-0.025984070376883453,-6.539793012725165,-0.016765226252330786,-0.034902346691133984,6.539793012725165,True
B_slot1ret_90b,1,all,4244,-0.00190831556916217,-0.4650053166224937,0.0011079002043696436,-0.004799261652053528,0.4650053166224937,False
B_slot1ret_90b,1,Asia,1415,-0.002516048206953917,-0.35689678732854013,0.001630616668210653,-0.00649615729073376,0.35689678732854013,False
B_slot1ret_90b,1,Euro,1415,0.014183610698395892,1.9798424526434684,0.017305017768966653,0.011196039892261776,1.9798424526434684,True
B_slot1ret_90b,1,US,1414,-0.017403459830915593,-2.454597340648949,-0.015612689194680866,-0.0191198217149522,2.454597340648949,True
B_slot1ret_90b,3,all,4242,-0.004929099538405124,-1.1802487497823624,-0.0009098177032903649,-0.00878501102641129,1.1802487497823624,True
B_slot1ret_90b,6,all,4239,-2.121016936550209e-05,-0.005077000332947584,0.0058095720122788835,-0.005622752533507681,0.005077000332947584,False
B_slot1ret_90b,9,all,4236,0.0033017944928840854,0.7868449449139346,0.008000229494379835,-0.0012181913793283608,0.7868449449139346,False
B_slot1ret_90b,21,all,4224,0.007141346025182187,1.7983132209370014,0.008279549618554633,0.006040252004020296,1.7983132209370014,True
B_slot1tilt_90b,1,all,4244,0.003974154623447182,0.9888587504368028,0.012138022688572694,-0.00385065108548945,0.9888587504368028,False
B_slot1tilt_90b,1,Asia,1415,0.008621662882403075,1.27832734149833,0.01835708151497625,-0.0007227209297481905,1.27832734149833,False
B_slot1tilt_90b,1,Euro,1415,0.03022000502751851,4.37557537825229,0.04213409802853064,0.018816751422123773,4.37557537825229,True
B_slot1tilt_90b,1,US,1414,-0.02694105224231202,-3.7698270471014004,-0.024086098557017727,-0.0296773790431758,3.7698270471014004,True
B_slot1tilt_90b,3,all,4242,0.0035810840853346855,0.8837915354126595,0.014267243116585277,-0.0066707183663546835,0.8837915354126595,False
B_slot1tilt_90b,6,all,4239,0.007090050606899168,1.741357876357705,0.01736700331055803,-0.0027828590903716264,1.741357876357705,False
B_slot1tilt_90b,9,all,4236,0.011586347930388756,2.8206164932371576,0.021072213711237145,0.0024607605163905594,2.8206164932371576,True
B_slot1tilt_90b,21,all,4224,0.01704745920898331,4.236745726148242,0.02880067116732546,0.005677444659622976,4.236745726148242,True
B_slot2ret_90b,1,all,4244,-0.0053806813326396,-1.2548077984537132,-0.008768200012203433,-0.0021338533227392414,1.2548077984537132,True
B_slot2ret_90b,1,Asia,1415,-0.03991567666107372,-5.464471220226263,-0.04751847984930691,-0.03261824922416845,5.464471220226263,True
B_slot2ret_90b,1,Euro,1415,-0.00720353479512862,-0.987319144585956,-0.01972781553706409,0.004783743591343505,0.987319144585956,False
B_slot2ret_90b,1,US,1414,0.031002880222633547,4.099364266463897,0.04099769286397617,0.02142336450544644,4.099364266463897,True
B_slot2ret_90b,3,all,4242,-0.001925170518658704,-0.445332399612331,-0.011488353482068118,0.007249301081803815,0.445332399612331,False
B_slot2ret_90b,6,all,4239,0.0023036172402838492,0.5390944546210004,-0.006652345404744734,0.01090747219575303,0.5390944546210004,False
B_slot2ret_90b,9,all,4236,0.0010456091632280872,0.24633830370590004,-0.008553098000467906,0.010279752182679952,0.24633830370590004,False
B_slot2ret_90b,21,all,4224,0.0049224155093743295,1.1911017131798274,-0.012322668778919778,0.02160524739888846,1.1911017131798274,False
B_slot2tilt_90b,1,all,4244,-0.0009504768665242101,-0.23527896814842514,0.0007909811785240988,-0.0026196085506798817,0.23527896814842514,False
B_slot2tilt_90b,1,Asia,1415,-0.038637869476627146,-5.560107246462255,-0.036203645978082066,-0.04097431945514757,5.560107246462255,True
B_slot2tilt_90b,1,Euro,1415,0.0026513415912709204,0.3831576869960596,0.0017837501713376324,0.0034817333790908814,0.3831576869960596,True
B_slot2tilt_90b,1,US,1414,0.0331592030666551,4.739959351854351,0.03684629978618466,0.02962530981192593,4.739959351854351,True
B_slot2tilt_90b,3,all,4242,0.0036019768912899874,0.8792725913021594,0.00025551939932643255,0.006812412092587126,0.8792725913021594,True
B_slot2tilt_90b,6,all,4239,0.004868538006690357,1.1919923568670836,0.0017463679800534201,0.00786795851794148,1.1919923568670836,True
B_slot2tilt_90b,9,all,4236,0.0020151331370722677,0.4958020967817117,-0.0012434728087833745,0.005149975448115428,0.4958020967817117,False
B_slot2tilt_90b,21,all,4224,0.0053075893147015085,1.3200388797765124,-0.005272348361449643,0.015542582585947871,1.3200388797765124,False
B_slot0ret_180b,1,all,4154,-0.0093347358458667,-2.3236121613710394,-0.018209616377113363,-0.001197039668853721,2.3236121613710394,True
B_slot0ret_180b,1,Asia,1385,0.021050209528263874,3.020191534125057,0.013612695155919731,0.027879949180430297,3.020191534125057,True
B_slot0ret_180b,1,Euro,1385,-0.03680214142688017,-5.332652607345304,-0.04880106377959773,-0.025815576285111115,5.332652607345304,True
B_slot0ret_180b,1,US,1384,-0.012254383687967264,-1.7706928817128835,-0.01948855046466063,-0.005621394205735948,1.7706928817128835,True
B_slot0ret_180b,3,all,4152,-0.014975841731606782,-3.689334327873459,-0.02029696568167136,-0.010092205108614494,3.689334327873459,True
B_slot0ret_180b,6,all,4149,-0.015045226817790735,-3.6672413399149746,-0.0151715925202267,-0.014929089606532518,3.6672413399149746,True
B_slot0ret_180b,9,all,4146,-0.018150095831604898,-4.444717541418937,-0.015373194725383838,-0.020705770911762962,4.444717541418937,True
B_slot0ret_180b,21,all,4134,-0.01974903199467067,-4.719670063789205,-0.013110224993941141,-0.025893097905452966,4.719670063789205,True
B_slot0tilt_180b,1,all,4154,-0.00751675240564448,-1.877618283890707,-0.010568206131491058,-0.004718765071423365,1.877618283890707,True
B_slot0tilt_180b,1,Asia,1385,0.02611722307713187,3.823982356336068,0.025277255093878098,0.026888551017432774,3.823982356336068,True
B_slot0tilt_180b,1,Euro,1385,-0.030131479768568878,-4.374524986411835,-0.03198747507858654,-0.028432076040724213,4.374524986411835,True
B_slot0tilt_180b,1,US,1384,-0.018543962409976095,-2.650590707915189,-0.025048545632159545,-0.012579926269968551,2.650590707915189,True
B_slot0tilt_180b,3,all,4152,-0.012667911600198358,-3.219578735689504,-0.011585923057070718,-0.013660942193821737,3.219578735689504,True
B_slot0tilt_180b,6,all,4149,-0.01480543938277078,-3.7325116905717266,-0.010883877322454692,-0.01840957620693732,3.7325116905717266,True
B_slot0tilt_180b,9,all,4146,-0.017088571466871327,-4.292518048644475,-0.010502650313955196,-0.02314981525142175,4.292518048644475,True
B_slot0tilt_180b,21,all,4134,-0.023028820165653646,-5.727246729217596,-0.004792625604474263,-0.0399060062825905,5.727246729217596,True
B_slot1ret_180b,1,all,4154,0.0011968114445815652,0.28765711463233445,0.0023052729225882204,0.00018042337037795194,0.28765711463233445,True
B_slot1ret_180b,1,Asia,1385,0.001209856075902057,0.1701992930549664,0.003706795704890486,-0.0010830400099972911,0.1701992930549664,False
B_slot1ret_180b,1,Euro,1385,0.020603007101202046,2.861390973659065,0.026992446256240178,0.014752649257999769,2.861390973659065,True
B_slot1ret_180b,1,US,1384,-0.018236460086342023,-2.506202838796956,-0.02378554029726676,-0.013148522275217128,2.506202838796956,True
B_slot1ret_180b,3,all,4152,0.004613497957622937,1.1190261550492435,0.007719528015433808,0.0017628366528330054,1.1190261550492435,True
B_slot1ret_180b,6,all,4149,0.01278872149591202,3.073445009697539,0.01700237229854839,0.008916138635209672,3.073445009697539,True
B_slot1ret_180b,9,all,4146,0.015859006882178252,3.7536986465563174,0.019086248044458035,0.012888868767565042,3.7536986465563174,True
B_slot1ret_180b,21,all,4134,0.020064554294796505,4.902457165353055,0.01195035918233028,0.02757405857447531,4.902457165353055,True
B_slot1tilt_180b,1,all,4154,0.006206243926373186,1.5682518168448956,0.014175744054135755,-0.0011012764953454257,1.5682518168448956,False
B_slot1tilt_180b,1,Asia,1385,0.013267659568248583,2.0065337040197453,0.018391785241035064,0.008562264386728594,2.0065337040197453,True
B_slot1tilt_180b,1,Euro,1385,0.027029083399974525,3.9097102276381523,0.045502263676854234,0.010114497862914545,3.9097102276381523,True
B_slot1tilt_180b,1,US,1384,-0.02169815877227948,-3.112651872690712,-0.021373185397758305,-0.021996126049195007,3.112651872690712,True
B_slot1tilt_180b,3,all,4152,0.009937936541090094,2.518066454387106,0.021953553605861435,-0.001089791453228913,2.518066454387106,False
B_slot1tilt_180b,6,all,4149,0.015056824261655704,3.781026956276403,0.027951654148938267,0.003205747949893235,3.781026956276403,True
B_slot1tilt_180b,9,all,4146,0.01716776523459868,4.256781844850462,0.029100486887066426,0.0061856818981218704,4.256781844850462,True
B_slot1tilt_180b,21,all,4134,0.017069374484867596,4.266951699758499,0.02178490117348809,0.0127052610566939,4.266951699758499,True
B_slot2ret_180b,1,all,4154,-0.0047758163772219685,-1.1163779586325606,-0.012067735709632717,0.0019104059178865478,1.1163779586325606,False
B_slot2ret_180b,1,Asia,1385,-0.04418338264433647,-6.052697186351099,-0.054731852255072065,-0.03449690708766376,6.052697186351099,True
B_slot2ret_180b,1,Euro,1385,0.002027423460066439,0.2739908827014533,-0.013910211270681936,0.016620389147141715,0.2739908827014533,False
B_slot2ret_180b,1,US,1384,0.027852068091932032,3.7616549023410935,0.032503303702815727,0.02358736175619103,3.7616549023410935,True
B_slot2ret_180b,3,all,4152,-0.003195032420504583,-0.7478115319063056,-0.016421582478294474,0.0089440691798781,0.7478115319063056,False
B_slot2ret_180b,6,all,4149,0.0012616658661978683,0.2976219216624987,-0.013545910549066266,0.01487066417199335,0.2976219216624987,False
B_slot2ret_180b,9,all,4146,0.0038219379177632934,0.9012225904456199,-0.012693464804169968,0.01902161610603628,0.9012225904456199,False
B_slot2ret_180b,21,all,4134,0.013260605026361158,3.127893854280797,-0.013027640653707942,0.037589782560733455,3.127893854280797,False
B_slot2tilt_180b,1,all,4154,-0.0029432058951504546,-0.7367263409557437,-0.004554674101072436,-0.0014655929163009027,0.7367263409557437,True
B_slot2tilt_180b,1,Asia,1385,-0.04704645534970443,-6.870398837236568,-0.050141102844127365,-0.04420469456188948,6.870398837236568,True
B_slot2tilt_180b,1,Euro,1385,0.005064048624755443,0.7282313488675723,-0.0032116952851568865,0.012641562412254705,0.7282313488675723,False
B_slot2tilt_180b,1,US,1384,0.03317886996069319,4.888579682478821,0.0397576375009054,0.027146814404432135,4.888579682478821,True
B_slot2tilt_180b,3,all,4152,-0.0019003980717456326,-0.47090259000287477,-0.008877365362022644,0.004502943270416225,0.47090259000287477,False
B_slot2tilt_180b,6,all,4149,-0.002884784080388131,-0.7124628735312193,-0.012956672873253349,0.0063718500692063204,0.7124628735312193,False
B_slot2tilt_180b,9,all,4146,-0.0019674367366960452,-0.4917299221337718,-0.01473063646966734,0.009778963388090417,0.4917299221337718,False
B_slot2tilt_180b,21,all,4134,0.0005283399914097839,0.1333190374356043,-0.015162870875892893,0.015050201189980073,0.1333190374356043,False
B_weekendret_21b,1,all,4313,-0.012822979508841587,-3.0080662910343023,-0.007000374582812898,-0.0185891586372484,3.0080662910343023,True
B_weekendret_21b,1,Asia,1438,-0.01315656746445122,-1.7983102993072455,-0.017896481642438712,-0.008456043154978856,1.7983102993072455,True
B_weekendret_21b,1,Euro,1438,-0.02203799055786465,-2.925125072433509,-0.01623485825914976,-0.02777691115756195,2.925125072433509,True
B_weekendret_21b,1,US,1437,-0.0032677356893135367,-0.44795906948883635,0.01314545546372267,-0.019521796180201192,0.44795906948883635,False
B_weekendret_21b,3,all,4311,-0.020044143924071407,-4.6383534743320425,-0.012570932781875538,-0.02745177030335654,4.6383534743320425,True
B_weekendret_21b,6,all,4308,-0.019402446251438336,-4.56940354936056,-0.008387358940252942,-0.030336015802688958,4.56940354936056,True
B_weekendret_21b,9,all,4305,-0.018964249245615097,-4.524581903498465,-0.012289573079888485,-0.025598735142627293,4.524581903498465,True
B_weekendret_21b,21,all,4293,-0.02551760966926369,-6.096470994976608,-0.021400066131953208,-0.029633235394027683,6.096470994976608,True
B_wetilt_21b,1,all,4313,-0.000925691411215944,-0.21469638014840015,0.0024371152536826987,-0.004255909732799926,0.21469638014840015,False
B_wetilt_21b,1,Asia,1438,0.007009446157385547,0.9383165206845792,-0.0005840234449467039,0.014539812134213652,0.9383165206845792,False
B_wetilt_21b,1,Euro,1438,-0.008980204335595595,-1.1991861346606838,0.0023250433776749522,-0.020160359404735904,1.1991861346606838,False
B_wetilt_21b,1,US,1437,-0.0008062329828172041,-0.10830340619812849,0.005574551197129116,-0.0071251536042321855,0.10830340619812849,False
B_wetilt_21b,3,all,4311,-0.0021401082885807894,-0.5002541555811784,-0.0009503917365602313,-0.0033193839101217227,0.5002541555811784,True
B_wetilt_21b,6,all,4308,-0.0037766116490644285,-0.9004598951486202,-0.002019713251773021,-0.005520508023064134,0.9004598951486202,True
B_wetilt_21b,9,all,4305,-0.004205210067504932,-1.011797570737694,-0.004703123497119876,-0.003710294727091002,1.011797570737694,True
B_wetilt_21b,21,all,4293,-0.021332267131035004,-5.071412358452673,-0.017861743938854334,-0.0248011738708672,5.071412358452673,True
B_weekendret_63b,1,all,4271,-0.006887009579235343,-1.6077567283302223,-0.008141733548763479,-0.005668763510067277,1.6077567283302223,True
B_weekendret_63b,1,Asia,1424,-0.0052036963627738325,-0.7050746893593882,-0.01682345245098281,0.006094182825484762,0.7050746893593882,False
B_weekendret_63b,1,Euro,1424,-0.016203836081127625,-2.1494079471439624,-0.015437419401680983,-0.016946931644463852,2.1494079471439624,True
B_weekendret_63b,1,US,1423,0.0007518680865787231,0.10249334097884528,0.007848055969429306,-0.006137920979734653,0.10249334097884528,False
B_weekendret_63b,3,all,4269,-0.01086875663619702,-2.552603835140733,-0.011752873283363005,-0.0100095504349789,2.552603835140733,True
B_weekendret_63b,6,all,4266,-0.012118414199566446,-2.837183197912086,-0.010585356970330808,-0.013610344084076983,2.837183197912086,True
B_weekendret_63b,9,all,4263,-0.011064835389016708,-2.585514462628562,-0.009799913176582036,-0.012297534015678381,2.585514462628562,True
B_weekendret_63b,21,all,4251,-0.011533970909966636,-2.6907286276439315,-0.0058474766109296505,-0.017106576408417413,2.6907286276439315,True
B_wetilt_63b,1,all,4271,-0.0028468167663997256,-0.6693161384765428,-0.0039291944325023555,-0.001795906471300541,0.6693161384765428,True
B_wetilt_63b,1,Asia,1424,0.0013464137872771806,0.18274416402511776,-0.006589122378596061,0.009062129006727345,0.18274416402511776,False
B_wetilt_63b,1,Euro,1424,-0.008610143552485362,-1.153547790927641,-0.0006338132173405092,-0.016343763974250983,1.153547790927641,True
B_wetilt_63b,1,US,1423,-0.0012756171634833292,-0.17545529849830682,-0.004560853225185196,0.0019140649407452138,0.17545529849830682,False
B_wetilt_63b,3,all,4269,-0.006229601569954667,-1.4475942796920849,-0.0074910106441870555,-0.005003733351855386,1.4475942796920849,True
B_wetilt_63b,6,all,4266,-0.012524502248982557,-2.8909297962780105,-0.014005285446350756,-0.011083444040257904,2.8909297962780105,True
B_wetilt_63b,9,all,4263,-0.015593998062793109,-3.6007933154277447,-0.02130803277553809,-0.01002552699488415,3.6007933154277447,True
B_wetilt_63b,21,all,4251,-0.027093720471200834,-6.384399691793966,-0.03225195460550953,-0.02203879517144048,6.384399691793966,True
B_weekendret_126b,1,all,4208,-0.008628263221620101,-2.051613277888517,-0.016115969643602367,-0.0015759287466474196,2.051613277888517,True
B_weekendret_126b,1,Asia,1403,-0.010685727971994243,-1.471358472626639,-0.023143167984345812,0.001064295086747339,1.471358472626639,False
B_weekendret_126b,1,Euro,1403,-0.014527120476777225,-1.967595445390206,-0.02397330997176198,-0.005642737549267356,1.967595445390206,True
B_weekendret_126b,1,US,1402,-0.00066626623605636,-0.09245727841613637,-0.0012210968594923198,-0.00014371107824964288,0.09245727841613637,True
B_weekendret_126b,3,all,4206,-0.011974145221817232,-2.851623508146796,-0.019652436660468356,-0.004735626595356751,2.851623508146796,True
B_weekendret_126b,6,all,4203,-0.015175486798845289,-3.684619047252898,-0.02327431247791595,-0.007529925646679137,3.684619047252898,True
B_weekendret_126b,9,all,4200,-0.018252130765865855,-4.465520504235107,-0.027954895491347182,-0.009079669994811022,4.465520504235107,True
B_weekendret_126b,21,all,4188,-0.030795462525063592,-7.587119147302791,-0.050174416227894036,-0.012373271324561987,7.587119147302791,True
B_wetilt_126b,1,all,4208,-0.006740610021361153,-1.650306363616783,-0.007995773732451174,-0.005558427679720761,1.650306363616783,True
B_wetilt_126b,1,Asia,1403,-0.003620392062452311,-0.5121534182783721,-0.005270461820427045,-0.0020640243267448415,0.5121534182783721,True
B_wetilt_126b,1,Euro,1403,-0.012733681893752418,-1.7698173683562084,-0.01251760623277651,-0.012936906581807213,1.7698173683562084,True
B_wetilt_126b,1,US,1402,-0.0038657069966708253,-0.5554328478724053,-0.006203260955785295,-0.0016641326307458403,0.5554328478724053,True
B_wetilt_126b,3,all,4206,-0.011214636167424427,-2.729316351037831,-0.010792457783796422,-0.011612634357255725,2.729316351037831,True
B_wetilt_126b,6,all,4203,-0.0206949693893203,-5.087883343507129,-0.023356777024607037,-0.01818213433676699,5.087883343507129,True
B_wetilt_126b,9,all,4200,-0.02521850888973508,-6.24311578356512,-0.030313384143133483,-0.02040209370113566,6.24311578356512,True
B_wetilt_126b,21,all,4188,-0.03865042330692203,-9.853323789308439,-0.04538995842244808,-0.032243627232963645,9.853323789308439,True
C_volshare_slot0_21b,1,all,4313,-0.007847230871058623,-2.0379569764827403,-0.005934298582415255,-0.009741625283346888,2.0379569764827403,True
C_volshare_slot0_21b,1,Asia,1438,-0.024774956644669506,-3.7104668891534707,-0.025594207617526402,-0.023962513851642452,3.7104668891534707,True
C_volshare_slot0_21b,1,Euro,1438,-0.02143478599537382,-3.1323409559794064,-0.02648453273428905,-0.01644091473904686,3.1323409559794064,True
C_volshare_slot0_21b,1,US,1437,0.022689285434590437,3.5387150631804203,0.03430334098084257,0.011187831534908616,3.5387150631804203,True
C_volshare_slot0_21b,3,all,4311,-0.017140697454189165,-4.4381437656441465,-0.013593554213177463,-0.02065671103165388,4.4381437656441465,True
C_volshare_slot0_21b,6,all,4308,-0.022743415451557593,-5.84471391471187,-0.016657089774153432,-0.028784698940784843,5.84471391471187,True
C_volshare_slot0_21b,9,all,4305,-0.026170136441138213,-6.749973456595757,-0.018924818013150223,-0.03337182858864272,6.749973456595757,True
C_volshare_slot0_21b,21,all,4293,-0.04133166539622871,-10.828508244091168,-0.03343508308195865,-0.04922456974947678,10.828508244091168,True
C_volatshare_slot0_21b,1,all,4313,-0.006454430818397849,-1.6600164605527377,-0.002230583550885859,-0.010637345555860114,1.6600164605527377,True
C_volatshare_slot0_21b,1,Asia,1438,-0.007231035869720285,-1.0648136854175074,-0.003620411372994119,-0.010811655176722964,1.0648136854175074,True
C_volatshare_slot0_21b,1,Euro,1438,-0.012317723676172891,-1.7966232849513821,-0.00806576501354193,-0.016522634386796867,1.7966232849513821,True
C_volatshare_slot0_21b,1,US,1437,0.00019008775730303576,0.02900695421059744,0.004996369549014287,-0.004569595734488575,0.02900695421059744,False
C_volatshare_slot0_21b,3,all,4311,-0.013252621573003784,-3.406132441088322,-0.0007811801041355815,-0.02561461390196044,3.406132441088322,True
C_volatshare_slot0_21b,6,all,4308,-0.021114113693264283,-5.3808885954903065,-0.003018825155202111,-0.03907548705250637,5.3808885954903065,True
C_volatshare_slot0_21b,9,all,4305,-0.022650774357738376,-5.729366095557783,-0.001207494342117436,-0.04396493781930509,5.729366095557783,True
C_volatshare_slot0_21b,21,all,4293,-0.03542247169677254,-9.081859941382161,-0.008004867395309761,-0.06282730580526771,9.081859941382161,True
C_volshare_slot1_21b,1,all,4313,0.007181959708949279,1.8302908519299934,0.01647471648255581,-0.0020207426612212846,1.8302908519299934,False
C_volshare_slot1_21b,1,Asia,1438,0.015321588827066062,2.2664752854460373,0.017306322606356856,0.01335334868029015,2.2664752854460373,True
C_volshare_slot1_21b,1,Euro,1438,-0.003332072244888525,-0.48396788702487875,0.01114467831381502,-0.017648637458544173,0.48396788702487875,False
C_volshare_slot1_21b,1,US,1437,0.009558014877889317,1.4183545661077024,0.020971985442007717,-0.0017452939217570216,1.4183545661077024,False
C_volshare_slot1_21b,3,all,4311,0.003991570890152248,1.0129655325825355,0.013574732989607612,-0.005507489555774407,1.0129655325825355,False
C_volshare_slot1_21b,6,all,4308,-0.0014526530987799414,-0.36490190672032286,0.008027427299260566,-0.01086257564003569,0.36490190672032286,False
C_volshare_slot1_21b,9,all,4305,-0.0029504046046921824,-0.7409182661182141,0.004413641058751705,-0.010270109094618346,0.7409182661182141,False
C_volshare_slot1_21b,21,all,4293,-0.004403671857140593,-1.0753324400043633,0.004006404796124079,-0.012809831381083757,1.0753324400043633,False
C_volatshare_slot1_21b,1,all,4313,0.0007913125214683705,0.2061930888742985,0.0001791050682766324,0.0013975871843892164,0.2061930888742985,True
C_volatshare_slot1_21b,1,Asia,1438,-0.0008052278279018774,-0.12158150953907108,-0.009562345560103602,0.007879116072730303,0.12158150953907108,False
C_volatshare_slot1_21b,1,Euro,1438,-0.00017042939028916036,-0.025832235774252442,0.008172929148637013,-0.00842146860928254,0.025832235774252442,False
C_volatshare_slot1_21b,1,US,1437,0.0033513750764452253,0.4983870268599859,0.0019403560227697365,0.004748713889988126,0.4983870268599859,True
C_volatshare_slot1_21b,3,all,4311,0.003611312445508059,0.9474924693922248,0.0028750567157426582,0.004341106808591918,0.9474924693922248,True
C_volatshare_slot1_21b,6,all,4308,0.006154418827292298,1.6022123501618588,0.005283690688606551,0.007018703094461408,1.6022123501618588,True
C_volatshare_slot1_21b,9,all,4305,0.00403530726410445,1.0450122745303938,0.001773804398012619,0.006283192929057242,1.0450122745303938,True
C_volatshare_slot1_21b,21,all,4293,0.0019179652984745196,0.5192070079593204,-0.012640762921383034,0.0164699125550252,0.5192070079593204,False
C_volshare_slot2_21b,1,all,4313,0.0075122955370442585,1.920081132597862,-0.0038417541088553884,0.018756315167916725,1.920081132597862,False
C_volshare_slot2_21b,1,Asia,1438,0.010882234957344576,1.6029978343395526,0.005138118022945187,0.016578616847967794,1.6029978343395526,True
C_volshare_slot2_21b,1,Euro,1438,0.0326044253702258,4.866537473526062,0.0201367879564858,0.044934108289761215,4.866537473526062,True
C_volshare_slot2_21b,1,US,1437,-0.02096958030603642,-3.0968709565889605,-0.036812727567719965,-0.005280036965172516,3.0968709565889605,True
C_volshare_slot2_21b,3,all,4311,0.025053009752239737,6.437043313334768,0.009365636770953326,0.040602710638078375,6.437043313334768,True
C_volshare_slot2_21b,6,all,4308,0.03484721381484355,9.048137826256198,0.016559653928983356,0.05299943560719136,9.048137826256198,True
C_volshare_slot2_21b,9,all,4305,0.03642105422582198,9.408663831204247,0.02019074031503592,0.052553640447474084,9.408663831204247,True
C_volshare_slot2_21b,21,all,4293,0.05150378362718692,13.273281656856826,0.031513272816713726,0.07148498353369621,13.273281656856826,True
C_volatshare_slot2_21b,1,all,4313,0.0050750232137557975,1.3060807961041623,-0.0016628927009385414,0.011747643219724437,1.3060807961041623,False
C_volatshare_slot2_21b,1,Asia,1438,0.0033158009670860786,0.5004762357173534,0.004699880267978754,0.001943223710245142,0.5004762357173534,True
C_volatshare_slot2_21b,1,Euro,1438,0.015327252368219949,2.2339528385971272,0.0027593282972978414,0.0277561122723822,2.2339528385971272,True
C_volatshare_slot2_21b,1,US,1437,-0.003423893928490831,-0.5112247612647682,-0.012456785651265536,0.005521421281736199,0.5112247612647682,False
C_volatshare_slot2_21b,3,all,4311,0.009733088203421158,2.496630774844003,-0.002125329686361173,0.02148743683689593,2.496630774844003,False
C_volatshare_slot2_21b,6,all,4308,0.013223249286516732,3.3880366950293044,-0.0038629455598463516,0.03018299680746733,3.3880366950293044,False
C_volatshare_slot2_21b,9,all,4305,0.016832799433242143,4.274791845921777,-0.0004699359973992936,0.03403134979644572,4.274791845921777,False
C_volatshare_slot2_21b,21,all,4293,0.030130713295267415,7.6854670107633485,0.019920619020123268,0.04033605205374872,7.6854670107633485,True
C_volshare_weekend_21b,1,all,4313,-0.010480303258871065,-2.5703893719137954,-0.005050874037468247,-0.015857116876374734,2.5703893719137954,True
C_volshare_weekend_21b,1,Asia,1438,0.0004301375525401817,0.060092875934888115,-0.005695826848156083,0.0065051936618179184,0.060092875934888115,False
C_volshare_weekend_21b,1,Euro,1438,-0.02157687526563326,-3.0196243801700287,0.0004041860751620927,-0.043314716010679835,3.0196243801700287,False
C_volshare_weekend_21b,1,US,1437,-0.010294042535896353,-1.4979754684500861,-0.009860079307507685,-0.010723798364563802,1.4979754684500861,True
C_volshare_weekend_21b,3,all,4311,-0.012501873448393996,-3.021637508707937,-0.005229485746401658,-0.019710438810276475,3.021637508707937,True
C_volshare_weekend_21b,6,all,4308,-0.01671242381532179,-4.078325148396285,-0.006399092923647143,-0.02694943033407007,4.078325148396285,True
C_volshare_weekend_21b,9,all,4305,-0.019983550772141225,-4.912512164714205,-0.008868447793871985,-0.031031726312375493,4.912512164714205,True
C_volshare_weekend_21b,21,all,4293,-0.03879819979402545,-9.590899213449319,-0.014595000110747764,-0.06299012644531278,9.590899213449319,True
C_volatshare_weekend_21b,1,all,4313,-0.006884366216197424,-1.7341980899475027,0.003067528648399495,-0.016739819090874394,1.7341980899475027,False
C_volatshare_weekend_21b,1,Asia,1438,0.002150362629178064,0.30928022594498084,0.005286947686403384,-0.0009601566242476003,0.30928022594498084,False
