config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,stage,cell,aw,vw,neut,power,cadence,phase,quantity,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
deskclosed|volume|a252|v378|N|p1.0|c9|ph3,0.5111942433284562,0.34712374850054983,0.34712374850054983,0.052966180183681155,0.03357260953676189,0.11360350381412485,0.13791352180441774,0.14610816488573675,0.2297791472709085,24.72219602168758,30.896945093932498,0.014336257897923836,14618,0.4604033322450292,-0.15800626887360922,0.025313322722067686,C,deskclosed,252,378,True,1.0,9,3,volume,-1,0,-0.09750678215634698,0.9932246337223509,0.5008240937449391,0.14813654378382468,-0.09750678215634698,0.3244803187643819,3
deskclosed|volume|a252|v378|N|p1.0|c9|ph4,0.6333836569173532,0.46451887063245945,0.46451887063245945,0.06669984254866823,0.04682133009687939,0.11183313810683998,0.11917947264069229,0.12672884589047517,0.3694607156554121,25.052960251439448,35.75876741764868,0.014384961772992024,14476,0.4968054651527876,-0.14214190233067378,0.024441840303067015,C,deskclosed,252,378,True,1.0,9,4,volume,-1,1,-0.65430208693674,1.4974206816854472,0.7790827903875749,0.5189258748830315,-0.65430208693674,0.6490043326353032,3
deskclosed|volume|a252|v378|N|p1.0|c9|ph5,0.5362777820398846,0.3773807629223074,0.3773807629223074,0.056412689420821005,0.03739863865738613,0.11460087180665739,0.11979602729446548,0.13139263305994708,0.28463269048214623,24.172257034963934,32.77298521224207,0.013916321031685977,14296,0.4697663260140783,-0.15614312127417565,0.02653038004415395,C,deskclosed,252,378,True,1.0,9,5,volume,-1,2,-0.516363990641921,1.2037804198139754,0.9396604182218653,0.19833332817658453,-0.516363990641921,0.5689968731992249,3
deskclosed|volume|a252|v378|N|p1.0|c9|ph6,0.5559936340177176,0.3959125858558656,0.3959125858558656,0.05920274688588867,0.03980330773667218,0.11546566078589193,0.13460855723749876,0.1474777359760311,0.269893672243119,24.608666561074326,33.413088327114245,0.014156065855566315,14213,0.4489390961041285,-0.12341759229356769,0.028352870125507624,C,deskclosed,252,378,True,1.0,9,6,volume,-1,0,-0.7398404682611769,1.3084080527328865,0.9339184181521712,0.5145323243834441,-0.7398404682611769,0.7242253712678077,3
deskclosed|volume|a252|v378|N|p1.0|c9|ph7,0.5576424788662696,0.39920118494408957,0.39920118494408957,0.06009185396901939,0.04061984274772845,0.11695768616776889,0.15260167140319414,0.16050155573600455,0.25308067925858985,24.669263102501233,33.699565724164756,0.01421781451274722,13759,0.47088951597458917,-0.14176861460383336,0.03146930904491431,C,deskclosed,252,378,True,1.0,9,7,volume,-1,1,-0.6689683400006158,1.4268374594553883,0.8675891502615636,0.427611882183714,-0.6689683400006158,0.6476005162226388,3
deskclosed|volume|a252|v378|N|p1.0|c9|ph8,0.5818434152091093,0.4314233017820009,0.4314233017820009,0.06382249015886154,0.0450468600158318,0.11841364471930288,0.14524787793141425,0.1489380794851597,0.3024536114037935,23.70624876675181,36.295364503517405,0.01362428403176935,14316,0.5389021075884551,-0.19826733271161762,0.032074869612430765,C,deskclosed,252,378,True,1.0,9,8,volume,-1,2,-0.5410560142321643,1.58100313893346,0.5812886731267086,0.5225010283803272,-0.5410560142321643,0.551894850753518,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph0,0.6248129463934987,0.4880868715144012,0.4880868715144012,0.06731093797616672,0.05069625080056772,0.11483594848499153,0.10727358782121521,0.11428769381861936,0.4435845112162764,20.88948349061868,41.742536775353585,0.011878269405473983,11290,0.4350517672149563,-0.0898432336717929,0.029328487661014046,C,deskclosed,252,378,True,1.0,12,0,volume,-1,0,-0.21625672073710608,1.6265840302351686,0.30797915947933074,0.4527341658889856,-0.21625672073710608,0.38035666268415813,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph1,0.6888170758890112,0.5533649427670335,0.5533649427670335,0.07566731638505697,0.05895094868102224,0.11563635255061654,0.12059990312317048,0.12547102026481727,0.4698371668342319,20.86821465318199,45.5870816994081,0.011861082444203691,11508,0.42582248263425426,-0.049203618490215706,0.031442405223233515,C,deskclosed,252,378,True,1.0,12,1,volume,-1,1,-0.22797748236562623,1.6104494639315798,0.28378027625871316,0.7657667121736611,-0.22797748236562623,0.5247734942161871,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph2,0.6794755311560929,0.5516864461609388,0.5516864461609388,0.07484475329811646,0.059008403022845046,0.1161917867459944,0.12221125072703698,0.1276581546550437,0.4622376312919204,19.75978866232235,47.31393928754754,0.01123012440374022,12008,0.4325041932819634,-0.06238092687234115,0.03107293479800124,C,deskclosed,252,378,True,1.0,12,2,volume,-1,2,-0.21860879173752013,1.2188293386171678,0.6534947109092055,0.7749737189273523,-0.21860879173752013,0.714234214918279,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph3,0.6535435011638553,0.5185503368569523,0.5185503368569523,0.07085902023882151,0.05441480854240188,0.11488005037222469,0.14246861464433802,0.1484002613362544,0.3666759617026919,20.608171272363833,43.85240428318804,0.011805482763294056,11620,0.4374942482276218,-0.07972101396465978,0.029829502833059424,C,deskclosed,252,378,True,1.0,12,3,volume,-1,0,-0.6189976397299138,1.252488697986497,0.8533053583727911,0.9256571287388202,-0.6189976397299138,0.8894812435558057,3
