config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,stage,cell,aw,vw,neut,power,cadence,phase,quantity,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
weekend|trades|a252|v189|N|p1.0|c21|ph4,0.38707135936649184,0.28987069661811726,0.28987069661811726,0.04008663573555671,0.02800041476129511,0.12026514025233472,0.1454219980671685,0.14837897564803415,0.18870877520892282,15.563125072867233,37.1381775318438,0.008836940279436488,7352,0.372820722981552,-0.14400156756927926,0.031112571203916667,A,weekend,252,189,True,1.0,21,4,trades,1,1,-0.4395311300822679,1.2909283496465895,1.030404624468375,-0.32976211774029784,-0.4395311300822679,0.35032125336403863,2
weekend|trades|a252|v252|N|p1.0|c21|ph4,0.36210753724126404,0.26719198224427765,0.26719198224427765,0.03700879297994941,0.025225200477872356,0.12040364100395619,0.15565967130597758,0.15860242839820737,0.1590467481023605,15.219931939130417,35.91710724689372,0.008642075743237351,7130,0.38818874767978345,-0.17177290779043922,0.03042014143252323,A,weekend,252,252,True,1.0,21,4,trades,1,1,-0.4174890100637507,1.4574449062116221,0.8967670697107065,-0.4597733582205836,-0.4597733582205836,0.2396390298234779,2
weekend|trades|a252|v378|N|p1.0|c21|ph4,0.3793628421738136,0.28440883894805186,0.28440883894805186,0.03905650176302866,0.02728983871934454,0.12000021264819015,0.1580681691967718,0.16080130822892746,0.16971154662804674,15.15712536976072,37.40249486429207,0.008599945004087952,7691,0.3944585112699118,-0.17002257456008574,0.03042599331910608,A,weekend,252,378,True,1.0,21,4,trades,1,1,-0.4448784088614833,1.6302137590193528,0.7825837783874787,-0.3890994870274286,-0.4448784088614833,0.19674214568002507,2
weekend|trades|a252|v504|N|p1.0|c21|ph4,0.22581121694729236,0.13267668507619532,0.13267668507619532,0.020187986409934355,0.008755126636387445,0.12100933833420455,0.1973035161503659,0.20001507369941018,0.043772334126901666,15.009407876042854,25.530711559194724,0.008638288554442463,7952,0.33785022603715176,-0.1861446788419002,0.032663894630714646,A,weekend,252,504,True,1.0,21,4,trades,1,1,-0.5495747042646899,1.3516756742362968,0.8039375553129761,-0.6243185066163748,-0.6243185066163748,0.12718142552414308,2
weekend|trades|a315|v378|R|p1.0|c21|ph4,0.3405907569300464,0.267780600636527,0.267780600636527,0.03443945625342737,0.025374044458156053,0.12095495458728109,0.2161950477369332,0.21901659683919728,0.11585443671552326,11.740404538152184,42.296672607484915,0.00667171991012923,6274,0.3854071976730632,-0.18881591878050205,0.02922339117829346,A,weekend,315,378,False,1.0,21,4,trades,1,1,-0.40212007094022406,0.7984353090847633,1.623115814144404,-0.5425237153128701,-0.5425237153128701,0.19815761907226964,2
weekend|trades|a315|v189|N|p1.0|c21|ph4,0.378472825456398,0.2912666591920306,0.2912666591920306,0.03959605185619486,0.028549889153586028,0.12245457369864658,0.1502756638037569,0.15463480745101965,0.18462783136732758,14.240596063222272,39.54138306457502,0.008052298359620114,6896,0.39195465230757687,-0.1690315869691056,0.02875049609237565,A,weekend,315,189,True,1.0,21,4,trades,1,1,-0.5237472283783202,0.21309077289432077,1.7522352902102485,0.21908822894132943,-0.5237472283783202,0.21608950091782508,3
weekend|trades|a315|v252|N|p1.0|c21|ph4,0.3183260205068483,0.23276150849370092,0.23276150849370092,0.03205465203349256,0.02125574927006557,0.12288428944010535,0.15161003222654024,0.1550454161782583,0.13709369676319538,14.014700040628458,34.88092620567083,0.007991030797707369,6472,0.3850047627102764,-0.19147543055068422,0.029157407969394564,A,weekend,315,252,True,1.0,21,4,trades,1,1,-0.4659316352848998,0.3886555456022217,1.6498120086513097,-0.1522451946751614,-0.4659316352848998,0.11820517546353015,2
weekend|trades|a315|v378|N|p1.0|c21|ph4,0.22176838001742769,0.13744477145302444,0.13744477145302444,0.01991443064043108,0.009370102790458024,0.12323833381042111,0.15622535454567965,0.1588821923813598,0.058975160463340455,13.849265232457116,26.77248270867078,0.007897736410999218,6750,0.36551195401563374,-0.21872401862450394,0.030730019678750244,A,weekend,315,378,True,1.0,21,4,trades,1,1,-0.5596781760533784,0.23559098196744402,1.5114786703528509,-0.1375938677834994,-0.5596781760533784,0.0489985570919723,2
weekend|trades|a315|v504|N|p1.0|c21|ph4,0.18554127461476827,0.10327131201036553,0.10327131201036553,0.01537739166051999,0.005123926633984643,0.12337260800693362,0.18297249822520578,0.18529354032950418,0.027653023547787238,13.52464567942176,24.00065423335368,0.007751400792326903,7158,0.35257290652314344,-0.22406674270979793,0.032000198329477245,A,weekend,315,504,True,1.0,21,4,trades,1,1,-0.4912309427927035,0.36192153278746864,1.2469738983985015,-0.24905387982079083,-0.4912309427927035,0.0564338264833389,2
weekend|trades|a378|v378|R|p1.0|c21|ph4,0.43949776814103403,0.37482283827847857,0.37482283827847857,0.047847664923156064,0.039494865367572185,0.12387992149243106,0.22771569777833778,0.22955277787776607,0.17205135016315376,10.684347591295085,57.957377705338835,0.006042199045002893,6197,0.44995207552462957,-0.20480217661035166,0.03345627014030638,A,weekend,378,378,False,1.0,21,4,trades,1,1,-0.9378666324443152,1.3806649052160098,2.151972269709068,-0.36390743977228973,-0.9378666324443152,0.5083787327218601,2
weekend|trades|a378|v189|N|p1.0|c21|ph4,0.40850555615744777,0.32927115026087206,0.32927115026087206,0.04382008953752092,0.03362842269288624,0.12380295251620135,0.18939422523920002,0.19650803271724893,0.1711300155412651,13.077370255284727,45.629461851890404,0.007482222968331996,6313,0.45208143417897206,-0.21584833401881326,0.03474590156097879,A,weekend,378,189,True,1.0,21,4,trades,1,1,-0.882963090671703,0.521559311074877,1.9892207951881786,0.27473170981512446,-0.882963090671703,0.3981455104450007,3
