config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,quantity,W,variant,power,cadence,phase,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
trades|W252|neut_rv_size|p1.0|c21|ph4,1.0035902040701026,0.9073831941249904,0.9073831941249904,0.11808222840627258,0.10546972632517204,0.11818697149519822,0.12175008412371502,0.1226232237603988,0.8601121638365661,15.122785655129872,85.76011907489531,0.00889644741543908,4477,0.8221583210213359,-0.3087154187273517,0.0360382971755981,trades,252,neut_rv_size,1.0,21,4,1,1,0.16223280410600371,1.4576241341981306,0.38798374818605535,1.6291843586935657,0.16223280410600371,0.922803941192093,4
trades|W252|neut_rv_size|p1.0|c21|ph5,1.0229339718371515,0.9297721041009787,0.9297721041009787,0.12101689851787567,0.10874553454082658,0.11854746947866428,0.1050143757515013,0.11069851432520394,0.9823576694205669,14.670777284169793,89.97625345786528,0.008652712688621955,4626,0.872827230601164,-0.3502433466634677,0.03526127370610235,trades,252,neut_rv_size,1.0,21,5,1,2,0.6235321697263458,1.5768730134251046,0.20977916283739778,1.2726948361426653,0.20977916283739778,0.9481135029345056,4
trades|W252|neut_rv_size|p1.0|c21|ph6,0.7509241861870142,0.655961419317974,0.655961419317974,0.08495682815493844,0.07295475274082452,0.11783419108339144,0.12408650895726292,0.12525123129282445,0.5824673497242022,14.825454039966788,66.90349032277729,0.008910837198259348,4447,0.7406900982756506,-0.34801644699033757,0.035198690678968816,trades,252,neut_rv_size,1.0,21,6,2,0,0.019145458790641928,1.4615929465654658,0.06767713129317561,1.0927418258372579,0.019145458790641928,0.5802094785652168,4
trades|W252|neut_rv_size|p1.0|c21|ph7,0.9611204280778065,0.8677799708215528,0.8677799708215528,0.11255775596131046,0.10044058505402842,0.11825627793706264,0.11317007596771311,0.11436829280788208,0.8782205503648667,14.605702321489364,84.99827561791065,0.008671525294581728,4594,0.7673815039825826,-0.2758995877800255,0.03313702091712365,trades,252,neut_rv_size,1.0,21,7,2,1,0.37716682143230507,1.5825735007479302,0.1925741209110109,1.3267064253754235,0.1925741209110109,0.8519366234038643,4
trades|W252|neut_rv_size|p1.0|c21|ph8,0.8784945637867951,0.7866498739778317,0.7866498739778317,0.10396651371542553,0.09184058417170982,0.12092067755920255,0.12411692888809045,0.1253240357895632,0.7328249812025138,14.722223176283343,79.15745007439024,0.008739149014201563,4620,0.7975257943138458,-0.3361655426542066,0.03526614509872187,trades,252,neut_rv_size,1.0,21,8,2,2,-0.03598271955147886,1.5812006250215223,-0.13237969112178233,1.7990619060824387,-0.13237969112178233,0.7726089527350217,2
trades|W252|neut_rv_size|p1.0|c21|ph9,0.9777392630896575,0.8824437924850026,0.8824437924850026,0.11475218522140351,0.10236713007034992,0.11826992855443219,0.12394253663980648,0.12510483827482333,0.8182507685712005,14.906731728507317,84.63122409498935,0.008823516533064265,4502,0.8706622615476942,-0.37121683477519274,0.03361734991929405,trades,252,neut_rv_size,1.0,21,9,3,0,-0.059966956483516375,1.4975891246206159,-0.01962666641293992,2.1351263324006258,-0.059966956483516375,0.738981229103838,2
trades|W252|neut_rv_size|p1.0|c21|ph10,0.6930611987530068,0.6010651227946319,0.6010651227946319,0.0776706338665405,0.06611493631533394,0.11799089656494992,0.12814392063911484,0.13718761891340236,0.4819307809188525,14.363927250838163,64.03406349848852,0.008693395320128559,4574,0.7677660032649624,-0.4036336717937212,0.03275868919437517,trades,252,neut_rv_size,1.0,21,10,3,1,-0.05936172045923311,1.3646342056845533,-0.5187954110002297,1.5910083341060275,-0.5187954110002297,0.6526362426126601,2
trades|W252|neut_rv_size|p1.0|c21|ph11,0.7441506716448649,0.6488170154630541,0.6488170154630541,0.08460552891029116,0.07250059057369018,0.1186122856153481,0.13251492776276008,0.13375004583704309,0.5420603045027936,14.959085043917268,66.10621448959601,0.008954446830584734,4966,0.7770827984080714,-0.3855913298942406,0.03335672304083998,trades,252,neut_rv_size,1.0,21,11,3,2,-0.5356672612628433,1.3432193590570192,-0.08356764436289763,1.9743161618211529,-0.5356672612628433,0.6298258573470608,2
trades|W252|neut_rv_size|p1.0|c21|ph12,0.8057717794597081,0.706601595468626,0.706601595468626,0.09279976532927292,0.08004781028684138,0.11893136649186829,0.12959175611539842,0.1307397919984188,0.6122681477710283,15.640698449913389,68.36631849563743,0.009340092162169593,4931,0.7957046043653866,-0.37238018679364765,0.034070953018684735,trades,252,neut_rv_size,1.0,21,12,4,0,-0.4332852125762801,1.3092512077660423,0.10281090387990885,1.9818979129992904,-0.4332852125762801,0.7060310558229755,3
trades|W252|neut_rv_size|p1.0|c21|ph13,0.8117820426133034,0.7178516076960776,0.7178516076960776,0.09453558850266441,0.0823214875099707,0.12018321287221327,0.11879094175057503,0.11990663511759936,0.6865465570711184,14.955723706548978,72.23399926881686,0.008894800773134095,4655,0.8236488004815208,-0.3959637436364149,0.032295778019772146,trades,252,neut_rv_size,1.0,21,13,4,1,-0.4802049739395808,1.4160200479097056,0.49079619361193205,1.5031133981594618,-0.4802049739395808,0.9534081207608188,3
trades|W252|neut_rv_size|p1.0|c21|ph14,0.833887363311534,0.7378602498970409,0.7378602498970409,0.09857229275848,0.08586302580382177,0.12162399734096381,0.1365620512977187,0.13739528718406158,0.6249342867837626,15.50285794136965,72.37131185289866,0.009264058097507659,4783,0.8122628249944963,-0.36808876174481386,0.03377948934224904,trades,252,neut_rv_size,1.0,21,14,4,2,-0.3667654261661253,1.3117513691358798,0.33414493423055774,1.7234755422019188,-0.3667654261661253,0.8229481516832188,3
trades|W252|neut_rv_size|p1.0|c21|ph15,0.861985719541866,0.7574681421204926,0.7574681421204926,0.09947612478008261,0.08612791167168354,0.11811797408303683,0.11424850846009038,0.11901363505138118,0.723681044062724,16.291576502747276,69.58682939221401,0.009678179522272921,4868,0.7711704101659941,-0.32235770374521683,0.03121779846552631,trades,252,neut_rv_size,1.0,21,15,5,0,-0.4503299821279397,0.8293722870284566,0.6974199920858493,1.973873570748214,-0.4503299821279397,0.7633961395571529,3
trades|W252|neut_rv_size|p1.0|c21|ph16,0.900152500842322,0.80237988249687,0.80237988249687,0.10690975107757095,0.09399410175031742,0.12098114362331314,0.13101023920147592,0.13185681432790197,0.7128497850446512,15.641269831025614,76.64286404221738,0.009415928695008229,4854,0.8884908112009802,-0.41390066566138645,0.035699132120065695,trades,252,neut_rv_size,1.0,21,16,5,1,-0.3829263199967541,1.095552452794027,0.8623994199113123,1.7641656278942426,-0.3829263199967541,0.9789759363526697,3
trades|W252|neut_rv_size|p1.0|c21|ph17,0.7491011721637129,0.6582347421917499,0.6582347421917499,0.08711476611415891,0.07528605941878808,0.12135734208073777,0.1847994170727204,0.1887092803589443,0.3989526072887688,14.574122054335641,69.4866000606637,0.008877651031413447,4787,0.8363190553429473,-0.43539838543499987,0.03580676746073284,trades,252,neut_rv_size,1.0,21,17,5,2,-0.9195306722713702,1.4746880881968492,0.7428718990311943,1.5779836546173145,-0.9195306722713702,1.1087799936140217,3
trades|W252|neut_rv_size|p1.0|c21|ph18,0.6544525704530947,0.5658173475478265,0.5658173475478265,0.07388616756663069,0.0625565746607264,0.11995637372562,0.19916446053096348,0.20282759910899162,0.30842239880338446,14.12782649820805,62.788537483676876,0.008733229191082045,4792,0.7680083830605465,-0.41682763252139016,0.037932133653493315,trades,252,neut_rv_size,1.0,21,18,6,0,-1.2179771257854646,1.3500658422749838,0.637321402006867,1.829343547492,-1.2179771257854646,0.9936936221409254,3
trades|W252|neut_rv_size|p1.0|c21|ph19,0.6027786090416906,0.5151460755271414,0.5151460755271414,0.06820127908821028,0.056880121461968525,0.12180572877198048,0.1953135309018733,0.19909216167977728,0.28569744274239856,14.185821337920146,58.955517221243824,0.008754251406281067,4512,0.7609737513833117,-0.42987776031545655,0.039001263620947156,trades,252,neut_rv_size,1.0,21,19,6,1,-1.1641427710564034,1.369141892901786,0.5707691433157775,1.6585625758624756,-1.1641427710564034,0.9699555181087818,3
trades|W252|neut_rv_size|p1.0|c21|ph20,0.8075316487177304,0.720763488977783,0.720763488977783,0.09652215954410481,0.08482893012311665,0.12358716593113452,0.14472658478738254,0.1453680381510455,0.5835459513801422,14.282685692769,77.16016515226559,0.008675388833501323,4376,0.8644873371167119,-0.4281945729989098,0.0419215486636242,trades,252,neut_rv_size,1.0,21,20,6,2,-0.6127434009078347,1.6976420170499995,0.5482855114983295,1.4842578303409981,-0.6127434009078347,1.0162716709196637,3
trades|W378|raw|p1.0|c21|ph0,0.6572416283329496,0.6011361485155047,0.6011361485155047,0.07269687969561134,0.06563676924135486,0.11726628367488656,0.17204441535422133,0.17412357363094344,0.37695510075202465,8.807142991575054,94.74708015212036,0.005372676162770759,3701,0.5213334518668219,-0.19098226971899906,0.03923991964548514,trades,378,raw,1.0,21,0,0,0,0.5804969495923066,-0.27358011244651953,2.18318939558253,0.2002329530035476,-0.27358011244651953,0.3903649512979271,3
trades|W378|raw|p1.0|c21|ph1,0.7040447071147016,0.6461607924215815,0.6461607924215815,0.0781168041692657,0.0708417748405723,0.11649217600908277,0.1928828906250637,0.19493293686365365,0.36341613675129086,9.032182929690448,98.22251505369559,0.005509653295458247,3843,0.5005026027791936,-0.14928299158439343,0.03792018765635728,trades,378,raw,1.0,21,1,0,1,0.854815702940296,-0.2739340734612157,2.3728627460102842,-0.08387984038094061,-0.2739340734612157,0.38546793127967766,2
trades|W378|raw|p1.0|c21|ph2,0.6302604504388611,0.5731896289177348,0.5731896289177348,0.06802074477651421,0.06103260749407924,0.11490755191170894,0.17067403025524164,0.17271313347358808,0.3533756018815591,8.759434510626814,90.34882958482024,0.005378476068402183,3986,0.4743258727914614,-0.16101635834824984,0.03909647567247024,trades,378,raw,1.0,21,2,0,2,0.4590215919634882,-0.15892747402808793,2.290329315771378,0.05096801022894495,-0.15892747402808793,0.2549948010962166,3
trades|W378|raw|p1.0|c21|ph3,0.5869459770928679,0.53281009485314,0.53281009485314,0.06336736732998105,0.05669248213211553,0.11620504196043806,0.16599219470133308,0.16805798010369033,0.3373388285229702,8.398239319522192,88.8832637459804,0.005157075209146849,3803,0.4750682825046844,-0.17955077016652324,0.038461162310360265,trades,378,raw,1.0,21,3,1,0,0.5868128805897204,-0.21034517985427445,1.836964196946848,0.14614955450694866,-0.21034517985427445,0.3664812175483345,3
trades|W378|raw|p1.0|c21|ph4,0.6842672360554812,0.6281818309661751,0.6281818309661751,0.07530546174065655,0.0683349032716356,0.11595301791432766,0.18392237876545603,0.1862283541298696,0.3669414552414562,8.67540564735008,99.13922375048519,0.005291512630305375,3874,0.4745203140566185,-0.13402566791679463,0.03802747638099047,trades,378,raw,1.0,21,4,1,1,0.652192021270966,0.03277994365851684,2.227972164108112,-0.08797306341032345,-0.08797306341032345,0.34248598246474143,3
trades|W378|raw|p1.0|c21|ph5,0.48088081891262113,0.4265995469827469,0.4265995469827469,0.05041451573275757,0.04379937147263768,0.1163936479068169,0.17535866694669555,0.18180958939623493,0.24090792800362992,8.418125733221482,74.12110941025207,0.005184705270441964,3894,0.4805231734346515,-0.23350306857589095,0.03678359765146576,trades,378,raw,1.0,21,5,1,2,0.6775892726278354,-0.4116362682998913,1.6405415821078098,-0.011156288069300682,-0.4116362682998913,0.33321649227926736,2
trades|W378|raw|p1.0|c21|ph6,0.48087506781579376,0.4280988477887353,0.4280988477887353,0.050932095262851584,0.04440475890550766,0.11773862988325236,0.2094911620726977,0.21562059390858246,0.20593932193848852,8.30568338749013,75.52131679940048,0.005113431984621685,3910,0.462566947416967,-0.21424225386507087,0.037064187330767766,trades,378,raw,1.0,21,6,2,0,0.32456651214459586,-0.6916707999732568,1.672634605742181,0.7057004777863679,-0.6916707999732568,0.5151334949654819,3
trades|W378|raw|p1.0|c21|ph7,0.6536747409770309,0.6002927026077763,0.6002927026077763,0.07145301640949908,0.06481958220252149,0.11587302589161949,0.1533657988936824,0.15589565718282827,0.4157882482031147,8.279449723745682,99.0090812243797,0.005055122594612585,3952,0.45271855403257155,-0.1281910673951128,0.03278649362497725,trades,378,raw,1.0,21,7,2,1,0.7620287795217175,-0.13732542169919565,1.6066186471213777,0.35748938802608576,-0.13732542169919565,0.5597590837739017,3
trades|W378|raw|p1.0|c21|ph8,0.5120802541840747,0.4583212704570826,0.4583212704570826,0.05411654249035602,0.04755213647878431,0.11612313373002589,0.1773748148175709,0.18375940696188087,0.2587738895383383,8.327375018684435,78.95622784135954,0.005117694561472289,4243,0.5002520485424616,-0.23995484788978275,0.03576715426402544,trades,378,raw,1.0,21,8,2,2,0.16509773847864412,-0.5546563806783994,1.6132792307977692,0.9080502152023379,-0.5546563806783994,0.536573976840491,3
trades|W378|raw|p1.0|c21|ph9,0.5252787651896265,0.4701352047120394,0.4701352047120394,0.055548057957709895,0.04885578255934675,0.11567524064376425,0.1616173150663559,0.16979330125347114,0.2877368082172675,8.481711815389568,79.0097243232134,0.005227057544524619,4156,0.5589502758025888,-0.2936491814720273,0.03695098878600041,trades,378,raw,1.0,21,9,3,0,0.12201066882013695,-0.52124248388779,1.596082858745171,0.9323803264770546,-0.52124248388779,0.5271954976485957,3
trades|W378|raw|p1.0|c21|ph10,0.4302414730503813,0.37589921305001306,0.37589921305001306,0.0442333699523767,0.037670880778464255,0.11637817818777675,0.18302475365475457,0.19100447704867696,0.19722511932986753,8.400940386046148,66.9440614268555,0.005236055609581847,4228,0.5761550009921331,-0.35350897768756806,0.03737327737368781,trades,378,raw,1.0,21,10,3,1,0.11464459214491371,-0.632895779724671,1.3977146682063293,0.8446142555549703,-0.632895779724671,0.479629423849942,3
trades|W378|raw|p1.0|c21|ph11,0.31861911512075275,0.26576972009450334,0.26576972009450334,0.03129713916428378,0.024841382537684975,0.11901287290267046,0.225662836655399,0.2333068095144336,0.10647517142506788,8.36712329558456,52.51535094159522,0.005253659090903758,4223,0.534891168330535,-0.36093596518925464,0.039287338117687046,trades,378,raw,1.0,21,11,3,2,-0.11996448184260765,-0.8053871973876958,1.5363928801742113,0.770206960084845,-0.8053871973876958,0.3251212391211187,2
trades|W378|raw|p1.0|c21|ph12,0.35459123410600035,0.3003201872005686,0.3003201872005686,0.036240870982007456,0.029459236286301094,0.1211713789022156,0.23576896831529026,0.2436216391235131,0.12092208390144536,8.752729980296664,56.003460832046585,0.005465284738809469,4145,0.5220024460201288,-0.32794362915624925,0.04183173936081528,trades,378,raw,1.0,21,12,4,0,-0.4164642669396989,-0.7088237115813076,1.9374900158962371,0.885617529669031,-0.7088237115813076,0.23457663136466603,2
trades|W378|raw|p1.0|c21|ph13,0.30753027147601,0.25422556710842054,0.25422556710842054,0.030273357402897272,0.02366795033233826,0.12080569225567359,0.23383185261896822,0.24163448117768416,0.09794939123334061,8.566533431000272,50.238916938591636,0.005357105171927633,4126,0.5495265233054583,-0.3791458363587475,0.0411212820616148,trades,378,raw,1.0,21,13,4,1,-0.4288871538617847,-0.7361943985759614,1.9968456887499388,0.6823352463632388,-0.7361943985759614,0.12672404625072706,2
trades|W378|raw|p1.0|c21|ph14,0.3192881086344168,0.2647405452925206,0.2647405452925206,0.03184382555746801,0.025044962134045168,0.1213600974481864,0.23515027847321968,0.24303407593584336,0.10305123690003286,8.818536834428453,50.74998847453938,0.005522539652985599,4114,0.5101555991710568,-0.3329785502079631,0.040831590123296,trades,378,raw,1.0,21,14,4,2,-0.5725703091304936,-0.6698359832389292,2.191007805639376,0.7302876621695965,-0.6698359832389292,0.07885867651955147,2
trades|W378|raw|p1.0|c21|ph15,0.3378343418106151,0.2797951263579208,0.2797951263579208,0.03414202602628147,0.026896370310951934,0.12123056056022082,0.22747350820760737,0.23606242445382541,0.11393753314692806,9.380127456146845,50.49022000119916,0.00590226470406789,4130,0.5554583680972125,-0.36796280921756663,0.04001477546911322,trades,378,raw,1.0,21,15,5,0,-0.5304998125059299,-0.7389896374957301,2.1471925650495676,0.8288144908404129,-0.7389896374957301,0.1491573391672415,2
trades|W378|raw|p1.0|c21|ph16,0.2801152578613172,0.22358532463631361,0.22358532463631361,0.02655394922096721,0.019681164985755784,0.11893037723436574,0.2277800253514255,0.23594845898693229,0.08341298379425229,8.953330018304928,44.18586302558628,0.005644507533870736,4051,0.5734625758499327,-0.41684412736831816,0.03868888608123779,trades,378,raw,1.0,21,16,5,1,-0.5679479767582927,-0.6400548541385805,2.0108217993149764,0.6638648134655479,-0.6400548541385805,0.04795841835362763,2
trades|W378|raw|p1.0|c21|ph17,0.43028061243512955,0.37642497751405674,0.37642497751405674,0.04475196520518154,0.038144314678064006,0.11799547973540628,0.1948171426689863,0.2003862921194165,0.19035391230919432,8.462987280565626,67.05230587770244,0.005316666466720048,3785,0.5466441122311166,-0.3219910264733825,0.038193948887711694,trades,378,raw,1.0,21,17,5,2,-0.44385491094562496,-0.4117768178177216,1.7965377545450596,1.0142955572635934,-0.44385491094562496,0.30125936972293593,2
trades|W378|raw|p1.0|c21|ph18,0.304045900690739,0.25046498787851357,0.25046498787851357,0.029264956525293817,0.02279101106444048,0.11776297774620287,0.1991362077954939,0.20547485335981008,0.11091873624326574,8.41185212434196,49.67255894564852,0.005290343824863858,3749,0.4868808353784029,-0.32146269055489146,0.03812226046331505,trades,378,raw,1.0,21,18,6,0,-0.5964861916045202,-0.2454280979529083,1.7440645229176348,0.5508424387078983,-0.5964861916045202,0.15270717037749498,2
trades|W378|raw|p1.0|c21|ph19,0.4278819142165373,0.3738683391688966,0.3738683391688966,0.044164978093568896,0.03758529209497885,0.11708336800353278,0.1855676497062122,0.19201887023257525,0.19573749209885027,8.42590832647157,66.64900324853774,0.005274824273746836,3660,0.5236882545388815,-0.3013647543728351,0.03863139905342119,trades,378,raw,1.0,21,19,6,1,-0.23733690801404708,-0.2665973477109866,1.639262783176248,0.7522412826600978,-0.2665973477109866,0.2574521873230254,2
trades|W378|raw|p1.0|c21|ph20,0.5662657902187417,0.5122675111229518,0.5122675111229518,0.06125156871784543,0.05455727409096722,0.11713295960231256,0.16735954886234028,0.17380678272746575,0.31389611633577424,8.436146423389209,85.90351726838806,0.005228706775810682,3762,0.5080597118053105,-0.22116004901282194,0.04080753702212388,trades,378,raw,1.0,21,20,6,2,0.2175804586901994,-0.15240007163834554,1.7915646392108018,0.49517444811067324,-0.15240007163834554,0.3563774534004363,3
trades|W378|neut_rv126|p1.0|c21|ph0,0.9952083094141375,0.9235655391775248,0.9235655391775248,0.11966474530503257,0.1099645022864062,0.12095654581801336,0.16305069767489866,0.17322921285451087,0.6347919064826641,11.619686472740515,110.57709420652087,0.007014095594009928,3785,0.7356290275389302,-0.22696085370231628,0.040964508603609784,trades,378,neut_rv126,1.0,21,0,0,0,0.5064504474101021,-0.3137156329610122,1.8251757883854143,1.813182862555988,-0.3137156329610122,1.159816654983045,3
trades|W378|neut_rv126|p1.0|c21|ph1,0.9590611040341366,0.8831013728467956,0.8831013728467956,0.11173181079999295,0.10180157736319018,0.11770104475219709,0.1621126971745217,0.16593590175313666,0.6134994072267778,11.980391904263403,101.38294615037148,0.007238991606190696,3823,0.6805794120162171,-0.1997279784725297,0.036944849068599954,trades,378,neut_rv126,1.0,21,1,0,1,0.6850876438090511,-0.19026843067468913,1.9994298622168512,1.219116394963841,-0.19026843067468913,0.952102019386446,3
trades|W378|neut_rv126|p1.0|c21|ph2,0.9211203270485373,0.8484510689071423,0.8484510689071423,0.10825518714719551,0.09869197456113099,0.11933654852743425,0.16553516276281022,0.1684986881466003,0.5857136079021885,11.572500744589442,102.30192692915557,0.006996186362838802,4005,0.7174221455658594,-0.24873179311790064,0.03954893169393851,trades,378,neut_rv126,1.0,21,2,0,2,0.28016916490991445,-0.25559433349683597,1.8222077820057385,1.7003058640541535,-0.25559433349683597,0.990237514482034,3
trades|W378|neut_rv126|p1.0|c21|ph3,0.6533439811821162,0.581620838618621,0.581620838618621,0.07215768877352069,0.0631723963325097,0.11718145938986833,0.16110352715857823,0.17055353364037007,0.37039629132349317,11.228359845481402,75.50910487138556,0.006854947279168691,3892,0.6487303326642984,-0.3130772601716058,0.034413466039863345,trades,378,neut_rv126,1.0,21,3,1,0,0.510907794680637,-0.49244712579458805,1.4218355952112864,1.0074994258121046,-0.49244712579458805,0.7592036102463708,3
trades|W378|neut_rv126|p1.0|c21|ph4,0.7044394592621906,0.6285273299346203,0.6285273299346203,0.07752393519838408,0.06811845751489742,0.11549767511093602,0.15186880274241288,0.15496819373587356,0.4395641187571556,11.693924189089797,76.97232661681709,0.007098360403519044,3854,0.5901385615373348,-0.2337942169329358,0.03330682553938897,trades,378,neut_rv126,1.0,21,4,1,1,0.47189879783400734,-0.24724695111162928,1.5227917326737088,0.919573963520193,-0.24724695111162928,0.6957363806771002,3
trades|W378|neut_rv126|p1.0|c21|ph5,0.662715245322155,0.5926921884632145,0.5926921884632145,0.07430271120983978,0.06539920741490368,0.11881337923258492,0.18786649809347034,0.1971952310960029,0.331647003081249,11.097716000824386,78.2104221685646,0.006792766389640765,3917,0.6608201081887959,-0.3172042335716062,0.036094304897675886,trades,378,neut_rv126,1.0,21,5,1,2,0.429133542871966,-0.6286885762795973,1.2093545823567096,1.4025968431126303,-0.6286885762795973,0.8192440626143378,3
trades|W378|neut_rv126|p1.0|c21|ph6,0.5230497095138629,0.4540537098771223,0.4540537098771223,0.056421852933901784,0.04781241583908069,0.11835610193982393,0.25102507471985,0.2593452402293219,0.18435817752738903,10.910253058888786,63.97090071302244,0.0067351219199961124,3921,0.5850191467215528,-0.3087119019431803,0.03646136811087783,trades,378,neut_rv126,1.0,21,6,2,0,0.17910179955477534,-1.1883910933312845,1.3581077733776754,1.5996333283454909,-1.1883910933312845,0.7686047864662253,3
trades|W378|neut_rv126|p1.0|c21|ph7,0.7501148379746035,0.6812839280578737,0.6812839280578737,0.08461819252553893,0.0758458346473676,0.11750589987058181,0.14988883185288193,0.15698870550265798,0.4831292442632662,10.830019982544696,88.62354682298073,0.006608135355451733,3946,0.6072410907256628,-0.22726753964090324,0.03337607885738991,trades,378,neut_rv126,1.0,21,7,2,1,0.5850773753261946,-0.4842180138618274,1.2767267099475097,1.3989062403920014,-0.4842180138618274,0.9309020426368522,3
trades|W378|neut_rv126|p1.0|c21|ph8,0.5716475664593837,0.5025152104598462,0.5025152104598462,0.0625364613238768,0.05386681789662551,0.11841102922938979,0.19801889079270496,0.20693750058976124,0.26030476710653144,10.926985270719287,69.12055915756048,0.006728147103840475,4179,0.608849872086418,-0.3098420270240079,0.036075852588396476,trades,378,neut_rv126,1.0,21,8,2,2,0.05122868182461346,-0.8343838720613324,1.1101298551911052,1.760925688857437,-0.8343838720613324,0.5806792685078593,3
trades|W378|neut_rv126|p1.0|c21|ph9,0.6858302797285835,0.6158430143289692,0.6158430143289692,0.07581973568681422,0.0671361941724582,0.11648378974881496,0.18055240373614545,0.18991165166501756,0.3535127707218237,10.811615415317668,81.04645233037363,0.006653412927500351,4222,0.6778760856316539,-0.3309798552145691,0.03772531132275686,trades,378,neut_rv126,1.0,21,9,3,0,-0.21159371820057224,-0.7331163916958388,1.5184352765815197,2.0371073598475435,-0.7331163916958388,0.6534207791904737,2
trades|W378|neut_rv126|p1.0|c21|ph10,0.5581721489086426,0.4888513311435594,0.4888513311435594,0.06058590765250904,0.05200642700834268,0.1178687602099133,0.20984945739264327,0.21885040861590643,0.23763458947712818,10.827800696434192,67.81971075929313,0.006733717026721929,4255,0.6950986050880206,-0.4043811092083959,0.03822774251831788,trades,378,neut_rv126,1.0,21,10,3,1,-0.10495942664769169,-0.862743760458251,1.2153842578141607,1.8388725092016196,-0.862743760458251,0.5552124155832345,2
trades|W378|neut_rv126|p1.0|c21|ph11,0.43312218868639285,0.3656505192199158,0.3656505192199158,0.045621249412161946,0.0372533465410152,0.11956462834893901,0.2540200302694322,0.26270546470307665,0.1418065154568477,10.71413098094585,55.40028061529269,0.006735792776725306,4275,0.6259243838061276,-0.3909373504140824,0.03815232492307892,trades,378,neut_rv126,1.0,21,11,3,2,-0.3610201878832937,-1.1274770190695975,1.2119771021094239,1.906794161035204,-1.1274770190695975,0.4254784571130651,2
trades|W378|neut_rv126|p1.0|c21|ph12,0.4876509272899717,0.4213051572334073,0.4213051572334073,0.05343184461966599,0.044950382695003954,0.12208661778436421,0.2580023960216604,0.26673998886613737,0.1685175998022635,10.781372640656743,61.978995905368215,0.006737546400146436,4202,0.6335240112938351,-0.36898265503820604,0.03921982470920787,trades,378,neut_rv126,1.0,21,12,4,0,-0.6200910944381374,-0.9289370285691201,1.6314903396776501,1.9343629177328139,-0.9289370285691201,0.5056996226197563,2
trades|W378|neut_rv126|p1.0|c21|ph13,0.4829088932116243,0.41636704534534924,0.41636704534534924,0.05273145281541258,0.04424477033099605,0.12185633409882164,0.25820664196277254,0.2670262110295587,0.16569448429951447,10.792319846936701,61.26489658953294,0.0067555371835753535,4232,0.6576617472541089,-0.395902824155614,0.04002446698444506,trades,378,neut_rv126,1.0,21,13,4,1,-0.6292139458888694,-0.9570282695495698,1.9709739366679002,1.7039905243450557,-0.9570282695495698,0.5373882892280932,2
trades|W378|neut_rv126|p1.0|c21|ph14,0.5633739472914799,0.49789951827078877,0.49789951827078877,0.06443209639268721,0.05578710149322941,0.1246970041353047,0.2575477484582416,0.26652184547821534,0.20931530544196714,10.883837249064984,71.08869547133101,0.006786676303561545,4206,0.6685163943934325,-0.36220893984801955,0.040672783234688425,trades,378,neut_rv126,1.0,21,14,4,2,-0.6795621540747752,-0.9088397132673809,1.9997219436148508,1.9680282637121485,-0.9088397132673809,0.6442330548186866,2
trades|W378|neut_rv126|p1.0|c21|ph15,0.5537661114950954,0.48391703804942904,0.48391703804942904,0.06209364907322379,0.05308454416444541,0.12238672594482596,0.24262327246629578,0.252251510198496,0.21044291914317315,11.375467564457239,66.27423729077472,0.007169223047270243,4134,0.6869960971065566,-0.3885341434149933,0.03933602145117548,trades,378,neut_rv126,1.0,21,15,5,0,-0.5707508538850125,-0.9199264908767099,2.107158300721877,1.8186331029045584,-0.9199264908767099,0.623941124509773,2
trades|W378|neut_rv126|p1.0|c21|ph16,0.5293195575513127,0.45845065365541254,0.45845065365541254,0.057952537768108714,0.049024005439044505,0.12014565167707601,0.2593805493009297,0.26865287061786636,0.1824808546668261,11.309885056448817,63.14240584834972,0.007101812111167889,4071,0.7409261404072125,-0.45820759407284817,0.03956352901236992,trades,378,neut_rv126,1.0,21,16,5,1,-0.9175626987553197,-0.8555815083905489,2.1192695878036245,2.0945167324723317,-0.9175626987553197,0.6194676120408914,2
trades|W378|neut_rv126|p1.0|c21|ph17,0.7625280412302321,0.6938483522841207,0.6938483522841207,0.08848380192974781,0.07954630427669596,0.12081510528875482,0.2181575426057164,0.22749545651983227,0.34966106793329027,11.011776037102962,90.58860381218848,0.0068307364263660245,3940,0.737934932170895,-0.3430178507675098,0.036775994559952015,trades,378,neut_rv126,1.0,21,17,5,2,-0.5924127122944447,-0.6211239273499903,1.8956603027395393,2.49833387122893,-0.6211239273499903,0.6516237952225473,2
trades|W378|neut_rv126|p1.0|c21|ph18,0.6560941844899503,0.5880798022189355,0.5880798022189355,0.07483925162199201,0.06599581779965225,0.12126036616033321,0.2137322412483108,0.22239114482558564,0.29675560081949615,11.026904589106946,79.12498531883438,0.006863423246784732,3841,0.694026759097592,-0.3486109251022437,0.03651047035290233,trades,378,neut_rv126,1.0,21,18,6,0,-0.7666799676070511,-0.2963915276383948,1.8407242457245392,1.9760168170958088,-0.7666799676070511,0.7721663590430722,2
