config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,stage,cell,aw,vw,neut,power,cadence,phase,quantity,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
deskclosed|volume|a252|v378|N|p1.0|c21|ph19,0.42304862069137994,0.3403579703482742,0.3403579703482742,0.04466057726365569,0.034320318839241803,0.12046782577677995,0.1419004778364279,0.145837037311084,0.23533335202108752,13.257855422531257,45.734501172234964,0.007623425575506122,6779,0.5393342772615195,-0.29928952950682186,0.033728789452751345,B,deskclosed,252,378,True,1.0,21,19,volume,6,1,-0.6932119594522109,1.1728518628847537,0.8933231970768128,0.475173142365063,-0.6932119594522109,0.6842481697209379,3
deskclosed|volume|a252|v378|N|p1.0|c21|ph20,0.5256098850209352,0.4408595916516005,0.4408595916516005,0.05795681575274969,0.0471560219276248,0.12119054191756808,0.12192919880471209,0.1240202552556755,0.3802283895514464,13.672855323799087,54.007861173724564,0.007800813648564423,6622,0.5880330154704378,-0.2956910384034368,0.03470133627061371,B,deskclosed,252,378,True,1.0,21,20,volume,6,2,-0.545796576584868,0.9687436995672283,0.9511588571629904,0.7960094067183672,-0.545796576584868,0.8735841319406787,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph0,0.5999988219310519,0.513404215972893,0.513404215972893,0.06834976650246327,0.05706243686234891,0.12277866741838477,0.14312738362040223,0.15016107209534835,0.3800081876487653,14.147449019630203,59.57915396900195,0.007925092097508715,6130,0.52110571781869,-0.18741244446903876,0.03638017340068051,B,deskclosed,252,378,True,1.5,21,0,volume,0,0,-0.7778849600169347,1.511230625142029,1.4153251869576706,0.5951947667799986,-0.7778849600169347,1.0052599768688346,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph1,0.8028860860071662,0.7108674671586424,0.7108674671586424,0.09603127720945936,0.08363080744273943,0.12376352588534396,0.11020159517426986,0.11635910786287307,0.7187302221438197,15.168823299022923,72.93061411654723,0.008377682250839734,6110,0.5333817920280466,-0.09541947421697122,0.03480439389407177,B,deskclosed,252,378,True,1.5,21,1,volume,0,1,-0.3230934210226242,1.850253880775856,1.430638169858628,0.4993503252316066,-0.3230934210226242,0.9649942475451172,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph2,0.7947076550288984,0.7066410607245853,0.7066410607245853,0.09326876512140103,0.08162002734631235,0.1215293344078058,0.11291395846214414,0.11733646755894234,0.6956066519158818,14.284513835485143,75.1394018552563,0.007913301272058885,6378,0.49198217256598664,-0.06706118689730223,0.03478018584201367,B,deskclosed,252,378,True,1.5,21,2,volume,0,2,-0.5565989280440407,1.7532979305347167,1.2980559045949434,0.9171265732292649,-0.5565989280440407,1.107591238912104,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph3,0.733100688672252,0.6452258730425992,0.6452258730425992,0.08412596657106364,0.07276852900515607,0.1200334920598061,0.11475770468818092,0.11534500793355285,0.6308771424860975,14.04471464573075,70.13439947289775,0.007807133500076997,6493,0.4879829565161435,-0.09802392318456896,0.03125016569121456,B,deskclosed,252,378,True,1.5,21,3,volume,1,0,-0.4403883197959876,1.7254103714662854,0.9216333468389597,0.7786228748829321,-0.4403883197959876,0.850128110860946,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph4,0.8321330140890935,0.7407868392613892,0.7407868392613892,0.09586748240553167,0.08407642010825955,0.11846200535646716,0.11862974510526803,0.12022924156865766,0.699300927222827,14.442038397755889,75.7977338245167,0.007968304959289001,6439,0.47408373773931356,-0.04071288417624069,0.02820722003357986,B,deskclosed,252,378,True,1.5,21,4,volume,1,1,-0.22067738549876548,1.6571999047143768,1.3551698317289533,0.6025821594120946,-0.22067738549876548,0.978875995570524,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph5,0.8653594350763331,0.7761475113890369,0.7761475113890369,0.10100482553999934,0.08934893627044649,0.11945600569696939,0.10884721299062328,0.11106166187342914,0.8044984629554035,14.204932105959337,80.24306336226013,0.007829154438073154,7015,0.5159556268829352,-0.06470102390602611,0.030576071701649145,B,deskclosed,252,378,True,1.5,21,5,volume,1,2,0.17540813900539037,1.7007050537112558,0.8743155337903601,0.5841217315743914,0.17540813900539037,0.7292186326823757,4
deskclosed|volume|a252|v378|N|p1.5|c21|ph6,0.8046069574055493,0.7165301993659018,0.7165301993659018,0.09421666813381857,0.08263476185382945,0.12101621509253284,0.11493243765721683,0.11827633330263787,0.6986584682363203,14.192574776410202,75.95824430440341,0.007795731245384397,6438,0.5061522566488236,-0.07936534573293594,0.029014794229805695,B,deskclosed,252,378,True,1.5,21,6,volume,2,0,0.16143016128220392,1.7666808284767759,0.6490991571141046,0.5125892932526107,0.16143016128220392,0.5808442251833577,4
deskclosed|volume|a252|v378|N|p1.5|c21|ph7,0.7406612464597895,0.6525208441074992,0.6525208441074992,0.08530370780003671,0.07386809251556015,0.12031395176732308,0.12263495765000587,0.12716088348647459,0.5809026368035347,14.131834979349756,70.4266129103085,0.007794935062129965,6995,0.5151012385109639,-0.12108842816702764,0.02753677078327569,B,deskclosed,252,378,True,1.5,21,7,volume,2,1,0.04372300359608752,1.7471758733527916,0.5999541478366165,0.43193037291188635,0.04372300359608752,0.5159422603742514,4
deskclosed|volume|a252|v378|N|p1.5|c21|ph8,0.7803128498585846,0.6944574821664409,0.6944574821664409,0.09198547895633769,0.08058664066587018,0.12237301919166511,0.09805809822019484,0.10132956062719611,0.7952925105671613,14.001564600275739,75.42406099800743,0.007663599072336371,6774,0.5253851970036749,-0.1073032035018183,0.029135636024339696,B,deskclosed,252,378,True,1.5,21,8,volume,2,2,-0.08432708812162251,1.856894241004522,0.6946045207842554,0.6096716780997767,-0.08432708812162251,0.6521380994420161,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph9,0.7631478921562405,0.6753469589116986,0.6753469589116986,0.08970907760910252,0.07807579244763563,0.12240243951828136,0.10475563034702662,0.10821132694289215,0.7215121988924472,14.321500048908103,72.39812240174932,0.007887872176296214,6853,0.5748621326534362,-0.16438327346636805,0.029921494720551008,B,deskclosed,252,378,True,1.5,21,9,volume,3,0,-0.21295733677823603,1.8816896972094612,0.498568759167435,0.8633724052777069,-0.21295733677823603,0.6809705822225709,3
