date,pnl_pct,trade_count
2025-03-28,3.0965,1
2025-03-31,-2.0843,1
2025-04-02,-2.0859,1
2025-04-06,-2.5877,1
2025-04-18,1.7241,1
2025-04-22,-1.7622,1
2025-04-30,-1.8266,1
2025-05-08,-2.0795,1
2025-05-13,-2.2698,1
2025-05-16,-2.1274,1
2025-05-18,-2.3919,1
2025-05-24,-2.5233,1
2025-06-01,1.7573,1
2025-06-05,-1.9046,1
2025-06-09,-1.8846,1
2025-06-16,-2.3872,1
2025-06-22,4.4080,1
2025-06-24,4.6909,1
2025-07-02,2.1310,1
2025-07-04,-1.7490,1
2025-07-06,-1.7047,1
2025-07-09,-1.5713,1
2025-07-10,-1.5463,1
2025-07-18,-1.9080,1
2025-07-23,3.7556,1
2025-07-30,-2.1395,1
2025-08-07,3.6018,1
2025-08-09,-1.5066,1
2025-08-12,-1.4756,1
2025-08-19,3.8809,1
2025-08-22,3.2945,1
2025-09-02,1.3840,1
2025-09-04,-1.6333,1
2025-09-12,-0.1051,1
2025-09-14,-1.2528,1
2025-09-22,-1.3071,1
2025-09-25,-1.8241,1
2025-10-02,3.5599,1
2025-10-07,-1.4695,1
2025-10-10,2.7857,1
2025-10-28,0.2108,1
2025-10-30,-1.7782,1
2025-11-03,-1.9767,1
2025-11-11,5.3896,1
2025-11-13,-2.4047,1
2025-11-17,-2.4968,1
2025-11-19,-2.3803,1
2025-11-26,6.4222,1
2025-12-09,2.1730,1
2025-12-18,3.7002,1
2025-12-21,4.6382,1
2026-01-02,-0.0662,1
2026-01-05,2.8261,1
2026-01-08,-1.5533,1
2026-01-14,3.0471,1
2026-01-19,-1.5335,1
2026-01-20,-1.5284,1
2026-01-25,-1.8002,1
2026-01-28,-1.3630,1
2026-01-30,-1.6963,1
2026-02-04,-2.3826,1
2026-02-15,5.3922,1
2026-02-20,-2.0053,1
2026-02-23,-2.0306,1
2026-02-28,-1.9869,1
2026-03-02,-2.4494,1
2026-03-12,1.5599,1
2026-03-16,-1.7655,1
2026-03-20,2.9990,1
2026-03-26,2.8346,1
2026-04-05,2.9087,1
2026-04-06,-1.2360,1
2026-04-12,-1.8624,1
2026-04-15,3.6805,1
2026-04-16,-1.9918,1
2026-04-18,4.0521,1
2026-04-29,-1.4227,1
2026-05-07,0.4437,1
2026-05-09,2.1545,1
2026-05-16,2.7839,1
2026-05-22,-1.6370,1
2026-05-28,2.9097,1
2026-06-02,3.0239,1
2026-06-05,3.4948,1
