month,pnl_pct,trade_count
2025-03,4.6400,1
2025-04,6.7243,5
2025-05,-2.5117,6
2025-06,-1.1170,4
2025-07,0.1670,5
2025-08,0.7008,4
2025-09,-0.6725,3
2025-10,-0.9587,9
2025-11,-2.8885,5
2025-12,-1.5027,7
2026-01,2.0523,7
2026-02,2.6330,5
2026-03,4.3928,2
2026-04,-5.1999,5
2026-05,-1.4338,3
2026-06,0.3831,2
