symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,slippage_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
BTCUSDT,1,105609.500000,103229.312941,0.2876,1749772799999,1749801599999,stop_loss,-2.2538,0.1000,0.0400,-2.3938,-0.6885,103229.312941,110369.874118,1750377599999,0.333333
BTCUSDT,1,105025.100000,102541.575528,0.2763,1749887999999,1750463999999,stop_loss,-2.3647,0.1000,0.0400,-2.5047,-0.6920,102541.575528,109992.148944,1750492799999,0.333333
BTCUSDT,-1,107134.900000,108849.954106,0.2649,1751356799999,1751500799999,stop_loss,-1.6008,0.1000,0.0400,-1.7408,-0.4611,108849.954106,103704.791788,1751961599999,1.000000
BTCUSDT,-1,109545.200000,111425.576329,0.2573,1751587199999,1752105599999,stop_loss,-1.7165,0.1000,0.0400,-1.8565,-0.4776,111425.576329,105784.447342,1752191999999,0.666667
BTCUSDT,-1,117075.600000,119510.922424,0.2494,1752335999999,1752422399999,stop_loss,-2.0801,0.1000,0.0400,-2.2201,-0.5536,119510.922424,112204.955152,1752940799999,0.666667
BTCUSDT,-1,119816.500000,117330.200000,0.2402,1752537599999,1753142400000,timeout,2.0751,0.1000,0.0400,1.9351,0.4649,122529.580042,114390.339916,1753142399999,1.000000
BTCUSDT,-1,119993.700000,117897.100000,0.6769,1753228799999,1753833600000,timeout,1.7473,0.1000,0.0400,1.6073,1.0879,122717.652418,114545.795165,1753833599999,1.000000
BTCUSDT,-1,117771.000000,113508.681555,0.2659,1753919999999,1754092799999,take_profit,3.6192,0.1000,0.0400,3.4792,0.9250,119902.159222,113508.681555,1754524799999,1.000000
BTCUSDT,1,115366.300000,119754.609090,0.2811,1754495999999,1754899199999,take_profit,3.8038,0.1000,0.0400,3.6638,1.0300,113172.145455,119754.609090,1755100799999,0.333333
BTCUSDT,1,113297.000000,110913.786249,0.2981,1755705599999,1756079999999,stop_loss,-2.1035,0.1000,0.0400,-2.2435,-0.6688,110913.786249,118063.427502,1756310399999,0.333333
BTCUSDT,1,110244.200000,107338.340867,0.2871,1756195199999,1756540799999,stop_loss,-2.6358,0.1000,0.0400,-2.7758,-0.7969,107338.340867,116055.918267,1756799999999,0.666667
BTCUSDT,1,108656.900000,110710.800000,0.2739,1756627199999,1757232000000,timeout,1.8903,0.1000,0.0400,1.7503,0.4795,106259.037757,113452.624485,1757231999999,0.333333
BTCUSDT,-1,112012.600000,113928.492263,0.2818,1757375999999,1757519999999,stop_loss,-1.7104,0.1000,0.0400,-1.8504,-0.5215,113928.492263,108180.815474,1757980799999,0.666667
BTCUSDT,-1,114122.300000,116173.934875,0.2732,1757606399999,1757663999999,stop_loss,-1.7978,0.1000,0.0400,-1.9378,-0.5295,116173.934875,110019.030249,1758211199999,0.333333
BTCUSDT,-1,118444.100000,120566.365952,0.2645,1759391999999,1759449599999,stop_loss,-1.7918,0.1000,0.0400,-1.9318,-0.5110,120566.365952,114199.568097,1759996799999,0.666667
BTCUSDT,-1,122182.700000,124619.957792,0.2561,1759535999999,1759651199999,stop_loss,-1.9948,0.1000,0.0400,-2.1348,-0.5467,124619.957792,117308.184415,1760140799999,0.666667
BTCUSDT,-1,123332.300000,125785.642198,0.2471,1759737599999,1759795199999,stop_loss,-1.9892,0.1000,0.0400,-2.1292,-0.5260,125785.642198,118425.615605,1760342399999,1.000000
BTCUSDT,-1,121286.500000,124042.863460,0.2384,1759881599999,1759967999999,stop_loss,-2.2726,0.1000,0.0400,-2.4126,-0.5751,124042.863460,115773.773080,1760486399999,1.000000
BTCUSDT,-1,121579.300000,115796.723607,0.2289,1760054399999,1760140799999,take_profit,4.7562,0.1000,0.0400,4.6162,1.0566,124470.588196,115796.723607,1760659199999,0.333333
BTCUSDT,-1,111665.200000,108019.900000,0.2463,1760428799999,1761033600000,timeout,3.2645,0.1000,0.0400,3.1245,0.7696,115888.587855,103218.424291,1761033599999,1.000000
BTCUSDT,-1,107532.000000,111344.637517,0.2590,1761177599999,1761292799999,stop_loss,-3.5456,0.1000,0.0400,-3.6856,-0.9546,111344.637517,99906.724965,1761782399999,0.666667
BTCUSDT,-1,111445.400000,114643.831367,0.2433,1761379199999,1761523199999,stop_loss,-2.8700,0.1000,0.0400,-3.0100,-0.7322,114643.831367,105048.537267,1761983999999,0.666667
BTCUSDT,-1,114064.100000,108591.090667,0.2312,1761609599999,1761811199999,take_profit,4.7982,0.1000,0.0400,4.6582,1.0769,116800.604667,108591.090667,1762214399999,0.666667
BTCUSDT,-1,109400.100000,102666.443976,0.2490,1761897599999,1762300799999,take_profit,6.1551,0.1000,0.0400,6.0151,1.4975,112766.928012,102666.443976,1762502399999,1.000000
BTCUSDT,1,103837.000000,100397.685259,0.2737,1762387199999,1762473599999,stop_loss,-3.3122,0.1000,0.0400,-3.4522,-0.9447,100397.685259,110715.629481,1762991999999,0.333333
BTCUSDT,1,103305.200000,99839.437545,0.2581,1762559999999,1763078399999,stop_loss,-3.3549,0.1000,0.0400,-3.4949,-0.9019,99839.437545,110236.724911,1763164799999,0.333333
BTCUSDT,1,96289.400000,92566.066680,0.2432,1763193599999,1763423999999,stop_loss,-3.8668,0.1000,0.0400,-4.0068,-0.9744,92566.066680,103736.066639,1763798399999,0.333333
BTCUSDT,1,92916.900000,89503.042807,0.2271,1763510399999,1763596799999,stop_loss,-3.6741,0.1000,0.0400,-3.8141,-0.8662,89503.042807,99744.614386,1764115199999,0.333333
BTCUSDT,1,87004.600000,86487.300000,0.2128,1763971199999,1764576000000,timeout,-0.5946,0.1000,0.0400,-0.7346,-0.1563,83496.885243,94020.029514,1764575999999,1.000000
BTCUSDT,-1,86965.000000,89820.982085,0.2102,1764662399999,1764691199999,stop_loss,-3.2841,0.1000,0.0400,-3.4241,-0.7199,89820.982085,81253.035830,1765267199999,0.666667
BTCUSDT,-1,93376.700000,91977.500000,0.1984,1764806399999,1765411200000,timeout,1.4984,0.1000,0.0400,1.3584,0.2695,96689.189779,86751.720442,1765411199999,1.000000
BTCUSDT,-1,92389.500000,86239.862364,0.2028,1765526399999,1765843199999,take_profit,6.6562,0.1000,0.0400,6.5162,1.3215,95464.318818,86239.862364,1766131199999,1.000000
BTCUSDT,-1,87826.300000,90394.281096,0.2246,1765929599999,1766419199999,stop_loss,-2.9239,0.1000,0.0400,-3.0639,-0.6882,90394.281096,82690.337808,1766534399999,1.000000
BTCUSDT,-1,87405.300000,89833.513381,0.2133,1766505599999,1766995199999,stop_loss,-2.7781,0.1000,0.0400,-2.9181,-0.6223,89833.513381,82548.873239,1767110399999,0.666667
BTCUSDT,-1,87457.500000,89335.753131,0.2030,1767081599999,1767139199999,stop_loss,-2.1476,0.1000,0.0400,-2.2876,-0.4644,89335.753131,83700.993738,1767686399999,0.333333
BTCUSDT,-1,87608.200000,89431.312023,0.1953,1767225599999,1767369599999,stop_loss,-2.0810,0.1000,0.0400,-2.2210,-0.4338,89431.312023,83961.975953,1767830399999,1.000000
BTCUSDT,-1,89931.800000,91629.098866,0.1882,1767455999999,1767513599999,stop_loss,-1.8873,0.1000,0.0400,-2.0273,-0.3815,91629.098866,86537.202268,1768060799999,0.333333
BTCUSDT,-1,93822.400000,90260.211339,0.1819,1767657599999,1767859199999,take_profit,3.7967,0.1000,0.0400,3.6567,0.6651,95603.494330,90260.211339,1768262399999,0.333333
BTCUSDT,-1,90712.100000,92721.040890,0.1928,1767945599999,1768319999999,stop_loss,-2.2146,0.1000,0.0400,-2.3546,-0.4541,92721.040890,86694.218221,1768550399999,0.333333
BTCUSDT,-1,95567.300000,90901.951962,0.1854,1768521599999,1768895999999,take_profit,4.8817,0.1000,0.0400,4.7417,0.8789,97899.974019,90901.951962,1769126399999,0.333333
BTCUSDT,-1,89171.300000,89106.800000,0.1999,1768982399999,1769587200000,timeout,0.0723,0.1000,0.0400,-0.0677,-0.0135,91373.840733,84766.218534,1769587199999,0.333333
BTCUSDT,-1,88310.900000,84221.080094,0.1996,1769673599999,1769731199999,take_profit,4.6312,0.1000,0.0400,4.4912,0.8966,90355.809953,84221.080094,1770278399999,0.333333
BTCUSDT,1,78800.600000,75194.545769,0.2144,1770047999999,1770163199999,stop_loss,-4.5762,0.1000,0.0400,-4.7162,-1.0113,75194.545769,86012.708462,1770652799999,1.000000
BTCUSDT,-1,69251.500000,67363.600000,0.1977,1770739199999,1771344000000,timeout,2.7262,0.1000,0.0400,2.5862,0.5114,72945.131517,61864.236966,1771343999999,0.333333
BTCUSDT,-1,67671.000000,62710.149877,0.2062,1771430399999,1771919999999,take_profit,7.3308,0.1000,0.0400,7.1908,1.4826,70151.425062,62710.149877,1772035199999,0.333333
BTCUSDT,1,65001.100000,69489.550916,0.2306,1772006399999,1772063999999,take_profit,6.9052,0.1000,0.0400,6.7652,1.5604,62756.874542,69489.550916,1772611199999,0.666667
BTCUSDT,1,65836.000000,63395.287398,0.2564,1772236799999,1772265599999,stop_loss,-3.7073,0.1000,0.0400,-3.8473,-0.9864,63395.287398,70717.425204,1772841599999,0.333333
BTCUSDT,1,68394.100000,73351.190133,0.2401,1773100799999,1773417599999,take_profit,7.2478,0.1000,0.0400,7.1078,1.7067,65915.554933,73351.190133,1773705599999,0.333333
BTCUSDT,1,70554.600000,75030.381720,0.2683,1773503999999,1773734399999,take_profit,6.3437,0.1000,0.0400,6.2037,1.6643,68316.709140,75030.381720,1774108799999,0.666667
BTCUSDT,-1,68651.900000,70854.017654,0.2957,1775030399999,1775606399999,stop_loss,-3.2077,0.1000,0.0400,-3.3477,-0.9900,70854.017654,64247.664691,1775635199999,0.333333
BTCUSDT,-1,72917.400000,74996.856131,0.2794,1775865599999,1776182399999,stop_loss,-2.8518,0.1000,0.0400,-2.9918,-0.8359,74996.856131,68758.487738,1776470399999,0.333333
BTCUSDT,-1,73797.500000,75851.056970,0.8049,1776268799999,1776441599999,stop_loss,-2.7827,0.1000,0.0400,-2.9227,-2.3524,75851.056970,69690.386061,1776873599999,0.666667
BTCUSDT,-1,76124.800000,78172.676288,0.2268,1776527999999,1776844799999,stop_loss,-2.6902,0.1000,0.0400,-2.8302,-0.6419,78172.676288,72029.047425,1777132799999,0.666667
BTCUSDT,-1,78009.100000,76129.900000,0.2162,1776931199999,1777536000000,timeout,2.4089,0.1000,0.0400,2.2689,0.4906,80099.511829,73828.276341,1777535999999,0.666667
BTCUSDT,-1,81333.300000,80981.900000,0.2243,1778054399999,1778659200000,timeout,0.4320,0.1000,0.0400,0.2920,0.0655,83081.752738,77836.394524,1778659199999,1.000000
BTCUSDT,1,78104.200000,76453.644606,0.2254,1778975999999,1779119999999,stop_loss,-2.1133,0.1000,0.0400,-2.2533,-0.5078,76453.644606,81405.310788,1779580799999,0.333333
BTCUSDT,1,76343.700000,74630.763071,0.2170,1779638399999,1779926399999,stop_loss,-2.2437,0.1000,0.0400,-2.3837,-0.5173,74630.763071,79769.573858,1780243199999,0.333333
BTCUSDT,1,73775.400000,72036.958918,0.2085,1780070399999,1780329599999,stop_loss,-2.3564,0.1000,0.0400,-2.4964,-0.5204,72036.958918,77252.282164,1780675199999,0.333333
BTCUSDT,1,63298.500000,65702.100000,0.1999,1780876799999,1781481600000,timeout,3.7972,0.1000,0.0400,3.6572,0.7310,60529.082196,68837.335608,1781481599999,0.666667
