date,pnl_pct,trade_count
2025-03-28,2.7116,1
2025-04-02,3.5665,1
2025-04-06,2.0875,1
2025-04-17,1.1949,1
2025-04-22,-0.7584,1
2025-04-25,-0.9896,1
2025-05-01,-0.8351,1
2025-05-08,-0.7251,1
2025-05-12,-0.7518,1
2025-05-18,-0.7455,1
2025-05-21,-0.7554,1
2025-05-30,1.3697,1
2025-06-03,-0.7390,1
2025-06-05,1.1145,1
2025-06-13,-0.6885,1
2025-06-20,-0.6920,1
2025-07-02,-0.4611,1
2025-07-09,-0.4776,1
2025-07-13,-0.5536,1
2025-07-22,0.4649,1
2025-07-30,1.0879,1
2025-08-01,0.9250,1
2025-08-11,1.0300,1
2025-08-24,-0.6688,1
2025-08-30,-0.7969,1
2025-09-07,0.4795,1
2025-09-10,-0.5215,1
2025-09-12,-0.5295,1
2025-10-02,-0.5110,1
2025-10-05,-0.5467,1
2025-10-06,-0.5260,1
2025-10-08,-0.5751,1
2025-10-10,1.0566,1
2025-10-21,0.7696,1
2025-10-24,-0.9546,1
2025-10-26,-0.7322,1
2025-10-30,1.0769,1
2025-11-04,1.4975,1
2025-11-06,-0.9447,1
2025-11-13,-0.9019,1
2025-11-17,-0.9744,1
2025-11-19,-0.8662,1
2025-12-01,-0.1563,1
2025-12-02,-0.7199,1
2025-12-11,0.2695,1
2025-12-15,1.3215,1
2025-12-22,-0.6882,1
2025-12-29,-0.6223,1
2025-12-30,-0.4644,1
2026-01-02,-0.4338,1
2026-01-04,-0.3815,1
2026-01-08,0.6651,1
2026-01-13,-0.4541,1
2026-01-20,0.8789,1
2026-01-28,-0.0135,1
2026-01-29,0.8966,1
2026-02-03,-1.0113,1
2026-02-17,0.5114,1
2026-02-24,1.4826,1
2026-02-25,1.5604,1
2026-02-28,-0.9864,1
2026-03-13,1.7067,1
2026-03-17,1.6643,1
2026-04-07,-0.9900,1
2026-04-14,-0.8359,1
2026-04-17,-2.3524,1
2026-04-22,-0.6419,1
2026-04-30,0.4906,1
2026-05-13,0.0655,1
2026-05-18,-0.5078,1
2026-05-27,-0.5173,1
2026-06-01,-0.5204,1
2026-06-15,0.7310,1
