symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
LTCUSDT,1,131.160000,121.892011,1.0000,1641657599999,1641830399999,stop_loss,-7.0662,0.1000,-7.1662,-7.1662,121.892011,149.695978,1642262399999,0.725665
LTCUSDT,1,129.190000,146.760880,1.0000,1641916799999,1642233599999,take_profit,13.6008,0.1000,13.5008,13.5008,120.404560,146.760880,1642521599999,0.846161
LTCUSDT,1,146.010000,136.270419,1.0000,1642492799999,1642579199999,stop_loss,-6.6705,0.1000,-6.7705,-6.7705,136.270419,165.489162,1643097599999,0.835004
LTCUSDT,1,123.790000,111.955870,1.0000,1642780799999,1642809599999,stop_loss,-9.5598,0.1000,-9.6598,-9.6598,111.955870,147.458261,1643385599999,0.718924
LTCUSDT,1,109.480000,109.430000,1.0000,1643068799999,1643673600000,timeout,-0.0457,0.1000,-0.1457,-0.1457,94.887938,138.664124,1643673599999,0.970119
LTCUSDT,-1,110.890000,118.669188,0.3300,1643932799999,1644019199999,stop_loss,-7.0152,0.1000,-7.1152,-2.3480,118.669188,95.331624,1644537599999,0.757188
LTCUSDT,1,127.180000,119.129195,0.3300,1645084799999,1645142399999,stop_loss,-6.3302,0.1000,-6.4302,-2.1220,119.129195,143.281610,1645689599999,0.763780
LTCUSDT,1,110.530000,102.640025,0.3300,1645401599999,1645487999999,stop_loss,-7.1383,0.1000,-7.2383,-2.3886,102.640025,126.309951,1646006399999,0.765785
LTCUSDT,-1,111.600000,102.470000,0.3300,1646351999999,1646956800000,timeout,8.1810,0.1000,8.0810,2.6667,120.341702,94.116596,1646956799999,0.956680
LTCUSDT,-1,104.390000,111.609415,1.0000,1647043199999,1647417599999,stop_loss,-6.9158,0.1000,-7.0158,-7.0158,111.609415,89.951170,1647647999999,0.977696
LTCUSDT,-1,109.160000,115.839831,0.3300,1647503999999,1647734399999,stop_loss,-6.1193,0.1000,-6.2193,-2.0524,115.839831,95.800337,1648108799999,0.985936
LTCUSDT,-1,114.780000,120.783922,0.3300,1647820799999,1647935999999,stop_loss,-5.2308,0.1000,-5.3308,-1.7592,120.783922,102.772157,1648425599999,0.982958
LTCUSDT,-1,123.870000,113.990000,0.3300,1648771199999,1649376000000,timeout,7.9761,0.1000,7.8761,2.5991,131.569284,108.471432,1649375999999,0.934799
LTCUSDT,1,110.230000,104.523612,0.3300,1649635199999,1649692799999,stop_loss,-5.1768,0.1000,-5.2768,-1.7413,104.523612,121.642775,1650239999999,0.797199
LTCUSDT,1,104.780000,113.770000,0.3300,1649807999999,1650412800000,timeout,8.5799,0.1000,8.4799,2.7984,98.929713,116.480575,1650412799999,0.959599
LTCUSDT,1,111.810000,106.609628,0.3300,1650499199999,1650585599999,stop_loss,-4.6511,0.1000,-4.7511,-1.5679,106.609628,122.210744,1651103999999,0.992348
LTCUSDT,1,105.300000,99.580716,0.3300,1650671999999,1650873599999,stop_loss,-5.4314,0.1000,-5.5314,-1.8254,99.580716,116.738568,1651276799999,0.996909
LTCUSDT,1,104.010000,98.805562,0.3300,1650959999999,1651017599999,stop_loss,-5.0038,0.1000,-5.1038,-1.6842,98.805562,114.418876,1651564799999,0.997014
LTCUSDT,1,71.320000,69.560000,0.3300,1652860799999,1653465600000,timeout,-2.4678,0.1000,-2.5678,-0.8474,62.995376,87.969247,1653465599999,0.708457
LTCUSDT,-1,67.730000,62.630000,0.3300,1654070399999,1654675200000,timeout,7.5299,0.1000,7.4299,2.4519,72.057385,59.075229,1654675199999,0.801840
LTCUSDT,-1,61.840000,54.302827,1.0000,1654761599999,1654963199999,take_profit,12.1882,0.1000,12.0882,12.0882,65.608587,54.302827,1655366399999,0.866945
LTCUSDT,1,44.760000,55.700000,1.0000,1655423999999,1656028800000,timeout,24.4415,0.1000,24.3415,24.3415,38.229242,57.821516,1656028799999,0.942316
LTCUSDT,1,55.800000,50.568080,1.0000,1656115199999,1656604799999,stop_loss,-9.3762,0.1000,-9.4762,-9.4762,50.568080,66.263840,1656719999999,0.769482
LTCUSDT,1,59.980000,62.010000,1.0000,1659340799999,1659945600000,timeout,3.3845,0.1000,3.2845,3.2845,55.687092,68.565816,1659945599999,0.678355
LTCUSDT,1,62.500000,59.498042,1.0000,1660031999999,1660060799999,stop_loss,-4.8031,0.1000,-4.9031,-4.9031,59.498042,68.503917,1660636799999,0.726604
LTCUSDT,1,61.790000,60.240000,1.0000,1660147199999,1660752000000,timeout,-2.5085,0.1000,-2.6085,-2.6085,58.178653,69.012693,1660751999999,0.715105
LTCUSDT,1,59.980000,56.414168,1.0000,1660867199999,1660895999999,stop_loss,-5.9450,0.1000,-6.0450,-6.0450,56.414168,67.111664,1661471999999,0.755223
LTCUSDT,1,55.040000,52.770000,1.0000,1660982399999,1661587200000,timeout,-4.1243,0.1000,-4.2243,-4.2243,51.035328,63.049344,1661587199999,0.690392
LTCUSDT,1,53.130000,59.634105,0.3300,1661673599999,1662134399999,take_profit,12.2419,0.1000,12.1419,4.0068,49.877948,59.634105,1662278399999,0.678749
LTCUSDT,1,53.350000,53.270000,1.0000,1664611199999,1665216000000,timeout,-0.1500,0.1000,-0.2500,-0.2500,50.498101,59.053798,1665215999999,0.924464
LTCUSDT,1,53.330000,51.473132,1.0000,1665302399999,1665475199999,stop_loss,-3.4818,0.1000,-3.5818,-3.5818,51.473132,57.043735,1665907199999,0.940280
LTCUSDT,1,52.460000,50.593777,1.0000,1665561599999,1665647999999,stop_loss,-3.5574,0.1000,-3.6574,-3.6574,50.593777,56.192447,1666166399999,0.923157
LTCUSDT,1,51.870000,50.860000,1.0000,1665734399999,1666339200000,timeout,-1.9472,0.1000,-2.0472,-2.0472,49.506491,56.597018,1666339199999,0.901059
LTCUSDT,1,51.730000,55.036090,1.0000,1666425599999,1666742399999,take_profit,6.3910,0.1000,6.2910,6.2910,50.076955,55.036090,1667030399999,0.882189
LTCUSDT,1,54.730000,59.025937,0.3300,1666915199999,1667404799999,take_profit,7.8493,0.1000,7.7493,2.5573,52.582032,59.025937,1667519999999,0.777203
LTCUSDT,-1,78.380000,76.880000,1.0000,1669449599999,1670054400000,timeout,1.9138,0.1000,1.8138,1.8138,85.752435,63.635131,1670054399999,0.825323
LTCUSDT,1,76.390000,77.460000,1.0000,1670140799999,1670745600000,timeout,1.4007,0.1000,1.3007,1.3007,71.927490,85.315021,1670745599999,0.767285
LTCUSDT,1,74.980000,71.327982,1.0000,1670860799999,1671206399999,stop_loss,-4.8707,0.1000,-4.9707,-4.9707,71.327982,82.284036,1671465599999,0.659367
LTCUSDT,1,64.860000,70.260000,1.0000,1671523199999,1672128000000,timeout,8.3256,0.1000,8.2256,8.2256,60.404031,73.771938,1672127999999,0.709289
LTCUSDT,1,66.270000,72.537752,1.0000,1672271999999,1672646399999,take_profit,9.4579,0.1000,9.3579,9.3579,63.136124,72.537752,1672876799999,0.670304
LTCUSDT,-1,84.090000,89.023241,0.3300,1673481599999,1673683199999,stop_loss,-5.8666,0.1000,-5.9666,-1.9690,89.023241,74.223518,1674086399999,0.805000
LTCUSDT,-1,86.970000,88.750000,0.3300,1673769599999,1674374400000,timeout,-2.0467,0.1000,-2.1467,-0.7084,92.947221,75.015558,1674374399999,0.809572
LTCUSDT,-1,87.830000,92.709886,0.3300,1674460799999,1674489599999,stop_loss,-5.5561,0.1000,-5.6561,-1.8665,92.709886,78.070228,1675065599999,0.840159
LTCUSDT,-1,89.820000,94.716342,0.3300,1674575999999,1674979199999,stop_loss,-5.4513,0.1000,-5.5513,-1.8319,94.716342,80.027317,1675180799999,0.873420
LTCUSDT,-1,93.970000,98.879434,0.3300,1675065599999,1675295999999,stop_loss,-5.2245,0.1000,-5.3245,-1.7571,98.879434,84.151132,1675670399999,0.853234
LTCUSDT,1,93.890000,88.806840,0.3300,1676102399999,1676332799999,stop_loss,-5.4140,0.1000,-5.5140,-1.8196,88.806840,104.056320,1676707199999,0.756269
