date,pnl_pct,trade_count
2025-04-13,-6.0821,1
2025-04-21,-4.0883,1
2025-05-01,-2.7551,1
2025-05-08,-2.7726,1
2025-05-17,-0.1838,1
2025-05-18,-2.4351,1
2025-05-21,-1.0862,1
2025-05-30,1.6627,1
2025-06-05,-1.0230,1
2025-06-09,1.9565,1
2025-06-13,1.6589,1
2025-06-21,-0.5430,1
2025-06-29,2.1060,1
2025-07-02,-0.6706,1
2025-07-10,0.6507,1
2025-07-14,-0.8615,1
2025-07-17,-1.0402,1
2025-07-26,0.0546,1
2025-08-02,1.5846,1
2025-08-11,1.3208,1
2025-09-02,-0.0492,1
2025-09-10,1.2135,1
2025-09-12,-2.2811,1
2025-09-21,0.0347,1
2025-09-22,-1.5480,1
2025-09-29,-0.6755,1
2025-10-01,-0.6678,1
2025-10-10,1.5515,1
2025-10-22,1.3485,1
2025-10-26,-1.4451,1
2025-10-30,1.8780,1
2025-11-04,2.3779,1
2025-11-13,0.6761,1
2025-11-20,2.9686,1
2025-12-02,-0.1830,1
2025-12-05,-1.4573,1
2025-12-09,-1.2289,1
2025-12-15,2.3517,1
2025-12-24,0.1035,1
2025-12-29,-1.0259,1
2026-01-02,-0.8199,1
2026-01-05,-0.7847,1
2026-01-13,0.4271,1
2026-01-20,1.9113,1
2026-01-29,0.5043,1
2026-01-31,2.6463,1
2026-02-17,-0.9326,1
2026-02-25,0.1175,1
2026-03-04,-1.4980,1
2026-03-12,0.5794,1
2026-03-16,-1.4033,1
2026-03-21,2.3507,1
2026-03-29,-1.2842,1
2026-04-01,-1.2188,1
2026-04-06,-1.3592,1
2026-04-13,-1.2755,1
2026-04-17,-1.1879,1
2026-04-22,-1.1044,1
2026-04-30,0.7701,1
2026-05-06,1.7608,1
2026-05-14,0.5389,1
2026-05-17,-0.9964,1
2026-05-23,-0.9023,1
2026-05-27,-0.9022,1
2026-06-01,-0.3986,1
