date,net_return
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,-0.0012845295434815718
2020-03-10,0.00029203663448784667
2020-03-11,0.004572541521448148
2020-03-12,0.083208910796047642
2020-03-13,-0.041033752543687907
2020-03-14,0.011376099246096727
2020-03-15,-0.006993185715189143
2020-03-16,0.015603570214421492
2020-03-17,-0.0087244477125726361
2020-03-18,-0.0079619488013678019
2020-03-19,-0.021129549002851244
2020-03-20,-0.00024361322669697039
2020-03-21,0
2020-03-22,0
2020-03-23,-0.014660963153088402
2020-03-24,-0.00043063606634419216
2020-03-25,-6.4976597283772364e-06
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,0
2020-04-05,0
2020-04-06,0
2020-04-07,0
2020-04-08,0
2020-04-09,0
2020-04-10,-0.018359342971482784
2020-04-11,0.00049823489714806435
2020-04-12,0.00065415866543427903
2020-04-13,-0.0028642155491005461
2020-04-14,-0.00029822739738838422
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,0.010264991601836915
2020-04-19,-0.0058745696366138134
2020-04-20,-0.010536859183249758
2020-04-21,0.00047250064698323158
2020-04-22,0.010799493859441345
2020-04-23,0.0088704662560266101
2020-04-24,0.0028604071965565581
2020-04-25,0.0030193026440985538
2020-04-26,0.0042191470498256223
2020-04-27,-0.00096073139839192301
2020-04-28,0.0022079250373696624
2020-04-29,0.015368161224506682
2020-04-30,-0.010896692980083444
2020-05-01,0.0058021664334910739
2020-05-02,0.0054387053590712053
2020-05-03,-0.0062898316773634111
2020-05-04,-0.0016127354020661899
2020-05-05,-0.0010088108438551791
2020-05-06,-0.0058116252539895941
2020-05-07,-0.00032107275786485978
2020-05-08,0.0067879597127289415
2020-05-09,-0.0039615276169858715
2020-05-10,-0.018453099088547087
2020-05-11,-0.0037716870511361744
2020-05-12,-0.00031528562885385636
2020-05-13,0
2020-05-14,0
2020-05-15,-0.0035644524818214673
2020-05-16,-0.00032721345217667785
2020-05-17,-0.0022099985266197386
2020-05-18,0.0017391294964259618
2020-05-19,0.00067408357846465705
2020-05-20,-0.0016523333654545613
2020-05-21,-0.011221023173872746
2020-05-22,0.00014460291009688042
2020-05-23,-0.0042772169032266882
2020-05-24,-0.0063319089690632158
2020-05-25,0.0023888772446107875
2020-05-26,-0.00087102743404798844
2020-05-27,-0.0023141781246042159
2020-05-28,0.00093893335350458962
2020-05-29,-0.00064434807449897935
2020-05-30,0.010998819923353942
2020-05-31,-0.0050124352703975195
2020-06-01,0.011403157717450041
2020-06-02,-0.0067736356376513207
2020-06-03,0.0046590025903845422
2020-06-04,0.00075962079340929911
2020-06-05,-0.0027233874057546181
2020-06-06,0.0011193031940419651
2020-06-07,-0.0021298691178422979
2020-06-08,0.0016539483872852756
2020-06-09,-0.0012613661898931428
2020-06-10,0.0020141786442322562
2020-06-11,-0.016066924829640672
2020-06-12,-0.00015261901674534784
2020-06-13,-0.00022393346205429321
2020-06-14,0
2020-06-15,0.00032863801152216432
2020-06-16,9.6632056872048011e-05
2020-06-17,-0.0016274116027408247
2020-06-18,0.0013990387210032207
2020-06-19,-0.00030135097535355371
2020-06-20,-0.00025931014618174597
2020-06-21,0.0013351967151282729
2020-06-22,0.0027272998031762086
2020-06-23,0.0007464051010408479
2020-06-24,-0.0031810986549033471
2020-06-25,0.001736186528529915
2020-06-26,0.00059577275869227009
2020-06-27,0.0060330820506477867
2020-06-28,-0.0039192898889377492
2020-06-29,-0.002608819312816979
2020-06-30,0.00047533299858004696
2020-07-01,0.00025395405113992631
2020-07-02,0.0015461863253318775
2020-07-03,0.0017154166780524172
2020-07-04,-0.00039750511547886891
2020-07-05,-0.00024389890291032224
2020-07-06,-0.0049639883102273741
2020-07-07,0.0066019334326414825
2020-07-08,0.012725064176672518
2020-07-09,-0.0032162162554915108
2020-07-10,-0.003269826444233126
2020-07-11,0.001724465100952921
2020-07-12,0.0038930650414930046
2020-07-13,-0.00293135663900157
2020-07-14,0.0018541890870422684
2020-07-15,0.00028232632354519005
2020-07-16,-0.0040362668523588052
2020-07-17,0.00090744925183816605
2020-07-18,-0.001336325630979518
2020-07-19,-0.0016968876667843302
2020-07-20,-0.011031186200996301
2020-07-21,-0.0033840640052900106
2020-07-22,0.0016286120725257369
2020-07-23,-0.00032563003932739587
2020-07-24,-0.0028716788783285097
2020-07-25,0.0059297813294387769
2020-07-26,-0.00055975949272080161
2020-07-27,0.0062059256127915408
2020-07-28,0.0022828147763591655
2020-07-29,0.00010868843330480438
2020-07-30,0.0017654158702702372
2020-07-31,0.0038476496416790518
2020-08-01,0.018170870768337677
2020-08-02,-0.014664374343252073
2020-08-03,0.010521683761883116
2020-08-04,0.0034672750936632912
2020-08-05,0.0028214821464027651
2020-08-06,0.0032339586019733968
2020-08-07,-0.0056967279162913886
2020-08-08,0.011326654083945842
2020-08-09,0.0023738210446371255
2020-08-10,0.0075973679775354075
2020-08-11,-0.012229315823163445
2020-08-12,0.01587355355580411
2020-08-13,0.0019934533305170365
2020-08-14,0.00755404738599319
2020-08-15,0.0003478149869975411
2020-08-16,0.013371685547360013
2020-08-17,-0.0013225823978418871
2020-08-18,-0.0052995197133937078
2020-08-19,-0.0068626475578672519
2020-08-20,0.023448829692473305
2020-08-21,-0.0099296886411710528
2020-08-22,0.011658320383682197
2020-08-23,0.009832625850082044
2020-08-24,0.0071187479247030172
2020-08-25,-0.013862620065897335
2020-08-26,0.0024073518593605847
2020-08-27,-0.012499771540696925
2020-08-28,-0.00070038851515374922
2020-08-29,0.003695969334169158
2020-08-30,-0.0084897927246919691
2020-08-31,0.00056894126784401422
2020-09-01,-0.0037326751283098814
2020-09-02,-0.0047286490675600978
2020-09-03,0.02378810389843955
2020-09-04,-0.012287972018631854
2020-09-05,0.011543502092422386
2020-09-06,-0.0091257926218822893
2020-09-07,-0.0023142782935152706
2020-09-08,0.0053312232090134692
2020-09-09,-0.0063745167732146557
2020-09-10,-0.0059125493864107259
2020-09-11,-8.3901234265715274e-05
2020-09-12,-0.0031905678007799754
2020-09-13,0.00040118082964490931
2020-09-14,-0.0019728898915550852
2020-09-15,0.0040648858935681265
2020-09-16,0.00077144326785072437
2020-09-17,-0.00030040688622845479
2020-09-18,0.010982284938049203
2020-09-19,-0.0023562645437751328
2020-09-20,0.0091210703042285957
2020-09-21,0.022843488727596561
2020-09-22,-0.0086557249242875667
2020-09-23,0.01386358273745314
2020-09-24,-0.016163807181090006
2020-09-25,-0.0068603770260464714
2020-09-26,-0.0022937438229486684
2020-09-27,0.00072339834179380169
2020-09-28,-0.00067166217634062608
2020-09-29,-0.00064684170628503956
2020-09-30,0.0027633829210538252
2020-10-01,-0.00013444681944108083
2020-10-02,-0.0045663561795460383
2020-10-03,0.0010930127003114798
2020-10-04,0.00060338842765084166
2020-10-05,0.002104439736835495
2020-10-06,0.01176264422262574
2020-10-07,-0.0069806826551049861
2020-10-08,-0.014934121710531323
2020-10-09,-0.018962430503806416
2020-10-10,0.0043331555967629498
2020-10-11,0.0016517493540446626
2020-10-12,0.0012270712349427004
2020-10-13,0.001318697564658633
2020-10-14,-0.0014092543776604849
2020-10-15,-0.0001489812661882306
2020-10-16,-0.0021824778884135254
2020-10-17,-0.00471542050165219
2020-10-18,-0.0045401544818866046
2020-10-19,0.0073032130603252199
2020-10-20,0.013911569644182276
2020-10-21,-0.003987633902078902
2020-10-22,-0.003900506679158644
2020-10-23,0.00036283398553571544
2020-10-24,0.0031298453670143278
2020-10-25,0.00079130818015360482
2020-10-26,-8.0628875858690385e-05
2020-10-27,-0.0011535333507337597
2020-10-28,-0.0018236054460907258
2020-10-29,0.0056672209167489829
2020-10-30,0.0023983016572268756
2020-10-31,0.0019321745671843082
2020-11-01,-0.0061893714911155362
2020-11-02,0.0078730303037080063
2020-11-03,0.0073068159964060353
2020-11-04,0.0045836773575280709
2020-11-05,-0.0062964331754737923
2020-11-06,-0.034347426247557489
2020-11-07,-0.0037151384826010769
2020-11-08,-0.0048365720777258092
2020-11-09,0.0029950389109441033
2020-11-10,-0.017502517061404266
2020-11-11,-0.0049303003991483241
2020-11-12,-0.00086543194204402596
2020-11-13,0.010456425054735208
2020-11-14,-0.0029320102803602754
2020-11-15,-0.0017853512001763105
2020-11-16,0.0069550510347649031
2020-11-17,0.010153794600445742
2020-11-18,-0.005859816698496112
2020-11-19,0.0037002248494106826
2020-11-20,0.0113281708416062
2020-11-21,0.022491436466288928
2020-11-22,-0.0089738671361355715
2020-11-23,0.017578428334155793
2020-11-24,0.0061770916210439619
2020-11-25,-0.01270134283501434
2020-11-26,-0.022427452670721992
2020-11-27,-0.00014134606937921124
2020-11-28,0.010420276815992446
2020-11-29,0.00031918171170897125
2020-11-30,0.011229773482223315
2020-12-01,-0.0088864477704041489
2020-12-02,-0.00031208976717367332
2020-12-03,0.0019639411018046449
2020-12-04,-0.016305046655287092
2020-12-05,0.012394023702992474
2020-12-06,-0.0022502452582956467
2020-12-07,0.003367001718311835
2020-12-08,-0.011210410904097245
2020-12-09,-0.0015721015546361627
2020-12-10,0.00057103930043367335
2020-12-11,0.0026202405432480536
2020-12-12,-0.011186373043972964
2020-12-13,-0.0062766387493462528
2020-12-14,0.001823642499367395
2020-12-15,-0.0040801120956593939
2020-12-16,0.0068524227677428939
2020-12-17,-0.00038318064158016085
2020-12-18,0.0092540374564848982
2020-12-19,0.0032700445511693044
2020-12-20,-0.0034340283052682885
2020-12-21,-0.0066331497598791644
2020-12-22,0.0081142837638403797
2020-12-23,0.031916898869246202
2020-12-24,-0.021716626583323073
2020-12-25,0.0052662739157869343
2020-12-26,0.023584773639062417
2020-12-27,-0.01020594915618267
2020-12-28,0.0012474147801486701
2020-12-29,0.011646460607944498
2020-12-30,-0.0016908181267035749
2020-12-31,-0.002195125236593487
2021-01-01,-0.0054971696465601072
2021-01-02,0.0074061629388995076
2021-01-03,0.023769471871195824
2021-01-04,0.0033100473636804573
2021-01-05,0.015019930286290561
2021-01-06,0.022888754384036369
2021-01-07,-0.0071440909779079131
2021-01-08,0.0024553698805216406
2021-01-09,0.02078113018779093
2021-01-10,-0.0015304150922049731
2021-01-11,-0.027464398041529337
2021-01-12,0.0045990875315227164
2021-01-13,0.018738989320749688
