year,rows,ret_std,ret_skew,ret_kurt,natr_30_median,natr_30_p90,ann_realized_vol_pct
2020,231,0.04962657637453398,0.5671456421121678,0.18152090087627215,0.07542163594747621,0.1021459710996816,164.22
2021,1095,0.04541268687728998,0.08793515661325542,1.988547654093837,0.06383786684277873,0.101794607164632,150.27
2022,1095,0.03585038383464694,0.13914158954809835,2.291843834737072,0.05223655427321418,0.0899783035853073,118.63
2023,1095,0.024965008303233366,1.3223114607404192,15.945218974313903,0.034488112566715176,0.050784785092152514,82.61
2024,1098,0.029086886201002957,0.5047955022237564,3.9459310197346857,0.041714482038820055,0.06674568379497549,96.25
2025,246,0.036202119712133246,0.38849237484069854,1.7746654348329223,0.05719223266048344,0.07979063263746715,119.8
