symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence
LTCUSDT,-1,148.430000,134.906747,1.0000,1641254399999,1641427199999,take_profit,9.1109,0.1000,9.0109,9.0109,152.293787,134.906747,1641859199999,0.709878
LTCUSDT,1,135.880000,130.929608,1.0000,1641513599999,1641542399999,stop_loss,-3.6432,0.1000,-3.7432,-3.7432,130.929608,153.206371,1642118399999,0.710923
LTCUSDT,1,126.410000,144.877415,1.0000,1641859199999,1642175999999,take_profit,14.6091,0.1000,14.5091,14.5091,121.133596,144.877415,1642463999999,0.826796
LTCUSDT,1,148.930000,143.727870,1.0000,1642262399999,1642348799999,stop_loss,-3.4930,0.1000,-3.5930,-3.5930,143.727870,167.137454,1642867199999,0.771939
LTCUSDT,1,123.790000,117.027640,1.0000,1642780799999,1642809599999,stop_loss,-5.4628,0.1000,-5.5628,-5.5628,117.027640,147.458261,1643385599999,0.780539
LTCUSDT,1,109.480000,109.430000,0.3300,1643068799999,1643673600000,timeout,-0.0457,0.1000,-0.1457,-0.0481,101.141679,138.664124,1643673599999,0.916336
LTCUSDT,-1,126.160000,131.374598,0.3300,1644739199999,1644940799999,stop_loss,-4.1333,0.1000,-4.2333,-1.3970,131.374598,107.908909,1645343999999,0.764830
LTCUSDT,-1,112.100000,100.110000,1.0000,1646150399999,1646755200000,timeout,10.6958,0.1000,10.5958,10.5958,118.181992,90.813027,1646755199999,0.881484
LTCUSDT,-1,108.550000,108.390000,1.0000,1646841599999,1647446400000,timeout,0.1474,0.1000,0.0474,0.0474,112.820877,93.601932,1647446399999,0.803916
LTCUSDT,-1,109.220000,112.653258,1.0000,1647590399999,1647647999999,stop_loss,-3.1434,0.1000,-3.2434,-3.2434,112.653258,97.203597,1648195199999,0.797746
LTCUSDT,-1,115.400000,118.635583,1.0000,1647763199999,1647935999999,stop_loss,-2.8038,0.1000,-2.9038,-2.9038,118.635583,104.075459,1648367999999,0.909899
LTCUSDT,-1,120.080000,123.943009,0.3300,1648022399999,1648137599999,stop_loss,-3.2170,0.1000,-3.3170,-1.0946,123.943009,106.559470,1648627199999,0.839545
LTCUSDT,1,113.210000,108.863972,0.3300,1649318399999,1649663999999,stop_loss,-3.8389,0.1000,-3.9389,-1.2998,108.863972,128.421097,1649923199999,0.887787
LTCUSDT,1,104.780000,113.770000,0.3300,1649807999999,1650412800000,timeout,8.5799,0.1000,8.4799,2.7984,101.436979,116.480575,1650412799999,0.941793
LTCUSDT,1,112.950000,109.903354,0.3300,1650556799999,1650585599999,stop_loss,-2.6973,0.1000,-2.7973,-0.9231,109.903354,123.613259,1651161599999,0.742665
LTCUSDT,1,100.890000,97.559087,0.3300,1651046399999,1651363199999,stop_loss,-3.3015,0.1000,-3.4015,-1.1225,97.559087,112.548194,1651651199999,0.767365
LTCUSDT,-1,100.620000,103.759543,0.3300,1651535999999,1651708799999,stop_loss,-3.1202,0.1000,-3.2202,-1.0627,103.759543,89.631600,1652140799999,0.715911
LTCUSDT,1,67.960000,70.860000,0.3300,1652630399999,1653235200000,timeout,4.2672,0.1000,4.1672,1.3752,62.160796,88.257213,1653235199999,0.883509
