date,pnl_pct,trade_count
2022-01-05,-4.6554,1
2022-01-10,-7.6070,1
2022-01-15,13.5008,1
2022-02-01,-0.1457,1
2022-02-05,-7.1434,1
2022-02-07,-2.2005,1
2022-02-17,2.6313,1
2022-02-22,4.7822,1
2022-02-24,5.1241,1
2022-03-04,0.4999,1
2022-03-12,-0.6555,1
2022-03-19,4.0681,1
2022-03-24,3.4193,1
2022-04-03,0.2281,1
2022-04-04,-1.8459,1
2022-04-06,-1.8098,1
2022-04-11,-2.1889,1
2022-04-21,-1.5679,1
2022-04-25,-1.8254,1
2022-04-26,-1.6842,1
2022-05-23,3.1146,1
2022-06-08,7.4299,1
2022-06-11,12.0882,1
2022-06-25,-11.8575,1
2022-07-04,14.2838,1
2022-07-08,-2.7079,1
2022-07-16,0.6984,1
2022-07-18,-2.0019,1
2022-07-26,3.3553,1
2022-07-27,-2.1189,1
2022-08-06,-1.0403,1
2022-08-10,-1.8800,1
2022-08-18,-0.4926,1
2022-08-26,-0.2041,1
2022-09-02,4.4853,1
2022-09-10,-1.9636,1
2022-09-13,-2.0331,1
2022-09-19,5.1388,1
2022-09-24,-2.4960,1
2022-10-06,-0.6581,1
2022-10-13,-1.2219,1
2022-10-22,0.1923,1
2022-11-02,-1.2653,1
2022-11-08,5.1683,1
2022-11-22,5.3491,1
2022-12-03,-1.7401,1
2022-12-11,-0.2570,1
2022-12-26,-5.6390,1
2022-12-31,-4.5775,1
2023-01-14,-5.9666,1
2023-01-29,-5.8170,1
2023-02-01,-5.3245,1
2023-02-09,5.3396,1
2023-02-21,-6.3171,1
2023-03-03,-1.3532,1
2023-03-23,15.8051,1
2023-04-01,0.7309,1
2023-04-10,-3.9373,1
2023-04-14,-4.2869,1
2023-04-19,2.9870,1
2023-04-26,-1.8208,1
2023-05-04,0.5110,1
2023-05-08,3.0038,1
2023-05-28,-1.5599,1
2023-06-05,2.8735,1
2023-06-10,3.1546,1
2023-06-14,-2.2796,1
2023-06-21,4.2551,1
2023-07-11,3.2418,1
2023-07-22,-0.3906,1
2023-07-24,-4.6155,1
2023-08-02,-1.2442,1
2023-08-31,2.9645,1
2023-09-08,-0.6185,1
2023-09-10,-3.2415,1
2023-09-11,-3.7013,1
2023-09-15,3.0728,1
2023-09-24,0.4281,1
2023-10-01,-1.2176,1
2023-10-04,-1.2582,1
2023-10-11,2.0611,1
2023-10-16,1.7666,1
2023-10-23,2.2156,1
2023-11-02,0.3365,1
2023-11-21,-0.8484,1
2023-11-29,1.0437,1
2023-12-01,-1.0696,1
2023-12-08,1.7901,1
2023-12-11,2.9939,1
2023-12-24,0.0395,1
2023-12-28,2.5063,1
2024-01-03,3.2837,1
2024-01-08,-2.2994,1
2024-01-10,-2.0804,1
2024-01-18,-2.4859,1
2024-02-04,-0.0476,1
2024-02-09,1.9857,1
2024-02-13,-0.8877,1
2024-02-21,0.7139,1
2024-02-27,2.5103,1
2024-02-28,-1.4261,1
2024-03-05,5.5426,1
2024-03-19,-3.1256,1
2024-03-26,-3.0145,1
2024-03-29,-2.4273,1
2024-04-12,4.5391,1
2024-04-24,3.1706,1
2024-04-30,-1.8115,1
2024-05-18,1.5886,1
2024-06-04,-0.4251,1
2024-06-07,-2.7830,1
2024-06-17,1.2005,1
2024-06-24,-5.2650,1
2024-07-02,1.6332,1
2024-07-04,-1.3173,1
2024-07-15,3.8682,1
2024-08-04,3.1615,1
2024-08-16,7.8017,1
2024-08-25,2.4545,1
2024-08-29,-5.1660,1
2024-09-07,2.6274,1
2024-09-13,-1.3964,1
2024-09-21,-1.1329,1
2024-09-23,-1.0912,1
2024-10-07,-1.3976,1
2024-10-15,0.3398,1
2024-10-18,-1.4791,1
2024-10-23,2.6845,1
2024-10-29,-1.2305,1
2024-11-10,-1.8361,1
2024-12-01,14.8120,1
2025-01-03,13.5622,1
2025-01-13,-6.9563,1
2025-01-15,12.7363,1
2025-02-23,3.1482,1
2025-03-20,2.7318,1
