ic,t,n,F1,F2,F3,F4,h,m
0.056773997911141044,3.783464416698085,4314,0.014072430359566533,0.06200681559715799,0.06610773509115253,0.08347609972005221,21,netflow_90
-0.002405346680346608,-0.24319473915145418,4314,-0.0022333771391228894,-0.03255327717931149,0.0033934150444604664,0.022183592686451502,21,ret_90
0.06051039643408241,4.27443233487396,4314,0.019406682896352632,0.08333138379381325,0.04585024204346483,0.09217193401330624,21,residflow_90
-0.03333051857640815,-2.51066632313117,4314,-0.00988718213872791,-0.06111020702054514,-0.027846328149139975,-0.033452712561347665,21,residret_90
0.06051039643408241,4.27443233487396,4314,0.019406682896352632,0.08333138379381325,0.04585024204346483,0.09217193401330624,21,residflowint_90
0.06864990549194483,4.68311889038162,4293,0.042009034046434135,0.11212667208315476,0.04039688261750266,0.07927773980405559,42,netflow_9
0.009063137108794977,0.8888748633291548,4293,0.022744540434180012,0.008617230280300465,0.007066982524805165,-0.0019694121667805844,42,ret_9
0.06807136806567196,4.859625081101601,4293,0.039267222497504514,0.1039670474342614,0.045295430356713705,0.08302574618364093,42,residflow_9
-0.01676879098970584,-1.7178527828595482,4293,0.004400686530078777,-0.02297703040204178,-0.01361211247296323,-0.034593586238323086,42,residret_9
0.05742765625659013,4.127199353139726,4293,0.030766026814888228,0.09054150077363966,0.049982490472757234,0.05724538619275462,42,residflowint_9
0.08077659369591048,4.962455116281712,4293,0.045951555105528875,0.10484108164905623,0.06247948638720089,0.10932444748234221,42,netflow_21
0.009796861675589396,0.6776459076996305,4293,0.011989860036911762,0.011941527201906164,0.020663988738970712,-0.00586978810663021,42,ret_21
0.08052159098702946,5.145514696730135,4293,0.039406539270813154,0.09918173711177418,0.0627555189343221,0.12035913647755754,42,residflow_21
-0.0273591707471229,-1.9673907726776574,4293,-0.0027676641460384513,-0.027975681411158106,-0.017141483846602808,-0.06169685577580315,42,residret_21
0.06894945770220715,4.322751044512499,4293,0.028098900546495182,0.09073645013061081,0.06905620214920863,0.08674954431533378,42,residflowint_21
0.0790802614168099,4.454828317448176,4293,0.036542646013314084,0.08679491729937537,0.06276375871184811,0.13017486899065847,42,netflow_42
0.02434868787550079,1.4322427159672773,4293,0.04186109974075591,0.024499234164773644,-0.008335908263810206,0.04072112098427889,42,ret_42
0.06905881914488102,4.244698308177062,4293,0.01715463443709561,0.07618529136769024,0.05860404435746901,0.12397186147186147,42,residflow_42
-0.021370439930950978,-1.3808286486111039,4293,0.027238583564929527,-0.02673710795437323,-0.04839633329900092,-0.03597630439735703,42,residret_42
0.07238138403456312,4.282917237072103,4293,0.02250612203862091,0.0873425101165961,0.07062999965667593,0.10813397129186603,42,residflowint_42
0.08223252071285653,4.5247710061794555,4293,0.014299358711966156,0.08543015153568151,0.08120850070381433,0.14733282068808384,42,netflow_90
0.007403309638730289,0.39912321366708764,4293,0.0012955023662307571,-0.03797672056088033,0.022884608782229546,0.04446200729095466,42,ret_90
0.0833325613418924,4.913284553170973,4293,0.01816432197973444,0.10442207722607175,0.0571250042915508,0.1532524493050809,42,residflow_90
-0.03670078482817207,-2.2870096747437962,4293,-0.005671772554595663,-0.07814749485052754,-0.008979984207093072,-0.05323251310093416,42,residret_90
0.0833325613418924,4.913284553170973,4293,0.01816432197973444,0.10442207722607175,0.0571250042915508,0.1532524493050809,42,residflowint_90
