sharpe1,sharpe2,sharpe3,ann1,ann2,vol,dd1,dd2,turn,edge_bps,cost_share,trades,long_gross,short_gross,req_min_scale,f1,f2,f3,f4,worst_fold,median_fold,pos_folds,calmar2,pq2,G,kinds,weights,purge,cadence,phase,w,nb,hold,k
1.4149063189031208,1.2741876645390318,1.1333848404007985,0.16874076461963972,0.14997735428495362,0.11488885149461815,0.12218473583402811,0.12466011754403039,21.584883251208026,82.59188509367777,0.012019195031135608,81566,85737.41645055063,3429.5438049399745,0.8976744186046502,0.6982141518751266,2.2046468811573443,0.6858130111619845,1.671058505685538,0.6858130111619845,1.1846363287803323,4,1.2030901080450296,0.7058823529411765,74.54276593885086,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,90,3
1.5873982328139096,1.4414624875207276,1.29540547818118,0.1894093353053541,0.16985371577387487,0.11333969044021876,0.11019710817229367,0.11304499472114293,22.106589332824885,88.69209403045234,0.01221175487365649,84573,98387.71484950586,4865.149753678281,1.0,0.6026460808298452,2.307731735139685,1.2019352640927858,1.8587866248085942,0.6026460808298452,1.53036094445069,4,1.5025319448496284,0.7058823529411765,76.56553999148807,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,90,4
1.7805351891152417,1.6326089331438665,1.4845361974800944,0.21432270755861849,0.19418903753509298,0.11264836360991297,0.09833978761302664,0.1012686791971934,22.298612232406086,97.25750404762624,0.01227074833573973,85595,112500.2489606091,8486.770936780795,1.0,0.6620931448397731,2.53414250779496,1.4145816542343037,2.099107519684071,0.6620931448397731,1.7568445869591873,4,1.9175626568305713,0.7647058823529411,81.17402927576349,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,90,5
1.904822886376883,1.753616768199694,1.602274574120342,0.22942725736308245,0.20877417258573194,0.11173722454751997,0.09484265936425196,0.09671315452702756,22.59676606986453,101.50939868046,0.012415176982627478,86151,121863.47534409558,10120.421833797955,1.0,0.7387559461109443,2.619333508064361,1.4818928033231844,2.333579100376481,0.7387559461109443,1.907735951849833,4,2.15869468436569,0.8235294117647058,85.33621856403838,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,90,6
0.8676563754983178,0.683986654331664,0.5002985331019041,0.09858618093035432,0.07539878123866095,0.11615969618595741,0.12468811948561087,0.1278404484085508,28.446113871999927,42.75281641806097,0.016005602938247147,70741,60257.930797930814,-9268.908440132298,0.757894736842109,0.830106035685338,1.3236846695209494,0.15952234117206643,0.37034596088478167,0.15952234117206643,0.6002259982850598,4,0.5897881474703729,0.6470588235294118,40.281440111621336,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,90,42,3
0.9210415865554944,0.7296166564568259,0.5381349557362066,0.10436562547376704,0.08032174368637968,0.11497376505949528,0.11252941059571542,0.11593587379626136,29.35326102843336,43.40196028006405,0.016446044783810492,78466,73857.24905059344,-18781.12553960675,0.9142857142857144,0.7703650248774625,1.225037164310999,0.36671318242956774,0.5333175995598556,0.36671318242956774,0.651841312218659,4,0.6928118196403317,0.5882352941176471,49.23618509679621,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,90,42,4
0.9826024628390774,0.7840376449321983,0.5853500845458317,0.11062205458469165,0.08589175919537584,0.1133281868201088,0.10150986267108386,0.10504099110181975,30.031096833385124,44.412705414085984,0.01689795488892367,82570,81648.96130800048,-22504.490082584252,1.0,0.8382544633937782,1.2517765782647117,0.45124877219475373,0.566282923916712,0.45124877219475373,0.7022686936552451,4,0.8176975321197996,0.6470588235294118,57.07339307289863,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,90,42,5
1.0645175852228508,0.8595956405612235,0.6545487227136831,0.11902203229483743,0.09372670777349601,0.11149377575405396,0.09320071106935568,0.09680546017888403,30.491253919367278,46.27664160053039,0.01716208999521769,85136,87872.9648241589,-23261.928880010222,1.0,0.8734810988297848,1.3949570839774441,0.3213407090617909,0.8055753523147483,0.3213407090617909,0.8395282255722665,4,0.9681965004897567,0.5882352941176471,58.18456387600366,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,90,42,6
1.1282185638578772,0.9601510552589068,0.7920487953646043,0.1331783364816741,0.11113470917310209,0.11689310973977528,0.11002213120456228,0.11307028905772687,26.195690657548614,57.62413196735785,0.014606876689309893,74991,70951.51572257403,-1565.859667670018,0.7880000000000036,0.6991366900946985,1.7388281833128802,0.6412502441726431,0.840814248329084,0.6412502441726431,0.7699754692118912,4,0.982881622566326,0.7647058823529411,67.67002301232549,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,90,54,3
1.1831196165707947,1.007715254697021,0.8322463071171478,0.139033869419793,0.11614191445388666,0.11570928703242908,0.0942422693831576,0.09636170322781135,27.073056924419898,57.85338812434564,0.014978203926384558,81297,83021.57205262911,-9089.100447145647,0.9592592592592591,0.5740811780888488,1.7133788831707923,0.8424984590521736,1.0010444769847324,0.5740811780888488,0.921771468018453,4,1.205270460810685,0.6470588235294118,71.64474023618367,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,90,54,4
1.1834161105446368,1.0010579611631394,0.8186012656623904,0.13699068403399273,0.11357782995150356,0.11399590242978813,0.09351743576315752,0.09600741853710593,27.745353173380245,55.92124314914824,0.015454880519887063,84030,87343.94706576435,-13977.752561419515,1.0,0.5914284691874878,1.6652028499597724,0.8256120043647851,0.9904445604994608,0.5914284691874878,0.908028282432123,4,1.183010976465395,0.6470588235294118,71.62331713548187,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,90,54,5
