sharpe1,sharpe2,sharpe3,ann1,ann2,vol,dd1,dd2,turn,edge_bps,cost_share,trades,long_gross,short_gross,req_min_scale,f1,f2,f3,f4,worst_fold,median_fold,pos_folds,calmar2,pq2,G,kinds,weights,w,purge,k,cadence,phase
1.5156720103867327,1.331133449906999,1.1459508024714071,0.18459347354924938,0.15942075014156032,0.11623498630399433,0.09885751794077713,0.1029828504904603,28.640827526262676,68.71104227506036,0.015669284676500795,52081,138754.47496806525,-34172.31467984869,1.0,0.5196165204780562,1.8605016054018333,2.284215870247767,0.8028859828459561,0.5196165204780562,1.3316937941238947,4,1.548032020693854,0.7058823529411765,75.41627241169208,bigp,1.0,90,ret+size+liq,6,42,0
1.002126401192799,0.8157086377147283,0.6290089039415564,0.11602313368877737,0.09209098716379338,0.11627958092571405,0.15679897935974063,0.16500509554951936,28.917052515834033,47.504023215701835,0.016243267471832565,52095,100703.42750365299,-36795.650709743786,1.0,0.5820098972078447,1.9196557452831993,1.4814971020336694,-0.7082817136772719,-0.7082817136772719,1.031753499620757,3,0.5581099593142936,0.7058823529411765,34.63924371595212,bigp,1.0,90,ret+size+liq,6,42,1
1.0440353725652838,0.8573890666148495,0.6704431409485598,0.1214290218754901,0.09735630033821274,0.11624369772479927,0.12139942356617195,0.12430748159198224,28.926923147661533,49.15886742777931,0.0162493510230834,51983,101250.50317867871,-35280.007714075175,1.0,0.28992449644457075,1.3987167562270257,1.6800180381907006,0.19963231758735878,0.19963231758735878,0.8443206263357983,4,0.7831893872467622,0.7058823529411765,51.653906086190474,bigp,1.0,90,ret+size+liq,6,42,2
0.9726719515855505,0.7802200568259119,0.587821221054272,0.11026677683009156,0.08619092851584376,0.11425073745126359,0.11100047884222297,0.11454968667231569,29.257919837740758,45.24796207283432,0.01664043364597417,51948,89024.36885737648,-29468.71259812623,1.0,0.1601135860496973,1.157656099024511,1.5127593519037077,0.3919210861590061,0.1601135860496973,0.7747885925917586,4,0.7524326868078142,0.8235294117647058,52.11743281335425,bigp,1.0,90,ret+size+liq,6,42,3
1.3409614972811346,1.1462317583213,0.9511336111606083,0.15490103176548686,0.13001410311903916,0.11209454223296308,0.10145477895778199,0.10367466722475593,29.09369658738127,58.99951263837732,0.01635624769657114,51987,111979.50718613077,-25685.512493523085,1.0,0.5870807956449345,1.6017518819230887,2.214913857816839,0.3172021048187069,0.3172021048187069,1.0944163387840116,4,1.2540585525795038,0.8235294117647058,69.30198715803586,bigp,1.0,90,ret+size+liq,6,42,4
1.2599184621817006,1.0701673566071195,0.8802935493727767,0.14848854710541404,0.1237393429946898,0.11516227873892156,0.12051468438879931,0.12342377217349842,29.12063432870075,57.07461344665504,0.016251665169219838,51922,99665.7451722645,-17203.036395213014,1.0,0.43441974107909315,1.2961480633051523,2.0210751101307256,0.7141109263406167,0.43441974107909315,1.0051294948228846,4,1.0025568074580298,0.8235294117647058,67.67028480146703,bigp,1.0,90,ret+size+liq,6,42,5
1.4144264995013656,1.2204527446974278,1.02604587619754,0.1683478881551006,0.1426682673217161,0.11466600928279055,0.12762310215279393,0.13060715274956214,29.545683748162354,62.13864578966282,0.016494422083901273,51840,114827.88794703459,-19531.73801738422,1.0,0.7882530581868347,1.4515572683345754,2.029735759708183,0.6984887633108579,0.6984887633108579,1.119905163260705,4,1.0923465087343343,0.8823529411764706,76.6305076200608,bigp,1.0,90,ret+size+liq,6,42,6
1.5541490161036096,1.3637145487858326,1.1726421033516163,0.19000984501957707,0.16388592817131076,0.11630702300899001,0.11328195805459351,0.11600732121957369,29.61175551706382,68.25192672525613,0.016322538175515534,51692,127786.35974602618,-18797.17676040974,1.0,0.6910954145701107,1.5839209844394335,2.011190791427913,1.3144900467667497,0.6910954145701107,1.4492055156030916,4,1.412720563223027,0.8235294117647058,80.4610526910375,bigp,1.0,90,ret+size+liq,6,42,7
1.3278314836931626,1.1330915858955102,0.9379779533179706,0.15695991192236436,0.13140078829899782,0.11477489303644349,0.10595828171071942,0.10852036837186885,29.848152511924297,58.31395569507669,0.016634155914923968,51598,99519.16102209134,-9734.447004492642,1.0,0.2442762924218564,1.7535600584761217,1.7147551698228876,1.040100185006407,0.2442762924218564,1.3774276774146474,4,1.210839866012288,0.7647058823529411,64.78103047339214,bigp,1.0,90,ret+size+liq,6,42,8
1.415076027176112,1.2198853000905354,1.0247373024377986,0.16740479673737263,0.14184490273692218,0.1139864747022405,0.10721852212016159,0.10997172098629071,29.485606432690673,61.97727495263258,0.01640486749915233,51636,113047.09622319556,-17177.43841669793,1.0,0.5301808425037675,1.7052218541962771,1.678038054957348,1.088064671071285,0.5301808425037675,1.3830513630143164,4,1.289830707974506,0.8235294117647058,75.20946367433305,bigp,1.0,90,ret+size+liq,6,42,9
1.4705386307794095,1.2731859777417496,1.0755672191667398,0.174152113228075,0.14823846867429946,0.11357878804073127,0.11768824789937649,0.12454723579193516,29.736758516479547,63.43255081708603,0.016627689736011916,51564,111253.85598223447,-12016.270691966856,1.0,0.2657234562378711,1.7120473846075057,2.090365277449565,1.2658361532983862,0.2657234562378711,1.4889417689529458,4,1.190218857381485,0.7647058823529411,63.081319645555716,bigp,1.0,90,ret+size+liq,6,42,10
1.4533589496389279,1.2562697185072798,1.0585248521485706,0.1697171407182847,0.14414122349589786,0.11220750137751698,0.08767452528374975,0.09126415082190154,29.474037570789225,62.64906074794341,0.016423784499478192,51506,106513.83809783055,-10050.85093395735,1.0,0.8669078886735664,1.4602700569172777,1.9650509638350424,0.7988645461442554,0.7988645461442554,1.163588972795422,4,1.57938491946508,0.8235294117647058,86.40007400806019,bigp,1.0,90,ret+size+liq,6,42,11
1.2704624544125087,1.0809942846860952,0.891479409554157,0.14790614576317163,0.12352675633664667,0.11367483903508767,0.08468640632366753,0.09148104677402602,28.58890573016911,57.784514521905365,0.016180139201105524,51439,93271.27753111295,-10932.74674199563,1.0,0.6808270337728762,1.4720317459469516,1.3917857391862258,0.8458204538872874,0.6808270337728762,1.1188030965367566,4,1.350298894609056,0.8235294117647058,82.79895450705376,bigp,1.0,90,ret+size+liq,6,42,12
1.2429472374962511,1.056539617008572,0.8698154981343587,0.14616775976515406,0.12186125473858489,0.11509889932319839,0.08790638538866247,0.0942508618509682,28.5504091098874,57.30749808133944,0.016142199656682073,51494,90391.79646062403,-8849.105126340626,1.0,0.7273320201509832,1.3735530417598618,1.2533762979372376,0.9510367664392115,0.7273320201509832,1.1022065321882246,4,1.292945786864792,0.7647058823529411,81.9963623832444,bigp,1.0,90,ret+size+liq,6,42,13
1.2957196849167476,1.102773305229831,0.9097219592103336,0.1511199872376181,0.12624022888910447,0.11360742766293082,0.13358773340122232,0.14004598113077005,29.148943961769177,57.75175922846046,0.016429451877538713,51280,91886.92990889438,-7736.050957783373,1.0,0.23583881889948394,1.7222405244899126,1.2693310786361083,1.4251924728131542,0.23583881889948394,1.3472617757246312,4,0.9014198613184462,0.7647058823529411,57.23029118626239,bigp,1.0,90,ret+size+liq,6,42,14
1.5347207400983547,1.3385139526283847,1.1418312886716944,0.18295522324423708,0.15695244352727578,0.11369838088276206,0.1005820332007813,0.10736042764830733,29.634386693575568,66.16106192042108,0.016551605690017186,51273,113155.70086782027,-8418.834651750578,1.0,0.7808663194304292,1.8836929637588475,2.1673041006775327,0.6832239938561927,0.6832239938561927,1.3322796415946383,4,1.4619208116553206,0.8235294117647058,81.8698316967784,bigp,1.0,90,ret+size+liq,6,42,15
1.4560189245343123,1.260813643686645,1.0653553871987613,0.1730883833962309,0.14731728083063023,0.11412404031196782,0.12963389675402415,0.135713398388298,29.520358582772374,63.5430266410752,0.01641182646891223,51306,106180.31287916083,-8114.617797030318,1.0,0.9545458610401576,1.4730050860259312,2.3651488686354205,0.304866448728009,0.304866448728009,1.2137754735330444,4,1.0855028507143536,0.7647058823529411,61.71962767407349,bigp,1.0,90,ret+size+liq,6,42,16
1.4870879490371651,1.2923152759522822,1.09719050384505,0.17831234325223022,0.1522720894736156,0.11478132700929303,0.1258201704291494,0.13077302372721966,29.835873807403086,64.43134244204991,0.016704781358116087,51294,102138.29578369498,-1500.4064048702858,1.0,0.918956916338339,0.8190930595609999,2.531374988739148,1.0237218239956138,0.8190930595609999,0.9713393701669764,4,1.164399852000371,0.7058823529411765,74.50213542357221,bigp,1.0,90,ret+size+liq,6,42,17
1.1802059736678634,0.9800211513347012,0.7804888067901098,0.13327452280089402,0.10841738855136751,0.1112591997740776,0.13494018480061742,0.1413913346978075,29.458853017929194,51.9354076154817,0.01672039340450573,51276,89520.03304228125,-17124.51993198681,1.0,-0.18778766601370836,0.7012502887449075,2.928529382268801,0.8061246950725395,-0.18778766601370836,0.7536874919087235,3,0.7667894838328355,0.6470588235294118,33.917674917736186,bigp,1.0,90,ret+size+liq,6,42,18
1.1119745547669126,0.913675329541904,0.7154912628511,0.12477958689247592,0.10033689022462444,0.11132522969690913,0.11248781884832548,0.11769252121383234,29.29198475877148,49.610649137777614,0.01669732181323468,51146,74368.61500213655,-5681.117412451138,1.0,0.24781773187014616,0.8331876455607594,2.400991897876238,0.31567626683699573,0.24781773187014616,0.5744319561988775,4,0.8525341218778472,0.7647058823529411,48.73278133520469,bigp,1.0,90,ret+size+liq,6,42,19
1.4693251549589246,1.270536395834676,1.0718474986264455,0.17323584651021395,0.14733691852375563,0.11310808051678453,0.10722425776223121,0.11065055001185942,29.706277729963908,63.23116737897544,0.0164752365783803,51151,99337.03307170422,-1085.2409006993912,1.0,0.6801262313421482,1.1447208994781863,2.852037090199791,0.6393739330021355,0.6393739330021355,0.9124235654101673,4,1.3315516145917414,0.8235294117647058,76.47658332965176,bigp,1.0,90,ret+size+liq,6,42,20
1.238336773435355,1.035744496468564,0.8330967375903028,0.14345771559755693,0.11758716324144758,0.11347001885065737,0.12961120431697626,0.13558716789044634,30.499561639519417,53.33851646886242,0.017129946504811096,51853,88198.1534327409,-8425.080699215945,1.0,-0.19123806350303366,1.0267523160978664,2.548311297065637,1.00118687269171,-0.19123806350303366,1.0139695943947882,3,0.8672440399113384,0.7647058823529411,44.67073493215894,bigp,1.0,90,ret+size+liq,6,42,21
1.1917347436130803,0.9958297503141672,0.7999019260640519,0.1397479934312229,0.11439049205178664,0.11536368805274047,0.1707186624480912,0.1773266725168765,29.98703928049584,53.03078838766631,0.01685950445425516,51730,81542.53484226853,-5401.573799696402,1.0,-0.718200891529049,1.3511753291202953,2.5213885957865125,1.215405243918146,-0.718200891529049,1.2832902865192206,3,0.6450833956798004,0.6470588235294118,32.611199189841926,bigp,1.0,90,ret+size+liq,6,42,22
0.9887984723997332,0.7889215553051173,0.5892261756168463,0.11176253852114337,0.08687036849667762,0.11369910405673753,0.14875883398668566,0.15808153825093285,30.173805497571056,44.523176326519604,0.0170720939223471,51739,78196.29448787485,-17229.503726588384,1.0,-0.462933365975462,0.7279294103916623,2.4054610321040495,0.7118736936971172,-0.462933365975462,0.7199015520443897,3,0.5495288662916651,0.5882352941176471,25.49747789181913,bigp,1.0,90,ret+size+liq,6,42,23
