sharpe1,sharpe2,sharpe3,ann1,ann2,vol,dd1,dd2,turn,edge_bps,cost_share,trades,long_gross,short_gross,req_min_scale,f1,f2,f3,f4,worst_fold,median_fold,pos_folds,calmar2,pq2,G,kinds,weights,w,purge,k,hold,cadence,phase
1.1012370579769717,0.9025560058994538,0.7038225014471959,0.1259588931642015,0.10082985928615429,0.11359090735108336,0.12700486531792798,0.13456928062486806,30.095546745574037,48.86508600932103,0.016979437980386695,76179,86705.89710656446,-18171.470872560174,1.0,0.28642579018886194,1.7433138148607785,1.7840563112999424,-0.12990679064140023,-0.12990679064140023,1.0148698025248202,3,0.7492784298017655,0.7058823529411765,44.211833358205,bigp,1.0,63,ret+size+liq,4,42,1,0
1.0882036591827196,0.8816130841704672,0.6749338528595585,0.12311157890120406,0.09729750905452539,0.11251272426732574,0.12700356093198784,0.13379706390777668,31.005562258486975,46.80864644852885,0.017550438680018782,82144,88604.3697573959,-22120.613022961683,1.0,0.4874776475126409,1.25635101885986,1.9698700953153452,-0.20129630911477858,-0.20129630911477858,0.8719143331862504,3,0.7272021239688068,0.7647058823529411,39.79163115370391,bigp,1.0,63,ret+size+liq,5,42,1,0
1.0722201112638226,0.859062668657391,0.6458133698679819,0.12092188378935775,0.09438606970193031,0.11235521083164512,0.1255089236878454,0.1314036636803535,31.946462296070614,45.024587149913906,0.018006267473413173,85005,91587.23443752486,-26120.216014570848,1.0,0.47126470511932866,1.0093385228411513,2.166003279319117,-0.21321759247388594,-0.21321759247388594,0.74030161398024,3,0.7182910054283533,0.7058823529411765,34.899427024904654,bigp,1.0,63,ret+size+liq,6,42,1,0
1.322199854186843,1.148150640132634,0.9740272534785405,0.15632610929603197,0.13342906953873257,0.11484405855497093,0.13818774859669392,0.14484061436304385,26.6697217686039,64.15637426113518,0.015113125416853987,80887,92635.87246491811,-7126.688293878811,0.8839999999999999,0.13253889748433767,2.298839661106666,1.9209990269426613,0.38657908004061625,0.13253889748433767,1.1537890534916388,4,0.9212130874030389,0.7058823529411765,52.43503941289977,bigp,1.0,63,ret+size+liq,4,63,1,0
1.3457764096793174,1.1631167662292838,0.9803529403210831,0.15783770918605078,0.13401633444401218,0.11370706012290867,0.1288726595916112,0.13359662352223634,27.721734601665524,62.445414356167554,0.015655123046708158,84577,98708.54812011225,-12672.336843362391,1.0,0.3267130659798513,1.7863151223317804,2.0838502682846616,0.49497060078811284,0.3267130659798513,1.1406428615599467,4,1.003141628214174,0.8235294117647058,63.08855257621949,bigp,1.0,63,ret+size+liq,5,63,1,0
1.3094991671783258,1.1206812513785165,0.9317673913609829,0.15230530564166633,0.12792994940205804,0.11315406824920583,0.12880973891229897,0.13369431851526736,28.512056893512565,59.22262260041176,0.016010479329121426,85924,99652.9340568236,-16812.247432927532,1.0,0.33625940246261055,1.5529578756668236,2.1351134292135483,0.47314555372400796,0.33625940246261055,1.0130517146954159,4,0.9568839635279561,0.7647058823529411,61.64443806398497,bigp,1.0,63,ret+size+liq,6,63,1,0
1.4316753109382143,1.2764224404700752,1.1210828541804796,0.17116490655321948,0.1504188969919784,0.11498407602858098,0.12991597503647578,0.13570775991807615,23.8338323486067,76.24711621739154,0.013472720516165283,83487,99457.73393170835,-5370.537508534788,0.9975308641975309,0.08661027055578366,2.681223250643865,1.6383557980156551,0.8918032721251061,0.08661027055578366,1.2650795350703805,4,1.1084030646647107,0.7647058823529411,55.40169626443988,bigp,1.0,63,ret+size+liq,4,90,1,0
1.5077965461363303,1.346947521732325,1.185979373528663,0.1803912107652208,0.15884392236044942,0.11433637258089045,0.13025799183601594,0.13437168524306808,24.568868744468936,77.36012832017965,0.013823962305803647,85517,107681.34401455097,-7922.849188815722,1.0,0.2957114468173072,2.370171907609606,1.8339000692943033,1.0254287334264707,0.2957114468173072,1.429664401360387,4,1.1821234665109166,0.8235294117647058,63.84498082153303,bigp,1.0,63,ret+size+liq,5,90,1,0
1.491336258685927,1.326700486621027,1.161949421808263,0.17743584023908365,0.1555315566277673,0.1138836540252861,0.13507687799928703,0.13928396637768936,25.04436483860761,75.01544438636142,0.014055328285349581,86157,109903.83614193971,-11804.005660570481,1.0,0.2826405526309201,2.306516583871472,1.8862107709150804,0.941784126003167,0.2826405526309201,1.4139974484591238,4,1.11665082975897,0.8235294117647058,62.14315681047245,bigp,1.0,63,ret+size+liq,6,90,1,0
1.2500611391240963,1.0769988584362606,0.9038722991934912,0.1492357674625755,0.12624553141272177,0.11672926960025817,0.12617425169221208,0.129528817563746,26.946033001040767,61.33858232753227,0.01518959504717306,72982,96353.86403766178,-15390.831907972206,0.9365853658536585,0.27267594858139493,1.7185519091836687,2.0822859324898615,0.2679314078395437,0.2679314078395437,0.9956139288825319,4,0.9746520796469988,0.7647058823529411,60.210717616887095,bigp,1.0,90,ret+size+liq,4,42,1,0
