symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence,component_id
BTCUSDT,1,19566.100000,21933.503283,0.3300,1656662399999,1657267199999,take_profit,2.4199,0.1000,2.3999,0.79196,18382.398359,21933.503283,1657267199999,0.947977,C-BTC
BTCUSDT,-1,21644.700000,19695.736337,0.3300,1657353599999,1657612799999,take_profit,1.80086,0.1000,1.78086,0.58768,22619.181831,19695.736337,1657958399999,0.652757,C-BTC
ETHUSDT,1,1095.950000,1033.633118,0.3300,1657583999999,1657670399999,stop_loss,-1.13722,0.1000,-1.15722,-0.38188,1033.633118,1220.583765,1658188799999,0.808323,C-ETH
BTCUSDT,1,19699.500000,21472.756317,0.3300,1657699199999,1658015999999,take_profit,1.8003,0.1000,1.7803,0.5875,18812.871842,21472.756317,1658303999999,0.731148,C-BTC
ETHUSDT,1,1274.160000,1438.548442,0.3300,1657987199999,1658015999999,take_profit,2.58034,0.1000,2.56034,0.84492,1191.965779,1438.548442,1658591999999,0.798756,C-ETH
BTCUSDT,-1,20794.400000,21679.679528,0.3300,1658102399999,1658131199999,stop_loss,-0.85146,0.1000,-0.87146,-0.28758,21679.679528,19023.840943,1658707199999,0.988896,C-BTC
ETHUSDT,1,1338.270000,1525.933749,0.3300,1658102399999,1658159999999,take_profit,2.80458,0.1000,2.78458,0.9189,1244.438125,1525.933749,1658707199999,0.904348,C-ETH
BTCUSDT,-1,21761.000000,22965.303294,0.3300,1658217599999,1658246399999,stop_loss,-1.10684,0.1000,-1.12684,-0.37186,22965.303294,19352.393411,1658822399999,0.996224,C-BTC
ETHUSDT,1,1521.340000,1397.188762,0.3300,1658361599999,1658851199999,stop_loss,-1.63214,0.1000,-1.65214,-0.5452,1397.188762,1769.642477,1658966399999,0.947707,C-ETH
BTCUSDT,-1,23221.500000,22941.100000,0.3300,1658361599999,1658966400000,timeout,0.2415,0.1000,0.2215,0.0731,24579.296825,20505.906351,1658966399999,0.991386,C-BTC
ETHUSDT,1,1736.080000,1617.196420,0.3300,1659196799999,1659398399999,stop_loss,-1.36956,0.1000,-1.38956,-0.45856,1617.196420,1973.847159,1659801599999,0.803535,C-ETH
ETHUSDT,-1,1629.970000,1732.149485,0.3300,1659484799999,1659743999999,stop_loss,-1.25376,0.1000,-1.27376,-0.42034,1732.149485,1425.611030,1660089599999,0.907293,C-ETH
BTCUSDT,-1,24522.800000,23191.200000,0.3300,1659196799999,1659801600000,timeout,1.086,0.1000,1.066,0.35178,25600.186707,22368.026586,1659801599999,0.992057,C-BTC
DOTUSDT,-1,8.456000,9.233451,1.0000,1659369599999,1659974399999,stop_loss,-1.83882,0.1000,-1.85882,-1.85882,9.233451,6.901098,1659974399999,0.897838,C-DOT
BTCUSDT,1,23866.200000,23180.338083,0.3300,1660031999999,1660060799999,stop_loss,-0.57476,0.1000,-0.59476,-0.19626,23180.338083,25237.923834,1660636799999,0.859186,C-BTC
ETHUSDT,1,1689.850000,1858.861473,0.3300,1659830399999,1660175999999,take_profit,2.00032,0.1000,1.98032,0.6535,1605.344263,1858.861473,1660435199999,0.902686,C-ETH
ETHUSDT,-1,1879.350000,1975.431151,0.3300,1660262399999,1660377599999,stop_loss,-1.0225,0.1000,-1.0425,-0.34402,1975.431151,1687.187699,1660867199999,0.923025,C-ETH
ETHUSDT,1,1983.280000,1895.762935,0.3300,1660492799999,1660550399999,stop_loss,-0.88254,0.1000,-0.90254,-0.29784,1895.762935,2158.314130,1661097599999,0.925878,C-ETH
DOTUSDT,1,8.690000,8.790000,0.8079,1660060799999,1660665600000,timeout,0.23014,0.1000,0.21014,0.16978,8.036274,9.997452,1660665599999,0.901633,C-DOT
BTCUSDT,1,24429.500000,23540.099101,0.3300,1660204799999,1660751999999,stop_loss,-0.72814,0.1000,-0.74814,-0.24688,23540.099101,26208.301798,1660809599999,0.901524,C-BTC
BTCUSDT,-1,23439.400000,21996.738605,0.3300,1660838399999,1660895999999,take_profit,1.23098,0.1000,1.21098,0.39962,24160.730698,21996.738605,1661443199999,0.853628,C-BTC
ETHUSDT,1,1830.260000,1734.471337,0.3300,1660751999999,1660895999999,stop_loss,-1.04672,0.1000,-1.06672,-0.35202,1734.471337,2021.837326,1661356799999,0.892844,C-ETH
DOTUSDT,-1,8.397000,7.119117,0.8790,1660751999999,1661039999999,take_profit,3.04366,0.1000,3.02366,2.6577,9.035941,7.119117,1661356799999,0.867205,C-DOT
BTCUSDT,1,21297.300000,20488.590003,0.3300,1661241599999,1661558399999,stop_loss,-0.75944,0.1000,-0.77944,-0.25722,20488.590003,22914.719994,1661846399999,0.878709,C-BTC
ETHUSDT,-1,1707.860000,1520.580093,0.3300,1661414399999,1661558399999,take_profit,2.19316,0.1000,2.17316,0.71714,1801.499953,1520.580093,1662019199999,0.778754,C-ETH
DOTUSDT,1,7.398000,6.840883,1.0000,1661212799999,1661587199999,stop_loss,-1.50612,0.1000,-1.52612,-1.52612,6.840883,8.512234,1661817599999,0.699734,C-DOT
BTCUSDT,1,20249.100000,19537.181131,0.3300,1661788799999,1661903999999,stop_loss,-0.70316,0.1000,-0.72316,-0.23864,19537.181131,21672.937738,1662393599999,0.884964,C-BTC
ETHUSDT,1,1453.700000,1628.641026,0.3300,1661759999999,1662134399999,take_profit,2.40684,0.1000,2.38684,0.78766,1366.229487,1628.641026,1662364799999,0.878402,C-ETH
DOTUSDT,1,7.081000,7.199000,0.9472,1661673599999,1662278400000,timeout,0.33328,0.1000,0.31328,0.29674,6.616286,8.010428,1662278399999,0.855927,C-DOT
ETHUSDT,-1,1547.770000,1641.142009,0.3300,1662220799999,1662451199999,stop_loss,-1.20654,0.1000,-1.22654,-0.40476,1641.142009,1361.025982,1662825599999,0.814871,C-ETH
BTCUSDT,1,20041.500000,19270.841660,0.3300,1661990399999,1662508799999,stop_loss,-0.76906,0.1000,-0.78906,-0.2604,19270.841660,21582.816681,1662595199999,0.858644,C-BTC
ETHUSDT,-1,1516.690000,1605.989147,0.3300,1662537599999,1662595199999,stop_loss,-1.17756,0.1000,-1.19756,-0.3952,1605.989147,1338.091707,1663142399999,0.814871,C-ETH
BTCUSDT,1,19287.000000,20627.896797,0.3300,1662595199999,1662710399999,take_profit,1.39046,0.1000,1.37046,0.45226,18616.551601,20627.896797,1663199999999,0.952431,C-BTC
ETHUSDT,-1,1634.220000,1726.918417,0.3300,1662681599999,1662739199999,stop_loss,-1.13446,0.1000,-1.15446,-0.38098,1726.918417,1448.823166,1663286399999,0.814867,C-ETH
DOTUSDT,-1,7.365000,7.759273,0.3300,1662422399999,1662739199999,stop_loss,-1.07066,0.1000,-1.09066,-0.35992,7.759273,6.576454,1663027199999,0.864535,C-DOT
ETHUSDT,-1,1714.500000,1546.605228,0.3300,1662825599999,1663257599999,take_profit,1.95852,0.1000,1.93852,0.63972,1798.447386,1546.605228,1663430399999,0.810603,C-ETH
DOTUSDT,-1,7.652000,6.722878,0.3038,1662825599999,1663372799999,take_profit,2.42844,0.1000,2.40844,0.73178,8.116561,6.722878,1663430399999,0.782853,C-DOT
BTCUSDT,1,19653.300000,18796.833337,0.3300,1663343999999,1663574399999,stop_loss,-0.87158,0.1000,-0.89158,-0.29422,18796.833337,21366.233326,1663948799999,0.974356,C-BTC
DOTUSDT,-1,7.053000,6.249182,0.3300,1663459199999,1663574399999,take_profit,2.27936,0.1000,2.25936,0.7456,7.454909,6.249182,1664063999999,0.768075,C-DOT
BTCUSDT,1,19349.900000,18473.516752,0.3300,1663660799999,1663804799999,stop_loss,-0.90582,0.1000,-0.92582,-0.30552,18473.516752,21102.666495,1664265599999,0.957194,C-BTC
ETHUSDT,-1,1451.690000,1237.207852,0.3300,1663343999999,1663804799999,take_profit,2.95494,0.1000,2.93494,0.96852,1558.931074,1237.207852,1663948799999,0.814859,C-ETH
DOTUSDT,-1,6.355000,6.796433,0.3300,1663689599999,1664265599999,stop_loss,-1.38924,0.1000,-1.40924,-0.46506,6.796433,5.472134,1664294399999,0.986850,C-DOT
BTCUSDT,1,19392.500000,19582.500000,0.3300,1663891199999,1664496000000,timeout,0.19596,0.1000,0.17596,0.05806,18372.391985,21432.716031,1664495999999,0.961544,C-BTC
ETHUSDT,-1,1331.380000,1339.670000,0.3300,1663919999999,1664524800000,timeout,-0.12454,0.1000,-0.14454,-0.0477,1431.134306,1131.871389,1664524799999,0.565424,C-ETH
DOTUSDT,-1,6.302000,6.418000,0.3300,1664351999999,1664956800000,timeout,-0.36814,0.1000,-0.38814,-0.12808,6.719153,5.467694,1664956799999,0.967677,C-DOT
ETHUSDT,-1,1328.170000,1329.840000,0.3300,1664611199999,1665216000000,timeout,-0.02514,0.1000,-0.04514,-0.0149,1397.748544,1189.012911,1665215999999,0.871195,C-ETH
DOTUSDT,-1,6.445000,5.935288,0.3300,1665043199999,1665647999999,take_profit,1.58172,0.1000,1.56172,0.51538,6.699856,5.935288,1665647999999,0.832022,C-DOT
ETHUSDT,1,1294.020000,1258.040301,0.3300,1665619199999,1665676799999,stop_loss,-0.5561,0.1000,-0.5761,-0.19012,1258.040301,1365.979398,1666223999999,0.769654,C-ETH
DOTUSDT,-1,6.199000,5.828000,0.3300,1665734399999,1666339200000,timeout,1.19696,0.1000,1.17696,0.3884,6.490210,5.616579,1666339199999,0.756438,C-DOT
ETHUSDT,-1,1295.350000,1299.080000,0.3300,1665791999999,1666396800000,timeout,-0.0576,0.1000,-0.0776,-0.0256,1347.333952,1191.382096,1666396799999,0.906957,C-ETH
ETHUSDT,1,1313.190000,1381.612658,0.3300,1666483199999,1666713599999,take_profit,1.04208,0.1000,1.02208,0.33728,1278.978671,1381.612658,1667087999999,0.761307,C-ETH
DOTUSDT,-1,5.859000,6.083534,0.3300,1666627199999,1666713599999,stop_loss,-0.76646,0.1000,-0.78646,-0.25954,6.083534,5.409933,1667231999999,0.795661,C-DOT
DOTUSDT,-1,6.472000,6.760432,0.3300,1666799999999,1667087999999,stop_loss,-0.89132,0.1000,-0.91132,-0.30074,6.760432,5.895136,1667404799999,0.839276,C-DOT
DOTUSDT,-1,6.648000,6.955431,0.3300,1667174399999,1667577599999,stop_loss,-0.92488,0.1000,-0.94488,-0.31182,6.955431,6.033137,1667779199999,0.816286,C-DOT
ETHUSDT,-1,1631.830000,1635.260000,0.3300,1667059199999,1667664000000,timeout,-0.04204,0.1000,-0.06204,-0.02048,1707.939481,1479.611039,1667663999999,0.912987,C-ETH
ETHUSDT,-1,1622.610000,1491.889193,0.3300,1667750399999,1667894399999,take_profit,1.61124,0.1000,1.59124,0.5251,1687.970404,1491.889193,1668355199999,0.654440,C-ETH
ETHUSDT,-1,1230.970000,1176.580000,0.3300,1668355199999,1668960000000,timeout,0.8837,0.1000,0.8637,0.28502,1344.703339,1003.503323,1668959999999,0.685708,C-ETH
DOTUSDT,-1,5.864000,5.185000,0.3300,1668470399999,1669075200000,timeout,2.31582,0.1000,2.29582,0.75762,6.405115,4.781770,1669075199999,0.786814,C-DOT
BTCUSDT,1,16549.000000,16018.397823,1.0000,1669305599999,1669679999999,stop_loss,-0.64124,0.1000,-0.66124,-0.66124,16018.397823,17610.204353,1669910399999,0.851059,C-BTC
ETHUSDT,-1,1183.830000,1244.296211,0.3300,1669247999999,1669795199999,stop_loss,-1.02154,0.1000,-1.04154,-0.3437,1244.296211,1062.897578,1669852799999,0.699262,C-ETH
DOTUSDT,-1,5.430000,5.462000,0.3300,1669247999999,1669852800000,timeout,-0.11786,0.1000,-0.13786,-0.0455,5.742771,4.804458,1669852799999,0.822507,C-DOT
DOTUSDT,-1,5.406000,5.647882,0.3300,1669939199999,1669996799999,stop_loss,-0.89486,0.1000,-0.91486,-0.3019,5.647882,4.922237,1670543999999,0.926585,C-DOT
DOTUSDT,1,5.491000,5.259449,0.3300,1670111999999,1670399999999,stop_loss,-0.84338,0.1000,-0.86338,-0.28492,5.259449,5.954102,1670716799999,0.692273,C-DOT
BTCUSDT,1,16856.800000,16829.100000,1.0000,1669823999999,1670428800000,timeout,-0.03286,0.1000,-0.05286,-0.05286,16425.309739,17719.780522,1670428799999,0.894322,C-BTC
ETHUSDT,-1,1248.510000,1282.548477,1.0000,1670860799999,1670947199999,stop_loss,-0.54526,0.1000,-0.56526,-0.56526,1282.548477,1180.433047,1671465599999,0.742266,C-ETH
DOTUSDT,-1,5.293000,5.177000,0.3300,1670486399999,1671091200000,timeout,0.43832,0.1000,0.41832,0.13804,5.505069,4.868863,1671091199999,0.690394,C-DOT
DOTUSDT,-1,5.230000,4.840368,0.3300,1671177599999,1671235199999,take_profit,1.48998,0.1000,1.46998,0.4851,5.424816,4.840368,1671782399999,0.964137,C-DOT
DOTUSDT,-1,4.602000,4.522000,0.3300,1671523199999,1672128000000,timeout,0.34768,0.1000,0.32768,0.10814,4.830273,4.145455,1672127999999,0.823982,C-DOT
ETHUSDT,-1,1217.390000,1200.360000,1.0000,1671753599999,1672358400000,timeout,0.27978,0.1000,0.25978,0.25978,1258.753415,1134.663171,1672358399999,0.728856,C-ETH
ETHUSDT,-1,1202.580000,1228.083325,1.0000,1672502399999,1672819199999,stop_loss,-0.42414,0.1000,-0.44414,-0.44414,1228.083325,1151.573351,1673107199999,0.762335,C-ETH
DOTUSDT,1,4.305000,4.629653,0.3300,1672358399999,1672819199999,take_profit,1.50826,0.1000,1.48826,0.49112,4.142673,4.629653,1672963199999,0.904495,C-DOT
DOTUSDT,-1,4.585000,4.728598,0.3300,1672905599999,1673193599999,stop_loss,-0.62638,0.1000,-0.64638,-0.2133,4.728598,4.297804,1673510399999,0.965855,C-DOT
DOTUSDT,-1,4.885000,5.077659,0.3300,1673337599999,1673481599999,stop_loss,-0.78878,0.1000,-0.80878,-0.2669,5.077659,4.499683,1673942399999,0.835824,C-DOT
DOTUSDT,-1,5.760000,6.225821,0.3300,1673884799999,1674259199999,stop_loss,-1.61744,0.1000,-1.63744,-0.54036,6.225821,4.828359,1674489599999,0.800358,C-DOT
ETHUSDT,1,1575.050000,1695.020018,1.0000,1675238399999,1675324799999,take_profit,1.52338,0.1000,1.50338,1.50338,1515.064991,1695.020018,1675843199999,0.917067,C-ETH
DOTUSDT,-1,6.474000,6.857241,0.3300,1675065599999,1675382399999,stop_loss,-1.18394,0.1000,-1.20394,-0.3973,6.857241,5.707519,1675670399999,0.932833,C-DOT
ETHUSDT,1,1668.040000,1608.422468,1.0000,1675583999999,1675641599999,stop_loss,-0.71482,0.1000,-0.73482,-0.73482,1608.422468,1787.275064,1676188799999,0.872924,C-ETH
ETHUSDT,1,1613.900000,1554.182745,1.0000,1675727999999,1675987199999,stop_loss,-0.74004,0.1000,-0.76004,-0.76004,1554.182745,1733.334510,1676332799999,0.836803,C-ETH
ETHUSDT,1,1512.260000,1639.575282,0.3300,1676073599999,1676505599999,take_profit,1.68378,0.1000,1.66378,0.54904,1448.602359,1639.575282,1676678399999,0.757625,C-ETH
ETHUSDT,1,1653.690000,1650.740000,0.3300,1676620799999,1677225600000,timeout,-0.03568,0.1000,-0.05568,-0.01838,1577.607942,1805.854116,1677225599999,0.751717,C-ETH
DOTUSDT,1,7.272000,6.792852,0.9925,1676995199999,1677254399999,stop_loss,-1.31778,0.1000,-1.33778,-1.32778,6.792852,8.230295,1677599999999,0.774500,C-DOT
ETHUSDT,1,1618.500000,1568.513449,0.3300,1677571199999,1677830399999,stop_loss,-0.61768,0.1000,-0.63768,-0.21044,1568.513449,1718.473101,1678175999999,0.838169,C-ETH
LINKUSDT,-1,7.395000,6.787000,1.0000,1677657599999,1678262400000,timeout,1.64436,0.1000,1.62436,1.62436,7.863291,6.458417,1678262399999,0.783019,C-LINK
BTCUSDT,-1,22323.900000,20739.684133,1.0000,1677859199999,1678406399999,take_profit,1.4193,0.1000,1.3993,1.3993,23116.007934,20739.684133,1678463999999,0.773815,C-BTC
ETHUSDT,1,1568.000000,1512.377597,0.3300,1677916799999,1678406399999,stop_loss,-0.70946,0.1000,-0.72946,-0.24072,1512.377597,1679.244806,1678521599999,0.732543,C-ETH
DOTUSDT,-1,6.034000,5.399755,0.4365,1678031999999,1678406399999,take_profit,2.10224,0.1000,2.08224,0.90892,6.351123,5.399755,1678636799999,0.828948,C-DOT
LINKUSDT,-1,6.598000,5.919573,1.0000,1678348799999,1678463999999,take_profit,2.05646,0.1000,2.03646,2.03646,6.937214,5.919573,1678953599999,0.728721,C-LINK
BTCUSDT,-1,22451.600000,23360.266111,1.0000,1678694399999,1678723199999,stop_loss,-0.80944,0.1000,-0.82944,-0.82944,23360.266111,20634.267777,1679299199999,0.820212,C-BTC
ETHUSDT,-1,1606.150000,1678.368646,0.3300,1678694399999,1678723199999,stop_loss,-0.89928,0.1000,-0.91928,-0.30336,1678.368646,1461.712707,1679299199999,0.796872,C-ETH
LINKUSDT,1,6.962000,6.466305,1.0000,1678838399999,1678924799999,stop_loss,-1.424,0.1000,-1.444,-1.444,6.466305,7.953390,1679443199999,0.919991,C-LINK
ETHUSDT,-1,1662.110000,1746.310076,0.3300,1678982399999,1679068799999,stop_loss,-1.01318,0.1000,-1.03318,-0.34094,1746.310076,1493.709848,1679587199999,0.689950,C-ETH
LINKUSDT,1,6.652000,7.595883,1.0000,1679011199999,1679500799999,take_profit,2.8379,0.1000,2.8179,2.8179,6.180058,7.595883,1679615999999,0.982659,C-LINK
BTCUSDT,-1,27490.900000,28774.833151,1.0000,1679385599999,1679529599999,stop_loss,-0.93408,0.1000,-0.95408,-0.95408,28774.833151,24923.033699,1679990399999,0.791782,C-BTC
