symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time
BCHUSDT,1,618.020000,592.449184,0.3600,1768204799999,1768463999999,stop_loss,-4.1375,0.1000,-4.2375,-1.5255,592.449184,669.161631,1768809599999
LDOUSDT,1,0.553300,0.520166,0.4800,1768809599999,1768953599999,stop_loss,-5.9884,0.1000,-6.0884,-2.9224,0.520166,0.619568,1769414399999
LDOUSDT,1,0.520700,0.489390,0.3500,1769097599999,1769385599999,stop_loss,-6.0131,0.1000,-6.1131,-2.1396,0.489390,0.583320,1769702399999
BCHUSDT,1,507.090000,482.181872,0.6700,1769903999999,1770307199999,stop_loss,-4.9120,0.1000,-5.0120,-3.3580,482.181872,556.906257,1770508799999
TRXUSDT,-1,0.277340,0.266665,0.7500,1770307199999,1770364799999,take_profit,3.8490,0.1000,3.7490,2.8118,0.282677,0.266665,1770911999999
TRXUSDT,-1,0.277240,0.281966,0.5600,1770911999999,1771027199999,stop_loss,-1.7046,0.1000,-1.8046,-1.0106,0.281966,0.267788,1771516799999
BCHUSDT,1,527.030000,564.160000,0.0000,1770479999999,1771084800000,timeout,7.0451,0.1000,6.9451,0.0000,490.688210,599.713581,1771084799999
BCHUSDT,-1,557.300000,583.739819,0.4000,1771228799999,1771747199999,stop_loss,-4.7443,0.1000,-4.8443,-1.9377,583.739819,504.420362,1771833599999
BCHUSDT,-1,480.980000,508.525233,0.7500,1771919999999,1772035199999,stop_loss,-5.7269,0.1000,-5.8269,-4.3702,508.525233,425.889535,1772524799999
TRXUSDT,-1,0.287660,0.279470,0.4000,1771747199999,1772294399999,take_profit,2.8470,0.1000,2.7470,1.0988,0.291755,0.279470,1772351999999
BCHUSDT,-1,481.170000,459.290000,0.8000,1772179199999,1772784000000,timeout,4.5472,0.1000,4.4472,3.5578,509.452420,424.605161,1772783999999
TRXUSDT,1,0.298160,0.305760,0.3400,1773503999999,1773791999999,take_profit,2.5491,0.1000,2.4491,0.8327,0.294360,0.305760,1774108799999
TRXUSDT,-1,0.307910,0.312811,0.7100,1774022399999,1774079999999,stop_loss,-1.5916,0.1000,-1.6916,-1.2011,0.312811,0.298108,1774627199999
TRXUSDT,-1,0.317590,0.324046,0.9100,1774771199999,1774828799999,stop_loss,-2.0327,0.1000,-2.1327,-1.9408,0.324046,0.304679,1775375999999
TRXUSDT,-1,0.311860,0.318824,1.0000,1774972799999,1775404799999,stop_loss,-2.2330,0.1000,-2.3330,-2.3330,0.318824,0.297932,1775577599999
TRXUSDT,1,0.334090,0.330240,0.4800,1776614399999,1776643199999,stop_loss,-1.1524,0.1000,-1.2524,-0.6012,0.330240,0.341790,1777219199999
LDOUSDT,-1,0.358300,0.385648,0.9800,1776643199999,1776787199999,stop_loss,-7.6327,0.1000,-7.7327,-7.5780,0.385648,0.303604,1777247999999
TRXUSDT,1,0.330070,0.325614,0.7200,1776787199999,1777046399999,stop_loss,-1.3499,0.1000,-1.4499,-1.0440,0.325614,0.338981,1777391999999
LDOUSDT,-1,0.380300,0.408792,0.9400,1776931199999,1777219199999,stop_loss,-7.4919,0.1000,-7.5919,-7.1364,0.408792,0.323316,1777535999999
TRXUSDT,1,0.323730,0.332870,0.6400,1777190399999,1777766399999,take_profit,2.8233,0.1000,2.7233,1.7429,0.319160,0.332870,1777795199999
LDOUSDT,-1,0.394100,0.375900,0.9800,1777363199999,1777968000000,timeout,4.6181,0.1000,4.5181,4.4278,0.428308,0.325683,1777967999999
