date,pnl_pct,trade_count
2025-04-06,-5.1201,1
2025-04-18,1.4591,1
2025-04-22,-4.4698,1
2025-04-26,-4.9726,1
2025-05-01,-1.6143,1
2025-05-30,10.6265,1
2025-06-30,-3.5041,1
2025-07-03,7.3273,1
2025-07-10,7.4442,1
2025-07-15,-4.6162,1
2025-07-20,14.3724,1
2025-07-31,-0.1341,1
2025-08-04,3.9643,1
2025-08-13,4.2224,1
2025-08-19,-2.5210,1
2025-08-25,-1.9194,1
2025-09-03,0.4732,1
2025-09-11,-1.1783,1
2025-09-15,-1.2456,1
2025-10-27,-6.8495,1
2025-11-07,16.0524,1
2025-11-18,6.4537,1
2025-11-20,-8.4740,1
2025-11-30,0.1031,1
2025-12-09,1.3238,1
2025-12-11,-1.5303,1
2025-12-14,-1.6204,1
2025-12-17,-1.6535,1
2025-12-27,-1.4082,1
2026-01-02,-1.2971,1
2026-01-08,-1.2421,1
2026-01-19,-1.9231,1
2026-01-28,0.2975,1
2026-01-29,-1.4656,1
2026-01-31,-1.8493,1
2026-02-25,-1.4229,1
2026-03-13,-4.5844,1
2026-03-16,2.3064,1
2026-03-26,-1.0813,1
2026-03-29,-3.5752,1
2026-04-02,-1.1728,1
2026-04-11,1.0463,1
2026-04-17,1.8949,1
2026-04-26,-0.2763,1
2026-04-27,-0.8045,1
2026-05-05,0.2908,1
2026-05-08,-0.9506,1
2026-05-16,1.8268,1
2026-05-23,-1.3902,1
2026-05-28,-1.2390,1
2026-06-01,-0.8759,1
