month,pnl_pct,trade_count
2025-04,-5.0420,2
2025-05,-7.0028,4
2025-06,1.0113,1
2025-07,-5.0693,5
2025-08,1.1148,1
2025-09,-4.8771,3
2025-10,5.4094,1
2025-11,-3.1669,3
2025-12,0.9742,3
2026-01,-2.8505,3
2026-02,-2.4038,2
2026-03,0.7736,5
2026-04,-5.3854,6
2026-05,-0.5012,5
2026-06,-0.3986,1
